case,level,component,model,r,theta,z,phi,gx,gy,gz
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,2.6179938779914944,0.0,-1977.4731155324853,356.09570197516274,-225.62706125687214,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,3.141592653589793,0.0,-1982.282796033277,413.088453370504,9.970553476344946,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,3.665191429188092,0.0,-1940.1546222494044,328.5172807281033,226.82999859869886,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,4.1887902047863905,0.0,-1898.3185178032463,172.9191411885086,335.62239794679306,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,4.71238898038469,0.0,-1888.5310091117183,-0.7195488482491534,364.97921389476204,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,5.235987755982989,0.0,-1888.176856122001,-177.41142974968955,332.806993978111,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,5.759586531581287,0.0,-1924.8218162196981,-319.7859983176585,217.09522822253058,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,0.0,0.4,-1920.2551259854238,-383.93526811818674,-2.8042755438779974,-96.41653321582504
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,0.5235987755982988,0.4,-1909.2207763410604,-325.022869018674,-197.14803267471888,-89.78080709414138
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,1.0471975511965976,0.4,-1904.4342147536213,-188.7974396469566,-322.2731722851755,-86.29852566112545
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,1.5707963267948966,0.4,-1920.0723450345693,-14.202339426716042,-379.3457234033341,-92.63496363125518
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,2.0943951023931953,0.4,-1935.2059991779938,183.8570250699713,-335.53372628769057,-93.96079818096835
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,2.6179938779914944,0.4,-1954.5723788870646,338.59424466551053,-211.1631024033454,-103.10591245958292
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,3.141592653589793,0.4,-1958.3251555370996,394.84225394793987,10.529523277634494,-107.85764943449232
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,3.665191429188092,0.4,-1919.7648219112978,314.54503906879415,216.17520921568806,-93.22818528940832
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,4.1887902047863905,0.4,-1880.3120446643472,166.2213763851453,323.06752394713453,-82.6026164250262
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,4.71238898038469,0.4,-1869.1702176565127,-1.139520666297873,352.4072929218,-86.84236561936339
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,5.235987755982989,0.4,-1870.9757063147028,-171.41078745880793,320.8203543364297,-79.6728573639315
f4-stars-h0p1,0,stellar_luminosity,log_extra,3.0,5.759586531581287,0.4,-1904.3261754781663,-309.69942951689137,208.5813151454346,-93.67848707271031
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,0.0,0.0,-1172.100859668751,-157.07074995503473,0.43014238762377976,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,0.5235987755982988,0.0,-1173.0788635733031,-135.75209760175377,-77.94040197707373,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,1.0471975511965976,0.0,-1174.21438925597,-78.34578630413807,-135.16599433851144,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,1.5707963267948966,0.0,-1178.3950265643596,-1.874938676436964,-157.355796008929,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,2.0943951023931953,0.0,-1184.6121450724495,78.62270909119013,-138.89111437314537,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,2.6179938779914944,0.0,-1188.6097359440928,138.7180945983612,-81.45811143876996,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,3.141592653589793,0.0,-1189.6458622265268,163.10908295179172,2.498423519334864,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,3.665191429188092,0.0,-1177.833108854397,134.59322974580147,82.33964388052232,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,4.1887902047863905,0.0,-1166.1651597064838,74.51827891624512,134.2837083954816,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,4.71238898038469,0.0,-1161.9035558055593,0.3982752265218864,153.23219530100855,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,5.235987755982989,0.0,-1161.8691572381013,-76.24068318893715,132.6347499570612,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,5.759586531581287,0.0,-1167.0050127178697,-133.1814163095576,79.62040691757419,0.0
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,0.0,0.4,-1169.5976679635921,-155.74128189493382,0.4343409028570002,-12.4416774209654
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,0.5235987755982988,0.4,-1170.5593582060912,-134.55101150516248,-77.25677246059357,-12.50820871432034
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,1.0471975511965976,0.4,-1171.7101653394845,-77.70295845792612,-133.96587657798966,-12.434042236918316
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,1.5707963267948966,0.4,-1175.8480342106284,-1.9047526279463696,-155.93039523784907,-12.628602146380768
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,2.0943951023931953,0.4,-1181.9861343371572,77.85919335511592,-137.59787418248496,-13.01641438050078
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,2.6179938779914944,0.4,-1185.9633743334684,137.436326066595,-80.69582201159915,-13.1290425191167
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,3.141592653589793,0.4,-1186.8077021367126,161.24006772574455,2.3717083984584595,-13.990000934425801
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,3.665191429188092,0.4,-1175.2707857146436,133.40701251435087,81.59354303538271,-12.717223762513488
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,4.1887902047863905,0.4,-1163.7179163176536,73.84580393725807,133.1708275569843,-12.14961225199455
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,4.71238898038469,0.4,-1159.3991738536306,0.2486123114854217,151.77422463923125,-12.399676308138984
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,5.235987755982989,0.4,-1159.396416684475,-75.46739281092184,131.47639545238678,-12.2524688469372
f4-stars-h0p1,0,stellar_luminosity,log_extra,6.0,5.759586531581287,0.4,-1164.5584011505396,-132.09144958487514,78.96642097889136,-12.164607947247227
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,0.0,0.0,-8196.501975384159,-2203.728139981206,-1355.3299105129088,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,0.5235987755982988,0.0,-7719.088578455302,-2226.887756141835,-1576.3838000017552,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,1.0471975511965976,0.0,-7363.603016539117,-1172.5771067560393,-3711.302894214457,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,1.5707963267948966,0.0,-7473.481318436293,-822.6246183427536,-4389.837210014071,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,2.0943951023931953,0.0,-7861.213556940526,766.5682659295531,-3770.094410855183,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,2.6179938779914944,0.0,-8324.643770479137,2133.106836938396,-2196.6107469861618,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,3.141592653589793,0.0,-8271.754265596574,3097.026835483727,-1128.8184020867034,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,3.665191429188092,0.0,-7925.240769906828,2484.350489657146,2931.7903126692227,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,4.1887902047863905,0.0,-7267.259244413133,690.5479689841884,2868.514094093877,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,4.71238898038469,0.0,-7154.7418428983165,-257.46280593810405,3555.602785035966,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,5.235987755982989,0.0,-7343.7598016877455,-838.8473624761721,3501.149785900837,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,5.759586531581287,0.0,-8050.206527072277,-1354.3825284756533,2134.402003003583,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,0.0,0.4,-6847.37634185727,-1862.511379239067,-313.0648526221836,-3904.0562133732346
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,0.5235987755982988,0.4,-6630.888342614936,-1590.493069378373,-1407.7046013061622,-3285.9933821294617
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,1.0471975511965976,0.4,-6462.485217326917,-1026.3492487533294,-2054.747251169422,-2843.933729929074
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,1.5707963267948966,0.4,-6527.672632508421,-290.24494134798925,-2210.3165882551384,-2942.440958605261
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,2.0943951023931953,0.4,-6713.9510351332965,728.8923845067377,-2179.523143179087,-3376.2018906174194
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,2.6179938779914944,0.4,-6930.598303478992,1560.5625143311559,-1215.2428842533873,-3923.464664790634
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,3.141592653589793,0.4,-6898.887035710106,1977.5480635954682,215.76691156300808,-3806.6290557873813
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,3.665191429188092,0.4,-6673.1473336061545,1557.8362613291827,1617.3813744287881,-3477.2524521774235
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,4.1887902047863905,0.4,-6371.196165492048,809.0785257021439,2206.562908081754,-2832.616716501704
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,4.71238898038469,0.4,-6271.426650029837,-9.876289775677838,2385.00839078867,-2706.8584298778474
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,5.235987755982989,0.4,-6402.52371087587,-705.5089426153482,2260.041882661822,-2932.9340133382875
f4-stars-h0p1,0,stellar_luminosity,newton,1.0,5.759586531581287,0.4,-6746.152923153794,-1376.155412167843,1537.474690953294,-3764.5126866694623
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,0.0,0.0,-3314.4163660627655,-1126.6042087192477,-61.76863499313781,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,0.5235987755982988,0.0,-3255.0350664046878,-905.4129385845722,-579.020291846412,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,1.0471975511965976,0.0,-3225.643616630209,-508.9444849967422,-897.4071791129938,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,1.5707963267948966,0.0,-3291.124838948033,-44.861674386150845,-1092.80967564829,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,2.0943951023931953,0.0,-3325.018645503834,511.29186928939924,-1003.2370861010988,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,2.6179938779914944,0.0,-3424.1545839000455,1106.5582633709912,-766.7248978916609,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,3.141592653589793,0.0,-3457.272213076525,1177.6499122244466,-15.388612235835467,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,3.665191429188092,0.0,-3296.53927893544,948.1556923634812,699.5099111503441,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,4.1887902047863905,0.0,-3160.053081245219,470.9565215338608,912.319504756357,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,4.71238898038469,0.0,-3165.343715873569,-17.520309733657843,978.9190002686829,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,5.235987755982989,0.0,-3125.7133739693213,-456.4268948585267,903.0812976242204,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,5.759586531581287,0.0,-3271.1368833163506,-848.8335760402088,543.8147466199463,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,0.0,0.4,-3213.322945924277,-1025.4381252091782,-21.102116921549577,-385.80545725993534
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,0.5235987755982988,0.4,-3160.926363822742,-845.3926739380131,-535.8174450197381,-351.76531791541987
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,1.0471975511965976,0.4,-3135.2432353203512,-481.9969138336532,-837.2842002625833,-331.62096668480575
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,1.5707963267948966,0.4,-3189.782081213719,-54.98843935612547,-996.1576209837815,-372.0118600864374
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,2.0943951023931953,0.4,-3226.5589433771493,483.20482617471737,-883.4290047188281,-368.7482223670593
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,2.6179938779914944,0.4,-3299.673716522392,925.3451136514684,-612.2429501496051,-436.25052949599336
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,3.141592653589793,0.4,-3327.816322350613,1079.2462428237986,22.81931463698563,-464.35924189282173
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,3.665191429188092,0.4,-3195.305745392216,829.9302720689766,592.530082987102,-371.009414654964
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,4.1887902047863905,0.4,-3073.637205596352,422.5191097895304,829.0578976125137,-317.97583383878083
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,4.71238898038469,0.4,-3063.0055913703804,5.907618490924691,874.3489916703029,-372.4489366496567
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,5.235987755982989,0.4,-3047.296569481798,-432.2263055059602,822.6565290314079,-293.77430505844086
f4-stars-h0p1,0,stellar_luminosity,newton,3.0,5.759586531581287,0.4,-3169.3675359436447,-779.0463986940965,568.9830157465145,-379.01748198284946
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,0.0,0.0,-1555.716249365126,-278.9018938409098,0.20788333637847284,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,0.5235987755982988,0.0,-1556.8241574358328,-241.66696588019556,-138.77398469705244,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,1.0471975511965976,0.0,-1557.5176721416742,-137.91343092240373,-240.81409982054652,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,1.5707963267948966,0.0,-1564.9044198364572,-2.6041615874159465,-280.800645713489,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,2.0943951023931953,0.0,-1577.1365572931875,141.89546395136034,-249.3814652365494,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,2.6179938779914944,0.0,-1584.431135200549,249.03103678401783,-147.00780573963652,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,3.141592653589793,0.0,-1591.928185211469,301.94107540454695,6.913502428610632,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,3.665191429188092,0.0,-1565.5539119314105,239.9186900446889,147.54694379303612,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,4.1887902047863905,0.0,-1543.5969276587853,132.42319626125374,236.59917870896152,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,4.71238898038469,0.0,-1538.8151533118264,4.393274205662745,274.081541950069,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,5.235987755982989,0.0,-1537.9949724197597,-137.41286718913227,234.63654241761026,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,5.759586531581287,0.0,-1546.0492652861572,-234.8615728414132,140.91900655013308,0.0
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,0.0,0.4,-1550.9732373000816,-275.5940551099153,0.17241875821641398,-23.4892756258919
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,0.5235987755982988,0.4,-1551.9298345119173,-238.37174453352984,-136.91761703785588,-24.150409076330096
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,1.0471975511965976,0.4,-1552.6750819645015,-136.2736915736671,-237.51090044492187,-23.89875990934333
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,1.5707963267948966,0.4,-1559.857930324612,-3.050269985808767,-276.52414220777,-24.736802049674168
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,2.0943951023931953,0.4,-1571.8703824014392,139.4947845126197,-245.4877401431862,-25.808018335952212
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,2.6179938779914944,0.4,-1579.2112552412138,245.28750353232195,-144.84457431791424,-25.682947635864952
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,3.141592653589793,0.4,-1585.6243655891599,294.41284643505344,5.998890299211959,-30.185732862653886
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,3.665191429188092,0.4,-1560.5495774957396,236.6824306825681,145.33444676339238,-24.616703149808078
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,4.1887902047863905,0.4,-1538.8672714955824,130.4243074835182,233.69945293509,-23.320389450756554
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,4.71238898038469,0.4,-1533.6866217635595,3.37087393213895,269.4077889377454,-25.058106667363973
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,5.235987755982989,0.4,-1533.0257877846666,-134.71244290017256,231.24422848931087,-24.333791636192817
f4-stars-h0p1,0,stellar_luminosity,newton,6.0,5.759586531581287,0.4,-1541.4618412646744,-232.19700889279787,139.36744038173356,-22.742283891153154
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,0.0,0.0,-11263.824099255717,-2726.3755328377492,-1422.1426845965925,0.0
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,0.5235987755982988,0.0,-10743.847143075393,-2680.3517665459135,-1929.2014451237962,0.0
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,1.0471975511965976,0.0,-10355.310199266489,-1458.0543332686414,-4264.271076664474,0.0
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,1.5707963267948966,0.0,-10481.979856236998,-893.8253012233532,-5001.658575137825,0.0
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,2.0943951023931953,0.0,-10913.209227490854,977.1562205465802,-4345.307928478185,0.0
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,2.6179938779914944,0.0,-11424.388873404105,2564.893291110692,-2517.484303175447,0.0
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,3.141592653589793,0.0,-11361.90045128573,3640.551039543153,-1088.145527857709,0.0
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,3.665191429188092,0.0,-10960.759657353668,2918.3102055313566,3356.9833138354265,0.0
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,4.1887902047863905,0.0,-10229.033953168444,915.8226292484565,3458.342068146551,0.0
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,4.71238898038469,0.0,-10091.609131228355,-265.2194359073921,4204.841928733044,0.0
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,5.235987755982989,0.0,-10308.735134742215,-1053.3197129095174,4104.406341527258,0.0
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,5.759586531581287,0.0,-11092.063284743326,-1753.2875453057982,2531.777658109705,0.0
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,0.0,0.4,-9770.237942830492,-2318.1457886567455,-333.4112226991028,-4464.631866015637
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,0.5235987755982988,0.4,-9529.663671775765,-1985.948458844215,-1700.3761976797703,-3790.20639068246
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,1.0471975511965976,0.4,-9341.601096890981,-1277.1566291165354,-2504.7241521344463,-3306.1446815722666
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,1.5707963267948966,0.4,-9420.29305564451,-338.1253248567376,-2706.2896846857543,-3416.035290473711
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,2.0943951023931953,0.4,-9636.624433364712,916.4834828544634,-2639.826514787379,-3890.4172426896816
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,2.6179938779914944,0.4,-9884.210710082603,1935.3009731475026,-1471.839004316723,-4488.10421189223
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,3.141592653589793,0.4,-9845.931183777418,2429.2010272605053,268.12904693848975,-4363.236668101985
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,3.665191429188092,0.4,-9576.364754777915,1930.3154130360656,1957.777915646328,-3993.7807285628096
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,4.1887902047863905,0.4,-9221.598309991961,1010.7834971707532,2709.1718409756595,-3288.1309884915536
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,4.71238898038469,0.4,-9100.809992861554,-12.25705919022937,2936.022221910506,-3145.4766434976545
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,5.235987755982989,0.4,-9253.039291710724,-902.1552841999061,2762.462194778779,-3398.089056362133
f4-stars-h0p1,0,stellar_luminosity,newton_plus_log,1.0,5.759586531581287,0.4,-9648.123621149438,-1742.9026932789895,1857.9439154918743,-4307.8939836429945
