group,branch,draw,center,kind,amplitude,peak_selected,true_flux_fraction_retained,reference_flux_jy_kms,post_continuum_flux_over_reference,selected_noisy_flux_over_reference,paired_selected_flux_difference_over_reference,selected_voxel_fraction
empirical,boxcar_independent,3,10,rotation,10,True,0.8956761319453657,0.5189665145020671,0.999999999999415,0.8825576254758282,0.8554099629216431,0.017712892198488907
empirical,boxcar_independent,3,10,warp,5,True,0.6386920857939691,0.2594832572510335,0.999999999999415,0.6525228896152412,0.5982275645068712,0.006477671086724585
empirical,boxcar_independent,3,10,warp,10,True,0.8925660801172138,0.518966514502067,0.999999999999415,0.8854376544205766,0.8582899918663917,0.017622168513800888
empirical,boxcar_independent,3,10,streaming,5,True,0.5153180108064135,0.25948325725103305,0.9999999999810905,0.530074467254705,0.4757791421463348,0.005069639500366523
empirical,boxcar_independent,3,10,streaming,10,True,0.8758194527737537,0.5189665145020661,0.9999999999810905,0.8504899423188085,0.8233422797646234,0.01698710272098475
empirical,boxcar_independent,3,20,rotation,5,True,0.8080875009532543,0.2594832572510335,1.0000000000000002,1.026726483459928,0.9724311583515579,0.010135650053345527
empirical,boxcar_independent,3,20,rotation,10,True,0.9581930663487123,0.518966514502067,1.0000000000000002,1.1294075452269257,1.1022598826727406,0.02184263432548755
empirical,boxcar_independent,3,20,warp,5,True,0.8080545668474787,0.25948325725103355,1.0,1.0265757278066683,0.9722804026982983,0.010269921106683795
empirical,boxcar_independent,3,20,warp,10,True,0.9586432408641531,0.5189665145020671,1.0,1.1338731305330956,1.1067254679789107,0.022288994854152606
empirical,boxcar_independent,3,20,streaming,5,True,0.7527707927238787,0.25948325725103355,0.9999999999999997,0.9554000492241005,0.9011047241157305,0.009413489523228893
empirical,boxcar_independent,3,20,streaming,10,True,0.9331201635623659,0.5189665145020671,0.9999999999999997,1.0933203174467303,1.0661726548925454,0.02232528432802781
empirical,boxcar_independent,3,30,rotation,5,True,0.6182514693101768,0.2594832572510335,1.0,0.7570634060890649,0.7027680809806948,0.008796568467350361
empirical,boxcar_independent,3,30,rotation,10,True,0.9594346063641984,0.518966514502067,1.0,1.0507305630133426,1.0235829004591575,0.025885281715185695
empirical,boxcar_independent,3,30,warp,5,True,0.609693810027254,0.2594832572510335,1.0,0.7654258149162827,0.7111304898079127,0.00902882110015169
empirical,boxcar_independent,3,30,warp,10,True,0.9487740833035643,0.518966514502067,1.0,1.0425662769861066,1.0154186144319217,0.025751010661847425
empirical,boxcar_independent,3,30,streaming,5,True,0.605934900254195,0.25948325725103355,0.9999999999999921,0.7749199299797326,0.7206246048713626,0.009155834258714917
empirical,boxcar_independent,3,30,streaming,10,True,0.9403802216284236,0.5189665145020671,0.9999999999999921,1.0341898899198099,1.0070422273656248,0.026142936979699667
empirical,boxcar_independent,4,10,rotation,5,True,0.6567922243692371,0.25948325725103355,0.999999999999415,0.8133675144652994,0.8078836908691739,0.007588128987305942
empirical,boxcar_independent,4,10,rotation,10,True,0.9353720348870699,0.5189665145020671,0.999999999999415,1.0560986550109563,1.0533567432128934,0.01841690799166794
empirical,boxcar_independent,4,10,warp,5,True,0.6294384075330481,0.2594832572510335,0.999999999999415,0.7879309089200742,0.7824470853239487,0.007424826354867507
empirical,boxcar_independent,4,10,warp,10,True,0.9265361833500749,0.518966514502067,0.999999999999415,1.0398166936533204,1.0370747818552577,0.018601984308431498
empirical,boxcar_independent,4,10,streaming,5,True,0.5592821706945464,0.25948325725103305,0.9999999999810905,0.7390919486916425,0.733608125095517,0.007090963195215596
empirical,boxcar_independent,4,10,streaming,10,True,0.8911256217052336,0.5189665145020661,0.9999999999810905,1.0120125595156213,1.0092706477175586,0.01838061851779273
empirical,boxcar_independent,4,20,rotation,5,False,0.08904228437334086,0.2594832572510335,1.0000000000000002,0.0792407713733168,0.07375694777719119,0.0007475631618292798
empirical,boxcar_independent,4,20,rotation,10,True,0.8194947210086752,0.518966514502067,1.0000000000000002,0.8412878175580147,0.8385459057599519,0.011021113215900595
empirical,boxcar_independent,4,20,warp,5,False,0.062082031896894554,0.25948325725103355,1.0,0.06076918287709767,0.055285359280972064,0.0004899078973153047
empirical,boxcar_independent,4,20,warp,10,True,0.8184657327546679,0.5189665145020671,1.0,0.8369220749422753,0.8341801631442126,0.011496505323665817
empirical,boxcar_independent,4,20,streaming,5,False,0.006763607810952393,0.25948325725103355,0.9999999999999997,0.011313595726883773,0.0058297721307581695,0.00017056052721347646
empirical,boxcar_independent,4,20,streaming,10,True,0.8663640644995441,0.5189665145020671,0.9999999999999997,0.8765496535549809,0.8738077417569181,0.013115015858500084
empirical,boxcar_independent,4,30,rotation,5,True,0.8758930493967477,0.2594832572510335,1.0,1.1383243037575954,1.13284048016147,0.012563415855596926
empirical,boxcar_independent,4,30,rotation,10,True,0.9636443837946937,0.518966514502067,1.0,1.1250699544400853,1.1223280426420226,0.02390387644159935
empirical,boxcar_independent,4,30,warp,5,True,0.8702920063884907,0.2594832572510335,1.0,1.1432596326442805,1.137775809048155,0.01258518953992205
empirical,boxcar_independent,4,30,warp,10,True,0.9611142309356162,0.518966514502067,1.0,1.1196502288714416,1.1169083170733787,0.02385307117817406
empirical,boxcar_independent,4,30,streaming,5,True,0.8364684838708287,0.25948325725103355,0.9999999999999921,1.1030883680584107,1.097604544462285,0.012556157960821884
empirical,boxcar_independent,4,30,streaming,10,True,0.9343828397128425,0.5189665145020671,0.9999999999999921,1.0980586987786072,1.0953167869805442,0.02391113433637439
empirical,boxcar_independent,5,10,rotation,5,True,0.7640907280531858,0.25948325725103355,0.999999999999415,0.8922688762553501,0.8896810478585341,0.010698136898411247
empirical,boxcar_independent,5,10,rotation,10,True,0.9530195213048058,0.5189665145020671,0.999999999999415,1.0180599075708743,1.0167659933724662,0.022132950116489213
empirical,boxcar_independent,5,10,warp,5,True,0.7621000553360116,0.2594832572510335,0.999999999999415,0.8837741166888896,0.8811862882920736,0.010872326373012244
empirical,boxcar_independent,5,10,warp,10,True,0.9479006447999502,0.518966514502067,0.999999999999415,1.0157113899302919,1.0144174757318838,0.022321655380640293
empirical,boxcar_independent,5,10,streaming,5,True,0.7248055822089184,0.25948325725103305,0.9999999999810905,0.840163535914541,0.8375757075177249,0.010727168477511413
empirical,boxcar_independent,5,10,streaming,10,True,0.9290783352659809,0.5189665145020661,0.9999999999810905,0.9848746460211799,0.9835807318227718,0.02281882117273064
empirical,boxcar_independent,5,20,rotation,5,True,0.34081435518290515,0.2594832572510335,1.0000000000000002,0.3639565006561658,0.36136867225934977,0.0029067868574041414
empirical,boxcar_independent,5,20,rotation,10,True,0.8983732370372274,0.518966514502067,1.0000000000000002,0.8481005487647153,0.8468066345663072,0.014392405338907396
empirical,boxcar_independent,5,20,warp,5,True,0.3147317746515242,0.25948325725103355,1.0,0.3339970506026583,0.3314092222058423,0.002732597382803144
empirical,boxcar_independent,5,20,warp,10,True,0.8880809918987735,0.5189665145020671,1.0,0.8319253208301328,0.8306314066317247,0.014163781653493588
empirical,boxcar_independent,5,20,streaming,5,False,0.19695122900660536,0.25948325725103355,0.9999999999999997,0.20525216391527198,0.202664335518456,0.001894310536285845
empirical,boxcar_independent,5,20,streaming,10,True,0.8798120533967416,0.5189665145020671,0.9999999999999997,0.8064386313861891,0.8051447171877811,0.014410550075845
empirical,boxcar_independent,5,30,rotation,5,True,0.8307413658957696,0.2594832572510335,1.0,1.0562313830332097,1.0536435546363936,0.012051734273956496
empirical,boxcar_independent,5,30,rotation,10,True,0.9610385906352976,0.518966514502067,1.0,1.084898759609154,1.083604845410746,0.02480022644631698
empirical,boxcar_independent,5,30,warp,5,True,0.8245272898141426,0.2594832572510335,1.0,1.0530759709483226,1.0504881425515065,0.011866657957192937
empirical,boxcar_independent,5,30,warp,10,True,0.9598881949629224,0.518966514502067,1.0,1.108551884043492,1.107257969845084,0.025057881710830957
empirical,boxcar_independent,5,30,streaming,5,True,0.8060304256819028,0.25948325725103355,0.9999999999999921,1.0843090813017993,1.0817212529049833,0.0115981158505164
empirical,boxcar_independent,5,30,streaming,10,True,0.9616783589248743,0.5189665145020671,0.9999999999999921,1.1411318398222021,1.139837925623794,0.025754639609234947
empirical,boxcar_independent,6,10,rotation,5,True,0.825740583753297,0.25948325725103355,0.999999999999415,1.0602117575079404,1.0146628424310018,0.012309389538470472
empirical,boxcar_independent,6,10,rotation,10,True,0.9476027639311387,0.5189665145020671,0.999999999999415,1.102100786667917,1.0793263291294477,0.02311276591111982
empirical,boxcar_independent,6,10,warp,5,True,0.8087093351699125,0.2594832572510335,0.999999999999415,1.0427194042029342,0.9971704891259955,0.012229552695945015
empirical,boxcar_independent,6,10,warp,10,True,0.9435994953954834,0.518966514502067,0.999999999999415,1.1015889413830402,1.0788144838445708,0.023261552754008173
empirical,boxcar_independent,6,10,streaming,5,True,0.7481425757109167,0.25948325725103305,0.9999999999810905,1.0065073468566434,0.9609584317797047,0.01178682111466748
empirical,boxcar_independent,6,10,streaming,10,True,0.9276105867343062,0.5189665145020661,0.9999999999810905,1.0637987796095612,1.041024322071092,0.023185344858870235
empirical,boxcar_independent,6,20,rotation,5,False,0.5770361282094183,0.2594832572510335,1.0000000000000002,0.8262652019688878,0.7807162868919492,0.009986863210457175
empirical,boxcar_independent,6,20,rotation,10,True,0.9207949680439774,0.518966514502067,1.0000000000000002,1.1146273018977073,1.091852844359238,0.021269260638259267
empirical,boxcar_independent,6,20,warp,5,False,0.5658552255356827,0.25948325725103355,1.0,0.8164119140350976,0.770862998958159,0.00991428426270676
empirical,boxcar_independent,6,20,warp,10,True,0.9103578925210855,0.5189665145020671,1.0,1.1075371796866809,1.0847627221482115,0.021124102742758437
empirical,boxcar_independent,6,20,streaming,5,False,0.5830741024849356,0.25948325725103355,0.9999999999999997,0.8227033918150888,0.7771544767381502,0.010992081636800429
empirical,boxcar_independent,6,20,streaming,10,True,0.8797152163970196,0.5189665145020671,0.9999999999999997,1.1419157719345219,1.1191413143960525,0.023544610650234794
empirical,boxcar_independent,6,30,rotation,5,True,0.8414612940255778,0.2594832572510335,1.0,1.099927390795944,1.0543784757190053,0.012792039541010734
empirical,boxcar_independent,6,30,rotation,10,True,0.9687464263709138,0.518966514502067,1.0,1.1985407701043838,1.1757663125659144,0.02539537381787039
empirical,boxcar_independent,6,30,warp,5,True,0.8206337187233216,0.2594832572510335,1.0,1.0476043787540683,1.0020554636771295,0.012149715853419557
empirical,boxcar_independent,6,30,warp,10,True,0.9646612471096336,0.518966514502067,1.0,1.1742921639818638,1.1515177064433946,0.02513408960596889
empirical,boxcar_independent,6,30,streaming,5,True,0.7764912257601257,0.25948325725103355,0.9999999999999921,0.9967742972664093,0.9512253821894707,0.012044476379181455
empirical,boxcar_independent,6,30,streaming,10,True,0.9514768432607561,0.5189665145020671,0.9999999999999921,1.1662664092853483,1.143491951746879,0.025424405396970554
empirical,boxcar_independent,7,10,rotation,5,True,0.7143015578546967,0.25948325725103355,0.999999999999415,0.6745122232115546,0.6622004743813006,0.007025642142240222
empirical,boxcar_independent,7,10,rotation,10,True,0.9004791680150702,0.5189665145020671,0.999999999999415,0.8959793917842359,0.8898235173691089,0.017821760620114528
empirical,boxcar_independent,7,10,warp,5,True,0.6921500568775594,0.2594832572510335,0.999999999999415,0.6669494203518493,0.6546376715215954,0.006797018456826413
empirical,boxcar_independent,7,10,warp,10,True,0.8935288838186871,0.518966514502067,0.999999999999415,0.8857384829462848,0.8795826085311578,0.017985063252552964
empirical,boxcar_independent,7,10,streaming,5,True,0.5830829741663021,0.25948325725103305,0.9999999999810905,0.5746914662564859,0.5623797174262319,0.005534144765969183
empirical,boxcar_independent,7,10,streaming,10,True,0.9063874149395538,0.5189665145020661,0.9999999999810905,0.8976221935133648,0.8914663190982378,0.019139068521784573
empirical,boxcar_independent,7,20,rotation,5,False,0.10406209533979656,0.2594832572510335,1.0000000000000002,0.11225865119939332,0.09994690236913932,0.000664097371916302
empirical,boxcar_independent,7,20,rotation,10,True,0.7921544211700144,0.518966514502067,1.0000000000000002,0.7216881765653871,0.7155323021502601,0.010215486895870984
empirical,boxcar_independent,7,20,warp,5,False,0.09314843814078795,0.25948325725103355,1.0,0.10189740824953901,0.08958565941928501,0.0006205500032660527
empirical,boxcar_independent,7,20,warp,10,True,0.7799157762897161,0.5189665145020671,1.0,0.7051468889105845,0.6989910144954575,0.010084844789920236
empirical,boxcar_independent,7,20,streaming,5,False,0.008593015933371632,0.25948325725103355,0.9999999999999997,0.01867709504560085,0.006365346215346858,0.00020685000108868422
empirical,boxcar_independent,7,20,streaming,10,False,0.7560471143938137,0.5189665145020671,0.9999999999999997,0.6986693342077787,0.6925134597926517,0.011706984272142023
empirical,boxcar_independent,7,30,rotation,5,True,0.8282216881651202,0.2594832572510335,1.0,0.9024869369316557,0.8901751881014016,0.011921092168005748
empirical,boxcar_independent,7,30,rotation,10,True,0.9625907099920867,0.518966514502067,1.0,1.0778992879012246,1.0717434134860975,0.02572197908274726
empirical,boxcar_independent,7,30,warp,5,True,0.8122625705086759,0.2594832572510335,1.0,0.8768216694151856,0.8645099205849316,0.0119827842735936
empirical,boxcar_independent,7,30,warp,10,True,0.9599532907449847,0.518966514502067,1.0,1.0760116191012132,1.0698557446860861,0.025787300135722634
empirical,boxcar_independent,7,30,streaming,5,True,0.7672176315717003,0.25948325725103355,0.9999999999999921,0.8336022837345837,0.8212905349043297,0.01127513953302705
empirical,boxcar_independent,7,30,streaming,10,True,0.9610151413690835,0.5189665145020671,0.9999999999999921,1.070089803653422,1.0639339292382952,0.02718444487991813
empirical,boxcar_independent,8,10,rotation,5,True,0.7860982274950109,0.25948325725103355,0.999999999999415,0.8550703348250459,0.8550703348250459,0.008357465833460347
empirical,boxcar_independent,8,10,rotation,10,True,0.9426402097094251,0.5189665145020671,0.999999999999415,0.9456271250934913,0.9456271250934913,0.02071403168796859
empirical,boxcar_independent,8,10,warp,5,True,0.7677406397599644,0.2594832572510335,0.999999999999415,0.8444975649539027,0.8444975649539027,0.008368352675622909
empirical,boxcar_independent,8,10,warp,10,True,0.9402685800363991,0.518966514502067,0.999999999999415,0.9398160568345804,0.9398160568345804,0.020873705373019504
empirical,boxcar_independent,8,10,streaming,5,True,0.7153857576042647,0.25948325725103305,0.9999999999810905,0.7952857231589274,0.7952857231589274,0.008027231621195955
empirical,boxcar_independent,8,10,streaming,10,True,0.9201653874642521,0.5189665145020661,0.9999999999810905,0.9223510645902402,0.9223510645902402,0.0204890369499423
empirical,boxcar_independent,8,20,rotation,5,False,0.07064293821417064,0.2594832572510335,1.0000000000000002,0.0656777499212744,0.0656777499212744,0.00032660526487686984
empirical,boxcar_independent,8,20,rotation,10,True,0.8481200520637999,0.518966514502067,1.0000000000000002,0.7826256673888711,0.7826256673888711,0.012149715853419557
empirical,boxcar_independent,8,20,warp,5,False,0.0431611245076003,0.25948325725103355,1.0,0.04056677732130718,0.04056677732130718,0.0001959631589261219
empirical,boxcar_independent,8,20,warp,10,True,0.8325643899479478,0.5189665145020671,1.0,0.7739963774911823,0.7739963774911823,0.012508981644784114
empirical,boxcar_independent,8,20,streaming,5,False,0.17446482632084565,0.25948325725103355,0.9999999999999997,0.1950030593402448,0.1950030593402448,0.0016366552717718699
empirical,boxcar_independent,8,20,streaming,10,False,0.7843554618926403,0.5189665145020671,0.9999999999999997,0.7629885430815196,0.7629885430815196,0.013866207967716884
empirical,boxcar_independent,8,30,rotation,5,True,0.6775938211942877,0.2594832572510335,1.0,0.8413045880651892,0.8413045880651892,0.008778423730412757
empirical,boxcar_independent,8,30,rotation,10,True,0.9102298902865001,0.518966514502067,1.0,0.9878814802603245,0.9878814802603245,0.019988242210464434
empirical,boxcar_independent,8,30,warp,5,True,0.6817888183417777,0.2594832572510335,1.0,0.8459464884442772,0.8459464884442772,0.008861889520325735
empirical,boxcar_independent,8,30,warp,10,True,0.9057934570838323,0.518966514502067,1.0,1.0063453658979435,1.0063453658979435,0.020191463264165595
empirical,boxcar_independent,8,30,streaming,5,True,0.6096721980968353,0.25948325725103355,0.9999999999999921,0.7583117568330954,0.7583117568330954,0.008103439516333893
empirical,boxcar_independent,8,30,streaming,10,True,0.9142365909300971,0.5189665145020671,0.9999999999999921,1.031949585639872,1.031949585639872,0.021450708007635304
empirical,boxcar_independent,9,10,rotation,5,True,0.879205098781183,0.25948325725103355,0.999999999999415,1.1276543099775018,1.052319163954094,0.014396034286294917
empirical,boxcar_independent,9,10,rotation,10,True,0.96278991816959,0.5189665145020671,0.999999999999415,1.1928450968024678,1.1551775237907638,0.026425994875926288
empirical,boxcar_independent,9,10,warp,5,True,0.873434713229665,0.2594832572510335,0.999999999999415,1.105872841447907,1.0305376954244991,0.01450490270792054
empirical,boxcar_independent,9,10,warp,10,True,0.9607309318587142,0.518966514502067,0.999999999999415,1.1936884744768876,1.1560209014651837,0.026629215929627453
empirical,boxcar_independent,9,10,streaming,5,True,0.8378671218541731,0.25948325725103305,0.9999999999810905,1.0532087398949097,0.9778735938715017,0.014062171126643005
empirical,boxcar_independent,9,10,streaming,10,True,0.946197485535317,0.5189665145020661,0.9999999999810905,1.1689583447811371,1.1312907717694332,0.027246136985505983
empirical,boxcar_independent,9,20,rotation,5,False,0.509622961475625,0.2594832572510335,1.0000000000000002,0.6398891931298794,0.5645540471064715,0.0057627684513829915
empirical,boxcar_independent,9,20,rotation,10,True,0.9142042360866318,0.518966514502067,1.0000000000000002,1.0227961965073054,0.9851286234956014,0.01724838693288625
empirical,boxcar_independent,9,20,warp,5,False,0.4914633299755896,0.25948325725103355,1.0,0.6090604246376525,0.5337252786142447,0.005523257923806621
empirical,boxcar_independent,9,20,warp,10,True,0.9016063161006027,0.5189665145020671,1.0,1.0040087568242901,0.9663411838125863,0.017099600089997894
empirical,boxcar_independent,9,20,streaming,5,False,0.4510018549763473,0.25948325725103355,0.9999999999999997,0.5624825349874674,0.4871473889640595,0.005200281606317272
empirical,boxcar_independent,9,20,streaming,10,True,0.8910005933099576,0.5189665145020671,0.9999999999999997,0.9893811239141806,0.9517135509024768,0.01786530798876478
empirical,boxcar_independent,9,30,rotation,5,True,0.6899633080884415,0.2594832572510335,1.0,1.0042170556660375,0.9288819096426295,0.013572263229327702
empirical,boxcar_independent,9,30,rotation,10,True,0.9523598782841183,0.518966514502067,1.0,1.1971504254350884,1.1594828524233847,0.02689775803630399
empirical,boxcar_independent,9,30,warp,5,True,0.6674701855176582,0.2594832572510335,1.0,0.939544395228892,0.8642092492054841,0.01300614743687446
empirical,boxcar_independent,9,30,warp,10,True,0.9475872361479757,0.518966514502067,1.0,1.1921673613033066,1.1544997882916026,0.027024771194867216
empirical,boxcar_independent,9,30,streaming,5,True,0.6299184826716034,0.25948325725103355,0.9999999999999921,0.9226119756063219,0.8472768295829141,0.012523497434334197
empirical,boxcar_independent,9,30,streaming,10,True,0.9552630008524116,0.5189665145020671,0.9999999999999921,1.197652175414654,1.1599846024029503,0.028628765940151398
empirical,boxcar_independent,10,10,rotation,5,True,0.8454854985587241,0.25948325725103355,0.999999999999415,1.3712215190445887,1.1965066696623912,0.01670404482475813
empirical,boxcar_independent,10,10,rotation,10,True,0.953558238491043,0.5189665145020671,0.999999999999415,1.2803491768642834,1.1929917521731845,0.026930418562791675
empirical,boxcar_independent,10,10,warp,5,True,0.8306994584318995,0.2594832572510335,0.999999999999415,1.3405489532477508,1.165834103865553,0.01656977377141986
empirical,boxcar_independent,10,10,warp,10,True,0.9510728699873148,0.518966514502067,0.999999999999415,1.2789633961299247,1.1916059714388259,0.02727153961721863
empirical,boxcar_independent,10,10,streaming,5,True,0.7924003598491471,0.25948325725103305,0.9999999999810905,1.309901648156896,1.135186798774698,0.016333892191231013
empirical,boxcar_independent,10,10,streaming,10,True,0.9454194240418591,0.5189665145020661,0.9999999999810905,1.2868050418440828,1.1994476171529838,0.028080794884635763
empirical,boxcar_independent,10,20,rotation,5,True,0.6259679322739385,0.2594832572510335,1.0000000000000002,0.9211647827426743,0.7464499333604766,0.008368352675622909
empirical,boxcar_independent,10,20,rotation,10,True,0.9496651271857297,0.518966514502067,1.0000000000000002,1.0922315466504962,1.0048741219593973,0.02077209484616892
empirical,boxcar_independent,10,20,warp,5,True,0.6111637548107943,0.25948325725103355,1.0,0.8863863934082206,0.711671544026023,0.008168760569309267
empirical,boxcar_independent,10,20,warp,10,True,0.9421989934645875,0.5189665145020671,1.0,1.0854838105721907,0.9981263858810918,0.020666855371930817
empirical,boxcar_independent,10,20,streaming,5,True,0.5579932882733273,0.25948325725103355,0.9999999999999997,0.8195715289033969,0.6448566795211993,0.00846996320247349
empirical,boxcar_independent,10,20,streaming,10,True,0.9238562739411982,0.5189665145020671,0.9999999999999997,1.083182401145066,0.9958249764539671,0.021682960640436635
empirical,boxcar_independent,10,30,rotation,5,True,0.7806648289975541,0.2594832572510335,1.0,1.0835306730000454,0.9088158236178477,0.014105718495293256
empirical,boxcar_independent,10,30,rotation,10,True,0.8811070914415027,0.518966514502067,1.0,1.0980281232558449,1.010670698564746,0.024132500127013158
empirical,boxcar_independent,10,30,warp,5,True,0.7624127879572596,0.2594832572510335,1.0,1.0429535809553414,0.8682387315731438,0.013677502703565804
empirical,boxcar_independent,10,30,warp,10,True,0.8750904119966828,0.518966514502067,1.0,1.0840643546415873,0.9967069299504884,0.023675252756185542
empirical,boxcar_independent,10,30,streaming,5,True,0.6903224981411795,0.25948325725103355,0.9999999999999921,0.9298641011235992,0.7551492517414016,0.012508981644784114
empirical,boxcar_independent,10,30,streaming,10,True,0.8964753959899042,0.5189665145020671,0.9999999999999921,1.0878203040289502,1.0004628793378514,0.024244997496026304
empirical,boxcar_independent,11,10,rotation,5,True,0.9345347916998864,0.25948325725103355,0.999999999999415,1.6210232660458843,1.5495200038825154,0.020140658000740306
empirical,boxcar_independent,11,10,rotation,10,True,0.9712356013366175,0.5189665145020671,0.999999999999415,1.3532444587446735,1.3174928276629891,0.029721079103795154
empirical,boxcar_independent,11,10,warp,5,True,0.92657224208933,0.2594832572510335,0.999999999999415,1.6021408446421619,1.530637582478793,0.020097110632090055
empirical,boxcar_independent,11,10,warp,10,True,0.9689443210293738,0.518966514502067,0.999999999999415,1.3489390151252993,1.313187384043615,0.02975011068289532
empirical,boxcar_independent,11,10,streaming,5,True,0.9123702485250728,0.25948325725103305,0.9999999999810905,1.6011073560210765,1.5296040938577073,0.0205942764241804
empirical,boxcar_independent,11,10,streaming,10,True,0.946365132762083,0.5189665145020661,0.9999999999810905,1.3345687237181496,1.298817092636465,0.03008397384254723
empirical,boxcar_independent,11,20,rotation,5,True,0.8568343882647611,0.2594832572510335,1.0000000000000002,1.2447973405067012,1.1732940783433323,0.015433913239125858
empirical,boxcar_independent,11,20,rotation,10,True,0.9679611210173005,0.518966514502067,1.0000000000000002,1.336298847830346,1.3005472167486614,0.02904972383710381
empirical,boxcar_independent,11,20,warp,5,True,0.8545797019426976,0.25948325725103355,1.0,1.2449480490157838,1.173444786852415,0.015542781660751482
empirical,boxcar_independent,11,20,warp,10,True,0.9666708130605446,0.5189665145020671,1.0,1.3372371180224163,1.3014854869407317,0.029267460680355056
empirical,boxcar_independent,11,20,streaming,5,True,0.844164067978315,0.25948325725103355,0.9999999999999997,1.2284800543298842,1.1569767921665153,0.015281497448849986
empirical,boxcar_independent,11,20,streaming,10,True,0.9710614729747422,0.5189665145020671,0.9999999999999997,1.3924768306391622,1.3567251995574776,0.03183675543071977
empirical,boxcar_independent,11,30,rotation,5,True,0.8925040945383816,0.2594832572510335,1.0,1.383804382670218,1.312301120506849,0.016972586931434667
empirical,boxcar_independent,11,30,rotation,10,True,0.9576460634333672,0.518966514502067,1.0,1.2646067484567123,1.228855117375028,0.027449358039207148
empirical,boxcar_independent,11,30,warp,5,True,0.8813164586069198,0.2594832572510335,1.0,1.3856698651116475,1.3141666029482786,0.01698347377359723
empirical,boxcar_independent,11,30,warp,10,True,0.9572832681278992,0.518966514502067,1.0,1.247434258059813,1.2116826269781285,0.02801910277904791
empirical,boxcar_independent,11,30,streaming,5,True,0.8395770088267915,0.25948325725103355,0.9999999999999921,1.3568534768091314,1.2853502146457627,0.016762107982958463
empirical,boxcar_independent,11,30,streaming,10,True,0.9565974690381368,0.5189665145020671,0.9999999999999921,1.2469488599948269,1.2111972289131425,0.02895537120502827
gaussian,boxcar_independent,0,10,rotation,5,True,0.7819279248515215,0.25948325725103355,0.999999999999415,0.8039483353016214,0.798913728355202,0.009417118470616413
gaussian,boxcar_independent,0,10,rotation,10,True,0.9564191377791417,0.5189665145020671,0.999999999999415,1.0133005844494793,1.0107832809762696,0.022521247486953933
gaussian,boxcar_independent,0,10,warp,5,True,0.7583832436301363,0.2594832572510335,0.999999999999415,0.7906069340995191,0.7855723271530998,0.009086884258352022
gaussian,boxcar_independent,0,10,warp,10,True,0.9514939885685376,0.518966514502067,0.999999999999415,1.0044910332847028,1.0019737298114932,0.02277890275146791
gaussian,boxcar_independent,0,10,streaming,5,True,0.7011952850722658,0.25948325725103305,0.9999999999810905,0.7202593200048666,0.7152247130584473,0.008248597411834722
gaussian,boxcar_independent,0,10,streaming,10,True,0.9426635713491633,0.5189665145020661,0.9999999999810905,0.9827716143485039,0.9802543108752944,0.0231091369637323
gaussian,boxcar_independent,0,20,rotation,5,True,0.7710159500534164,0.2594832572510335,1.0000000000000002,0.965931762011298,0.9608971550648786,0.0119827842735936
gaussian,boxcar_independent,0,20,rotation,10,True,0.9656006998460086,0.518966514502067,1.0000000000000002,1.101659161999237,1.0991418585260275,0.024734905393341607
gaussian,boxcar_independent,0,20,warp,5,True,0.7798746059086491,0.25948325725103355,1.0,0.9809089676927901,0.9758743607463707,0.012291244801532868
gaussian,boxcar_independent,0,20,warp,10,True,0.9628771293695023,0.5189665145020671,1.0,1.1041424285825887,1.1016251251093792,0.02507239750038104
gaussian,boxcar_independent,0,20,streaming,5,True,0.7356668475019776,0.25948325725103355,0.9999999999999997,0.9331635547142523,0.928128947767833,0.01164529216655417
gaussian,boxcar_independent,0,20,streaming,10,True,0.947527070929335,0.5189665145020671,0.9999999999999997,1.091608097639501,1.0890907941662915,0.025094171184706165
gaussian,boxcar_independent,0,30,rotation,5,True,0.7757963602840053,0.2594832572510335,1.0,0.83811518058718,0.8330805736407606,0.008078036884621246
gaussian,boxcar_independent,0,30,rotation,10,True,0.9447196606074754,0.518966514502067,1.0,0.9938319641443515,0.9913146606711419,0.02021686589587824
gaussian,boxcar_independent,0,30,warp,5,True,0.7537353429435798,0.2594832572510335,1.0,0.8133028926259437,0.8082682856795244,0.007838526357044875
gaussian,boxcar_independent,0,30,warp,10,True,0.9425085781320062,0.518966514502067,1.0,0.9918561056235157,0.989338802150306,0.020369281686154116
gaussian,boxcar_independent,0,30,streaming,5,True,0.6251665245187172,0.25948325725103355,0.9999999999999921,0.6554986051435845,0.6504639981971652,0.006122034242747549
gaussian,boxcar_independent,0,30,streaming,10,True,0.933966736863288,0.5189665145020671,0.9999999999999921,0.9749968838964249,0.9724795804232154,0.020655968529768254
gaussian,boxcar_independent,1,10,rotation,5,True,0.7275113332703466,0.25948325725103355,0.999999999999415,0.7839051426156997,0.7839051426156997,0.00818690530624687
gaussian,boxcar_independent,1,10,rotation,10,True,0.9135972021591537,0.5189665145020671,0.999999999999415,0.9411095789732025,0.9411095789732025,0.019890260631001373
gaussian,boxcar_independent,1,10,warp,5,True,0.696641465374415,0.2594832572510335,0.999999999999415,0.7428309015709378,0.7428309015709378,0.007802236883169668
gaussian,boxcar_independent,1,10,warp,10,True,0.9045999120973879,0.518966514502067,0.999999999999415,0.9248895456134525,0.9248895456134525,0.01993743694703914
gaussian,boxcar_independent,1,10,streaming,5,True,0.5837109016818702,0.25948325725103305,0.9999999999810905,0.6021456041295973,0.6021456041295973,0.006158323716622756
