case,model,material,pressure_reference_km_s,r_kpc,raw_sigma_HI,pressure,pressure_gradient,inward_force,pressure_support_km2_s2,rotation_squared,speed_km_s,whole_profile_feasible
f4-stars-h0p4,newton,HI_0.8,5.0,1.2625000000000002,7.79930483649218,173.18103433602784,-73.90363242259984,3158.7961121510803,11.96303233295552,3976.017059257784,63.055666353292814,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.26875,7.88876461677713,172.7078290064836,-77.52075048765758,3148.293439300463,12.467662170074638,3981.929638942388,63.10253274586043,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.2750000000000001,7.975090841450464,172.21204492369867,-81.12828334498252,3140.513719729506,12.970204768982908,3991.1847878861377,63.17582439419479,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.28125,8.053176402075252,171.69375231455786,-84.72292822341618,3135.1825014981805,13.479308830026252,4003.4732712145174,63.27300586517538,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.2875,8.118747664732783,171.1530420539883,-88.30138135703042,3132.0271241268583,14.003148415491314,4018.481773897839,63.3914960692508,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.2937500000000002,8.176207277104567,170.59002565544725,-91.86034302561758,3131.028682772376,14.535384777020843,4036.232973559742,63.53135425567238,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.3,8.224496601172305,170.00483522978163,-95.39652263408217,3131.336428009015,15.078792713785047,4055.658563697935,63.68405266389644,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.3062500000000001,8.262907504081573,169.39762341224218,-98.9066438219539,3131.814764152651,15.635755746825053,4075.297279927576,63.838055107651705,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.3125,8.288504925669546,168.76856325749233,-102.38744959390553,3131.963606513043,16.2132409640989,4094.48899258427,63.98819416567614,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.31875,8.304488504545793,168.11784810251086,-105.83570746183581,3131.326643816331,16.806674985328275,4112.630336547459,64.12979289337724,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.3250000000000002,8.306533754435643,167.44569139734566,-109.24821458875591,3129.878364159141,17.426508891606424,4129.662323619255,64.26244878324553,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.33125,8.293853998237642,166.7523265037379,-112.62180292442669,3127.4297535143755,18.076973042327623,4145.3138863236845,64.38411206441916,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.3375000000000001,8.266894024976185,166.0380064617019,-115.95334432240764,3123.528670797383,18.760080577138766,4158.959516614361,64.4899954769293,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.34375,8.22741641238035,165.30300372420913,-119.23975562792235,3118.2173137279133,19.47493764675799,4170.629577675126,64.58041171806762,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.35,8.179739292479349,164.5476098601915,-122.47800372571254,3111.0345089328894,20.214006720450666,4179.68258033895,64.65046465679075,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.3562500000000002,8.119092346751941,163.7721352261502,-125.66511053684283,3102.259014163295,20.99166986735596,4186.447118091613,64.70275974092306,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.3625,8.041675860670843,162.9769086067229,-128.79815795324555,3092.7039772399976,21.82225362620594,4191.986915363292,64.7455551784313,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.3687500000000001,7.949294491301334,162.16227682463384,-131.87429269864998,3082.971129395815,22.706787165678154,4197.109946194843,64.78510589784386,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.375,7.84528818117958,161.32860432052368,-134.89073110443218,3073.461905027343,23.641547765388413,4202.368571647208,64.82567833541897,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.38125,7.728436583897457,160.4762727032252,-137.84476378885495,3064.535335942623,24.636040927094985,4208.253391843654,64.87105203281087,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.3875000000000002,7.603858790513181,159.6056802711268,-140.73376022813474,3055.8854902190646,25.680131324921465,4214.360986354031,64.91810984890142,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.39375,7.477034873263155,158.71724150533433,-143.5551732077881,3047.5870550678474,26.759273702709777,4220.815184298102,64.96780113485528,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.4000000000000001,7.350769481794524,157.81138653541598,-146.30654314276634,3039.856652045354,27.8649957541409,4227.934317109355,65.02256775235314,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.40625,7.227567908810112,156.88856057858675,-148.98550225498767,3032.977988605896,28.9877404390336,4236.1375560380075,65.08561712112751,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.4125,7.102045093613469,155.9492233532575,-151.58977859703006,3027.680026145488,30.149141472060407,4246.448895458441,65.16478263186674,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.4187500000000002,6.978287671452077,154.99384846794598,-154.11719991093833,3023.6636677099345,31.33344276822357,4258.489385795247,65.25710218662216,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.425,6.863882866337005,154.02292278661366,-156.56569731134925,3020.4550741807884,32.50435985189473,4271.644120855729,65.3578160655306,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.4312500000000001,6.763155683903254,153.03694577155932,-158.93330878242895,3018.3596333716873,33.63419516369445,4286.3930300995335,65.47055086143337,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.4375,6.676400421206452,152.03642880506538,-161.21818247845715,3017.7534940177943,34.71198889998629,4303.308658750593,65.5996086783343,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.44375,6.599644435305317,151.02189449105472,-163.41857981828642,3019.6169195111356,35.74974029668858,4323.822187247514,65.75577683555655,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.4500000000000002,6.529396811657151,149.99387593807566,-165.5328783643355,3023.942312564139,36.760313479457395,4347.956039738545,65.93903274797519,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.45625,6.466288232135695,148.9529160249896,-167.55957447726234,3029.6320066072335,37.73550166227616,4374.166107959508,66.13747884489933,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.4625000000000001,6.406359522526305,147.89956665079023,-169.49728573798885,3036.330807860169,38.6943285839904,4401.939477911507,66.34711356126586,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.46875,6.347828223124416,146.834387970032,-171.34475312931568,3043.7024778592577,39.64546571091892,4430.792548644866,66.56419870053921,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.475,6.2883419072224624,145.75794761539368,-173.10084296998357,3052.8253790229196,40.60271326650897,4462.314720792298,66.80055928502618,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.4812500000000002,6.223398170956466,144.67081990894513,-174.76454859467952,3063.88555997267,41.596243803581615,4496.784241905936,67.05806619569294,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.4875,6.149768984238921,143.57358506372267,-176.33499177417644,3075.867047856522,42.65173227422441,4532.7005014123515,67.32533328110861,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.4937500000000001,6.067983737907677,142.4668283772544,-177.81142387051256,3088.274525645781,43.77167538325714,4569.338397300128,67.59688156490748,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.5,5.978899854726168,141.35113941870534,-179.19322672286447,3100.7467318754843,44.956404458225734,4606.163693355001,67.86872397028694,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.50625,5.886248005436318,140.22711121133668,-180.47991326054523,3114.1857853863676,46.18355684259783,4644.558782395618,68.15099986350617,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.5125000000000002,5.784774536588725,139.09533941199405,-181.6711278403552,3129.0323290311385,47.50013662945165,4685.161261030145,68.44823782267989,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.51875,5.6756474279311675,137.95642148935423,-182.7666463063356,3144.059389496181,48.90663974504964,4726.1335580522755,68.74688035141868,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.5250000000000001,5.5602382731505005,136.81095590266827,-183.76637577080618,3158.543930906822,50.401387365669464,4766.378107267235,69.03896079220222,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.53125,5.441378519766708,135.65954128274643,-184.6703541164167,3172.0573504563995,51.967801672596515,4805.245016213765,69.31987461193049,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.5375,5.333258523781734,134.5027756169242,-185.47874921979707,3182.34209640429,53.470795697191456,4839.380177524405,69.56565372024045,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.5437500000000002,5.221885497311576,133.34125543974844,-186.19185789824985,3191.4826782224945,55.04404123345962,4871.807343272518,69.79833338463403,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.55,5.104053628400888,132.1755750311053,-186.81010458178778,3199.015291329865,56.73052894479276,4901.743172616498,70.0124501257919,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.5562500000000001,4.982376840968115,131.0063256234988,-187.3340397136759,3204.2534690954203,58.513960025504595,4928.105501254244,70.20046653159966,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.5625,4.859899082696864,129.8340946201642,-187.76433788348456,3206.8880800750585,60.367874507414804,4950.394750609864,70.35904171185011,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.56875,4.75154702953471,128.65946482567287,-188.10179569749664,3201.6673209997443,62.10286674345381,4960.512743074895,70.43090758377954,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.5750000000000002,4.657837263897493,127.483013690654,-188.34732939213325,3189.398665437096,63.68772178708267,4959.615176276345,70.42453532879252,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.58125,4.570860585946937,126.30531257221831,-188.50197219686333,3174.2866472643022,65.21063986346452,4954.130121123214,70.38558177015527,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.5875000000000001,4.4897081197421995,125.12692601162772,-188.5668714538423,3157.2481220506806,66.67469252993745,4945.456701225518,70.32394116675714,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.59375,4.415276857362598,123.94841103070758,-188.54328550227862,3138.7518111493378,68.0570824835547,4934.328616535702,70.24477643594363,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.6,4.342148330498657,122.77031644844327,-188.43258033624832,3118.3500172632016,69.43386213233615,4919.926165488787,70.14218534868148,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.6062500000000002,4.281783283552946,121.5931822191501,-188.23622604537303,3096.3644474304674,70.61413856389579,4902.921255121293,70.02086299897547,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.6125,4.231555463955919,120.41753879354073,-187.95579304842906,3075.9558162100916,71.62347719938785,4888.355276439385,69.91677392757325,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.6187500000000001,4.187746263316041,119.24390650395216,-187.5929481305763,3058.4883589738574,72.51300955037192,4878.41502153856,69.8456514146626,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.625,4.148248620071498,118.0727949749248,-187.14945029547332,3044.6046235898525,73.31235048416708,4874.170162849344,69.81525737866576,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.63125,4.103320577289146,116.9047025602533,-186.62714644407973,3035.1921774298344,74.19248067574335,4876.964758756674,69.83526873118392,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.6375000000000002,4.060071013659003,115.7401158075549,-186.02796689244053,3028.693023745281,75.02844033061434,4884.456386052284,69.88888599807758,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.64375,4.023295095774372,114.57950895132151,-185.35392074119045,3024.413731339291,75.72785489643292,4895.652215992527,69.96893750795796,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.6500000000000001,3.994551165250634,113.42334343534178,-184.60709110991726,3021.702587749553,76.25429935186513,4909.554970434898,70.06821654955189,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.65625,3.971321981073854,112.27206746529555,-183.7896302498707,3020.2204339342707,76.6499358531079,4925.590157850527,70.182548812725,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.6625,3.9425633766942028,111.12611559223835,-182.90375454880464,3018.218888807965,77.12684943376952,4940.662053209473,70.28984317246321,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.6687500000000002,3.9124475033335573,109.98590832760623,-181.9517394419923,3015.4535581772466,77.60665540818592,4954.431469800094,70.38772243651654,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.675,3.885305959894835,108.8518517902827,-180.93591424365115,3011.9472937712867,78.00354965257844,4967.008167414327,70.47700452923866,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.6812500000000001,3.8611183488741716,107.72433738618068,-179.858656913166,3007.423029897629,78.3160057819597,4977.91396323343,70.55433341215428,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.6875,3.838104500270649,106.60374152070182,-178.72238877059624,3001.319088466159,78.57890034758404,4986.147061439059,70.61265510826695,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.69375,3.8109151050862593,105.49042534434403,-177.52956917600162,2991.3736401533456,78.90249441414588,4987.736608595584,70.62390960995846,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.7000000000000002,3.7780948430384726,104.38473453163898,-176.28269018711956,2978.689322035752,79.32055328634628,4984.451294174432,70.60064655634842,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.70625,3.741309274652561,103.2869990935088,-174.9842712098766,2964.547352339719,79.8027884983068,4978.456131431339,70.55817551093097,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.7125000000000001,3.699608844209483,102.19753322304169,-173.6368536561161,2949.7390451698893,80.37420289755957,4971.053911955876,70.50570127270473,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.71875,3.6537904999135864,101.11663517459772,-172.24299562278014,2934.7386862183184,81.02343271560176,4963.058684222133,70.44897929865367,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.725,3.6076197470599753,100.04458717606539,-170.80526660658924,2919.9026466026658,81.67132501602536,4955.160740373573,70.39290262784718,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.7312500000000002,3.557862421747895,98.9816553740051,-169.326242268028,2904.2897284703854,82.39387086319871,4945.657721551157,70.32537039753973,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.7375,3.503839147098954,97.92808981132771,-167.80849925816304,2888.535055096702,83.21365656938474,4935.616001661135,70.2539394031476,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.7437500000000001,3.4451187490816575,96.88412443707509,-166.25461012149836,2872.7543363445297,84.14992269182048,4925.215451308954,70.17987924832127,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.75,3.3823182341009415,95.84997714778665,-164.66713828771339,2856.866030968948,85.19821969977836,4914.3173344958805,70.10219208053255,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.75625,3.3190919466686197,94.82584985985683,-163.04863316472523,2841.1015366987745,86.2748506509327,4903.409723176291,70.02435093006069,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.7625000000000002,3.2496891177663856,93.8119286122136,-161.40162534508627,2824.0696779709315,87.53771648970535,4889.885090934062,69.92771332550538,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.76875,3.1719105591084897,92.80838369857186,-159.72862193725334,2806.102572787846,89.06934630934961,4874.224579309153,69.81564709511152,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.7750000000000001,3.087681502807707,91.81536982844779,-158.03210203276817,2787.2913730369864,90.84712294745796,4856.595064193193,69.68927510164812,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.78125,3.000312572937121,90.83302631605113,-156.31451231985363,2767.395124627282,92.80207255111702,4836.620493191229,69.54581578492864,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.7875,2.9183872973524814,89.86147729610855,-154.57826285337276,2748.106275143778,94.67853876045412,4817.561428059049,69.40865528202552,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.7937500000000002,2.836459774858687,88.90083196561186,-152.825722990515,2727.539595087285,96.64552377722104,4795.878624910597,69.25228245271485,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.8,2.751813478541669,87.95118485042735,-151.05921750096343,2705.5333026127764,98.80996427338957,4771.149980429608,69.07351142391423,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.8062500000000001,2.666581357094279,87.0126160956496,-149.28102285967162,2682.1378268497774,101.11780269629652,4743.493647051115,68.87302554012794,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.8125,2.5836977990645678,86.08519177853586,-147.4933637297303,2656.9965858093265,103.46864941283927,4712.337662366565,68.64646868096396,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.81875,2.5101785232143694,85.1689642428096,-145.69840964214214,2632.3979646594867,105.56579147100604,4682.108006753435,68.42593080662795,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.8250000000000002,2.4488670112133715,84.26397245308502,-143.89827187864572,2608.801736600142,107.2391211838031,4653.824048111456,68.2189420037533,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.83125,2.402261739905697,83.37024236812405,-142.09500056304165,2586.4335933574575,108.31936647806117,4628.087151357783,68.03004594558043,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.8375000000000001,2.3680489092874097,82.48778733160896,-140.2905819657758,2564.582100079535,108.8592145842482,4603.560394311898,67.84954232942104,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.84375,2.345299197422962,81.61660847908414,-138.48693602583037,2542.3140073353356,108.87109353816763,4578.520357486357,67.66476451955151,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.85,2.3315576854351088,80.75669515969778,-136.68591409326442,2519.5273478619915,108.454936651224,4552.670656893461,67.47348113809944,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.8562500000000002,2.3310656735843054,79.90802537135657,-134.8892968950319,2498.155948602261,107.41364355316496,4529.788336039783,67.30370224616014,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.8625,2.3442294667373402,79.07056620789062,-133.09879272599542,2477.302181546979,105.74754091679631,4508.227772214453,67.14333751173271,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.8687500000000001,2.3690311720434054,78.24427431681782,-131.3160358663417,2457.0832236963365,103.58531577005772,4488.088958512471,66.9932008379393,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.875,2.4036172818681756,77.42909636629034,-129.54258522589933,2437.4211168424226,101.05283779195364,4469.111756287589,66.85141551446453,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.88125,2.440216104536514,76.62496951980518,-127.77992321515875,2418.3079072551213,98.5101196986713,4450.931630825025,66.71530282345292,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.8875000000000002,2.4799168467759016,75.83182191726483,-126.02945484210395,2399.8525688932245,95.92281141351002,4433.798912372451,66.58677730880547,True
