atlas_id,display_name,ra_deg,dec_deg,surveys,prior_exposure,has_local_hi_cube,has_local_stellar_image,has_local_co_image,sparc_radial_rows,wallaby_profile_status,spatial_3d_baryon_reconstruction,validated_full_cube_gravity_prediction,hi_integrated_status,manga_source_quality_selection,manga_maps_local_status,manga_plateifu,manga_mangaid,manga_nsa_iauname,manga_nsa_absmag_g,manga_nsa_absmag_r,manga_nsa_absmag_i,manga_nsa_elpetro_mass,manga_nsa_sersic_mass,manga_nsa_sersic_th50,manga_nsa_sersic_ba,manga_DAPQUAL,manga_drp3qual,manga_SNR_MED_r,manga_hi_LOGMHI,manga_hi_LOGHILIM200KMS,manga_hi_SNR,manga_hi_FHI,manga_hi_EFHI,manga_hi_conflag,manga_hi_conf_prob,probes_photometry_catalog,probes_rotation_survey,probes_profile_local_status,hubble_type,distance_mpc,distance_error_mpc,distance_method,inclination_deg,inclination_error_deg,luminosity_1e9_lsun,reff_kpc,effective_sb_lsun_pc2,rdisk_kpc,central_sb_lsun_pc2,hi_mass_1e9_msun,hi_radius_kpc,quality,motion_references,wallaby_profile_radii,wallaby_prior_role,wallaby_release,wallaby_stellar_mass_map,wallaby_has_failed_release_record,position_source
MANGA:1-634624,1-634624,257.40977858,34.4313234221,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9185-12703,1-634624,J170939.09+342553.9,-21.8106,-22.4417,-22.7564,132763000000.0,165413000000.0,11.5369,0.727541,1,0,3.2679389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634628,1-634628,257.433636825,62.9730543663,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11983-12701,1-634628,J170944.69+625827.0,-20.888008,-21.586657,-21.94668,52932686000.0,61252390000.0,13.273206,0.91201067,0,0,14.943301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634665,1-634665,258.118498596,30.9096780813,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9186-6103,1-634665,J171228.19+305436.9,-21.3177,-22.0509,-22.3456,68789600000.0,84037800000.0,7.90149,0.871173,0,0,13.566349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634718,1-634718,259.629684007,60.5861104082,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8610-3704,1-634718,J171830.90+603507.0,-17.3603,-17.947,-18.2188,1605540000.0,1699950000.0,5.04249,0.485967,0,0,18.972408,10.053557,-999.0,42.972282,16.345924,0.15974745,1.0,0.9999,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634763,1-634763,261.557238855,62.1494611311,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8611-12703,1-634763,J172614.40+620857.9,-20.0272,-20.7612,-21.1695,29202800000.0,32357500000.0,15.3751,0.246802,1,2,11.323273,10.035048,-999.0,7.74253,3.252,0.09820701,1.0,0.0009020447180666524,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634789,1-634789,263.09890886,55.4146779223,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8626-6101,1-634789,J173223.00+552454.9,-20.8511,-21.6705,-22.0825,68351400000.0,96768300000.0,12.0635,0.844697,0,0,6.1088667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634795,1-634795,263.205362118,56.9012700515,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8626-12702,1-634795,J173248.90+565403.9,-19.6301,-20.3237,-20.6718,18482200000.0,25905200000.0,12.8475,0.407583,0,0,10.42976,-999.0,9.074375,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634800,1-634800,263.439318809,56.7085357468,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8626-9102,1-634800,J173345.37+564230.9,-19.7234,-20.4457,-20.8118,21940200000.0,29498400000.0,12.0727,0.512711,0,0,0.0,-999.0,9.045927,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634806,1-634806,263.690816799,58.9375590147,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8624-6104,1-634806,J173445.19+585613.9,-19.9862,-20.762,-21.1566,29815700000.0,40459800000.0,10.7259,0.858193,0,0,11.812864,-999.0,9.090663,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634825,1-634825,264.455604594,57.1107078948,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7990-1901,1-634825,J173749.35+570638.5,-20.2214,-21.0246,-21.4125,37776000000.0,46190200000.0,4.83557,0.747904,0,0,36.322765,-999.0,9.057803,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634828,1-634828,264.522487678,57.1181655864,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7990-1902,1-634828,J173804.99+570707.0,-19.7041,-20.4168,-20.7879,19911300000.0,26011400000.0,5.94179,0.578697,0,0,30.665573,-999.0,9.09265,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-63526,1-63526,177.605908164,3.32471798681,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12489-6101,1-63526,J115025.41+031928.9,-19.367893,-19.875599,-20.084534,7925601300.0,11138621000.0,3.4590304,0.907026,0,4098,8.727253,10.34,-999.0,13.7,2.18,0.09,1.0,0.5872927308082581,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-63527,1-63527,177.791117986,3.37359481166,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12489-1902,1-63527,J115109.86+032224.9,-18.382248,-18.75773,-18.898129,1875603100.0,1235967600.0,1.7168858,0.66878474,0,4098,14.670106,-999.0,9.739415,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635285,1-635285,310.217078243,0.652804433245,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8623-12702,1-635285,J204052.60+003907.9,-19.5563,-20.2593,-20.6626,17009800000.0,19386200000.0,17.8964,0.171461,1,0,8.838004,10.301835,-999.0,18.453472,6.505433,0.1550475,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635330,1-635330,313.093253582,0.0757150839168,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9191-12702,1-635330,J205222.19+000430.0,-20.871,-21.4935,-21.8544,49959100000.0,59288900000.0,13.6556,0.746295,1,0,14.082739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635343,1-635343,313.67074,-0.051089,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9191-12705,1-635343,J205440.99-000300.0,-19.9496,-20.503,-20.7696,15172500000.0,18868900000.0,9.6898,0.902732,1,0,8.1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635348,1-635348,313.902141162,-0.636585786958,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7963-6102,1-635348,J205536.40-003804.9,-21.1628,-21.7984,-22.0689,64219100000.0,76185900000.0,5.48884,0.666806,0,0,20.791647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635474,1-635474,317.87543,11.31201,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8618-12702,1-635474,J211130.10+111842.0,-17.7066,-18.2671,-18.5566,1918830000.0,2203200000.0,7.02289,0.875004,1,0,4.84801,8.704086,-999.0,1.9486377,0.3801118,0.099436454,1.0,0.7838764569419547,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635476,1-635476,318.027220809,-7.22244658447,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12679-6103,1-635476,J211206.53-071321.0,-20.550123,-21.315783,-21.702381,47561300000.0,54916570000.0,5.3509865,0.30338866,0,4098,16.347649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635478,1-635478,318.19902,-1.04248,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7965-12705,1-635478,J211248.09-010242.0,-20.5515,-21.1442,-21.3771,25786300000.0,24915200000.0,14.435,0.883283,0,4096,3.49792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635481,1-635481,318.328159724,-0.165321218505,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7965-6102,1-635481,J211318.59-000950.9,-20.212,-20.6548,-20.8738,15093300000.0,20332800000.0,5.58956,0.867871,0,4096,16.403555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635485,1-635485,318.502268807,0.535091362305,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7965-1902,1-635485,J211400.29+003205.0,-19.8836,-20.4102,-20.6038,12465500000.0,12962500000.0,3.66176,0.956465,0,4096,35.798492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635503,1-635503,318.990452837,9.54307564379,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7815-12705,1-635503,J211557.49+093237.9,-20.0439,-20.6117,-20.9341,19515800000.0,22972800000.0,10.4032,0.342398,1,2,16.686918,9.935022,-999.0,8.177015,2.3582108,0.1043415,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635506,1-635506,319.103189368,10.2733865439,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8618-6102,1-635506,J211624.49+101624.0,-18.7369,-19.3925,-19.7358,7853610000.0,9576510000.0,7.17813,0.728035,0,0,21.094002,-999.0,8.664317,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-63552,1-63552,178.004667142,3.6049130362,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12489-3702,1-63552,J115201.11+033617.6,-17.84621,-18.542616,-18.939249,3305677600.0,3322570200.0,2.2861238,0.30184615,0,4098,15.427905,-999.0,9.725398,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635590,1-635590,321.054413692,1.11838475996,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8615-3702,1-635590,J212413.00+010705.0,-21.111,-21.8559,-22.2234,78889300000.0,115964000000.0,9.31211,0.633158,0,0,19.835157,-999.0,9.628583,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635629,1-635629,322.607871606,-0.474520756087,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7968-3704,1-635629,J213025.60-002824.9,-17.9698,-18.6639,-19.0091,3639500000.0,3499930000.0,4.49559,0.357984,0,0,25.326853,9.775822,-999.0,7.8737764,3.4609911,0.15518904,1.0,0.9926249205985666,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635646,1-635646,323.11593,10.13862,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8619-12702,1-635646,J213227.90+100816.9,-20.4345,-20.9944,-21.3163,19165500000.0,17063800000.0,10.7192,0.450562,0,64,5.058807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635647,1-635647,323.174007207,-0.127839589249,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8616-12704,1-635647,J213241.80-000736.9,-21.1196,-21.7771,-22.0916,62838100000.0,86867800000.0,16.0204,0.549237,0,0,8.521942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635653,1-635653,323.376781389,-8.64079738142,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12682-3701,1-635653,J213330.44-083826.9,-21.605656,-22.420307,-22.78883,138766520000.0,196372660000.0,8.0082245,0.8487261,0,4096,9.618942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635686,1-635686,324.468590214,-8.24202294548,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12682-9101,1-635686,J213752.48-081431.0,-21.413982,-22.190134,-22.613232,105260980000.0,131612360000.0,10.480759,0.66841406,0,4096,4.8656983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635712,1-635712,325.223793978,-8.35346578868,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12682-6101,1-635712,J214053.71-082112.2,-22.0866,-22.810392,-23.178263,196255630000.0,259196350000.0,9.804063,0.8123437,0,4160,4.227273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635755,1-635755,326.425879474,-7.06019761674,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12683-12703,1-635755,J214542.22-070336.6,-21.54509,-22.143024,-22.43882,78840200000.0,94409150000.0,11.490345,0.9486641,0,4098,5.9556885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635804,1-635804,327.712234069,-0.847932488132,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12066-3701,1-635804,J215050.39-005052.0,-19.615368,-20.226574,-20.573845,16638307000.0,22859640000.0,7.2007384,0.76633626,0,0,15.553739,9.533291,-999.0,3.6932776,1.0634671,0.13723794,1.0,0.7488065643356818,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635839,1-635839,328.504633951,-8.40556354253,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12684-3704,1-635839,J215401.12-082420.1,-20.516323,-21.305975,-21.671677,46435990000.0,56270920000.0,3.2176344,0.9065511,0,4096,16.048162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635845,1-635845,328.57792,0.3554,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12066-12705,1-635845,J215418.40+002117.9,-21.564217,-22.028578,-22.206852,41642850000.0,59300897000.0,8.9357395,0.83087474,0,0,8.202607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635851,1-635851,328.699755239,-7.72490813084,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12685-3701,1-635851,J215447.94-074329.4,-20.112959,-20.848042,-21.179428,29753910000.0,43634315000.0,5.4692507,0.56417716,0,4098,20.003817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635931,1-635931,330.780008003,12.9500164945,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8620-3703,1-635931,J220307.39+125701.9,-19.6742,-20.3639,-20.6934,18977300000.0,30450800000.0,8.153,0.72334,0,0,27.43628,-999.0,9.677809,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-63597,1-63597,178.364588677,3.7164191051,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12489-12701,1-63597,J115327.49+034259.0,-18.41907,-18.873188,-19.030443,2471069700.0,3002836500.0,8.431253,0.2581595,0,4098,3.60781,9.96,-999.0,6.3,1.23,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-635999,1-635999,331.985834979,0.370159860495,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12067-12701,1-635999,J220756.40+002211.9,-21.547077,-22.165613,-22.466982,87995200000.0,170801550000.0,32.23367,0.6077012,1,4098,5.1970134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-636015,1-636015,332.418270109,13.6358085465,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7977-12704,1-636015,J220943.19+133802.9,-19.6077,-20.352,-20.7363,17113600000.0,18419700000.0,12.9963,0.248953,0,0,14.691034,9.75,-999.0,9.3,1.9,0.11,1.0,0.7508116960525513,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-636068,1-636068,333.526133069,13.4868714892,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7978-6102,1-636068,J221405.99+132910.9,-19.8839,-20.5414,-20.9007,22352700000.0,28542700000.0,8.34851,0.795211,0,4096,14.286148,-999.0,9.329825,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-63616,1-63616,178.351133347,2.69124916949,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12489-3701,1-63616,J115324.22+024130.6,-20.892141,-21.327518,-21.486094,17603826000.0,22088960000.0,3.9659488,0.8806558,0,4098,11.397098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-636366,1-636366,338.010284174,12.3480391829,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7981-1902,1-636366,J223202.43+122053.3,-20.0688,-20.6825,-20.9472,23746200000.0,33461500000.0,3.06451,0.511065,0,4096,98.94538,-999.0,9.424682,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
