recno	Cl	ID	xpos	ypos	RAJ2000	DEJ2000	zspec	FlF814W	FlF160W	ClF814W	ClF160W	FRad	S/G	BandTot	FF225W	e_FF225W	w_FF225W	f_FF225W	FF275W	e_FF275W	w_FF275W	f_FF275W	FF336W	e_FF336W	w_FF336W	f_FF336W	FF390W	e_FF390W	w_FF390W	f_FF390W	FF435W	e_FF435W	w_FF435W	f_FF435W	FF475W	e_FF475W	w_FF475W	f_FF475W	FF555W	e_FF555W	w_FF555W	f_FF555W	FF606W	e_FF606W	w_FF606W	f_FF606W	FF625W	e_FF625W	w_FF625W	f_FF625W	FF775W	e_FF775W	w_FF775W	f_FF775W	FF814W	e_FF814W	w_FF814W	f_FF814W	FF850LP	e_FF850LP	w_FF850LP	f_FF850LP	FF105W	e_FF105W	w_FF105W	f_FF105W	FF110W	e_FF110W	w_FF110W	f_FF110W	FF125W	e_FF125W	w_FF125W	f_FF125W	FF140W	e_FF140W	w_FF140W	f_FF140W	FF160W	e_FF160W	w_FF160W	f_FF160W	FKs	e_FKs	w_FKs	f_FKs	UseKs	Fch1	e_Fch1	w_Fch1	f_Fch1	Usech1	Fch2	e_Fch2	w_Fch2	f_Fch2	Usech2	Fch3	e_Fch3	w_Fch3	f_Fch3	Usech3	Fch4	e_Fch4	w_Fch4	f_Fch4	Usech4	r_zspec	theta	Rad	Aimg	Bimg	Use	zpF225W	zpF275W	zpF336W	zpF390W	zpF435W	zpF475W	zpF555W	zpF606W	zpF625W	zpF775W	zpF814W	zpF850LP	zpF105W	zpF110W	zpF125W	zpF140W	zpF160W	zpKs	zpch1	zpch2	zpch3	zpch4	mwF225W	mwF275W	mwF336W	mwF390W	mwF435W	mwF475W	mwF555W	mwF606W	mwF625W	mwF775W	mwF814W	mwF850LP	mwF105W	mwF110W	mwF125W	mwF140W	mwF160W	mwKs	mwch1	mwch2	mwch3	mwch4
   44435	A370-clu 	20045	1672.0860	3985.2190	039.9751470	-01.5768730	 0.3759	 0	 0	 0.0300	 0.0300	  5.0740	0	bcg  	            	            	           	   	 3.55176e-01	 1.22113e-01	 8.4210e-01	 4	 9.09679e-01	 7.24470e-02	 8.0940e-01	  4	            	            	           	   	 7.04358e+00	 1.13992e-01	 8.4650e-01	  0	 1.10915e+01	 1.60570e-01	 9.4190e-01	  0	            	            	           	  	 3.66920e+01	 2.40513e-01	 9.1430e-01	  0	 4.75899e+01	 6.82674e-01	 8.8230e-01	  0	            	            	           	   	 8.49988e+01	 3.70117e-01	 1.0000e+00	  0	            	            	           	   	 1.27354e+02	 9.79858e-01	 8.66100e-01	  0	 1.44059e+02	 4.22906e-01	 8.5400e-01	  0	 1.58917e+02	 1.07818e+00	 7.55400e-01	  0	 1.79818e+02	 1.35537e+00	 7.89300e-01	  0	 1.96804e+02	 1.60911e+00	 4.91200e-01	  0	 2.64801e+02	 8.17011e+00	 7.7600e-01	  0	2	 8.39341e+01	 9.84289e+00	 8.9810e-01	  0	2	 6.53443e+01	 6.83585e+00	 9.7460e-01	  0	2	 3.47904e+01	 1.84267e+01	 7.79400e-01	  0	2	 1.77446e+01	 1.45650e+01	 9.57900e-01	  0	2	muse     	  2.2000	 19.1225	 5.7140	 5.0780	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44436	A370-clu 	20046	1721.5370	4202.3830	039.9743220	-01.5732540	 0.3700	 0	 0	 0.0300	 0.0300	  6.4100	0	bcg  	            	            	           	   	 3.63343e-01	 1.21126e-01	 8.5600e-01	 4	 4.25662e-01	 7.38502e-02	 7.7370e-01	  4	            	            	           	   	 5.26495e+00	 1.50667e-01	 9.4290e-01	  0	 8.66221e+00	 1.98174e-01	 9.5530e-01	  0	            	            	           	  	 2.87067e+01	 2.18567e-01	 9.3570e-01	  0	 3.81461e+01	 5.29494e-01	 8.8210e-01	  0	            	            	           	   	 6.79652e+01	 3.97364e-01	 1.0000e+00	  0	            	            	           	   	 1.03412e+02	 7.32891e-01	 8.69800e-01	  0	 1.17097e+02	 7.01044e-01	 8.5800e-01	  0	 1.30219e+02	 1.19873e+00	 7.69400e-01	  0	 1.48169e+02	 1.61333e+00	 8.61500e-01	  0	 1.63368e+02	 1.54313e+00	 5.30000e-01	  0	 2.18755e+02	 6.81083e+00	 7.1530e-01	  0	2	 7.54641e+01	 4.89636e+00	 9.2780e-01	  0	2	 5.78909e+01	 5.03303e+00	 9.5620e-01	  0	2	 3.02391e+01	 1.79151e+01	 8.39900e-01	  0	2	 1.81366e+01	 1.92308e+01	 9.10900e-01	  0	2	glass    	-14.3000	 22.6291	 7.0400	 5.1450	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44437	A370-clu 	20047	2323.4600	4250.1670	039.9642860	-01.5724570	       	 0	 0	 0.0300	 0.0300	  7.3810	0	bcg  	            	            	           	   	 2.30677e-01	 1.21462e-01	 8.5030e-01	 4	 5.22924e-01	 7.06673e-02	 8.4650e-01	  4	            	            	           	   	 7.16313e+00	 2.13475e-01	 7.6300e-01	  0	 1.26589e+01	 2.79200e-01	 9.5910e-01	  0	            	            	           	  	 3.94577e+01	 3.45648e-01	 8.7390e-01	  0	 5.28631e+01	 7.78362e-01	 9.3890e-01	  0	            	            	           	   	 8.87844e+01	 5.32197e-01	 9.3230e-01	  0	            	            	           	   	 1.32017e+02	 1.07356e+00	 8.88300e-01	  0	 1.48803e+02	 1.14591e+00	 8.3610e-01	  0	 1.64099e+02	 1.08021e+00	 8.09000e-01	  0	 1.85603e+02	 1.82699e+00	 8.49000e-01	  0	 2.04069e+02	 1.67058e+00	 5.24200e-01	  0	 2.66299e+02	 8.22414e+00	 9.1970e-01	  0	2	 1.19446e+02	 1.20284e+01	 9.0490e-01	  0	2	 9.26978e+01	 9.59421e+00	 9.5010e-01	  0	2	 4.85465e+01	 2.98124e+01	 7.71600e-01	  0	2	 3.04239e+01	 2.88150e+01	 9.31200e-01	  0	2	none     	 44.0000	 29.8332	 6.9140	 6.7100	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44438	A370-clu 	20048	2497.9900	4891.8410	039.9613760	-01.5617630	       	 0	 0	 0.0300	 0.0300	  6.3030	0	bcg  	            	            	           	   	 2.71067e-01	 1.14223e-01	 9.6210e-01	 4	 6.44400e-01	 6.72282e-02	 9.3790e-01	  4	            	            	           	   	 7.21498e+00	 1.81332e-01	 7.4100e-01	  0	 1.14192e+01	 3.04085e-01	 7.4260e-01	  0	            	            	           	  	 3.93476e+01	 3.01521e-01	 8.7530e-01	  0	 5.30883e+01	 8.12492e-01	 9.0200e-01	  0	            	            	           	   	 9.59522e+01	 3.23164e-01	 9.3420e-01	  0	            	            	           	   	 1.48125e+02	 1.90712e+00	 8.29400e-01	  0	 1.69346e+02	 1.37447e+00	 3.3670e-01	  0	 1.87769e+02	 8.80020e-01	 7.19000e-01	  0	 2.12118e+02	 1.48479e+00	 7.47500e-01	  0	 2.33351e+02	 1.92003e+00	 4.58300e-01	  0	 3.08049e+02	 9.48135e+00	 8.1280e-01	  0	2	 1.19257e+02	 7.76124e+00	 7.7080e-01	  0	2	 9.06714e+01	 7.22133e+00	 9.2120e-01	  0	2	 4.36731e+01	 4.16817e+01	 2.58100e-01	  0	2	 2.86551e+01	 4.75335e+01	 2.64100e-01	  0	2	none     	-28.4000	 26.6411	 6.9710	 6.2690	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44439	A370-clu 	20049	2095.7230	5324.7660	039.9680830	-01.5545470	       	 0	 0	 0.0300	 0.0300	  7.4470	0	bcg  	            	            	           	   	 4.30247e-01	 1.16496e-01	 9.2620e-01	 4	 6.51713e-01	 6.79538e-02	 9.1790e-01	  4	            	            	           	   	 7.15055e+00	 1.55868e-01	 9.1390e-01	  0	 1.18794e+01	 2.50130e-01	 7.5180e-01	  0	            	            	           	  	 3.60259e+01	 2.50305e-01	 9.4410e-01	  0	 4.75436e+01	 6.35762e-01	 9.4310e-01	  0	            	            	           	   	 8.12185e+01	 3.62357e-01	 1.0000e+00	  0	            	            	           	   	 1.19495e+02	 7.36119e-01	 4.01500e-01	  0	            	            	 0.0000e+00	 -1	 1.47396e+02	 1.15319e+00	 4.29700e-01	  0	 1.64923e+02	 1.18510e+00	 4.76200e-01	  0	 1.79884e+02	 1.81010e+00	 2.18400e-01	  0	 2.36267e+02	 7.30799e+00	 7.3050e-01	  0	2	 9.24266e+01	 8.14253e+00	 7.4350e-01	  0	2	 7.09690e+01	 6.91769e+00	 8.3190e-01	  0	2	 3.50959e+01	 7.29792e+01	 8.67000e-02	  0	2	 2.55566e+01	 6.35888e+01	 1.27700e-01	  0	2	none     	 45.0000	 26.6926	 7.7010	 5.3980	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44440	A370-clu 	20050	2072.3540	5367.3550	039.9684730	-01.5538370	       	 0	 0	 0.0300	 0.0300	  4.0960	0	bcg  	            	            	           	   	 7.96820e-02	 1.25239e-01	 7.9870e-01	 4	 1.24505e-01	 6.95059e-02	 8.7020e-01	  4	            	            	           	   	 1.92118e+00	 7.93710e-02	 8.9600e-01	  0	 3.36567e+00	 1.37410e-01	 6.8080e-01	  0	            	            	           	  	 9.44065e+00	 1.15032e-01	 9.6340e-01	  0	 1.30664e+01	 2.92290e-01	 9.5070e-01	  0	            	            	           	   	 2.17027e+01	 1.48223e-01	 1.0000e+00	  0	            	            	           	   	            	            	            	-99	            	            	 0.0000e+00	 -1	            	            	 2.07000e-02	 -1	 4.27602e+01	 5.08262e-01	 1.16500e-01	  0	            	            	            	-99	 6.15508e+01	 1.95864e+00	 6.9160e-01	  0	2	 1.57681e+01	 6.59809e+00	 7.1790e-01	  0	2	 1.22998e+01	 5.13849e+00	 8.5100e-01	  0	2	 7.06780e+00	 3.98323e+01	 6.96000e-02	  0	2	 6.11074e+00	 3.03311e+01	 1.46500e-01	  0	2	none     	-52.6000	 16.9179	 3.8290	 3.3130	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44441	A370-clu 	20051	1545.0290	3683.3710	039.9772650	-01.5819040	 0.3709	 0	 0	 0.0300	 0.0300	  4.9990	0	bcg  	            	            	           	   	 1.11181e-01	 1.21716e-01	 8.4580e-01	 4	 6.10140e-01	 6.84391e-02	 9.0420e-01	  4	            	            	           	   	 5.71120e+00	 1.72868e-01	 8.6560e-01	  0	 9.78109e+00	 2.88247e-01	 9.3570e-01	  0	            	            	           	  	 3.86642e+01	 4.96417e-01	 9.1350e-01	  0	 5.22105e+01	 8.90710e-01	 8.6560e-01	  0	            	            	           	   	 1.02014e+02	 7.40226e-01	 1.0000e+00	  0	            	            	           	   	 1.63039e+02	 2.34597e+00	 7.45800e-01	  0	 1.90185e+02	 1.54118e+00	 8.0310e-01	  0	 2.14587e+02	 2.37185e+00	 6.48100e-01	  0	 2.49100e+02	 2.84804e+00	 5.49000e-01	  0	 2.82053e+02	 3.52650e+00	 4.66200e-01	  0	 4.00336e+02	 1.23531e+01	 7.4990e-01	  0	2	 1.32766e+02	 1.84202e+01	 9.1310e-01	  0	2	 1.03835e+02	 1.13458e+01	 9.5440e-01	  0	2	 5.37471e+01	 1.45219e+01	 8.61700e-01	  0	2	 3.82935e+01	 1.91912e+01	 9.29600e-01	  0	2	muse     	-57.6000	 19.4738	 6.7770	 4.5680	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44442	A370-clu 	20052	1327.0040	3831.3240	039.9809000	-01.5794380	       	 0	 0	 0.0300	 0.0300	  9.3190	0	bcg  	            	            	           	   	 9.58644e-02	 1.18470e-01	 8.9280e-01	 4	 5.92602e-01	 6.75412e-02	 9.2840e-01	  4	            	            	           	   	 8.23750e+00	 2.20351e-01	 8.8250e-01	  0	 1.35770e+01	 4.12231e-01	 9.2820e-01	  0	            	            	           	  	 4.09908e+01	 5.13445e-01	 9.1470e-01	  0	 5.51079e+01	 1.10324e+00	 8.7170e-01	  0	            	            	           	   	 9.26124e+01	 7.79087e-01	 9.8220e-01	  0	            	            	           	   	 1.39272e+02	 1.33556e+00	 8.83500e-01	  0	 1.56629e+02	 1.10483e+00	 8.3670e-01	  0	 1.72597e+02	 1.29022e+00	 8.07700e-01	  0	 1.92632e+02	 1.37722e+00	 8.49800e-01	  0	 2.09418e+02	 1.39608e+00	 5.72100e-01	  0	 2.77760e+02	 8.59606e+00	 7.8040e-01	  0	2	 1.20131e+02	 1.02783e+01	 9.2830e-01	  0	2	 9.02584e+01	 7.58670e+00	 9.5790e-01	  0	2	 5.00886e+01	 3.27154e+01	 9.77400e-01	  0	2	 2.83477e+01	 3.98722e+01	 7.82800e-01	  0	2	none     	-27.6000	 34.9421	 8.4280	 7.2180	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44443	A370-clu 	20053	1633.2210	3448.9400	039.9757950	-01.5858110	 0.3804	 0	 0	 0.0300	 0.0300	  7.0280	0	bcg  	            	            	           	   	 5.91652e-01	 1.19343e-01	 8.8360e-01	 4	 1.31225e+00	 6.78278e-02	 9.3080e-01	  4	            	            	           	   	 1.25267e+01	 3.09274e-01	 8.3730e-01	  0	 2.12498e+01	 4.44692e-01	 9.0260e-01	  0	            	            	           	  	 8.16985e+01	 8.61879e-01	 8.9720e-01	  0	 1.09637e+02	 2.22674e+00	 8.7510e-01	  0	            	            	           	   	 2.07818e+02	 1.65616e+00	 9.9610e-01	  0	            	            	           	   	 3.30796e+02	 1.95153e+00	 6.67500e-01	  0	 3.81426e+02	 2.16761e+00	 8.4730e-01	  0	 4.29732e+02	 2.56502e+00	 5.31500e-01	  0	 4.98809e+02	 4.15888e+00	 4.69000e-01	  0	 5.64395e+02	 4.44107e+00	 3.71300e-01	  0	 7.77030e+02	 2.38607e+01	 1.0000e+00	  0	2	 3.32560e+02	 1.58876e+01	 9.3620e-01	  0	2	 2.60827e+02	 1.04490e+01	 9.7570e-01	  0	2	 1.43096e+02	 3.20776e+01	 8.67500e-01	  0	2	 7.84355e+01	 4.16721e+01	 9.54700e-01	  0	2	muse     	 50.2000	 31.6791	 9.5950	 7.8940	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44444	A370-clu 	20054	 861.8750	3140.7690	039.9886550	-01.5909470	       	 0	 0	 0.0300	 0.0300	  6.3610	0	bcg  	            	            	           	   	            	            	 0.0000e+00	-1	            	            	 0.0000e+00	 -1	            	            	           	   	 8.65605e+00	 1.93753e-01	 9.5430e-01	  0	 1.47241e+01	 3.46814e-01	 9.1710e-01	  0	            	            	           	  	 5.64118e+01	 1.83194e+00	 9.7840e-01	  0	 7.54720e+01	 1.45403e+00	 8.6280e-01	  0	            	            	           	   	 1.43917e+02	 3.54809e+00	 9.4740e-01	  0	            	            	           	   	            	            	 0.00000e+00	 -1	 2.65654e+02	 4.71002e+00	 7.7620e-01	  0	            	            	 0.00000e+00	 -1	            	            	 0.00000e+00	 -1	 3.91715e+02	 6.57742e+00	 8.06000e-02	  0	 5.37928e+02	 1.80865e+01	 9.1980e-01	  0	2	 1.92694e+02	 1.63226e+01	 9.2550e-01	  0	2	 1.50287e+02	 9.93430e+00	 9.2410e-01	  0	2	 8.50098e+01	 2.24337e+01	 7.89600e-01	  0	2	 4.94456e+01	 2.29700e+01	 9.26900e-01	  0	2	none     	-15.8000	 24.6903	10.5660	 4.6040	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44445	A370-clu 	20055	2256.2700	3436.4860	039.9654060	-01.5860180	 0.3697	 0	 0	 0.0300	 0.0300	  6.0390	0	bcg  	            	            	           	   	 7.43184e-02	 1.27422e-01	 7.7150e-01	 4	 6.30763e-01	 7.44962e-02	 7.6220e-01	  4	            	            	           	   	 6.49200e+00	 1.68023e-01	 8.5920e-01	  0	 1.04156e+01	 2.39103e-01	 7.3450e-01	  0	            	            	           	  	 3.75840e+01	 8.83773e-01	 9.2770e-01	  0	 4.99248e+01	 1.30520e+00	 6.2640e-01	  0	            	            	           	   	 9.29367e+01	 1.35880e+00	 9.9030e-01	  0	            	            	           	   	 1.45795e+02	 1.47003e+00	 7.82600e-01	  0	 1.64436e+02	 2.27755e+00	 8.5000e-01	  0	 1.86795e+02	 1.95399e+00	 7.83100e-01	  0	 2.13983e+02	 2.78705e+00	 6.86600e-01	  0	 2.36688e+02	 3.16888e+00	 4.89000e-01	  0	 3.23391e+02	 1.01944e+01	 7.8790e-01	  0	2	 1.11971e+02	 1.09576e+01	 9.0000e-01	  0	2	 8.89990e+01	 8.80516e+00	 9.7700e-01	  0	2	 4.38145e+01	 2.15033e+01	 8.78200e-01	  0	2	 2.98524e+01	 2.05996e+01	 8.73500e-01	  0	2	muse     	 24.6000	 23.7099	 8.8190	 4.7070	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44446	A370-clu 	20056	2300.3170	3176.5780	039.9646720	-01.5903500	       	 3	 3	 0.0300	 0.0300	  4.7770	0	bcg  	            	            	           	   	-1.51581e-01	 1.26497e-01	 7.8330e-01	 4	 3.14613e-01	 7.15625e-02	 8.2300e-01	  4	            	            	           	   	 3.87593e+00	 9.17993e-02	 8.7900e-01	  0	 6.55811e+00	 1.54632e-01	 9.4790e-01	  0	            	            	           	  	 2.27054e+01	 2.41067e-01	 9.4240e-01	  0	 3.07368e+01	 5.21627e-01	 8.9480e-01	  0	            	            	           	   	 5.61487e+01	 5.37617e-01	 1.0000e+00	  0	            	            	           	   	 8.83802e+01	 4.60411e-01	 8.81200e-01	  0	 1.00863e+02	 6.19140e-01	 8.2190e-01	  0	 1.12667e+02	 7.97917e-01	 8.03700e-01	  0	 1.28963e+02	 6.63101e-01	 7.42100e-01	  0	 1.42845e+02	 7.91647e-01	 5.95200e-01	  0	 1.95621e+02	 6.07765e+00	 8.0100e-01	  0	2	 7.94840e+01	 1.15474e+01	 9.0620e-01	  0	2	 6.01111e+01	 8.10479e+00	 9.7380e-01	  0	2	 3.75328e+01	 1.47961e+01	 8.00900e-01	  0	2	 2.48188e+01	 1.53059e+01	 8.08800e-01	  0	2	none     	-76.5000	 17.8087	 5.8710	 3.8210	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44447	A370-clu 	20057	2317.3260	3172.2250	039.9643880	-01.5904230	 0.5940	 3	 3	 0.0300	 0.0300	  4.8820	0	bcg  	            	            	           	   	 1.43461e+00	 9.30746e-02	 8.0080e-01	 0	 1.78042e+00	 8.38592e-02	 8.9360e-01	  0	            	            	           	   	 3.99909e+00	 9.04678e-02	 8.8640e-01	  0	 5.80200e+00	 1.96875e-01	 9.0670e-01	  0	            	            	           	  	 1.28858e+01	 1.13221e-01	 9.3360e-01	  0	 1.61157e+01	 5.16454e-01	 9.0240e-01	  0	            	            	           	   	 3.14667e+01	 1.51328e-01	 9.8790e-01	  0	            	            	           	   	 5.03149e+01	 3.08609e-01	 8.62200e-01	  0	 5.56022e+01	 1.84919e-01	 8.3690e-01	  0	 6.11934e+01	 4.33655e-01	 8.76500e-01	  0	 7.08229e+01	 2.74457e-01	 8.45500e-01	  0	 8.08247e+01	 3.64609e-01	 7.81500e-01	  0	 1.13962e+02	 3.52869e+00	 8.1050e-01	  0	2	 6.72356e+01	 6.52254e+00	 9.2880e-01	  0	2	 5.03761e+01	 5.38371e+00	 9.6150e-01	  0	2	 3.51732e+01	 1.35465e+01	 8.28200e-01	  0	2	 2.20240e+01	 1.45647e+01	 8.84700e-01	  0	2	glass    	-86.1000	 18.4556	 4.4650	 4.0500	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44448	A370-clu 	20058	2302.8670	3780.3780	039.9646300	-01.5802870	 0.3835	 3	 3	 0.0300	 0.0300	  6.6340	0	bcg  	            	            	           	   	-1.44906e-01	 1.23910e-01	 8.1640e-01	 4	 2.45109e-01	 7.22555e-02	 8.0640e-01	  4	            	            	           	   	 5.42222e+00	 1.63877e-01	 8.6860e-01	  0	 8.75345e+00	 2.61715e-01	 9.3350e-01	  0	            	            	           	  	 2.81375e+01	 3.50937e-01	 9.1200e-01	  0	 3.69527e+01	 6.97927e-01	 9.2950e-01	  0	            	            	           	   	 6.96839e+01	 9.79016e-01	 9.7900e-01	  0	            	            	           	   	 1.14441e+02	 1.05028e+00	 8.81100e-01	  0	 1.29313e+02	 9.47902e-01	 8.0910e-01	  0	 1.46353e+02	 6.34476e-01	 7.88600e-01	  0	 1.63231e+02	 3.88173e-01	 7.75400e-01	  0	 1.77432e+02	 3.65711e-01	 5.67700e-01	  0	 2.37506e+02	 7.49412e+00	 8.0760e-01	  0	2	 9.42069e+01	 9.07045e+00	 9.0700e-01	  0	2	 7.01282e+01	 6.88174e+00	 9.5720e-01	  0	2	 4.26009e+01	 2.39142e+01	 8.74800e-01	  0	2	 2.72659e+01	 2.73475e+01	 8.76000e-01	  0	2	muse     	 49.3000	 27.0958	 6.7110	 6.4450	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
