tier,match_cost,cl_CATID,cl_RA_OBJ,cl_DEC_OBJ,cl_z_spec,cl_logMstar,cl_logRd,cl_logSigma_b,cl_log_gbar_2p2Rd,cl_incl_deg,cl_morph_type,cl_Re_kpc,cl_SIGMA_RE_MGE,cl_LAMBDAR_RE,cl_VSIGMA_RE,cl_gas_star_misalign_deg,cl_cluster,cl_R_on_rtwo,cl_R_proj_Mpc_from_cat,cl_v_pec_kms,cl_host_sigma_200,cl_host_e_sigma_200,cl_host_N_mem_R200,cl_gext_over_a0,cl_host_M_200_caustic,cl_host_M_200_virial,cl_host_R_200,fi_CATID,fi_RA_OBJ,fi_DEC_OBJ,fi_z_spec,fi_logMstar,fi_logRd,fi_logSigma_b,fi_log_gbar_2p2Rd,fi_incl_deg,fi_morph_type,fi_Re_kpc,fi_SIGMA_RE_MGE,fi_LAMBDAR_RE,fi_VSIGMA_RE,fi_gas_star_misalign_deg,fi_SurfaceDensity,d_logMstar,d_logRd,d_logSigma_b,d_log_gbar_2p2Rd,d_incl_deg,d_z_spec
S2_diskbearing,0.6577772430351099,9239900013,329.351,-7.79901,0.0586435,10.3969,-0.2046137330115698,4.007947597665025,-8.80447321665761,33.97567101462316,1.0,1.0475583513311204,186.287,,,115.0,Abell 2399,0.0522051,0.0866604,193.239,690.0,32.0,254.0,1.483698647925756,4.7,6.1,1.66,418630,137.192,2.5335,0.05488,10.41,-0.21339640157999373,4.038612934801873,-8.773807879520763,37.585752112354676,1.0,1.0265865143879256,156.881,0.210364,0.263331,114.0,0.578,-0.013099999999999667,0.00878266856842394,-0.03066533713684816,-0.03066533713684727,-3.6100810977315163,0.003763500000000003
S2_diskbearing,1.1414361632775776,9239900017,329.357,-7.82406,0.0589416,10.0353,-0.17930563845411543,3.5957314085501153,-9.21668940577252,34.866713418889155,1.0,1.1104175523207849,103.449,,,128.0,Abell 2399,0.0788416,0.130877,277.666,690.0,32.0,254.0,0.9824332641236061,4.7,6.1,1.66,319059,213.459,1.95426,0.05448,10.02,-0.19879630196439282,3.6194127355706702,-9.193008078751966,44.67189047048682,1.0,1.061684934118946,104.318,,,147.5,26.715,0.01529999999999987,0.019490663510277395,-0.02368132702055492,-0.023681327020554477,-9.805177051597667,0.004461599999999996
S2_diskbearing,1.3953844039209553,9239900024,329.389,-7.73907,0.0595328,10.8257,0.37008237140531003,3.2873553888312643,-9.525065425491372,43.40268943499568,1.5,3.934362100669865,124.889,0.254311,0.260513,146.0,Abell 2399,0.143101,0.237547,445.014,690.0,32.0,254.0,0.5412735934728924,4.7,6.1,1.66,376097,132.035,1.35794,0.06768,10.92,0.4269551462414177,3.2679098391590493,-9.544510975163586,44.667996241350835,1.0,4.484841537195509,195.34,0.0754115,0.0830193,41.5,0.401,-0.0943000000000005,-0.0568727748361077,0.019445549672215012,0.019445549672214568,-1.2653068063551558,-0.008147200000000007
S2_diskbearing,0.931979252653961,9239900035,329.36,-7.86049,0.0560121,10.5764,0.3330701181325611,3.1120798953767626,-9.700340918945873,44.82590350004274,1.5,3.612951025442427,113.089,0.574262,0.685573,4.5,Abell 2399,0.160653,0.266684,-553.014,690.0,32.0,254.0,0.48213585482708077,4.7,6.1,1.66,204983,140.307,-0.230442,0.05494,10.52,0.3212943665387676,3.079231398564349,-9.733189415758286,50.90265860158649,1.0,3.5163032578008493,137.285,0.499103,0.636805,3.0,0.862,0.056400000000000006,0.011775751593793515,0.03284849681241342,0.032848496812412975,-6.076755101543746,0.0010720999999999994
S2_diskbearing,1.099763496912429,9239900060,329.488,-7.76196,0.0595143,10.2859,0.4067414189805798,2.6742372936807253,-10.138183520641912,54.70370046767121,2.0,4.280883168524138,,,,,Abell 2399,0.289922,0.48127,439.792,690.0,32.0,254.0,0.26716379227607207,4.7,6.1,1.66,346793,135.048,2.07782,0.05629,10.3,0.433609440478615,2.6346012506846557,-10.17781956363798,63.57231967697718,3.0,4.554087775693941,100.405,0.62864,0.902726,2.0,1.586,-0.01410000000000089,-0.02686802149803519,0.0396360429960696,0.03963604299606871,-8.868619209305969,0.0032242999999999994
S2_diskbearing,1.0935492494809398,9239900063,329.461,-7.8705,0.0590654,10.1911,0.33546852102844216,2.721983089585001,-10.090437724737635,54.89698560903408,2.5,3.632958840140769,107.759,0.470122,0.55377,4.5,Abell 2399,0.280143,0.465037,312.702,690.0,32.0,254.0,0.2764896520249038,4.7,6.1,1.66,298114,218.401,1.3059,0.05573,10.25,0.35906292526515,2.733694281111585,-10.07872653321105,46.75942090661694,2.5,3.835790522474049,94.0432,0.540228,0.711915,3.0,0.102,-0.05889999999999951,-0.023594404236707833,-0.011711191526583953,-0.011711191526584841,8.137564702417144,0.0033353999999999953
S2_diskbearing,0.867834752270164,9239900071,329.461,-7.87834,0.0584547,10.0394,0.2044854072696894,2.8322493171025065,-9.980171497220129,74.58268532563629,2.5,2.6870599984931056,89.5169,0.554873,0.691026,11.5,Abell 2399,0.292023,0.484759,139.741,690.0,32.0,254.0,0.26524091003716316,4.7,6.1,1.66,377597,138.239,1.66758,0.05527,10.08,0.1969364863732698,2.8879471588953454,-9.92447365542729,76.40138482010397,2.5,2.6407570194228076,75.9342,0.645377,0.99099,1.0,1.421,-0.040599999999999525,0.007548920896419592,-0.055697841792838876,-0.05569784179283843,-1.8186994944676798,0.0031846999999999986
S2_diskbearing,0.8813135043983432,9239900082,329.427,-7.90547,0.0617032,10.5412,0.22180444820999232,3.2994112352219003,-9.513009579100736,39.36841304566047,2.0,2.7963813995204054,129.935,0.47323,0.527762,0.0,Abell 2399,0.296968,0.492967,1058.64,690.0,32.0,254.0,0.26082459537596875,4.7,6.1,1.66,198631,140.219,-0.767935,0.0557,10.49,0.18794401612545492,3.3159320993909756,-9.49648871493166,39.4723308602306,1.0,2.586639900924947,139.956,0.262092,0.28365,102.5,0.606,0.05119999999999969,0.0338604320845374,-0.016520864169075278,-0.016520864169075722,-0.10391781457013138,0.0060032
S2_diskbearing,0.7534923831915444,9239900088,329.475,-7.70201,0.0601033,10.5687,0.16777469861534294,3.434970734411199,-9.377450079911437,47.2888861630741,1.0,2.4692590553790303,133.204,0.379532,0.442293,4.5,Abell 2399,0.33631,0.558274,606.43,690.0,32.0,254.0,0.23031328399442777,4.7,6.1,1.66,48049,215.632,-0.655298,0.05514,10.56,0.182503984237244,3.3968121631673975,-9.415608651155239,50.14932227401927,1.5,2.5544413794267427,155.487,0.368485,0.426125,29.5,2.199,0.008699999999999264,-0.014729285621901067,0.03815857124380129,0.03815857124380173,-2.860436110945166,0.004963299999999997
S2_diskbearing,0.8638454653097567,9239900100,329.256,-7.78147,0.0602433,10.7337,0.08377437927982011,3.7679713730822453,-9.04444944124039,44.56674575247584,1.0,2.035009007041856,182.465,0.23106,0.249037,148.5,Abell 2399,0.28397,0.47139,646.028,690.0,32.0,254.0,0.2727633558384887,4.7,6.1,1.66,227905,215.319,1.20744,0.05481,10.79,0.11747249678222792,3.756875138077428,-9.055545676245208,44.046048359294005,1.0,2.199198614732415,182.039,0.312623,0.377517,42.5,2.004,-0.05629999999999846,-0.03369811750240781,0.011096235004817157,0.0110962350048176,0.520697393181834,0.005433300000000002
S2_diskbearing,0.7092123294804074,9239900105,329.32,-7.91403,0.0579663,10.8678,0.28847762857166276,3.4926648744985602,-9.319755939824075,48.383314389617254,1.5,3.2603902449572404,211.218,0.353999,0.374942,12.0,Abell 2399,0.314338,0.521802,1.3536,690.0,32.0,254.0,0.24641131752792286,4.7,6.1,1.66,381979,134.698,1.84251,0.05817,10.92,0.31320533942693335,3.495409452788018,-9.317011361534618,52.48025428255711,1.0,3.451415903481325,206.607,0.260142,0.284576,5.5,0.203,-0.052199999999999136,-0.02472771085527059,-0.002744578289457955,-0.002744578289457067,-4.096939892939858,-0.0002037000000000011
S2_diskbearing,0.6594201496194337,9239900107,329.294,-7.89568,0.058083,10.3783,0.03504228097502886,3.5100355696918264,-9.302385244630809,55.23336614262803,1.5,1.8190064434671895,103.836,0.447879,0.538642,0.5,Abell 2399,0.307678,0.510745,34.4315,690.0,32.0,254.0,0.25174581896779247,4.7,6.1,1.66,319197,213.755,1.77583,0.05519,10.38,0.033395670713120086,3.515028790215646,-9.29739202410699,49.34287392197792,1.5,1.8121228106112115,117.73,0.323231,0.372289,6.0,8.05,-0.001700000000001367,0.0016466102619087722,-0.004993220523819453,-0.0049932205238185645,5.89049222065011,0.0028929999999999997
S2_diskbearing,1.3305409761763547,9239900112,329.347,-7.93032,0.0576227,10.254,0.2769228818005323,2.90197436804082,-9.910446446281815,42.65492671468548,1.5,3.1747887909226087,96.2008,0.380034,0.474809,97.5,Abell 2399,0.333296,0.553271,-96.042,690.0,32.0,254.0,0.23239591142262148,4.7,6.1,1.66,486275,219.292,-1.6818,0.05656,10.34,0.34027213482857555,2.861275861984734,-9.951144952337902,36.49960399509063,2.0,3.6733650644800333,98.6889,0.534161,0.672265,0.5,0.881,-0.0860000000000003,-0.06334925302804323,0.04069850605608627,0.040698506056086714,6.1553227195948494,0.0010626999999999998
S2_diskbearing,1.5821726374586365,9239900117,329.38,-7.93888,0.0543432,10.1041,0.08247053463418748,3.1409790623735105,-9.671441751949125,43.6316355800043,1.5,2.0289086379345016,68.6175,0.375584,0.438614,48.0,Abell 2399,0.348729,0.57889,-1027.3,690.0,32.0,254.0,0.2221111408189901,4.7,6.1,1.66,422359,130.555,2.62461,0.05,10.07,0.019147250611326435,3.2335256304192326,-9.578895183903404,36.146823827561406,1.5,1.7536350094003386,88.2829,0.462713,0.593488,0.5,1.66,0.03410000000000046,0.06332328402286104,-0.09254656804572203,-0.09254656804572114,7.484811752442894,0.0043431999999999985
S2_diskbearing,1.708809991936417,9239900118,329.244,-7.81366,0.0612533,10.7025,0.41547082950205366,3.073378472637778,-9.739042341684858,25.889992617459605,2.0,4.367800422723476,,,,,Abell 2399,0.311903,0.517759,931.532,690.0,32.0,254.0,0.24833545782633465,4.7,6.1,1.66,238358,214.128,1.61888,0.05385,10.78,0.4843926718639401,3.013034787914004,-9.799386026408632,34.6667903287359,2.0,5.118994092467698,146.525,0.608316,0.766199,5.0,45.714,-0.07749999999999879,-0.06892184236188642,0.06034368472377416,0.06034368472377416,-8.776797711276295,0.007403299999999995
S2_diskbearing,0.9385435093483273,9239900119,329.244,-7.81199,0.0614356,10.9056,0.4340406743167474,3.2393387830083897,-9.573082031314247,26.764102113489415,2.0,4.5586120148303895,150.973,0.448356,0.466242,1.5,Abell 2399,0.312839,0.519313,983.046,690.0,32.0,254.0,0.2475923350825132,4.7,6.1,1.66,622228,131.95,0.653721,0.05817,10.93,0.46952913896168463,3.1927618537185154,-9.61965896060412,32.01180733979054,2.0,4.946762905365888,155.391,0.326682,0.349733,2.0,0.316,-0.024399999999999977,-0.03548846464493721,0.046576929289874336,0.04657692928987345,-5.247705226301129,0.0032656000000000004
S2_diskbearing,1.2327653127937592,9239900125,329.542,-7.80036,0.0567507,10.7455,0.0865793183216297,3.7741614949986255,-9.03825931932401,52.709974419543094,1.0,2.048194873596918,204.944,0.358535,0.42087,9.0,Abell 2399,0.407939,0.677178,-343.37,690.0,32.0,254.0,0.1898731475457047,4.7,6.1,1.66,387675,137.435,2.35037,0.05457,10.69,0.10174137360858931,3.688337384424706,-9.12408342989793,55.488396539159346,1.5,2.1209641610750767,160.271,0.433436,0.522519,5.0,1.021,0.05550000000000033,-0.015162055286959616,0.08582411057391948,0.08582411057391859,-2.778422119616252,0.0021807000000000007
S2_diskbearing,1.3175937180586854,9239900131,329.256,-7.87999,0.0561421,10.1165,-0.02493583903185687,3.368191809705599,-9.444229004617037,48.542300665615464,1.5,1.584368201479762,99.4549,0.458272,0.590983,119.0,Abell 2399,0.347999,0.577678,-516.102,690.0,32.0,254.0,0.22257714212537985,4.7,6.1,1.66,573617,129.277,-0.187147,0.05135,10.07,-0.011456533437227778,3.2947331985163406,-9.517687615806295,55.56063657103443,1.5,1.6343137066344464,70.873,0.308254,0.389977,153.0,2.815,0.046499999999999986,-0.013479305594629091,0.07345861118925834,0.0734586111892579,-7.018335905418965,0.0047921000000000005
S2_diskbearing,0.996382664712449,9239900135,329.241,-7.86363,0.0609338,10.2445,-0.04082148651282292,3.5279631046675313,-9.284457709655104,29.525113911497925,1.5,1.5274621943282656,113.782,0.215999,0.228348,44.0,Abell 2399,0.35699,0.592604,841.258,690.0,32.0,254.0,0.21697106045302628,4.7,6.1,1.66,508568,217.446,-1.5758,0.05689,10.3,-0.0033206498742493046,3.5084614313903844,-9.303959382932252,35.23181636342078,1.5,1.6652188048881165,128.806,0.399545,0.46246,15.0,1.93,-0.05550000000000033,-0.03750083663857361,0.019501673277146914,0.019501673277147802,-5.706702451922858,0.0040438
S2_diskbearing,0.9343126348711994,9239900136,329.438,-7.95051,0.0564349,10.7368,0.024800350983965914,3.889019429673954,-8.923401384648683,47.81331595562692,1.0,1.776610839368581,236.496,0.367712,0.44097,18.5,Abell 2399,0.407886,0.677091,-432.997,690.0,32.0,254.0,0.18989754450835292,4.7,6.1,1.66,63305,215.423,-0.337707,0.0519,10.74,0.054030387524574126,3.833759356592737,-8.978661457729899,51.55145625922872,1.5,1.9003007686384694,192.978,0.369495,0.429057,14.5,5.532,-0.0031999999999996476,-0.029230036540608212,0.055260073081217165,0.05526007308121628,-3.738140303601803,0.004534900000000001
S2_diskbearing,0.8376568077569664,9239900145,329.255,-7.90425,0.0566802,10.7773,0.36154319420008696,3.2560337432417112,-9.556387071080925,48.26980813122791,1.0,3.857759511349936,177.697,0.0925472,0.0991079,86.0,Abell 2399,0.387088,0.642567,-363.366,690.0,32.0,254.0,0.20010040713062635,4.7,6.1,1.66,508184,216.181,-1.57033,0.05715,10.78,0.378496490128639,3.2248271513846065,-9.58759366293803,40.994342771433864,1.5,4.011330508696744,155.695,0.401061,0.445674,4.0,7.157,-0.0026999999999990365,-0.016953295928552048,0.031206591857104726,0.031206591857104726,7.2754653597940475,-0.0004697999999999994
S2_diskbearing,1.1656731578050676,9239900150,329.208,-7.81182,0.0616504,10.4044,0.1833497637517283,3.2395206041384292,-9.572900210184207,48.260464165142274,1.0,2.5594209483712795,105.938,0.301044,0.325418,3.5,Abell 2399,0.397529,0.659898,1043.73,690.0,32.0,254.0,0.19484514017121618,4.7,6.1,1.66,238282,213.814,1.73136,0.05401,10.48,0.2055862534321606,3.270647624777564,-9.541773189545072,47.07287585713611,1.0,2.6938797762898785,143.081,0.455248,0.551867,2.5,5.174,-0.07559999999999967,-0.02223648968043232,-0.031127020639134972,-0.03112702063913453,1.1875883080061627,0.007640399999999999
S2_diskbearing,1.5176133019252893,9239900167,329.531,-7.92928,0.0593798,11.0284,0.46248514925917455,3.3052498331235354,-9.507170981199101,52.35341705087825,1.0,4.867176614997445,224.955,0.391161,0.448559,14.0,Abell 2399,0.501658,0.832752,401.711,690.0,32.0,254.0,0.15440121225611608,4.7,6.1,1.66,618100,214.378,0.350531,0.05353,11.07,0.5207275392728571,3.230365053096171,-9.582055761226465,44.36173731832094,1.0,5.565696184744862,225.373,0.0897813,0.0957363,60.0,12.266,-0.04160000000000075,-0.05824239001368253,0.07488478002736443,0.07488478002736443,7.991679732557309,0.005849800000000002
S2_diskbearing,1.3481910659208054,9239900169,329.223,-7.90153,0.0621573,10.5069,0.04206849783108482,3.6245831359797154,-9.18783767834292,53.39132936055299,1.5,1.8486745152162323,119.139,0.447293,0.531542,72.0,Abell 2399,0.443184,0.735686,1186.86,690.0,32.0,254.0,0.17477282197663838,4.7,6.1,1.66,508138,216.074,-1.58419,0.05612,10.49,0.08032307263490357,3.531173986372078,-9.281246827950557,52.053034872405135,1.5,2.0189010277891017,120.121,0.434694,0.523697,11.5,7.364,0.016899999999999693,-0.03825457480381875,0.09340914960763724,0.09340914960763769,1.3382944881478522,0.0060372999999999954
S2_diskbearing,1.2409638759611779,9239900175,329.59,-7.76793,0.0582343,10.0853,-0.06835294634408484,3.423826024330055,-9.388594789992581,35.8987527587537,1.0,1.4336363701656114,93.5034,0.260202,0.290375,90.0,Abell 2399,0.527608,0.875829,77.3059,690.0,32.0,254.0,0.146807103108832,4.7,6.1,1.66,47293,212.08,-0.64826,0.05257,10.17,-0.052485328707473196,3.4767907890568313,-9.335630025265804,38.570009672680406,1.0,1.4869851376345928,122.68,0.28809,0.32847,5.5,15.681,-0.08469999999999978,-0.015867617636611646,-0.05296476472677636,-0.05296476472677725,-2.6712569139267046,0.005664300000000004
S2_diskbearing,0.955738958886779,9239900178,329.389,-7.59081,0.0564873,10.6332,0.17351707957200116,3.4879859724978832,-9.324434841824752,56.98948583643722,1.5,2.5021251952123795,129.011,0.461695,0.576185,1.5,Abell 2399,0.499785,0.829643,-418.108,690.0,32.0,254.0,0.1549798145813382,4.7,6.1,1.66,511890,216.537,-1.2023,0.05549,10.55,0.1455206969313686,3.4607787377791484,-9.351642076543488,55.37813527285266,1.5,2.345917059316531,132.376,0.355617,0.416321,4.5,1.955,0.08319999999999972,0.02799638264063256,0.027207234718734874,0.027207234718735762,1.6113505635845584,0.0009972999999999996
S2_diskbearing,1.4797503412252928,9239900182,329.21,-7.68647,0.0553501,10.5976,0.217050138264874,3.365319855112137,-9.447100959210498,62.30962172421629,2.0,2.7659357952563,150.048,0.546935,0.688439,2.0,Abell 2399,0.473072,0.7853,-741.068,690.0,32.0,254.0,0.16373095416873193,4.7,6.1,1.66,567598,212.434,-0.448391,0.05433,10.67,0.2955508267959695,3.2807184780499457,-9.53170233627269,63.016556416877506,2.0,3.3139258237110045,133.758,0.611654,0.809445,1.0,0.813,-0.07240000000000002,-0.07850068853109551,0.0846013770621914,0.08460137706219228,-0.7069346926612141,0.001020099999999996
S2_diskbearing,1.129086568501161,9239900185,329.318,-7.99236,0.0569835,10.5345,0.26298055952304433,3.210359012595796,-9.60206180172684,46.350509074665865,1.5,3.0744859733593906,104.044,0.372221,0.446723,18.0,Abell 2399,0.495842,0.823098,-277.321,690.0,32.0,254.0,0.15621216223184262,4.7,6.1,1.66,619095,218.035,0.411143,0.05267,10.47,0.2073734963954554,3.257073138850975,-9.55534767547166,44.15219022710369,2.5,2.7049886856275656,119.325,0.5004,0.616967,3.0,0.753,0.06449999999999889,0.055607063127588924,-0.0467141262551789,-0.04671412625518023,2.1983188475621773,0.004313499999999998
S2_diskbearing,0.7598795112802756,9239900208,329.465,-7.5788,0.0600362,10.0424,0.08379780483837244,3.0766245219651407,-9.735796292357495,63.93445777482275,2.5,2.0351187770489267,70.6765,0.595369,0.807688,18.0,Abell 2399,0.572411,0.950202,587.46,690.0,32.0,254.0,0.13531640462628491,4.7,6.1,1.66,48740,218.427,-0.800486,0.05621,10.01,0.08942826525853538,3.032963601124814,-9.779457213197821,66.11440318206579,3.0,2.061675081057385,88.0976,0.387188,0.45189,11.5,0.333,0.03240000000000087,-0.005630460420162936,0.04366092084032669,0.0436609208403258,-2.1799454072430393,0.003826199999999995
S2_diskbearing,0.41918650310490413,9239900211,329.364,-7.56605,0.0590676,10.7335,0.22531167043603834,3.484696790769808,-9.327724023552829,54.32176413848077,1.0,2.819055505350246,169.379,0.420216,0.473313,6.0,Abell 2399,0.558905,0.927782,313.345,690.0,32.0,254.0,0.1385863471254079,4.7,6.1,1.66,323854,133.405,1.71768,0.05832,10.71,0.22763067396500414,3.4565587837118774,-9.355862030610758,54.30772930579761,1.5,2.8341486850526363,154.78,0.35746,0.42152,1.5,0.293,0.023499999999998522,-0.0023190035289658018,0.02813800705793046,0.02813800705792957,0.014034832683165632,0.000747600000000001
S2_diskbearing,0.858084932214376,9239900212,329.619,-7.83071,0.0600046,10.819,0.4860412262814077,3.0487376790790703,-9.763683135243566,47.54199003237993,2.0,5.138462397509951,117.359,0.490777,0.529767,4.0,Abell 2399,0.599404,0.995011,578.517,690.0,32.0,254.0,0.1292226099095439,4.7,6.1,1.66,36880,211.842,-1.09638,0.05509,10.8,0.46063220921047654,3.0805557132209325,-9.731865101101704,52.520757789713564,1.0,4.846454789031981,157.415,0.552999,0.691411,1.0,4.628,0.019000000000000128,0.025409017070931184,-0.03181803414186213,-0.03181803414186213,-4.978767757333635,0.004914599999999998
S2_diskbearing,0.9666697665032451,9239900222,329.346,-8.02869,0.0527334,10.0442,0.21679852907366254,2.81242307349456,-9.999997740828077,31.47087798528802,3.0,2.7643338101037744,62.4457,0.3611,0.412624,8.0,Abell 2399,0.570289,0.94668,-1485.44,690.0,32.0,254.0,0.13581983173691764,4.7,6.1,1.66,600974,138.118,0.246288,0.05452,10.03,0.17512226209012224,2.88157560746164,-9.930845206860996,30.131772023837918,3.0,2.511390335177978,50.551,0.300632,0.32098,2.5,6.829,0.014200000000000657,0.041676266983540294,-0.06915253396707977,-0.0691525339670811,1.3391059614501017,-0.0017865999999999993
S2_diskbearing,1.0853065499140067,9239900236,329.533,-7.99755,0.0589508,10.2908,0.25573454149451286,2.98115104865286,-9.831269765669775,55.69247763266999,1.5,3.0236150473398156,89.59,,,2.5,Abell 2399,0.62513,1.03772,280.272,690.0,32.0,254.0,0.12390424999875224,4.7,6.1,1.66,77226,212.373,0.14367,0.05411,10.32,0.23359208854626082,3.0546359545493638,-9.757784859773272,53.98193666994673,1.5,2.873320325683611,119.158,0.397624,0.485599,15.5,1.608,-0.02919999999999945,0.02214245294825204,-0.0734849058965037,-0.07348490589650325,1.7105409627232646,0.004840799999999999
S2_diskbearing,0.38046918938930846,9239900237,329.177,-7.66211,0.0554708,10.2877,0.205596250937234,3.0783276297674163,-9.73409318455522,48.157354030031456,2.5,2.6939417904020644,86.8736,0.425158,0.536827,7.5,Abell 2399,0.572277,0.94998,-706.779,690.0,32.0,254.0,0.135348026599197,4.7,6.1,1.66,599877,132.902,0.273139,0.05248,10.3,0.20362137792717963,3.094577375787526,-9.717843438535109,48.56328216505283,2.0,2.6817194040341943,80.8811,0.228447,0.255253,4.5,1.656,-0.012300000000001532,0.001974873010054362,-0.016249746020109868,-0.016249746020111644,-0.4059281350213766,0.002990800000000002
