source_identity_ids,names,surveys,prior_exposures,object_group_id,source_identities,group_holdout_key
MANGA:1-45080,1-45080,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45080,1,3b7d918a9e88e0afe76bbc57cc5d1f357b1d1ca918f43ce929cfe58f209b16f1
MANGA:1-45089,1-45089,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45089,1,4e29cfeb7be4723fb9b3823c113d1f3048aab31fc1f811902b7051ca32b22d7b
MANGA:1-45108,1-45108,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45108,1,c6a09cb61b161fc5f7658f086da682e872883925f9314e2d11964ea2ba3ec22c
MANGA:1-45112,1-45112,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45112,1,25bca5b2c56cc08ef6c2a9a26d91fe4f6b55578c1be9f46cb1f50719a12dbee7
MANGA:1-45131,1-45131,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45131,1,3054b8ac61d529d719db39cb01e81a99fd2688c63d3f0db81b9201f611a3ecdb
MANGA:1-45151,1-45151,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45151,1,b942904323a72fc83af0e37436d48bb459b7a35e916c94ced36c724118d65679
MANGA:1-45175,1-45175,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45175,1,b11d527f78a16f09b5dc71a8888abe6a5e1f053a2ffe9319f75e474a415bf8ee
MANGA:1-45179,1-45179,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45179,1,78e0314205f9d47374b24f1715a8c8e44c5f6a7cb103aefbb90589328273bfbf
MANGA:1-45187,1-45187,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45187,1,0f6f8850caae5d8093dbd91080e6277499e30255629dc341b9415bcff9ed425c
MANGA:1-45208,1-45208,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45208,1,644a013f8bcd4d92a417b3d87e964b74a0c826c5c10bc1d4d8400be9280a22bc
MANGA:1-45249,1-45249,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45249,1,7c43789db9bdbc7304f20bd1414e1a5fde2e8b7f60bef73484ea7e064755c6e2
MANGA:1-45268,1-45268,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45268,1,2ca262bf0640de087b3849a8940b8b49732628901a685948e61560d75ea6606b
MANGA:1-45281,1-45281,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45281,1,ee9bd93513584afb9f42db78403943e17e2a5ea0896ba131fd9612ef76c1d28c
MANGA:1-45291,1-45291,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45291,1,3bb54508e4f36a068e6d2ccc173e9e12b12e3e42ebd4b0a045ea1071c065204e
MANGA:1-45299,1-45299,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45299,1,b61f9a6a88963e32adfc7add9b1e12c8a32abbd1dda391ec9094873eda9642a1
MANGA:1-45370,1-45370,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45370,1,8c53d33662923a2287390236971e1daa28d65631cf662e3b6540c3ed604bc2f8
MANGA:1-45399,1-45399,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45399,1,81fb99c457de3da32deafe647ebf2e91e68feb8403d2c7250d79e8e7d1fec98b
MANGA:1-45427,1-45427,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45427,1,5d2b0b31c06142210a5d81748dd826f210c29fdddc63f43c73c5d83081b859f2
MANGA:1-45470,1-45470,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45470,1,d524a9e96907b1327c7517651b5dc846511e90a2bf277ad032a5a341858e39ad
MANGA:1-45489,1-45489,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45489,1,97b8c65ac1a188cc50de4581d9d022fe20e0d31b6abe3a0603153ad852e1e6df
MANGA:1-45490,1-45490,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45490,1,018c1a194eae95ae96cbfd123b3025b4ce6e8ab2dffdfab819e61e8717e9a3c9
MANGA:1-45514,1-45514,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45514,1,6ab7484f5472846d6259ad50c87cebb6958c8f66438ff6bd254b12957939201e
MANGA:1-45520,1-45520,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45520,1,5827fac985196e1fa37d2b31ceefd764fdf4b4a97c892ce69b0fa35fcc014bb4
MANGA:1-45527,1-45527,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45527,1,9ceef48b4a6aadca31dc0ca318baf3ac18db1adf8721445a310969fbf9610ecf
MANGA:1-45529,1-45529,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45529,1,86a8bab05b65bd389f9b550fa50bff874eff98474ff99d490da4d7c44da5912f
MANGA:1-45539,1-45539,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45539,1,060e53b815ff1b29ddd9cf238f13adb72a55fa7f51915c64504b86591810f23a
MANGA:1-45554,1-45554,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45554,1,60c8e6b21ca702c5fa69ef187a3e5c664a36013eed177ac0a87455271e56e1e6
MANGA:1-455626,1-455626,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455626,1,c41493e5a6a04d949e21f275c82d8f5b5559f86aa05ed701f8dd38963bded05a
MANGA:1-455630,1-455630,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455630,1,6cccd5482923f4f4829ca8a979a5b6073e26134de4c394441c56cb8b3a2e80b9
MANGA:1-455633,1-455633,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455633,1,ecc8903fdcc96a37171601b1dd00dcd7c860b2cc2b3bf00315272128cd60dff4
MANGA:1-455634,1-455634,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455634,1,77e5723f3065c9d956e01343ad5bed202710a04e18368dd482c9c22eb15f6e6d
MANGA:1-455636,1-455636,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455636,1,d16c149d91b9c6537a7bca045ca528ee5c493a2036bbf6b9d8cb804ae8e8d8ca
MANGA:1-455637,1-455637,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455637,1,e3d3eccc0c194647d6220497917c4cc336c04a890704eaef11961f5804079c80
MANGA:1-455640,1-455640,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455640,1,1e7eaedab9e45d45f9b9017f8a575813cb885b73c3ca2a27a67f87fa31f5d6f4
MANGA:1-455654,1-455654,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455654,1,09adf0b9245647885035296797324a2e7e6c8af62d879ae90b0663281a36e762
MANGA:1-455658,1-455658,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455658,1,2bda98eb65c2c24ac1650636b26a5973b998d8512a199dbc362f44d35b2ccdf4
MANGA:1-455659,1-455659,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455659,1,bb1564a18d66e5c18a49ac8410e2137c871d8d515876cae02d544a79403f4ba1
MANGA:1-455661,1-455661,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455661,1,1092bf221c8933c5c7f78f9239b2da2ddac73e8038e2f7b2895552da7c3fba3a
MANGA:1-455681,1-455681,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455681,1,4e5a184be47af41d7008721c07e3466a5c6efdbd1774a55942ccd6f7d55c367b
MANGA:1-455684,1-455684,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455684,1,d1aed2178e13e08ef9e8ffe032010a653f168b218cacff54a622876008c245c2
MANGA:1-455685,1-455685,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455685,1,9c106bfdcf36ffd9185c082c202665c92bc4eb65ad0e89de34c89738e78a8205
MANGA:1-455687,1-455687,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455687,1,060708ed67397a1631d3661eb06033902862ae52b67ac2cfe367527262800168
MANGA:1-45571,1-45571,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45571,1,99c3274d5204c95ff7ab5a7772db4db6c97ec613cf1361d80def15292896f41b
MANGA:1-455722,1-455722,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455722,1,96f7253a2ca9a744a891c23dcbb69c8a954c8576047f20b1ef6139fe6f7017ce
MANGA:1-45581,1-45581,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45581,1,653951e7a4ffddc5d8a77b73aa8a63cb485ad2cd4889a06c597d58223441d5a2
MANGA:1-455885,1-455885,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455885,1,963e13a444933c389a0686b118f8a132c9883e9ec2b16ecda1c88b1d585886e6
MANGA:1-455918,1-455918,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455918,1,9f46b35536b306f508574c2669439dc33afa848d7ffab95d57957cb93206bad7
MANGA:1-455924,1-455924,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455924,1,dd93b830345d7b2311c7e0d714135e04adc47e7e174f9e024cd3e9514822d0af
MANGA:1-45593,1-45593,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45593,1,e0747f4c49da6f0f1ce92951528c9b28e8a1c4121ac65a59e10985d444cbfb16
MANGA:1-455937,1-455937,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455937,1,c7ca0fad37b31a9f2f6f132c20a96b20f90a0e5f75adaf51702d361fb6682d47
MANGA:1-455941,1-455941,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-455941,1,0b7777456c547dd397c19e77dc8a06e7773f45ee5bdda2ffe67f8ef59aaa4dc5
MANGA:1-456001,1-456001,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456001,1,45b2c7f6681dc49294f31dd016938107ade4c6163188c3587cfb8ede286425d5
MANGA:1-45606,1-45606,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45606,1,b4ac50f4b15b10649e8783309c6e319a14fd98a2d77eb5d39168e136f74265a8
MANGA:1-456269,1-456269,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456269,1,d4b3450f3b9b0eafc49d9239bd2cef59574bad6d25967099bcd953a1acd39952
MANGA:1-456285,1-456285,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456285,1,54f865f2e334275b49f949b88a53990336c3649b870d93ace30abf742d44ef36
MANGA:1-456286,1-456286,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456286,1,540ea020fef7f7e9cf6b5d17bc06669c829850c26cf6dd2d6281128a24acd50d
MANGA:1-456287,1-456287,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456287,1,7b20527261993a48c97763390384cc2a680eb4850146b59764754355d161babc
MANGA:1-456288,1-456288,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456288,1,c1cfe5fe108460ea5c4b564d6a400156959ccd505610846040b8be62d11bd8b4
MANGA:1-456289,1-456289,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456289,1,6b41b5d65498145cf906b2b96f97ab70c1e2fd5af8586ab2ed9bf9c08341502e
MANGA:1-456296,1-456296,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456296,1,cdffe689d735865145f89a2ec5856addc49c4eff25f67b5898886fb940ff7a56
MANGA:1-456297,1-456297,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456297,1,a511d9a37ea4aea635e2fc4e98e8c1154f225b6e5acd285c98c65ba42effff87
MANGA:1-456299,1-456299,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456299,1,20f950ddb1a82de0389654b7bc38b9cc04061b47ade25ed8bb511e014ab74039
MANGA:1-456305,1-456305,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456305,1,7e3742a81b3e9900e879b40096349ea72738beff22295f3ddd64ea32b2a70a7c
MANGA:1-456306,1-456306,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456306,1,5dd88b466164ab03fef37ad5b134f8205de5ce82c2be44ae56cfe59f9c4d3174
MANGA:1-456308,1-456308,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456308,1,a47643f9b8e16b5c6c881a089d27c3ce171ffdf05211150a668fa924602b2643
MANGA:1-456309,1-456309,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456309,1,b053f002d60bdfbb1c3cfe3d0f8b2b9e4c46c0d608e531f8d76321ee33632b28
MANGA:1-456320,1-456320,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456320,1,2bf03ebe505b4f21d7ffac5e5357fdce1ddd16afdcc06e3d44d332f1f32a0571
MANGA:1-456321,1-456321,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456321,1,3e7063238eaf6c541f7b157e812397547ceacad610138a84c977b8c3b9a7ce2a
MANGA:1-456322,1-456322,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456322,1,e3cb63630314773918eef2d7ab2a43bb52af3d1ebf537e706b5e8ef793375c4e
MANGA:1-456325,1-456325,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456325,1,d88c40575f63cf858363b620712b26854498320b4c889f863c705dfdb75b5011
MANGA:1-456331,1-456331,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456331,1,3da5fd68874284836c535b67ac20adc8f6dc8d0e3f3ab4721dcb35d0c962a99f
MANGA:1-456332,1-456332,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456332,1,0595a39d1c31ee3d8f0e25ce22fbaf92b77dd6c3fd4b8bb07835b237d1976be7
MANGA:1-456337,1-456337,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456337,1,04d278ac2cadcc4c5d822522b7416398ef83c6e60e9ee1fc69806cb36ee2bbff
MANGA:1-456339,1-456339,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456339,1,950d8c5372c9fd4e46f0e3e0ec137d4d13130430abaf587e86c25c8470fb8f7f
MANGA:1-456341,1-456341,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456341,1,00566430333f4715de0e6eaf1fd954814c340c64079e51b22cfc7df5b7b3e3f3
MANGA:1-456345,1-456345,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456345,1,a3adc03f419e46befc0de4d29d215f7fefa9c46277b91c444c9105908632490f
MANGA:1-456349,1-456349,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456349,1,1b04d03c91a736da67391d890bde65db07912375b9b8de1f950dc84104598fcc
MANGA:1-456353,1-456353,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456353,1,79e71379366a5caec0119cb5e7a95390b8760696fd72cf9a6117daacceb55e96
MANGA:1-456355,1-456355,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456355,1,3da651c0cdef57e1a9d8f69a0610d5f0229167ae124153e93c924ea31a27775b
MANGA:1-456359,1-456359,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456359,1,c3bacbf2e94ceaee9a81330c0a5ef6181b5e73b3e235a3a6e6bafda922ad9b92
MANGA:1-456361,1-456361,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456361,1,b7363b4d854ac847b88a8befa768fa510887c5e7f092f89d7d28e509aabfe08d
MANGA:1-456364,1-456364,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456364,1,ebf6dd630856571c411eea659a7703d051b9517b8ed677cf963b575367e3d8da
MANGA:1-456366,1-456366,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456366,1,475a462d92f381f6ab0b9552e7a7354ebb8d5d6b492ae32928e24ece37b964a1
MANGA:1-456370,1-456370,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456370,1,eacb023461f7a396d00255cfb01bb4d6fa9a3dedbbff7c6cc4d2492a910f6cfe
MANGA:1-456371,1-456371,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456371,1,57054103d1faca7d50aaf8ac6242240e984b5aaf36bda41687162d26191df51e
MANGA:1-456372,1-456372,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456372,1,7e65b9ac9bff40fd429d06a3fe68556b7cceacf5714095d9687c77c2b9efaa9a
MANGA:1-456376,1-456376,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456376,1,3d23c07966b44a04ad5ead5ece54be88f258359c9db3d91c659da7ea01c8d3a7
MANGA:1-456378,1-456378,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456378,1,f5ef87ac08e2286ab3d966d037e86b65092510f5b798201e09b789b30aadfcb5
MANGA:1-456380,1-456380,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456380,1,a9bc1652f2f335dfb708f66821f5c47eaada5fa8db3ef80c133d5d2094874aa4
MANGA:1-456381,1-456381,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456381,1,b879f3c449fce88c01eccc1fdd637f5b7eccc2c6b18ad308e4a13032022112cd
MANGA:1-456385,1-456385,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456385,1,9c7ff46c712116ed0c118d89af8006c9ec10e260803bc606b665d806dec610a3
MANGA:1-456387,1-456387,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456387,1,408e0f6bc48f8373ba8c95e8fc562026f47b5e8e0bf9db46639396ede3e420c3
MANGA:1-456388,1-456388,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456388,1,cdf2b322290a29dc02289ac84b78bfba559d94afb882723820bffb517a56d2aa
MANGA:1-456391,1-456391,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456391,1,954d5f1d7a1e9a30d84ef31770fd9c1bf3fa83a0d0f3449d797f2eb1d872f709
MANGA:1-456399,1-456399,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456399,1,25418dd5136e09bf760699035d8b409f0e07fc6643d275e29e37f414c310c356
MANGA:1-456404,1-456404,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456404,1,d3c49c84885cb071aeeeef855910cd1c9fa405f5879bd78054c9def5da515f30
MANGA:1-456405,1-456405,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456405,1,6def12e4f41f0c5d411b2712321ba9f7e355833f2e21c0c3606bf6bb926d13ef
MANGA:1-456407,1-456407,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456407,1,e9e44986156672b38accdf162f3adea6169acfbb8a96d8359282aa5c8caa5015
MANGA:1-456408,1-456408,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456408,1,40b4e07fbea30c80fbf05e9aac5d3593f1978a29cccf0fa8cff09562815d2704
MANGA:1-45641,1-45641,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45641,1,b4d19291ab253e66afef16040ec4de555272ac5c14f9707a45ebb2003ef013cf
MANGA:1-456414,1-456414,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456414,1,0b6b8092bbfee674a04b04f777bb9f8542a33bda7af0c8488a6490be9510bedb
MANGA:1-456416,1-456416,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456416,1,220d027a328d9100fd9210887203772e512971f22173a9936584bca49dd64310
MANGA:1-456418,1-456418,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456418,1,0de8701486c1d8010e45a81e4b8e210afa1d045dd03ae5fbbcc6cb7e44be3e78
MANGA:1-456420,1-456420,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456420,1,3799f357abeef9240c01e7dc372ee5e4ddd0ca6337494858113762f4c8312b07
MANGA:1-45643,1-45643,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-45643,1,877e7d6636cd976016147ec7b65ead5f00f2202aea874d5ead9db2d8617a8de4
MANGA:1-456434,1-456434,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456434,1,b8c5278e01c0f793acc0754c01826db96790927141edd5922610131c36636a9d
MANGA:1-456449,1-456449,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456449,1,ee44296694d2983912b06c160528e12a12ef4c3bb0ad3a1dd5fb1b7c9bb574c3
MANGA:1-456470,1-456470,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456470,1,fab9c21533bcba7ad6d8a7510f20eda4646136245f7670962bf5628b8f995026
MANGA:1-456471,1-456471,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456471,1,0708ec473d5aa6c0610483541e7a495c68020f8ea7d81b0fd85074b7677aa5b4
MANGA:1-456488,1-456488,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456488,1,70b210b7748f7a4ebf08162fc609231230b75a57a8bcef0b90f7e1e39394cb2c
MANGA:1-456492,1-456492,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456492,1,df24e7c4c9264f099353d6080f81db2c81b1a26c172e2dedc148760bbf2f30ef
MANGA:1-456497,1-456497,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456497,1,9a2056def5928bc63d7b63faf6a8950dd18c5ffaed50b47dbe19d09276d46c0c
MANGA:1-456505,1-456505,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456505,1,c07f89b0c34be6f415ae42d250b7b2cf6ace764782d29f77df06e6867e6fab1c
MANGA:1-456507,1-456507,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456507,1,01a26880afacb09212a06a5ba3e35c4e0b2c472f55587e40f21e4befea2e8381
MANGA:1-456508,1-456508,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456508,1,ebeaa50a72a98f849882c799ac9cd5a940dd3bcbfcaaa50eed73f8f19be3aef3
MANGA:1-456509,1-456509,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456509,1,6fc57ecd6aba2dce187ae0115a82ba0811170cd211596c7eac55f1299ebdad3b
MANGA:1-456510,1-456510,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456510,1,69a3b615cb9a68967784dc57cab8b6b144298e185de03db92503b334afdfbae5
MANGA:1-456513,1-456513,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456513,1,ecdf3e6fa959dd4399edb6fa6f3651466984eb2705a1083c7fe61f675a68680a
MANGA:1-456516,1-456516,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456516,1,d9534dc77d04f0eda9c6a04476dfdbc468fa68a4f97a4e2bd9880d52cca8bb53
MANGA:1-456518,1-456518,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456518,1,1473313d7ecc056994093ecba8d791dd2ca2f5545003b3108929899091d2810e
MANGA:1-456526,1-456526,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456526,1,dfedae3fde98adbb834ebd75d9d5e4176c14bdce95ea09b816c84a80afa053b7
MANGA:1-456530,1-456530,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456530,1,c55423bcbc99d0047bea297ff6f03d2897abdd438b830798b3c5dc284dfc2fcb
MANGA:1-456537,1-456537,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456537,1,954a9b61cba5a32d8e34c702203f6c7dda0450a1d5612bbaee7096662c5903b2
MANGA:1-456538,1-456538,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456538,1,1042911cc8f0bed620d606e1ede1ec9244e211b17b6208b71c280ea0aa8247c5
MANGA:1-456539,1-456539,MaNGA_local_master,previously_processed_population_catalog,MANGA:1-456539,1,aa983a0524b30e5d08197bd2215fb7c3c9e5882619cfbbe7e598ba00b88eda01
