name,in_void_SDSS,kappa_2phase
PGC3400478,1.0,2.9103898062258343e-05
PGC3400878,0.0,6.91310690110914e-05
PGC3400921,1.0,9.84777951838035e-05
PGC3400930,0.0,0.0001318092703566678
PGC3400979,0.0,6.650858545230359e-05
PGC3401035,0.0,5.352967820818199e-05
PGC3401113,1.0,0.00023638546439819916
PGC3401127,0.0,0.0002963648389510425
PGC3401275,0.0,3.104019537258223e-05
PGC3401316,0.0,9.877875267622862e-05
PGC3401328,0.0,7.476676551498679e-05
PGC3401333,0.0,0.00028867260692752036
PGC3401341,0.0,0.00015906675298262425
PGC3401354,1.0,0.0001298403899536613
PGC3401362,0.0,7.394427548892785e-05
PGC3401468,1.0,0.00011455281451996864
PGC3401506,0.0,0.000173928466179769
PGC3401566,0.0,0.00011524246350616144
PGC3401584,0.0,7.469482798084387e-05
PGC3401632,1.0,4.563677240081592e-05
PGC3401635,1.0,6.9410825524387865e-06
PGC3401751,0.0,3.543249655838703e-05
PGC3401794,1.0,6.504520803175834e-05
PGC3401816,0.0,5.9958011354980654e-05
PGC3402003,0.0,1.7602082776426693e-05
PGC3402020,0.0,-2.943179344079151e-06
PGC3402027,1.0,-7.906058380044079e-06
PGC3402083,1.0,-1.8091572053250246e-06
PGC3402166,0.0,-1.3230867125591998e-05
PGC3402290,1.0,8.674779777811241e-06
PGC3402369,0.0,5.040895155202361e-05
PGC3402412,1.0,-6.690255064649802e-06
PGC3402579,0.0,3.204018814097524e-05
PGC3402626,1.0,5.199880807908692e-05
PGC3402638,0.0,-6.23575468640468e-05
PGC3402793,0.0,5.5441420897568954e-05
PGC3402801,0.0,6.569580116194649e-06
PGC3402834,0.0,3.749824161099978e-06
PGC3402852,0.0,3.724486624176316e-05
PGC3402863,0.0,4.660100359581788e-05
PGC3402875,0.0,0.0002576236035317544
PGC3402929,0.0,0.00028784927565037504
PGC3403023,0.0,-0.00010465052270485443
PGC3403072,0.0,-9.875638081332002e-05
PGC3403086,0.0,-9.685542280177057e-05
PGC3403137,0.0,-7.292567588342464e-05
PGC3403203,0.0,-3.1814646744057092e-06
PGC3403206,0.0,2.751823493946824e-05
PGC3403308,1.0,-1.0758764408929525e-05
PGC3403356,0.0,2.2639429930063973e-05
PGC3403415,1.0,-2.9841721168092025e-05
PGC3403428,1.0,-3.915975469200464e-05
PGC3403457,1.0,-2.10689967706737e-05
PGC3403463,0.0,4.162876724660497e-05
PGC3403575,1.0,2.8560274892697626e-05
PGC3403586,1.0,2.1001621902458345e-05
PGC3403618,0.0,6.443623536468034e-06
PGC3403622,1.0,2.0312074635081818e-05
PGC3403711,0.0,1.8480896177662752e-05
PGC3403760,0.0,-4.5957856383505724e-06
PGC3403766,0.0,-1.0014920073543003e-05
PGC3403950,0.0,-3.8514554274482605e-05
PGC3403960,0.0,-3.533296591246328e-05
PGC3403965,0.0,-2.2075884219816996e-05
PGC3403980,0.0,-1.6246935251175875e-05
PGC3404071,0.0,2.4957387979984594e-05
PGC3404093,0.0,1.4778756608677631e-05
PGC3404213,1.0,-2.148662785633586e-06
PGC3404341,1.0,-9.997770941166923e-06
PGC3404568,0.0,7.984060662969648e-05
PGC3404575,1.0,1.1399700597735669e-05
PGC3404589,0.0,6.988439722941852e-05
PGC3404710,1.0,-1.900287819147376e-05
PGC3404711,1.0,-3.154098399090941e-05
PGC3404961,0.0,2.8461111779196692e-05
PGC3404966,0.0,5.737586300729344e-05
PGC3404974,0.0,4.6514369160739665e-05
PGC3404992,1.0,0.0001229075445372048
PGC3405017,1.0,0.00016224016185519723
PGC3406118,0.0,9.769784485593286e-05
PGC3407271,0.0,0.00026624130337282265
PGC3407456,0.0,-0.00015375574379796953
PGC3407593,1.0,-7.710346599077962e-05
PGC3407625,0.0,-0.00014609787020071575
PGC3407877,1.0,-0.00013859432240353404
PGC3407983,0.0,-6.869341762435848e-05
PGC3408025,1.0,-3.317334921142815e-05
PGC3408098,1.0,-1.720537831520523e-05
PGC3408136,0.0,2.0227548358853096e-06
PGC3408207,0.0,-7.994756483733414e-06
PGC3408242,0.0,-5.1825853434786694e-05
PGC3408247,1.0,-3.059158353001462e-06
PGC3408251,1.0,-4.190955968901494e-05
PGC3408264,0.0,-3.869657278953172e-05
PGC3408312,0.0,-5.5052954768277725e-05
PGC3408437,0.0,8.499290923683349e-07
PGC3408466,0.0,-2.204945797763534e-05
PGC3408500,1.0,-4.9291041166316334e-05
PGC3408542,0.0,-4.343732938459551e-06
PGC3408736,0.0,5.768469280110198e-06
PGC3408919,0.0,-0.00010299849184055089
PGC3409066,0.0,7.90756635784467e-05
PGC3409098,0.0,4.771951448658402e-05
PGC3409165,0.0,1.7362824185850807e-05
PGC3409166,1.0,1.3748602599039764e-05
PGC3409198,0.0,-2.658908762404452e-05
PGC3409203,0.0,2.0054905745930336e-05
PGC3409228,0.0,-7.551268801133572e-06
PGC3409242,0.0,-2.1829237100951056e-05
PGC3409307,0.0,1.387750814619487e-05
PGC3409354,0.0,4.724095018625446e-05
PGC3409389,1.0,3.8613831763423115e-05
PGC3409574,0.0,8.186067877461263e-06
PGC3409604,0.0,0.00013047317743674876
PGC3409611,1.0,0.00012818476070673335
PGC3409872,0.0,0.0001519490813721392
PGC3409906,0.0,0.00010691413472469939
PGC3410034,0.0,0.00010626650206910228
PGC3410143,1.0,0.00016936334917186537
PGC3410186,0.0,9.702731443522767e-05
PGC3410226,0.0,9.70987175805552e-05
PGC3410253,0.0,0.0001342923724772233
PGC3410337,0.0,5.619999994946033e-05
PGC3410430,0.0,6.626119333434066e-05
PGC3410454,0.0,6.1032606796864946e-05
PGC3410536,0.0,6.615458053984413e-05
PGC3410571,1.0,4.0748351274117904e-05
PGC3410635,0.0,0.00014355425575727116
PGC3410702,0.0,8.917074279590591e-05
PGC3410748,0.0,0.00010747651226622866
PGC3410765,0.0,0.00010324581278544097
PGC3410826,0.0,8.93143485207643e-05
PGC3410829,0.0,0.0001480587742353377
PGC3410844,1.0,6.544731459970578e-05
PGC3410868,1.0,0.00010543830304579777
PGC3410876,1.0,0.00013891099161810586
PGC3410895,0.0,8.146736199234383e-05
PGC3410907,1.0,0.00013793977730727108
PGC3411374,1.0,6.303478694077855e-05
PGC3411405,0.0,0.00011600293811003501
PGC3411426,0.0,0.00011385220236607459
PGC3411520,0.0,8.127273230830692e-05
PGC3411575,0.0,0.00011722820934960027
PGC3411577,1.0,0.0001553994968670697
PGC3411580,1.0,0.00013356984454470137
PGC3411593,0.0,7.804636855773375e-05
PGC3411629,1.0,3.513054913200296e-06
PGC3411677,0.0,6.340853040341393e-05
PGC3411699,0.0,2.1185996190177988e-05
PGC3411761,1.0,8.399211114197542e-05
PGC3411879,0.0,2.073304105872327e-05
PGC3411885,0.0,9.04240964972267e-06
PGC3412038,0.0,2.4133323456602484e-06
PGC3412039,0.0,1.0079233993423048e-05
PGC3412095,0.0,2.486257627179752e-05
PGC3412097,0.0,7.622170232586022e-06
PGC3412100,0.0,3.237970564349204e-05
PGC3412109,0.0,2.7913428987778533e-05
PGC3412220,1.0,0.00011952600926421855
PGC3412344,0.0,5.602202050818378e-05
PGC3412351,0.0,5.914022067024606e-05
PGC3412379,1.0,5.363121577389503e-05
PGC3412394,0.0,0.00012796416512939312
PGC3412407,0.0,6.517264704307475e-05
PGC3412433,0.0,2.8573743812792675e-05
PGC3412502,0.0,0.00010320610309428056
PGC3412610,0.0,1.3509115858582846e-05
PGC3412620,1.0,8.216530903937566e-05
PGC3412691,0.0,5.141076696770241e-05
PGC3412749,0.0,7.845907447610107e-05
PGC3412824,0.0,9.228651626701497e-05
PGC3413111,0.0,-4.4966506715677084e-05
PGC3413258,1.0,-4.727860601713007e-06
PGC3413521,0.0,0.00011381926629819257
PGC3413555,0.0,1.7953278811360564e-05
PGC3413583,0.0,9.05203896165303e-05
PGC3413585,0.0,6.194733967339085e-05
PGC3413870,0.0,2.4450945638499077e-05
PGC3413884,1.0,8.097154000059301e-05
PGC3414032,0.0,0.00025805247629591784
PGC3415973,0.0,-5.6712528203250705e-05
PGC3416086,0.0,-6.331135562512785e-05
PGC3416181,1.0,-9.353286200420243e-05
PGC3416211,1.0,-9.686314908186046e-05
PGC3416237,0.0,-4.542627081078656e-06
PGC3416268,0.0,-1.339092927292991e-05
PGC3416443,1.0,-3.901714969242504e-05
PGC3416499,1.0,7.080685926542192e-06
PGC3416507,0.0,-5.827928611230892e-05
PGC3416558,0.0,6.03273251453854e-05
PGC3416710,0.0,3.883016306590313e-05
PGC3416798,0.0,7.711729249287472e-05
PGC3416811,0.0,0.00010381935776298204
PGC3416853,1.0,-6.261812239003869e-05
PGC3416872,0.0,2.4823444687579934e-05
PGC3417161,0.0,1.5728277410011625e-05
PGC3417184,1.0,-6.632657485631485e-05
PGC3417222,0.0,2.489418357842522e-05
PGC3417278,0.0,3.5606254771763755e-05
PGC3440464,0.0,0.0001162206019230401
PGC3440687,1.0,0.00010453612509011247
PGC3440757,0.0,1.5166908369103584e-05
PGC3440767,0.0,-5.189647529170186e-05
PGC3440769,0.0,-0.00012199758355765611
PGC3440813,0.0,0.00013662393094496675
PGC3440829,0.0,6.9296014597508e-06
PGC3440945,0.0,0.00012474825105845733
PGC3440969,1.0,3.3192580024707134e-05
PGC3441026,0.0,0.00028411337102188033
PGC3441333,0.0,1.3218577965041287e-05
PGC3441360,0.0,2.2504351774112426e-05
PGC3441414,0.0,0.00010609811183547812
PGC3441766,0.0,0.00015654314345008691
PGC3441846,0.0,0.0001576309721551941
PGC3441872,0.0,-2.0795040219476583e-05
PGC3441885,0.0,-4.0910354052191536e-05
PGC3441919,0.0,7.39617035786667e-05
PGC3442420,1.0,3.9670088318893084e-05
PGC3442448,0.0,6.0396242417090974e-05
PGC3442454,0.0,6.134468644639745e-05
PGC3442477,0.0,5.039651225029518e-05
PGC3442569,0.0,-1.5105907634925499e-05
PGC3442588,0.0,0.00027839353153460186
PGC3442670,0.0,8.437339771478567e-06
PGC3442676,1.0,6.711116187437359e-06
PGC3442882,1.0,0.0002569598849438429
PGC3442925,0.0,0.00018735458510741872
PGC3442995,0.0,9.344365219939461e-05
PGC3443082,0.0,0.0001616118075034188
PGC3443463,0.0,0.0003016991247882911
PGC3443515,0.0,0.00024125953551940575
PGC3443604,0.0,0.0001495721791433244
PGC3443767,1.0,0.0002295530491287122
PGC3443810,1.0,0.0001187037966082573
PGC3443863,0.0,0.00018633472274680736
PGC3443974,1.0,0.000196997344232139
PGC3444036,1.0,0.00011116224551292084
PGC3444038,1.0,0.00011181072932646194
PGC3444163,1.0,0.0001737268766555884
PGC3444249,1.0,9.612843084348442e-05
PGC3444414,0.0,8.74510345854953e-05
PGC3444769,0.0,0.00018031841323986567
PGC3444913,1.0,0.00011608135964974361
PGC3445068,0.0,7.172138435186263e-05
PGC3445116,0.0,2.742063102798388e-05
PGC3445152,0.0,0.00010562434580857901
PGC3445285,0.0,9.441895533947767e-05
PGC3445292,1.0,6.717588874462917e-05
PGC3445307,1.0,7.875506531128221e-05
PGC3445328,1.0,3.838145447024182e-05
PGC3445480,0.0,0.00011237986800151848
PGC3445491,0.0,0.00013960614427410071
PGC3445514,0.0,0.00011883081554602904
PGC3446127,0.0,-3.486771001372382e-05
PGC3446193,0.0,-1.4652815148332422e-05
PGC3446386,0.0,1.2131862619670738e-05
PGC3446502,1.0,0.00019469674768549916
PGC3446507,0.0,7.19566535180873e-05
PGC3446607,0.0,0.00021585975980360138
PGC3446619,0.0,0.00016166301575914699
PGC3447009,0.0,0.00011163308793020906
PGC3447164,1.0,0.00015211086603919796
PGC3447188,0.0,0.00011027022073187425
PGC3447192,1.0,-4.176038580659976e-05
PGC3447249,0.0,-1.3100046600495259e-05
PGC3447309,0.0,-3.661147095338705e-05
PGC3447425,0.0,1.1931860678683882e-05
PGC3447445,0.0,-6.474952843954333e-06
PGC3447544,0.0,9.312227604123389e-06
PGC3447602,0.0,-2.035877834025722e-06
PGC3447607,1.0,-7.434726803426583e-05
PGC3447608,1.0,3.544833073907645e-05
PGC3447722,0.0,-0.00011255198159296232
PGC3447771,0.0,-4.879514818303185e-05
PGC3447855,1.0,-4.891996458391208e-05
PGC3447924,0.0,1.186196366123532e-06
PGC3448018,1.0,3.180292389053069e-05
PGC3448290,1.0,-7.834106544966954e-05
PGC3448339,1.0,-4.0852863469601946e-05
PGC3448396,1.0,-9.032974948297486e-05
PGC3448626,0.0,-0.00012077394855113367
PGC3448636,1.0,-0.00012899076079350705
PGC3448996,0.0,-9.95457717280332e-06
PGC3449076,0.0,-0.00015256125251060195
PGC3449218,1.0,-0.00014050222920822809
PGC3449304,0.0,-4.880581166189288e-05
PGC3449312,0.0,-3.6228353406244894e-05
PGC3449327,0.0,-5.652230130880583e-05
PGC3449387,0.0,-1.4758193051540315e-05
PGC3449391,0.0,-3.449207187407495e-05
PGC3449555,1.0,-6.641925174087592e-05
PGC3449560,0.0,5.100657861733956e-06
PGC3449682,0.0,-3.0416774463690388e-05
PGC3449741,0.0,-1.2724757487612127e-05
PGC3449748,0.0,3.5157008321587256e-06
PGC3449753,1.0,-0.0001171741104679152
PGC3449793,0.0,-7.10595118412693e-05
PGC3449797,0.0,-1.85046612433932e-05
PGC3449818,0.0,-9.323586198465942e-05
PGC3449825,1.0,-3.773351725801822e-05
PGC3449892,0.0,-1.0489332251406542e-05
PGC3449893,0.0,-4.8368774866963584e-05
PGC3449899,0.0,-2.641326933965309e-06
PGC3449935,1.0,-6.971703644854452e-05
PGC3450032,0.0,6.169174288543814e-06
PGC3450068,0.0,-6.854272224790773e-05
PGC3450088,0.0,-6.235835797289334e-05
PGC3450101,0.0,-3.167006060187074e-05
PGC3450257,1.0,-6.289703818915704e-05
PGC3450268,0.0,3.6047214654455637e-06
PGC3450443,1.0,-3.919456636773374e-05
PGC3450485,0.0,-2.6814748839313655e-05
PGC3450521,0.0,-1.1825909235649305e-05
PGC3450576,0.0,-0.00014132090498529177
PGC3450585,0.0,-8.510972451171046e-05
PGC3450618,1.0,-1.8445578271065564e-05
PGC3450716,1.0,-0.00018536491271608935
PGC3450761,1.0,-9.461104114639584e-05
PGC3450795,0.0,-4.171059629067097e-05
PGC3450816,0.0,-2.4399523000809037e-05
PGC3450819,0.0,-3.52041346661818e-05
PGC3450848,1.0,-7.175029617637757e-05
PGC3450859,0.0,-1.5697504371921153e-05
PGC3450886,1.0,-2.6583438378021725e-05
PGC3450896,0.0,9.660261989500219e-07
PGC3450914,1.0,-5.8771402974308514e-05
PGC3451005,1.0,-0.00016496655255437084
PGC3451110,0.0,-4.5297821467361483e-05
PGC3451131,0.0,-1.5634525302746688e-05
PGC3451149,0.0,-9.161261433520637e-05
PGC3451344,0.0,-0.00013058439070649832
PGC3451359,0.0,-4.2476352704929287e-05
PGC3451379,1.0,-4.945518129239157e-05
PGC3451504,1.0,-0.00022854450311006203
PGC3451506,1.0,-7.982840976940493e-06
PGC3451510,0.0,-1.7835711815701825e-05
PGC3451512,1.0,-6.933149777443111e-05
PGC3451546,0.0,-0.00010227306601011957
PGC3451554,0.0,-8.132467914080931e-05
PGC3451612,0.0,-9.749760452722148e-06
PGC3451645,0.0,-7.75469178260931e-05
PGC3451708,0.0,-2.900288392858758e-05
PGC3451725,1.0,-3.203256219945908e-05
PGC3451784,0.0,-9.308805384506886e-06
PGC3451790,0.0,-2.4266107834195665e-05
PGC3452043,0.0,-9.306895654782392e-05
PGC3452055,0.0,-0.0001298509732320557
PGC3452318,0.0,4.854650072259886e-06
PGC3452390,0.0,-0.00013158756457206812
PGC3452439,0.0,-1.9611575651692606e-06
PGC3452449,0.0,-0.00010928235245121695
PGC3452490,0.0,6.993151990869474e-07
PGC3452505,0.0,-0.00011220949580259648
PGC3452530,0.0,-2.1377825958224506e-05
PGC3452546,0.0,-1.9123811779287162e-05
PGC3452587,0.0,-0.00011874444782109672
PGC3452632,1.0,-6.82653529805658e-06
PGC3452655,1.0,-6.32430748848896e-05
PGC3452711,0.0,-0.00016747014495073595
PGC3452832,0.0,-5.556437594903599e-05
PGC3452847,0.0,-0.00012477756175198647
PGC3452880,0.0,-0.00015056291410231608
PGC3452913,0.0,-9.02629940402302e-05
PGC3452971,1.0,-0.00010333496984919307
PGC3452988,0.0,-1.9962979545160455e-05
PGC3453101,1.0,-1.4487523406942025e-05
PGC3453140,0.0,-0.0001636184897899538
PGC3453175,0.0,-0.0001567322411927281
PGC3453210,1.0,-0.00011574300850115335
PGC3453220,0.0,-0.00016371812315763376
PGC3453221,1.0,-1.0155586861745032e-05
PGC3453375,0.0,-1.7890132842094082e-05
PGC3453513,0.0,-1.2558488931019018e-06
PGC3453531,1.0,2.794180473150704e-05
PGC3453536,1.0,9.048744513191833e-07
PGC3453630,0.0,-0.00014325300656543188
PGC3453632,0.0,-6.079168434504478e-06
PGC3453780,0.0,-9.366819353162012e-06
PGC3453790,1.0,-0.00015623211973034762
PGC3453841,1.0,1.462966489388832e-05
PGC3453869,0.0,-0.00015510017806448997
PGC3453917,0.0,2.732888907601933e-05
PGC3453931,1.0,1.7725842052422338e-05
PGC3454053,1.0,-5.4798680012577626e-05
PGC3454087,0.0,-3.5939700567188528e-06
PGC3454115,0.0,2.6190231961592243e-05
PGC3454264,0.0,-0.00014223061677757872
PGC3454330,0.0,-4.467754735448818e-05
PGC3454376,1.0,6.320546133125646e-06
PGC3454421,0.0,2.795018325308672e-05
PGC3454509,1.0,-4.195405445125874e-05
PGC3454590,0.0,6.075083558185456e-05
PGC3454709,1.0,-2.1724247689080953e-05
PGC3454758,0.0,-0.0001336427654554853
PGC3454843,1.0,-0.00016531516472749098
PGC3454918,1.0,-0.00010962762564247668
PGC3454948,1.0,-0.00015213259698702869
PGC3454952,0.0,2.682537487963649e-05
PGC3454976,0.0,1.6199443621059147e-05
PGC3455015,1.0,-0.0001834096391607299
PGC3455047,0.0,-0.00013375198198159132
PGC3455059,0.0,1.2525116623057619e-05
PGC3455160,0.0,7.859654300253638e-06
PGC3455194,1.0,-7.105044930011588e-06
PGC3455228,0.0,1.7177742913271348e-06
PGC3455245,1.0,-0.00010172960604320667
PGC3455265,0.0,2.1174079153449644e-05
PGC3455268,1.0,-8.385622788511482e-05
PGC3455339,1.0,-0.00010583819109921158
PGC3455603,0.0,2.648778790712082e-06
PGC3455622,1.0,-5.0112412302220296e-05
PGC3455673,0.0,-9.764058289541254e-05
PGC3455681,1.0,-9.764150937369545e-05
PGC3455695,1.0,-0.00011533338696112104
PGC3455722,0.0,6.302383664851332e-05
PGC3455743,0.0,4.801061666990681e-05
PGC3455747,0.0,2.4085404589706763e-05
PGC3455803,0.0,7.757242500643401e-05
PGC3455846,0.0,-0.0001083224020497444
PGC3455890,0.0,6.01514932996621e-05
PGC3455926,0.0,-9.763144898716096e-06
PGC3455938,0.0,7.972752446750263e-05
PGC3456078,1.0,-8.852184798358823e-05
PGC3456113,1.0,2.107931550590403e-05
PGC3456138,0.0,-0.00010258501122674781
PGC3456146,0.0,9.073026795312515e-05
PGC3456158,0.0,5.505796389319619e-05
PGC3456230,0.0,2.386601294695675e-06
PGC3456260,1.0,2.6330958462990355e-05
PGC3456265,1.0,2.4305361562229533e-05
PGC3456287,1.0,6.072353482452138e-06
PGC3456292,1.0,-9.469738678353392e-05
PGC3456402,0.0,7.824112293548827e-05
PGC3456409,0.0,1.1987646892571003e-05
PGC3456422,0.0,6.29777311188683e-05
PGC3456427,0.0,2.9580176536458793e-05
PGC3456489,1.0,4.144800569030687e-05
PGC3456504,0.0,-7.350269111382973e-05
PGC3456526,0.0,3.830666900886377e-05
PGC3456570,1.0,5.0359737750388744e-05
PGC3456575,1.0,-2.497771878021682e-05
PGC3456579,1.0,3.828997164898478e-05
PGC3456598,0.0,1.5280705914804238e-05
PGC3456626,1.0,-1.3937612634156515e-05
PGC3456642,0.0,1.610727858421227e-05
PGC3456649,1.0,-6.52925913931659e-05
PGC3456691,0.0,-1.1560109298314175e-05
PGC3456693,1.0,-0.00012307900356874836
PGC3456703,1.0,-2.0766560900405668e-05
PGC3456708,0.0,4.167115814193871e-05
PGC3456931,0.0,-0.00011613394478675718
PGC3457008,1.0,-6.296936690525904e-05
PGC3457057,0.0,1.4891972128296874e-05
PGC3457168,0.0,-1.3261851066802926e-05
PGC3457233,1.0,2.0246131581506025e-05
PGC3457285,0.0,-0.00010924099778296768
PGC3457318,0.0,1.3177930630366742e-05
PGC3457336,0.0,3.90483981547787e-06
PGC3457375,0.0,-1.0883123155915002e-05
PGC3457407,0.0,3.055579417074941e-05
PGC3457408,0.0,-4.4974291431363815e-06
PGC3457432,1.0,-1.703724878051859e-05
PGC3457439,1.0,-0.00020088849396501408
PGC3457459,0.0,-1.5630742643313505e-05
PGC3457465,1.0,-8.434920005073958e-05
PGC3457492,0.0,1.8456703228459552e-05
PGC3457515,1.0,-9.290547637764594e-05
PGC3457536,0.0,-8.535445910440286e-06
PGC3457550,0.0,-1.9869334005270198e-05
PGC3457591,0.0,-1.4598680329533343e-05
PGC3457598,0.0,-2.4295146761539513e-05
PGC3457860,0.0,-4.3052341045455745e-05
PGC3457912,0.0,-1.3878157230414372e-05
PGC3457983,0.0,-5.866493215472519e-06
PGC3458000,0.0,-4.683125877445386e-05
PGC3458014,1.0,-2.5390721411797666e-05
PGC3458114,1.0,-3.699218761420708e-05
PGC3458155,0.0,-3.580322655161865e-05
PGC3458207,1.0,-0.00017228287482832605
PGC3458220,0.0,-3.053677870677398e-05
PGC3458250,0.0,4.270091288972977e-06
PGC3458289,0.0,-3.463363804046184e-05
PGC3458298,0.0,-2.53521760334779e-05
PGC3458340,0.0,-7.77120575795125e-06
PGC3458358,0.0,-7.394616516355497e-06
PGC3458424,0.0,-3.920537646090762e-05
PGC3458475,1.0,-0.0002041676705343009
PGC3458488,0.0,-5.825605831988024e-05
PGC3458680,0.0,-3.056097471801537e-05
PGC3458710,0.0,-4.597204013098999e-05
PGC3458712,0.0,-4.581407175410226e-05
PGC3458716,1.0,-0.000171653397457231
PGC3458724,0.0,-1.0286483319490058e-05
PGC3458814,0.0,-3.5362701401964834e-05
PGC3458881,0.0,-4.895446221743241e-05
PGC3458891,0.0,-1.9115510473733192e-05
PGC3458916,0.0,-3.810223079249563e-05
PGC3459174,1.0,-6.587309745323137e-05
PGC3459229,1.0,-9.974111066821356e-05
PGC3459245,0.0,-4.4709153908949674e-05
PGC3459295,0.0,-2.662413496482636e-05
PGC3459609,1.0,-4.231304191086626e-05
PGC3459610,0.0,-5.375185147169334e-05
PGC3459783,1.0,-9.844555471839855e-06
PGC3459793,0.0,-2.4970068677562413e-05
PGC3459919,0.0,-5.828826584145464e-06
PGC3460066,1.0,-6.326477585913427e-05
PGC3460111,1.0,-5.4022154913314585e-06
PGC3460129,0.0,-3.142112053578384e-05
PGC3460174,0.0,3.0333211227132938e-05
PGC3460212,0.0,1.0681424197676419e-05
PGC3460230,0.0,2.388046758226965e-05
PGC3460252,1.0,-2.592771080396261e-05
PGC3460256,1.0,-2.5156457629013835e-06
PGC3460281,0.0,-1.2553914694941258e-05
PGC3460293,0.0,-3.1168232816575983e-06
PGC3460419,1.0,-1.8205101096105756e-05
PGC3460558,0.0,7.722891521566196e-05
PGC3460643,1.0,-1.710928635825684e-05
PGC3460693,0.0,3.1477706640188675e-05
PGC3460719,0.0,3.134540698909259e-06
PGC3460729,1.0,-0.000125931982168252
PGC3460747,0.0,3.28481733502587e-05
PGC3460881,0.0,3.2697317755193945e-05
PGC3460888,0.0,1.903936943535481e-05
PGC3460897,0.0,2.255991324506768e-05
PGC3460901,0.0,3.7740753670698896e-05
PGC3460951,1.0,3.1438196098000244e-05
PGC3461009,0.0,5.380062512609232e-05
PGC3461015,1.0,-7.388902482511573e-05
PGC3461017,1.0,-4.6662692262252e-05
PGC3461060,0.0,5.537468164405426e-05
PGC3461061,1.0,1.3479241522347917e-05
PGC3461070,0.0,2.6710842384647324e-05
PGC3461086,1.0,1.067003535791545e-05
PGC3461218,0.0,6.0958847161864105e-05
PGC3461235,0.0,4.908929118437481e-05
PGC3461240,0.0,-0.00017068045673621882
PGC3461241,0.0,3.9412166344087845e-05
PGC3461260,0.0,-0.00010020729457724215
PGC3461360,0.0,6.069583950212681e-05
PGC3461401,1.0,5.6253441979636895e-05
PGC3461479,0.0,3.075649721429195e-05
PGC3461484,1.0,2.173054119494025e-05
PGC3461502,1.0,4.149265278434355e-05
PGC3461601,0.0,7.683303339525972e-05
PGC3461651,0.0,3.645442737773677e-05
PGC3461693,1.0,-2.2712538845092148e-05
PGC3461713,1.0,3.967913434424477e-05
PGC3461795,0.0,3.7123576471747525e-05
PGC3461861,0.0,4.210150135781824e-05
PGC3461877,0.0,-6.10399267619909e-05
PGC3461890,1.0,5.86751222058323e-05
PGC3461930,0.0,-0.00010307337334471949
PGC3461993,0.0,4.5291233086053514e-05
PGC3462023,0.0,3.9204387138707145e-05
PGC3462028,0.0,3.767172639467809e-05
PGC3462032,0.0,-9.48516913579972e-06
PGC3462106,0.0,4.915867495142873e-05
PGC3462168,0.0,2.98124854379851e-05
PGC3462206,1.0,6.010888366416167e-05
PGC3462211,0.0,-0.00012029455132940463
PGC3462260,0.0,3.8676814050566905e-05
PGC3462308,0.0,4.697533539019566e-06
PGC3462419,0.0,-0.000152049594734566
