axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	half_light_radius_kpc	halpha_ew	hbeta	hdelta_a	hgamma_a	internal_acceleration_m_s2	log_baryonic_speed_km_s	log_half_light_radius	log_mean_stellar_density	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_bin	mass_size_crossing_proxy	mean_stellar_density_msun_kpc3	minimum_item34_role_separation_arcsec	minimum_item35_role_separation_arcsec	minimum_predecessor_separation_arcsec	outer_fold	phase_space_proxy	plateifu	ra	redshift	role	sample_cell	sersic_index	sfr_1re	sfr_tot	size_bin	snr_med_g	source_map_read	stellar_mass_msun	velocity_response_read	annulus	annulus_index	source_pixels	weighted_radius_re	flux_m1	flux_m2	flux_m3	source_nonaxisymmetry	flux_asymmetry	centroid_offset_re	radial_concentration	radius_kpc	enclosed_stellar_mass_msun	enclosed_stellar_mass_fraction	log_baryonic_speed_km_s	log_acceleration	omega_Gyr_inverse	log_omega_Gyr_inverse	mode_frequency_ratio	age_gyr_proxy	vertical_to_orbital_frequency	radial_source_slope	localization_coordinate
4.150250000000e-01	1.508902000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.444055938721e+01	1.337977000000e+00	0.000000000000e+00	5.699000000000e-01	8.601840000000e+00	2.042411000000e+01	3.779974000000e+00	5.282520000000e+00	3.366569000000e+00	6.740098007736e-12	1.458845328738e+00	9.345913601242e-01	6.127776432763e+00	9.502310886050e-01	-1.066843621124e+01	9.553639122438e+00	-6.477391229316e-01	7.684456402190e+00	1-167113	1	-3.374932521033e+00	1.342073907004e+06	4.802441213413e+03	3.054354511500e+03	1.659336894088e+03	3	7.248864257260e+00	8459-12703	1.488416137695e+02	2.645940000000e-02	exploration	m1-r1	1.030950000000e+00	7.677201000000e-02	1.388038000000e-01	1	8.917253000000e+00	False	3.577989999996e+09	False	mid_inner	1	149	6.560149771233e-01	5.309765177898e-02	2.171720439058e-02	2.138369872739e-02	6.122303620573e-02	5.960521998865e-02	5.554020761633e-02	2.419816916844e-01	5.642935870818e+00	1.085513971434e+09	3.033865302685e-01	1.458845328738e+00	-1.132316500250e+01	5.213070951231e+00	7.170936358264e-01	1.670328176078e+00	2.189885000000e+00	1.633727765075e+00	1.305724437757e+00	3.305573679127e-01
4.150250000000e-01	1.508902000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.444055938721e+01	1.337977000000e+00	0.000000000000e+00	5.699000000000e-01	8.601840000000e+00	2.042411000000e+01	3.779974000000e+00	5.282520000000e+00	3.366569000000e+00	6.740098007736e-12	1.475124556414e+00	9.345913601242e-01	6.127776432763e+00	9.502310886050e-01	-1.066843621124e+01	9.553639122438e+00	-6.477391229316e-01	7.684456402190e+00	1-167113	1	-3.374932521033e+00	1.342073907004e+06	4.802441213413e+03	3.054354511500e+03	1.659336894088e+03	3	7.248864257260e+00	8459-12703	1.488416137695e+02	2.645940000000e-02	exploration	m1-r1	1.030950000000e+00	7.677201000000e-02	1.388038000000e-01	1	8.917253000000e+00	False	3.577989999996e+09	False	mid_outer	2	217	9.484147001063e-01	6.628735989077e-02	2.806492861843e-02	4.842255489377e-03	7.214639102457e-02	5.960521998865e-02	5.554020761633e-02	2.419816916844e-01	8.158111503962e+00	1.691524899455e+09	4.727584200784e-01	1.475124556414e+00	-1.145069106929e+01	3.743590541793e+00	5.732883413577e-01	1.380559636402e+00	2.189885000000e+00	2.275018771217e+00	1.070169967401e+00	2.995935392868e-01
4.150250000000e-01	1.508902000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.444055938721e+01	1.337977000000e+00	0.000000000000e+00	5.699000000000e-01	8.601840000000e+00	2.042411000000e+01	3.779974000000e+00	5.282520000000e+00	3.366569000000e+00	6.740098007736e-12	1.472431047792e+00	9.345913601242e-01	6.127776432763e+00	9.502310886050e-01	-1.066843621124e+01	9.553639122438e+00	-6.477391229316e-01	7.684456402190e+00	1-167113	1	-3.374932521033e+00	1.342073907004e+06	4.802441213413e+03	3.054354511500e+03	1.659336894088e+03	3	7.248864257260e+00	8459-12703	1.488416137695e+02	2.645940000000e-02	exploration	m1-r1	1.030950000000e+00	7.677201000000e-02	1.388038000000e-01	1	8.917253000000e+00	False	3.577989999996e+09	False	outer	3	411	1.288242004058e+00	9.502217558002e-02	1.052452833002e-01	3.022686612479e-02	1.449808502686e-01	5.960521998865e-02	5.554020761633e-02	2.419816916844e-01	1.108125160019e+01	2.269292911558e+09	6.342367953966e-01	1.472431047792e+00	-1.158907726530e+01	2.739022841506e+00	4.375956539768e-01	1.718885445645e+00	2.189885000000e+00	3.109407714777e+00	9.594958608558e-01	3.242774487459e-01
8.093130000000e-01	1.750999000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.403045272827e+01	1.536777000000e+00	0.000000000000e+00	6.845000000000e-01	3.601870000000e+00	7.002843000000e+00	2.957011000000e+00	2.137275000000e+00	-1.439010000000e+00	1.122490692387e-10	1.875869637918e+00	5.565280340522e-01	7.727356295731e+00	1.086575856242e+00	-1.138489608463e+01	1.001902900719e+01	-4.774270622471e-01	8.905972939083e+00	1-167080	1	-4.174722452515e+00	5.337726236284e+07	2.642475638636e+03	2.438601400928e+02	2.805012931385e+02	3	7.583264303992e+00	8459-6101	1.477122955322e+02	4.638050000000e-02	exploration	m1-r0	1.608690000000e+00	4.306584000000e-02	1.534424000000e-01	0	1.220607000000e+01	False	1.044790000006e+10	False	inner	0	30	3.702899238010e-01	2.490618076431e-02	4.625734133175e-02	5.361515709100e-03	5.280914047819e-02	7.598414306426e-02	1.744469595601e-02	2.476043254712e-01	1.333736167841e+00	1.750849633274e+09	1.675790956330e-01	1.875869637918e+00	-9.862681197780e+00	5.761733029995e+01	1.760553131368e+00	1.744597773281e+00	3.183885000000e+00	9.322022049768e-01	1.203544073918e+00	1.362416166364e-01
8.093130000000e-01	1.750999000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.403045272827e+01	1.536777000000e+00	0.000000000000e+00	6.845000000000e-01	3.601870000000e+00	7.002843000000e+00	2.957011000000e+00	2.137275000000e+00	-1.439010000000e+00	1.122490692387e-10	1.900621060923e+00	5.565280340522e-01	7.727356295731e+00	1.086575856242e+00	-1.138489608463e+01	1.001902900719e+01	-4.774270622471e-01	8.905972939083e+00	1-167080	1	-4.174722452515e+00	5.337726236284e+07	2.642475638636e+03	2.438601400928e+02	2.805012931385e+02	3	7.583264303992e+00	8459-6101	1.477122955322e+02	4.638050000000e-02	exploration	m1-r0	1.608690000000e+00	4.306584000000e-02	1.534424000000e-01	0	1.220607000000e+01	False	1.044790000006e+10	False	mid_inner	1	46	6.482558576895e-01	2.474791019338e-02	5.034519073618e-02	1.572948930033e-02	5.826245894958e-02	7.598414306426e-02	1.744469595601e-02	2.476043254712e-01	2.334933326136e+00	3.435233410493e+09	3.287965438483e-01	1.900621060923e+00	-1.005638290721e+01	3.484175310488e+01	1.542099998937e+00	1.900702888233e+00	3.183885000000e+00	1.541570029178e+00	1.071155313696e+00	1.185646299916e-01
8.093130000000e-01	1.750999000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.403045272827e+01	1.536777000000e+00	0.000000000000e+00	6.845000000000e-01	3.601870000000e+00	7.002843000000e+00	2.957011000000e+00	2.137275000000e+00	-1.439010000000e+00	1.122490692387e-10	1.899214653395e+00	5.565280340522e-01	7.727356295731e+00	1.086575856242e+00	-1.138489608463e+01	1.001902900719e+01	-4.774270622471e-01	8.905972939083e+00	1-167080	1	-4.174722452515e+00	5.337726236284e+07	2.642475638636e+03	2.438601400928e+02	2.805012931385e+02	3	7.583264303992e+00	8459-6101	1.477122955322e+02	4.638050000000e-02	exploration	m1-r0	1.608690000000e+00	4.306584000000e-02	1.534424000000e-01	0	1.220607000000e+01	False	1.044790000006e+10	False	mid_outer	2	80	9.424503462542e-01	2.761843671635e-02	4.825138485936e-02	2.529271353210e-02	6.107941998184e-02	7.598414306426e-02	1.744469595601e-02	2.476043254712e-01	3.394583628663e+00	4.961985198925e+09	4.749265592987e-01	1.899214653395e+00	-1.022170775082e+01	2.388809749366e+01	1.378181562855e+00	1.977010034577e+00	3.183885000000e+00	2.248442027028e+00	8.815467673066e-01	1.267861022542e-01
8.093130000000e-01	1.750999000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.403045272827e+01	1.536777000000e+00	0.000000000000e+00	6.845000000000e-01	3.601870000000e+00	7.002843000000e+00	2.957011000000e+00	2.137275000000e+00	-1.439010000000e+00	1.122490692387e-10	1.885019022173e+00	5.565280340522e-01	7.727356295731e+00	1.086575856242e+00	-1.138489608463e+01	1.001902900719e+01	-4.774270622471e-01	8.905972939083e+00	1-167080	1	-4.174722452515e+00	5.337726236284e+07	2.642475638636e+03	2.438601400928e+02	2.805012931385e+02	3	7.583264303992e+00	8459-6101	1.477122955322e+02	4.638050000000e-02	exploration	m1-r0	1.608690000000e+00	4.306584000000e-02	1.534424000000e-01	0	1.220607000000e+01	False	1.044790000006e+10	False	outer	3	139	1.296937976280e+00	1.950357687604e-02	4.882996568052e-02	2.866301835324e-02	5.988592222250e-02	7.598414306426e-02	1.744469595601e-02	2.476043254712e-01	4.671401988622e+00	6.396242650184e+09	6.122036629512e-01	1.885019022173e+00	-1.038875974216e+01	1.680061589049e+01	1.225325202734e+00	2.094430579716e+00	3.183885000000e+00	3.196966271986e+00	7.952465512855e-01	1.392537355536e-01
4.227930000000e-01	2.170406000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.378331756592e+01	1.943054000000e+00	0.000000000000e+00	7.282000000000e-01	6.925300000001e+00	9.314978000000e-01	2.261621000000e+00	-1.599798000000e+00	-5.459682000000e+00	4.848260536637e-10	2.256126048845e+00	8.404385915304e-01	8.078848939676e+00	8.344427675698e-01	-1.224379962042e+01	1.122225332357e+01	-6.197782629652e-01	9.541376140511e+00	1-282600	1	-4.350468774490e+00	1.199082154760e+08	2.822335877673e+03	3.882575419466e+03	4.512141705270e+02	1	6.555786309585e+00	8464-9101	1.866756744385e+02	1.115400000000e-01	exploration	m1-r1	8.261590000000e-01	9.515984000000e-02	1.920761000000e-01	1	6.830347000000e+00	False	1.668219999995e+11	False	inner	0	53	3.708487695760e-01	1.020418164478e-01	1.061938899504e-01	6.635040388921e-02	1.615303397601e-01	2.269196111759e-01	9.339881805004e-02	1.847167769474e-01	2.568238983945e+00	1.942348600264e+10	1.164324010184e-01	2.256126048845e+00	-9.386733881485e+00	7.181977442444e+01	1.856244036736e+00	1.870017414496e+00	5.215270000000e+00	1.120896575817e+00	1.592576704049e+00	1.784995145461e-01
4.227930000000e-01	2.170406000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.378331756592e+01	1.943054000000e+00	0.000000000000e+00	7.282000000000e-01	6.925300000001e+00	9.314978000000e-01	2.261621000000e+00	-1.599798000000e+00	-5.459682000000e+00	4.848260536637e-10	2.329146981503e+00	8.404385915304e-01	8.078848939676e+00	8.344427675698e-01	-1.224379962042e+01	1.122225332357e+01	-6.197782629652e-01	9.541376140511e+00	1-282600	1	-4.350468774490e+00	1.199082154760e+08	2.822335877673e+03	3.882575419466e+03	4.512141705270e+02	1	6.555786309585e+00	8464-9101	1.866756744385e+02	1.115400000000e-01	exploration	m1-r1	8.261590000000e-01	9.515984000000e-02	1.920761000000e-01	1	6.830347000000e+00	False	1.668219999995e+11	False	mid_inner	1	98	6.541074536404e-01	4.062129441799e-02	2.671164879646e-01	4.353144619461e-02	2.736718738024e-01	2.269196111759e-01	9.339881805004e-02	1.847167769474e-01	4.529890348696e+00	4.795360900108e+10	2.874537471150e-01	2.329146981503e+00	-9.487144271748e+00	4.817400061172e+01	1.682812713814e+00	2.008284676083e+00	5.215270000000e+00	1.671078552872e+00	1.431537924835e+00	1.992003112809e-01
4.227930000000e-01	2.170406000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.378331756592e+01	1.943054000000e+00	0.000000000000e+00	7.282000000000e-01	6.925300000001e+00	9.314978000000e-01	2.261621000000e+00	-1.599798000000e+00	-5.459682000000e+00	4.848260536637e-10	2.354424589807e+00	8.404385915304e-01	8.078848939676e+00	8.344427675698e-01	-1.224379962042e+01	1.122225332357e+01	-6.197782629652e-01	9.541376140511e+00	1-282600	1	-4.350468774490e+00	1.199082154760e+08	2.822335877673e+03	3.882575419466e+03	4.512141705270e+02	1	6.555786309585e+00	8464-9101	1.866756744385e+02	1.115400000000e-01	exploration	m1-r1	8.261590000000e-01	9.515984000000e-02	1.920761000000e-01	1	6.830347000000e+00	False	1.668219999995e+11	False	mid_outer	2	141	9.287511966300e-01	9.567182574805e-02	2.000460680821e-01	6.681373891076e-02	2.315936167176e-01	2.269196111759e-01	9.339881805004e-02	1.847167769474e-01	6.431880662022e+00	7.649389982865e+10	4.585360433808e-01	2.354424589807e+00	-9.588839343466e+00	3.596168509964e+01	1.555840033793e+00	1.920398430837e+00	5.215270000000e+00	2.238564155301e+00	1.190674545379e+00	1.462395015286e-01
4.227930000000e-01	2.170406000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.378331756592e+01	1.943054000000e+00	0.000000000000e+00	7.282000000000e-01	6.925300000001e+00	9.314978000000e-01	2.261621000000e+00	-1.599798000000e+00	-5.459682000000e+00	4.848260536637e-10	2.358751174800e+00	8.404385915304e-01	8.078848939676e+00	8.344427675698e-01	-1.224379962042e+01	1.122225332357e+01	-6.197782629652e-01	9.541376140511e+00	1-282600	1	-4.350468774490e+00	1.199082154760e+08	2.822335877673e+03	3.882575419466e+03	4.512141705270e+02	1	6.555786309585e+00	8464-9101	1.866756744385e+02	1.115400000000e-01	exploration	m1-r1	8.261590000000e-01	9.515984000000e-02	1.920761000000e-01	1	6.830347000000e+00	False	1.668219999995e+11	False	outer	3	268	1.275052453977e+00	1.979164585444e-01	1.549416446292e-02	4.317805347960e-02	2.031633283776e-01	2.269196111759e-01	9.339881805004e-02	1.847167769474e-01	8.830120759531e+00	1.071293914450e+11	6.421778389263e-01	2.358751174800e+00	-9.717814838592e+00	2.645683895073e+01	1.422537953674e+00	1.396939852594e+00	5.215270000000e+00	3.042787514344e+00	1.062873311896e+00	1.156972011702e-01
3.286320000000e-01	1.524500000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.791648864746e+01	1.352397000000e+00	0.000000000000e+00	5.469000000000e-01	8.520280000000e+00	1.692573000000e+01	3.716079000000e+00	4.956575000000e+00	3.237237000000e+00	2.990981829977e-12	1.197178331669e+00	9.304538671208e-01	5.779061488839e+00	7.234921216870e-01	-1.076448354759e+01	9.192511699504e+00	-8.155382666704e-01	7.331603965262e+00	1-284515	0	-3.200575049071e+00	6.012588596614e+05	5.092155670594e+03	1.543867395652e+03	2.666304174972e+03	2	7.435634208232e+00	8465-12702	1.964049224854e+02	2.403200000000e-02	exploration	m0-r1	8.382420000000e-01	2.679342000000e-02	4.526912000000e-02	1	5.290444000000e+00	False	1.557800000002e+09	False	inner	0	62	3.689596498314e-01	2.350392590970e-02	2.921235670871e-02	8.069233971105e-03	3.835242957788e-02	1.406731686492e-01	8.246678743669e-02	2.254614752430e-01	3.143639525266e+00	1.812295654940e+08	1.163368632006e-01	1.197178331669e+00	-1.159242662244e+01	5.122701059965e+00	7.094990129532e-01	1.746079447793e+00	2.261985000000e+00	1.112799292384e+00	1.585773596381e+00	3.841431210224e-01
3.286320000000e-01	1.524500000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.791648864746e+01	1.352397000000e+00	0.000000000000e+00	5.469000000000e-01	8.520280000000e+00	1.692573000000e+01	3.716079000000e+00	4.956575000000e+00	3.237237000000e+00	2.990981829977e-12	1.269925982005e+00	9.304538671208e-01	5.779061488839e+00	7.234921216870e-01	-1.076448354759e+01	9.192511699504e+00	-8.155382666704e-01	7.331603965262e+00	1-284515	0	-3.200575049071e+00	6.012588596614e+05	5.092155670594e+03	1.543867395652e+03	2.666304174972e+03	2	7.435634208232e+00	8465-12702	1.964049224854e+02	2.403200000000e-02	exploration	m0-r1	8.382420000000e-01	2.679342000000e-02	4.526912000000e-02	1	5.290444000000e+00	False	1.557800000002e+09	False	mid_inner	1	118	6.536726777982e-01	4.857508816384e-02	6.679835826452e-02	8.212328733977e-03	8.300001325419e-02	1.406731686492e-01	8.246678743669e-02	2.254614752430e-01	5.569474243191e+00	4.488547331467e+08	2.881337354899e-01	1.269925982005e+00	-1.169531278104e+01	3.418733156718e+00	5.338652040176e-01	1.673402870380e+00	2.261985000000e+00	1.667441667222e+00	1.422766643303e+00	3.775511115313e-01
3.286320000000e-01	1.524500000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.791648864746e+01	1.352397000000e+00	0.000000000000e+00	5.469000000000e-01	8.520280000000e+00	1.692573000000e+01	3.716079000000e+00	4.956575000000e+00	3.237237000000e+00	2.990981829977e-12	1.295430392545e+00	9.304538671208e-01	5.779061488839e+00	7.234921216870e-01	-1.076448354759e+01	9.192511699504e+00	-8.155382666704e-01	7.331603965262e+00	1-284515	0	-3.200575049071e+00	6.012588596614e+05	5.092155670594e+03	1.543867395652e+03	2.666304174972e+03	2	7.435634208232e+00	8465-12702	1.964049224854e+02	2.403200000000e-02	exploration	m0-r1	8.382420000000e-01	2.679342000000e-02	4.526912000000e-02	1	5.290444000000e+00	False	1.557800000002e+09	False	mid_outer	2	166	9.465562295628e-01	8.364977698372e-02	1.643496390673e-01	2.329878704220e-02	1.858787845038e-01	1.406731686492e-01	8.246678743669e-02	2.254614752430e-01	8.064924111620e+00	7.309719562661e+08	4.692335063970e-01	1.295430392545e+00	-1.180509004530e+01	2.503707147915e+00	3.985835292179e-01	1.777547402624e+00	2.261985000000e+00	2.276839014249e+00	1.168185620982e+00	3.805154666830e-01
3.286320000000e-01	1.524500000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.791648864746e+01	1.352397000000e+00	0.000000000000e+00	5.469000000000e-01	8.520280000000e+00	1.692573000000e+01	3.716079000000e+00	4.956575000000e+00	3.237237000000e+00	2.990981829977e-12	1.298495445459e+00	9.304538671208e-01	5.779061488839e+00	7.234921216870e-01	-1.076448354759e+01	9.192511699504e+00	-8.155382666704e-01	7.331603965262e+00	1-284515	0	-3.200575049071e+00	6.012588596614e+05	5.092155670594e+03	1.543867395652e+03	2.666304174972e+03	2	7.435634208232e+00	8465-12702	1.964049224854e+02	2.403200000000e-02	exploration	m0-r1	8.382420000000e-01	2.679342000000e-02	4.526912000000e-02	1	5.290444000000e+00	False	1.557800000002e+09	False	outer	3	312	1.279523052886e+00	1.497066419100e-01	2.150979900131e-01	7.190930651803e-02	2.717538818555e-01	1.406731686492e-01	8.246678743669e-02	2.254614752430e-01	1.090189467705e+01	1.002149509475e+09	6.433107648438e-01	1.298495445459e+00	-1.192986163631e+01	1.865292247826e+00	2.707468853001e-01	1.821857448220e+00	2.261985000000e+00	3.056109905174e+00	1.046829842373e+00	3.966621388323e-01
4.034980000000e-01	1.821602000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.735154724121e+01	1.607289000000e+00	0.000000000000e+00	8.731000000000e-01	4.712200000000e+00	1.164630000000e+01	3.040006000000e+00	2.240703000000e+00	-6.801162000000e-01	6.901285003651e-11	1.842554019631e+00	6.732237149397e-01	7.399407829208e+00	1.277264162652e+00	-1.121241832411e+01	1.004116758333e+01	-1.646633483294e-01	8.694720153448e+00	1-285031	1	-4.010748219254e+00	2.508463748971e+07	2.360840067576e+03	1.364247562351e+03	7.628517358405e+02	1	7.397151494591e+00	8465-3703	1.987013702393e+02	3.034050000000e-02	exploration	m1-r0	1.840850000000e+00	6.741387000000e-02	1.350903000000e-01	0	1.893495000000e+01	False	1.099430000007e+10	False	inner	0	22	3.612150586652e-01	3.150234437160e-02	1.166558163975e-01	7.662044051971e-03	1.210771824884e-01	1.455797910212e-01	4.648340460144e-03	2.246885457550e-01	1.702117599442e+00	1.916625433009e+09	1.743290098502e-01	1.842554019631e+00	-1.003523206819e+01	4.181363070366e+01	1.621317879249e+00	1.847001225887e+00	3.536445000000e+00	8.805847188764e-01	1.128199993194e+00	1.845861201919e-01
4.034980000000e-01	1.821602000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.735154724121e+01	1.607289000000e+00	0.000000000000e+00	8.731000000000e-01	4.712200000000e+00	1.164630000000e+01	3.040006000000e+00	2.240703000000e+00	-6.801162000000e-01	6.901285003651e-11	1.859138647402e+00	6.732237149397e-01	7.399407829208e+00	1.277264162652e+00	-1.121241832411e+01	1.004116758333e+01	-1.646633483294e-01	8.694720153448e+00	1-285031	1	-4.010748219254e+00	2.508463748971e+07	2.360840067576e+03	1.364247562351e+03	7.628517358405e+02	1	7.397151494591e+00	8465-3703	1.987013702393e+02	3.034050000000e-02	exploration	m1-r0	1.840850000000e+00	6.741387000000e-02	1.350903000000e-01	0	1.893495000000e+01	False	1.099430000007e+10	False	mid_inner	1	48	6.553848583572e-01	7.967644429288e-03	9.005542883636e-02	1.672074960854e-02	9.194045403480e-02	1.455797910212e-01	4.648340460144e-03	2.246885457550e-01	3.088304529551e+00	3.753505516844e+09	3.414046839561e-01	1.859138647402e+00	-1.026079336883e+01	2.394263532969e+01	1.379171950839e+00	2.076283890148e+00	3.536445000000e+00	1.537860963564e+00	9.969597085263e-01	1.541574735524e-01
4.034980000000e-01	1.821602000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.735154724121e+01	1.607289000000e+00	0.000000000000e+00	8.731000000000e-01	4.712200000000e+00	1.164630000000e+01	3.040006000000e+00	2.240703000000e+00	-6.801162000000e-01	6.901285003651e-11	1.851961242563e+00	6.732237149397e-01	7.399407829208e+00	1.277264162652e+00	-1.121241832411e+01	1.004116758333e+01	-1.646633483294e-01	8.694720153448e+00	1-285031	1	-4.010748219254e+00	2.508463748971e+07	2.360840067576e+03	1.364247562351e+03	7.628517358405e+02	1	7.397151494591e+00	8465-3703	1.987013702393e+02	3.034050000000e-02	exploration	m1-r0	1.840850000000e+00	6.741387000000e-02	1.350903000000e-01	0	1.893495000000e+01	False	1.099430000007e+10	False	mid_outer	2	62	9.588499369080e-01	2.189356302355e-02	4.455487473562e-02	2.279948174336e-02	5.462857615149e-02	1.455797910212e-01	4.648340460144e-03	2.246885457550e-01	4.518292672698e+00	5.312959304695e+09	4.832467100825e-01	1.851961242563e+00	-1.044040241904e+01	1.609682807272e+01	1.206740305459e+00	2.010150586421e+00	3.536445000000e+00	2.287434771126e+00	8.197452337705e-01	1.658148936125e-01
4.034980000000e-01	1.821602000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.735154724121e+01	1.607289000000e+00	0.000000000000e+00	8.731000000000e-01	4.712200000000e+00	1.164630000000e+01	3.040006000000e+00	2.240703000000e+00	-6.801162000000e-01	6.901285003651e-11	1.835629052098e+00	6.732237149397e-01	7.399407829208e+00	1.277264162652e+00	-1.121241832411e+01	1.004116758333e+01	-1.646633483294e-01	8.694720153448e+00	1-285031	1	-4.010748219254e+00	2.508463748971e+07	2.360840067576e+03	1.364247562351e+03	7.628517358405e+02	1	7.397151494591e+00	8465-3703	1.987013702393e+02	3.034050000000e-02	exploration	m1-r0	1.840850000000e+00	6.741387000000e-02	1.350903000000e-01	0	1.893495000000e+01	False	1.099430000007e+10	False	outer	3	116	1.290543951612e+00	9.754866037180e-03	5.513436448715e-02	2.748775138291e-02	6.237412953215e-02	1.455797910212e-01	4.648340460144e-03	2.246885457550e-01	6.081301208786e+00	6.632759711952e+09	6.032907699360e-01	1.835629052098e+00	-1.060208895572e+01	1.151823564459e+01	1.061385959252e+00	2.191962163946e+00	3.536445000000e+00	3.196708712560e+00	7.468312264359e-01	1.798502160650e-01
