name,survey,indicator,ra,dec,z_helio,z_cmb,z_hd,mu,sigma_mu,sigma_mu_column,dl_mpc,is_calibrator,n_lightcurves,pantheon_row,r_end_mpch,I_q_SDSS_VoidFinder,expI_q_SDSS,sdI_q_SDSS,dI_q_SDSS
PGC1827406,Cosmicflows-4,CF4group,203.1963,28.1389,0.08874472752746836,0.08955862391975185,0.08955862391975185,37.25,0.54,0.54,281.8,0,1,-1,262.7223400883301,154.9628945135563,150.5897179649207,30.707382397951168,4.373176548635598
PGC1827553,Cosmicflows-4,CF4group,164.0156,28.1437,0.07675309830509479,0.07776379751354519,0.07776379751354519,37.523,0.1,0.1,319.6,0,1,-1,228.78910788308121,138.81027721903845,130.20206059156368,28.87676132027213,8.608216627474775
PGC1827645,Cosmicflows-4,CF4group,200.1692,28.147,0.0911030256805193,0.0919502784823226,0.0919502784823226,37.18,0.55,0.55,272.9,0,1,-1,269.57807153847585,167.39214034061624,155.065312305049,31.05105221406656,12.326828035567246
PGC1827691,Cosmicflows-4,CF4group,122.6125,28.1487,0.07493517398626486,0.07562565166332504,0.07562565166332504,38.36,0.49,0.49,469.9,0,1,-1,222.6158709374489,141.15014373354245,126.63506123222467,28.562535530163647,14.515082501317778
PGC1828175,Cosmicflows-4,CF4group,199.4385,28.1665,0.07491516014055297,0.07576908422426024,0.07576908422426024,38.02,0.53,0.53,401.8,0,1,-1,223.03019805814998,124.34734951846285,126.87986243123532,28.580110932010715,-2.532512912772475
PGC1828253,Cosmicflows-4,CF4group,244.0853,28.1698,0.04968770762071673,0.04987783915497968,0.04987783915497968,36.74,0.48,0.48,222.8,0,1,-1,147.75207707658035,88.39123789265834,78.68060980371793,23.125428416569058,9.71062808894041
PGC1828285,Cosmicflows-4,CF4group,212.8766,28.1709,0.07430807348729233,0.07500522244625647,0.07500522244625647,37.18,0.26,0.26,272.9,0,1,-1,220.82331787115032,104.24688044348473,125.57594847325875,28.486496963296272,-21.32906802977402
PGC1828290,Cosmicflows-4,CF4group,160.5698,28.1711,0.08338101687668208,0.0843850448032285,0.0843850448032285,37.35,0.55,0.55,295.1,0,1,-1,247.86334637319882,184.3623388528916,141.06716845929785,29.949464519482156,43.295170393593764
PGC1828398,Cosmicflows-4,CF4group,229.4914,28.1748,0.07451821886726717,0.0749651947548327,0.0749651947548327,37.08,0.55,0.55,260.6,0,1,-1,220.70764990732442,143.01937157073263,125.50760716800268,28.481590427268333,17.511764402729952
PGC1828400,Cosmicflows-4,CF4group,201.0153,28.1746,0.055078103399118866,0.05591534927806623,0.05591534927806623,37.25,0.49,0.49,281.8,0,1,-1,165.39337991624836,97.13210473303897,90.51788076766606,24.477989979345256,6.614223965372915
PGC1828481,Cosmicflows-4,CF4group,208.0634,28.1779,0.07431808041014829,0.07507527090624809,0.07507527090624809,37.48,0.52,0.52,313.3,0,1,-1,221.025731156016,89.46419132828757,125.69554241812763,28.495083161599393,-36.23135108984006
PGC1828864,Cosmicflows-4,CF4group,238.6708,28.1917,0.07721008111551626,0.07749694623738666,0.07749694623738666,37.95,0.47,0.47,389.0,0,1,-1,228.01902335854885,131.67906253231496,129.76340342416736,28.833453057477996,1.9156591081475938
PGC1829129,Cosmicflows-4,CF4group,217.8411,28.2009,0.04101504114556478,0.041642141644537306,0.041642141644537306,36.22,0.48,0.48,175.4,0,1,-1,123.602457828062,70.6267731940269,63.44414968965982,19.741281345442506,7.182623504367079
PGC1829169,Cosmicflows-4,CF4group,206.5168,28.2023,0.07408458554350958,0.07486178988532127,0.07486178988532127,37.385,0.311,0.311,299.9,0,1,-1,220.40883013716518,98.9127951319543,125.33105237743214,28.46891474837116,-26.418257245477847
PGC1829201,Cosmicflows-4,CF4group,122.9769,28.2038,0.09052595979582649,0.09121977311383865,0.09121977311383865,38.17,0.52,0.52,430.5,0,1,-1,267.48495544328665,174.95043223642966,153.69887334562023,30.94612674713822,21.251558890809434
PGC1829290,Cosmicflows-4,CF4group,240.2884,28.207,0.06896437668221794,0.06922122103552052,0.06922122103552052,37.91,0.51,0.51,381.9,0,1,-1,204.08496119021862,106.6205017248927,115.68625122624607,27.77647019886633,-9.065749501353366
PGC1829502,Cosmicflows-4,CF4group,228.4183,28.2154,0.0682505495184939,0.06871420361081933,0.06871420361081933,36.77,0.53,0.53,225.9,0,1,-1,202.61536565868067,141.2004836198939,114.8179548241847,27.714131214211566,26.382528795709206
PGC1829586,Cosmicflows-4,CF4group,177.7735,28.2188,0.05014802607209018,0.051142047075780676,0.051142047075780676,37.12,0.5,0.5,265.5,0,1,-1,151.45041528707065,66.23372269343548,81.0801723617268,23.5387959118132,-14.846449668291314
PGC1829631,Cosmicflows-4,CF4group,238.5171,28.2207,0.021361444656489658,0.02165164541931205,0.02165164541931205,35.005,0.55,0.55,100.2,0,1,-1,64.57661731320158,39.85330084845306,28.060365985223076,12.070616936273765,11.792934863229984
PGC1829639,Cosmicflows-4,CF4group,143.7899,28.221,0.061912831709729006,0.06283013297152393,0.06283013297152393,36.66,0.48,0.48,214.8,0,1,-1,185.53283663666807,107.27544085043085,103.86771256984379,26.169146245169184,3.4077282805870652
PGC1829752,Cosmicflows-4,CF4group,181.3189,28.2251,0.01136119308244906,0.012341871522331627,0.012341871522331627,33.745,0.54,0.54,56.1,0,1,-1,36.89186239442424,5.90541918888858,18.368442680712132,11.107399198140174,-12.463023491823552
PGC1829808,Cosmicflows-4,CF4group,190.1222,28.2265,0.08138630358739712,0.08231694741299997,0.08231694741299997,37.15,0.54,0.54,269.2,0,1,-1,241.9125664902819,119.75781481824072,137.67747269982974,29.61480263394964,-17.919657881589018
PGC1829859,Cosmicflows-4,CF4group,194.2896,28.228,0.06706306133958848,0.06796368439662348,0.06796368439662348,37.65,0.51,0.51,338.8,0,1,-1,200.43928728847428,114.24668468936176,113.53223982376112,27.621823832202924,0.7144448656006404
PGC1830334,Cosmicflows-4,CF4group,181.7478,28.2451,0.08437503788037257,0.08535571632025513,0.08535571632025513,37.57,0.35,0.35,326.6,0,1,-1,250.65420531432704,106.54372664316259,142.71133531775837,30.102420886725515,-36.16760867459578
PGC1830732,Cosmicflows-4,CF4group,135.8161,28.259,0.08272055996818974,0.08356447712904105,0.08356447712904105,37.41,0.53,0.53,303.4,0,1,-1,245.5029828895232,179.9024239045389,139.72265324468083,29.816721633754415,40.179770659858065
PGC1830772,Cosmicflows-4,CF4group,132.0609,28.2608,0.020103908017592625,0.020907797487020173,0.020907797487020173,34.325,0.44,0.44,73.3,0,1,-1,62.3691728658384,37.55974869430774,26.59264670419096,11.924749784659719,10.967101990116781
PGC1830789,Cosmicflows-4,CF4group,150.8933,28.2614,0.0500546281254347,0.05101862836055736,0.05101862836055736,35.93,0.45,0.45,153.5,0,1,-1,151.08946606423564,109.38984104119798,80.83585319395536,23.514482476487004,28.553987847242624
PGC1830837,Cosmicflows-4,CF4group,157.8765,28.2636,0.06796368439662348,0.06895770540031397,0.06895770540031397,37.53,0.51,0.51,320.6,0,1,-1,203.32120518410426,169.5161770390398,115.23499332709619,27.74407232276819,54.28118371194361
PGC1830858,Cosmicflows-4,CF4group,237.7118,28.2645,0.0749818729595926,0.07528541628622293,0.07528541628622293,37.276,0.141,0.141,285.2,0,1,-1,221.6329278496283,150.52679654494688,126.05429875148103,28.520839925656716,24.47249779346585
PGC1831486,Cosmicflows-4,CF4group,153.0365,28.2861,0.09534929661239176,0.09632330377037038,0.09632330377037038,37.88,0.55,0.55,376.7,0,1,-1,282.091643828398,201.68467399932115,163.28892370095207,32.40950346717368,38.39575029836908
PGC1831508,Cosmicflows-4,CF4group,239.3075,28.2869,0.0890983054683784,0.08937516366739287,0.08937516366739287,37.74,0.325,0.325,353.2,0,1,-1,262.1960991897485,113.94109224855305,150.24617463852834,30.681002555893016,-36.3050823899753
PGC1831799,Cosmicflows-4,CF4group,170.2006,28.2975,0.007465164450534643,0.008475863658985044,0.008475863658985044,33.515,0.63,0.63,50.5,0,1,-1,25.359035643347415,7.484496997008314,18.368442680712132,11.107399198140174,-10.883945683703818
PGC1832077,Cosmicflows-4,CF4group,208.8578,28.3066,0.0730338586436354,0.07378104221687926,0.07378104221687926,37.53,0.52,0.52,320.6,0,1,-1,217.28474359210026,94.08774875126925,123.48521585398447,28.336393670963453,-29.397467102715225
PGC1832115,Cosmicflows-4,CF4group,168.1317,28.3079,0.09527591251144818,0.09628661171989858,0.09628661171989858,37.75,0.54,0.54,354.8,0,1,-1,281.9867655214762,144.83428857559682,163.21965144542364,32.3934329091363,-18.38536286982682
PGC1832125,Cosmicflows-4,CF4group,131.6682,28.3082,0.08376795122711193,0.0845685050555875,0.0845685050555875,38.354,0.375,0.375,468.6,0,1,-1,248.39093450727157,144.6726047056408,141.36769432246174,29.979135191765,3.304910383179049
PGC1832290,Cosmicflows-4,CF4group,166.9439,28.3148,0.07350751965881677,0.07451821886726717,0.07451821886726717,36.74,0.56,0.56,222.8,0,1,-1,219.4158647727642,91.83742698359863,124.74436833085053,28.42679400746953,-32.9069413472519
PGC1832300,Cosmicflows-4,CF4group,138.8265,28.3151,0.04655887640775806,0.04743281433717723,0.04743281433717723,36.99,0.48,0.48,250.0,0,1,-1,140.592770559102,80.17866477356812,74.16510447027592,22.120072084383118,6.013560303292195
PGC1832324,Cosmicflows-4,CF4group,207.5262,28.3156,0.07098911074007072,0.07175297251807448,0.07175297251807448,37.075,0.339,0.339,260.0,0,1,-1,211.4176412055585,89.6401846154134,120.01869477152815,28.08751620924458,-30.378510156114743
PGC1832344,Cosmicflows-4,CF4group,212.4886,28.3162,0.017805651401677357,0.018506136001593478,0.018506136001593478,35.005,0.65,0.65,100.2,0,1,-1,55.23658751488846,21.11160995927974,21.85022473488553,11.453431056784176,-0.7386147756057895
PGC1832367,Cosmicflows-4,CF4group,203.082,28.3172,0.024860532015118272,0.025674428407401764,0.025674428407401764,35.1,0.47,0.47,104.7,0,1,-1,76.50088543333435,47.62526635323447,35.800391550570446,12.986767227687004,11.824874802664027
PGC1832444,Cosmicflows-4,CF4group,124.16,28.3199,0.09031581441585165,0.09102297029767173,0.09102297029767173,38.17,0.53,0.53,430.5,0,1,-1,266.92092211460977,174.5074496289203,153.33065816802363,30.9178524146678,21.17679146089668
PGC1832516,Cosmicflows-4,CF4group,232.8577,28.3221,0.07547554782048586,0.07586248217091572,0.07586248217091572,37.29,0.53,0.53,287.1,0,1,-1,223.29997622961443,150.73081563291817,127.03925827220671,28.591554691147294,23.691557360711457
PGC1832909,Cosmicflows-4,CF4group,260.0644,28.335,0.04715262049721078,0.047042544345795384,0.047042544345795384,36.96,0.49,0.49,246.6,0,1,-1,139.44921348352258,34.37567507888258,73.44384214392241,21.959486370621175,-39.06816706503983
PGC1832918,Cosmicflows-4,CF4group,204.5332,28.3356,0.0735742324778564,0.07437145066537998,0.07437145066537998,37.35,0.54,0.54,295.1,0,1,-1,218.99163265270064,105.7226979380543,124.49371485811946,28.408798444026964,-18.771016920065165
PGC1833163,Cosmicflows-4,CF4group,210.7584,28.3444,0.07285373403222839,0.07357756811880839,0.07357756811880839,37.84,0.52,0.52,369.8,0,1,-1,216.69637532391565,108.63990237630267,123.13758411491874,28.311435592597952,-14.497681738616066
PGC1833171,Cosmicflows-4,CF4group,219.2944,28.344,0.06392755884472584,0.0645313098570345,0.0645313098570345,36.68,0.53,0.53,216.8,0,1,-1,190.47686111745438,98.74788873019847,107.08178039854229,26.659217828618207,-8.333891668343824
PGC1833692,Cosmicflows-4,CF4group,191.0457,28.364,0.09301101230505272,0.09393498484875161,0.09393498484875161,39.13,0.5,0.5,669.9,0,1,-1,275.26087664242544,148.84257189792402,158.77719325973993,31.36282142468209,-9.934621361815914
PGC1833722,Cosmicflows-4,CF4group,125.4558,28.3649,0.04656554768966203,0.04728938177624202,0.04728938177624202,36.74,0.48,0.48,222.8,0,1,-1,140.17251458695776,75.64762452200085,73.90004135571373,22.061057010548428,1.7475831662871286
PGC1833743,Cosmicflows-4,CF4group,230.7635,28.366,0.09690370529601516,0.0973273316969168,0.0973273316969168,37.48,0.56,0.56,313.3,0,1,-1,284.96072467731716,162.69119718765006,165.18395526211404,32.84913423210256,-2.4927580744639783
PGC1833846,Cosmicflows-4,CF4group,235.1519,28.3705,0.03085801444678105,0.031204921105787126,0.031204921105787126,35.885,0.49,0.49,150.3,0,1,-1,92.85633181317874,68.13800434978792,44.62241630073568,15.464537711645827,23.51558804905224
PGC1834038,Cosmicflows-4,CF4group,204.1867,28.3772,0.07465498014629841,0.07545553397477398,0.07545553397477398,37.5,0.55,0.55,316.2,0,1,-1,222.12442060940526,114.79659854276264,126.34469252704386,28.541688627869085,-11.548093984281223
PGC1834083,Cosmicflows-4,CF4group,182.7812,28.3783,0.08555585477737403,0.08652986193535263,0.08652986193535263,38.45,0.47,0.47,489.8,0,1,-1,254.02823756596945,89.03777972842971,144.9139886390958,30.271557185590414,-55.876208910666094
PGC1834191,Cosmicflows-4,CF4group,161.9685,28.3826,0.020397444421366998,0.021401472347913435,0.021401472347913435,34.835,0.47,0.47,92.7,0,1,-1,63.83429175981058,45.359406020529036,27.566797266510243,12.021564325154692,17.792608754018794
PGC1834254,Cosmicflows-4,CF4group,228.7862,28.3849,0.0776703995668897,0.07812738237731118,0.07812738237731118,37.74,0.47,0.47,353.2,0,1,-1,229.83817988338387,141.80464933263005,130.79963519199734,28.935759371046707,11.00501414063271
PGC1834325,Cosmicflows-4,CF4group,205.7865,28.3877,0.07438145758823593,0.07516533321195158,0.07516533321195158,36.92,0.53,0.53,242.1,0,1,-1,221.28596623809221,102.88705452550779,125.84929981641017,28.506122111051834,-22.962245290902374
PGC1834380,Cosmicflows-4,CF4group,127.0512,28.3896,0.09047258954059478,0.09121643747288666,0.09121643747288666,37.8,0.262,0.262,363.1,0,1,-1,267.4753960167616,189.05810467747213,153.69263271096855,30.945647544243542,35.36547196650358
PGC1834439,Cosmicflows-4,CF4group,218.1212,28.3914,0.04872037174464209,0.04934080096171065,0.04934080096171065,36.935,0.45,0.45,243.8,0,1,-1,146.18031277542738,91.34761752226085,77.68926936209233,22.90471106230993,13.658348160168515
PGC1834470,Cosmicflows-4,CF4group,229.5596,28.3928,0.0726535955751095,0.07309723582172305,0.07309723582172305,37.51,0.51,0.51,317.7,0,1,-1,215.30719978238068,144.0930542769958,122.3168030913917,28.25250795508949,21.77625118560408
PGC1834796,Cosmicflows-4,CF4group,216.5187,28.4049,0.07204984456280085,0.07269362326653328,0.07269362326653328,37.8,0.47,0.47,363.1,0,1,-1,214.13964510360125,89.48203970903685,121.62696462561114,28.20298128489891,-32.14492491657428
PGC1834820,Cosmicflows-4,CF4group,125.2134,28.4058,0.014843602236317767,0.015564100681945775,0.015564100681945775,34.465,0.52,0.52,78.2,0,1,-1,46.48792271945431,13.654885595879932,18.368442680712132,11.107399198140174,-4.7135570848322
PGC1834954,Cosmicflows-4,CF4group,228.3887,28.4101,0.05833702460920481,0.058800678701530246,0.058800678701530246,36.15,0.54,0.54,169.8,0,1,-1,173.80543726838226,134.57494228528418,96.21183083459377,25.04462373127564,38.36311145069041
PGC1834995,Cosmicflows-4,CF4group,145.9973,28.4114,0.09529592635716007,0.09622657018276291,0.09622657018276291,37.59,0.56,0.56,329.6,0,1,-1,281.8151421889335,222.45914401773544,163.10629401531753,32.36713497577768,59.35285000241791
PGC1835089,Cosmicflows-4,CF4group,237.7938,28.4147,0.09217043078515338,0.09247063847083171,0.09247063847083171,38.092,0.229,0.229,415.3,0,1,-1,271.06857871342896,149.28803312882468,156.0383529681279,31.125769599142068,-6.750319839303216
PGC1835176,Cosmicflows-4,CF4group,149.2414,28.4181,0.04781974868760708,0.04877040635892181,0.04877040635892181,37.57,0.49,0.49,326.6,0,1,-1,144.51046482035224,109.02708573116519,76.63606576915065,22.670220164158827,32.39101996201454
PGC1835188,Cosmicflows-4,CF4group,165.6851,28.4179,0.0695681276945266,0.07057549126202502,0.07057549126202502,37.16,0.54,0.54,270.4,0,1,-1,208.00848405870502,106.52476094966607,118.00442702155965,27.942902680894385,-11.479666071893575
PGC1835254,Cosmicflows-4,CF4group,217.6606,28.4197,0.05179916834332104,0.05242626884229356,0.05242626884229356,36.53,0.5,0.5,202.3,0,1,-1,155.20492487223882,92.90923569965165,83.6215233308005,23.791698592316532,9.287712368851146
PGC1835274,Cosmicflows-4,CF4group,252.3975,28.4215,0.06936131795550374,0.06939467436502356,0.06939467436502356,36.93,0.54,0.54,243.2,0,1,-1,204.58763120517406,110.74072024055687,115.9832489756562,27.797793030677017,-5.242528735099327
PGC1835313,Cosmicflows-4,CF4group,202.6314,28.423,0.06019497661945852,0.061012208652693994,0.061012208652693994,36.72,0.53,0.53,220.8,0,1,-1,180.2448474985402,97.45755522108223,100.43003627325294,25.64497950201192,-2.972481052170707
PGC1835336,Cosmicflows-4,CF4group,207.1997,28.4238,0.07177965764569035,0.07254685506464609,0.07254685506464609,37.35,0.54,0.54,295.1,0,1,-1,213.71502060339301,96.22146800133461,121.37607931884101,28.184969077026437,-25.154611317506394
PGC1835378,Cosmicflows-4,CF4group,127.0901,28.4253,0.09247730975273567,0.09322115768502756,0.09322115768502756,38.22,0.52,0.52,440.6,0,1,-1,273.21764569979047,189.03864915934264,157.44131807997044,31.233499818943315,31.597331079372196
PGC1835409,Cosmicflows-4,CF4group,197.8176,28.4251,0.05564182672000375,0.05650909336751894,0.05650909336751894,36.56,0.51,0.51,205.1,0,1,-1,167.12540679550773,86.79173438053134,91.69025443943825,24.594658809330117,-4.898520058906911
PGC1835413,Cosmicflows-4,CF4group,130.503,28.4267,0.0956495042980701,0.09643337992178576,0.09643337992178576,38.17,0.53,0.53,430.5,0,1,-1,282.4062668286795,149.5309321608791,163.49673259404256,32.4577133147038,-13.965800433163452
PGC1835491,Cosmicflows-4,CF4group,228.3976,28.4294,0.0784842959591732,0.07894795005149863,0.07894795005149863,37.44,0.54,0.54,307.6,0,1,-1,232.20509725994216,139.5232910682366,132.14788364886988,29.06887083672411,7.375407419366724
PGC1835500,Cosmicflows-4,CF4group,243.0732,28.4295,0.05314009600601761,0.05334690574504046,0.05334690574504046,36.509,0.367,0.367,200.4,0,1,-1,157.89499409577786,90.31443640591601,85.44237632718726,23.972900877712235,4.872060078728751
PGC1835539,Cosmicflows-4,CF4group,198.9524,28.4305,0.02092781133273206,0.02178173541643933,0.02178173541643933,34.32,0.45,0.45,73.1,0,1,-1,64.9625911491951,37.25104375009093,28.316998147241158,12.096121951415222,8.934045602849771
PGC1835764,Cosmicflows-4,CF4group,214.1014,28.4387,0.07488513937198514,0.07556227448523739,0.07556227448523739,37.91,0.53,0.53,381.9,0,1,-1,222.43278656422106,96.38470544871763,126.52688758911279,28.554769247749032,-30.142182140395164
PGC1835801,Cosmicflows-4,CF4group,207.4004,28.4403,0.07263358172939761,0.07339744350740138,0.07339744350740138,37.596,0.375,0.375,330.5,0,1,-1,216.17547410964792,96.3084132614808,122.82981463653394,28.289339408916106,-26.521401375053145
PGC1835895,Cosmicflows-4,CF4group,165.062,28.4434,0.06988167794401286,0.07088904151151128,0.07088904151151128,36.98,0.48,0.48,248.9,0,1,-1,208.9165032398353,117.87427672159333,118.5409214317958,27.981420077405158,-0.666644710202462
PGC1835939,Cosmicflows-4,CF4group,162.5439,28.4452,0.07008848768303572,0.07109251560958214,0.07109251560958214,37.75,0.51,0.51,354.8,0,1,-1,209.50567271401482,176.50085602662676,118.8890265557268,28.006412142243228,57.61182947089996
PGC1836213,Cosmicflows-4,CF4group,253.1476,28.4548,0.07805733391731956,0.07807734776303145,0.07807734776303145,37.45,0.48,0.48,309.0,0,1,-1,229.69382368805555,120.90528058512658,130.71740671223753,28.92764102060065,-9.812126127110957
PGC1836292,Cosmicflows-4,CF4group,120.7241,28.4571,0.07762370059356197,0.07828415750205431,0.07828415750205431,36.86,0.56,0.56,235.5,0,1,-1,230.2904721676546,126.22138162636375,131.05727087474773,28.961195530952466,-4.835889248383978
