case,sigma,aperture,relative_L1_vs_baseline,peak_absolute_change_mjy_beam
common30_stars_h0.4__newton_p5_boxcar_hanning_full_s1,10,1,0.11152749655138988,0.15568349569057394
common30_stars_h0.4__newton_p5_boxcar_hanning_full_s1,10,2,0.2861959973402697,0.9399415356213197
common30_stars_h0.4__newton_p5_boxcar_hanning_full_s1,10,3,0.22872422071813908,1.0085685501965154
common30_stars_h0.4__newton_p5_boxcar_hanning_full_s1,10,4,0.1323554900924089,0.14330014162760252
common30_stars_h0.4__newton_p5_boxcar_hanning_full_s1,10,5,0.2773012004972595,0.4630648189647888
common30_stars_h0.4__newton_p5_boxcar_hanning_full_s1,10,6,0.02847488989646138,0.027559109894524703
common30_stars_h0.4__newton_p5_boxcar_hanning_full_s1,10,7,0.1842977757969664,0.20141964844119042
common30_stars_h0.4__newton_p5_boxcar_hanning_full_s1,10,8,0.1163367923608678,0.10911261029815411
common30_stars_h0.4__newton_p5_boxcar_hanning_full_s1,10,9,0.10587084742534904,0.1662803456948836
common30_stars_h0.4__newton_p5_boxcar_hanning_full_s1,10,10,0.2528682464520217,1.01685676944319
common30_stars_h0.4__newton_p5_boxcar_hanning_full_s1,10,11,0.5150956017568865,0.5024860802492546
common30_stars_h0.4__newton_p5_boxcar_hanning_full_s1,10,12,0.23524901236749493,0.2715567141706221
common30_stars_h0.4__newton_p5_boxcar_hanning_full_s1,10,13,0.2277580237247548,0.47318913245728256
common30_stars_h0.4__newton_p5_boxcar_hanning_full_s1,10,14,0.10362123327075735,0.15317010028095224
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,3,0,0.2944572837254389,0.6701514015290422
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,3,1,0.20436935152765742,0.6190133451081068
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,3,2,0.7257278394590378,4.319522510636496
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,3,3,0.5056248640827433,3.8185350254739543
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,3,4,0.22140275476016122,0.4520350750707022
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,3,5,0.5446678329889524,1.515677234767209
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,3,6,0.06906469891000122,0.1896170982214418
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,3,7,0.28247259796739593,0.4788107044537184
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,3,8,0.2925212139300559,0.6319779172859943
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,3,9,0.2368224767759941,0.7428781506705056
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,3,10,0.5269554026896595,4.253408177080695
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,3,11,0.8889853654613461,1.5624149215006904
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,3,12,0.4933345667246031,1.1845956802650717
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,3,13,0.5863048970476519,2.839758373138809
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,3,14,0.276717188634172,0.6896633902440628
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,10,0,0.27217028982660424,0.2237257002880222
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,10,1,0.11353977270054884,0.1677440487999109
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,10,2,0.29646541390646103,1.0250265299430161
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,10,3,0.2373978741820066,1.0981074695419997
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,10,4,0.1376036826109077,0.1565255742625946
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,10,5,0.28805569784543167,0.5041647984933875
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,10,6,0.030016081486657464,0.030292254241342076
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,10,7,0.18910285805431268,0.21347990419357976
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,10,8,0.12012212534719208,0.11859790354064281
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,10,9,0.11118815349941448,0.17915422714576468
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,10,10,0.26464577343255985,1.0939791055723855
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,10,11,0.5292306207234949,0.5324964834345226
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,10,12,0.2466575736962178,0.2957266344336009
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,10,13,0.23836568911809347,0.5248424685497155
common30_stars_h0.4__newton_p5_boxcar_hanning_decimated_s1,10,14,0.10926591357898194,0.16597594390032122
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,3,0,0.294122435003695,0.7532412966832807
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,3,1,0.17650606985430892,0.6206111473200755
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,3,2,0.7277670223030741,3.953634369803283
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,3,3,0.5043700726268593,4.348020405510622
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,3,4,0.20944035192654595,0.455261147792344
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,3,5,0.5294555228698123,1.4286533746087842
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,3,6,0.08114655147543538,0.21836745826448967
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,3,7,0.29091991767721337,0.49204329228627053
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,3,8,0.3039646946689569,0.7016285714211079
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,3,9,0.2238305852215538,0.855748032524529
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,3,10,0.5857319611335111,4.37486055551168
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,3,11,0.8292285859680659,1.6573002815463225
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,3,12,0.4571599506917403,1.1896489907520806
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,3,13,0.6086602227650275,2.474756431819434
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,3,14,0.23867909409332327,0.9408926296817124
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,10,0,0.2722080834045744,0.22547952994583076
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,10,1,0.1078599825686262,0.15836430978149596
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,10,2,0.28304414008234113,1.0049005498571688
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,10,3,0.23418837144040106,1.0876001471286938
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,10,4,0.13105331588919417,0.14847394270789938
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,10,5,0.2866645306119313,0.506900374886204
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,10,6,0.030021257498376436,0.031086105317160384
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,10,7,0.18948139737811776,0.21139074608375918
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,10,8,0.12291663594103888,0.12061463579403198
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,10,9,0.11417416245303809,0.18612870975737716
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,10,10,0.27029802633019123,1.0958170805841703
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,10,11,0.5288470538656028,0.5466900755611155
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,10,12,0.23183549548994425,0.28661289113859045
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,10,13,0.219931861719939,0.4629937748133781
common30_stars_h0.4__newton_p10_boxcar_independent_s-1,10,14,0.1019986742548143,0.1645547369503133
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,3,0,0.28081967877496283,0.4657327741393007
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,3,1,0.14795613528641813,0.3715393862081835
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,3,2,0.5181357228610497,2.910805370906605
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,3,3,0.3883088929797728,2.912317575857134
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,3,4,0.18922424254154993,0.2995253011127936
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,3,5,0.43656957996446427,1.1352221931792
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,3,6,0.055092100138826455,0.10197339733016908
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,3,7,0.2518334814918229,0.4108362720429779
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,3,8,0.22162506185858158,0.3656437919898028
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,3,9,0.18849761681887048,0.49918504526666263
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,3,10,0.4628277320638851,2.99146874042765
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,3,11,0.7348241001459893,1.071788385972031
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,3,12,0.37030718773341265,0.7137493146835296
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,3,13,0.4176470414479332,1.4390899913292676
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,3,14,0.17228285012531572,0.47645844869972587
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,10,0,0.27218452094300055,0.2111874763642112
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,10,1,0.10577831174504876,0.14597328676624488
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,10,2,0.27147496695606904,0.9009395878914135
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,10,3,0.22494051836504567,0.9859991599994613
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,10,4,0.125313096240787,0.13522697441704024
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,10,5,0.27396558181462216,0.46129660562798325
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,10,6,0.028347543901138597,0.02764195874234987
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,10,7,0.18544814353097652,0.19850637509775648
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,10,8,0.11823617617389386,0.10930448781524649
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,10,9,0.10818305528970679,0.169593227138219
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,10,10,0.2602167330886616,1.0144358049040898
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,10,11,0.5161439638374592,0.508262375989043
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,10,12,0.22037658269815275,0.2563893550114805
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,10,13,0.20694532695683046,0.4231838586583103
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s-1,10,14,0.09657410029335224,0.14806356250336772
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,3,0,0.29562983285005306,0.6942652430477352
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,3,1,0.17638914726338287,0.5669825881858583
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,3,2,0.690916594116827,3.8927554194503933
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,3,3,0.48696563040095997,4.157156539012423
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,3,4,0.20671612584903257,0.43069964692717555
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,3,5,0.5149535002664213,1.3911080241065763
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,3,6,0.07646711627502768,0.19597845262201075
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,3,7,0.28448578157348225,0.4836993366721485
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,3,8,0.28390683985143966,0.6422183685534846
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,3,9,0.21931586081526672,0.7954541584675643
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,3,10,0.5660942466359576,4.163941393250716
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,3,11,0.8022718346885667,1.5576206771392695
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,3,12,0.4439583013759062,1.1121282517292779
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,3,13,0.571096028777829,2.136479415686653
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,3,14,0.22610033579124517,0.8536907673336347
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,10,0,0.27220465675238836,0.22357780047356046
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,10,1,0.10760509465526388,0.15670768727796047
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,10,2,0.2815488984644547,0.990884353641873
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,10,3,0.23299500334951037,1.0739449025324417
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,10,4,0.13030533036312378,0.14673446076138297
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,10,5,0.2850097784971788,0.5008326948859443
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,10,6,0.029800635357538494,0.030627475581179286
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,10,7,0.18870994761938928,0.2097032398239802
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,10,8,0.12231751404970469,0.11908583811045692
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,10,9,0.11338595219264334,0.18394173094410582
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,10,10,0.26900045429684827,1.085199501977792
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,10,11,0.5272542349060547,0.5416071967218818
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,10,12,0.2303335232080426,0.28260500246089926
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,10,13,0.2182108477035258,0.4554888790134104
common30_stars_h0.4__newton_p10_boxcar_hanning_decimated_s-1,10,14,0.10128474168862445,0.16236231991944927
common30_stars_h0.4__newton_p10_boxcar_independent_s1,3,0,0.29568936820446395,0.7056948070296403
common30_stars_h0.4__newton_p10_boxcar_independent_s1,3,1,0.1890549049222374,0.6193021169828121
common30_stars_h0.4__newton_p10_boxcar_independent_s1,3,2,0.7532233055184665,4.806395751480703
common30_stars_h0.4__newton_p10_boxcar_independent_s1,3,3,0.5250427278253876,3.7252173395977906
common30_stars_h0.4__newton_p10_boxcar_independent_s1,3,4,0.2137601227431565,0.43358259368933094
common30_stars_h0.4__newton_p10_boxcar_independent_s1,3,5,0.5382044403474864,1.5879740119251204
common30_stars_h0.4__newton_p10_boxcar_independent_s1,3,6,0.06972478589806586,0.2040692329036431
common30_stars_h0.4__newton_p10_boxcar_independent_s1,3,7,0.28886268562061707,0.4756610165915858
common30_stars_h0.4__newton_p10_boxcar_independent_s1,3,8,0.3002805188501637,0.7287447023866983
common30_stars_h0.4__newton_p10_boxcar_independent_s1,3,9,0.24594943298028876,0.8029323977710394
common30_stars_h0.4__newton_p10_boxcar_independent_s1,3,10,0.556599665263939,4.65588734896867
common30_stars_h0.4__newton_p10_boxcar_independent_s1,3,11,0.8718434186704973,1.6786763469124772
common30_stars_h0.4__newton_p10_boxcar_independent_s1,3,12,0.4450954693281832,1.2184355084604506
common30_stars_h0.4__newton_p10_boxcar_independent_s1,3,13,0.5990454204844962,2.746165812617678
common30_stars_h0.4__newton_p10_boxcar_independent_s1,3,14,0.2605097104071227,0.9176358836001213
common30_stars_h0.4__newton_p10_boxcar_independent_s1,10,0,0.27220497834786384,0.2219277659150588
common30_stars_h0.4__newton_p10_boxcar_independent_s1,10,1,0.1073279204437425,0.1572469545298787
common30_stars_h0.4__newton_p10_boxcar_independent_s1,10,2,0.2860594505277186,1.0256214241318347
common30_stars_h0.4__newton_p10_boxcar_independent_s1,10,3,0.23469223803522318,1.1058012751880097
common30_stars_h0.4__newton_p10_boxcar_independent_s1,10,4,0.1296863098505632,0.14573139472166763
common30_stars_h0.4__newton_p10_boxcar_independent_s1,10,5,0.2852481129517228,0.49866781782245195
common30_stars_h0.4__newton_p10_boxcar_independent_s1,10,6,0.030326032922954837,0.030752796353758605
common30_stars_h0.4__newton_p10_boxcar_independent_s1,10,7,0.19051289486856604,0.21518515014996487
common30_stars_h0.4__newton_p10_boxcar_independent_s1,10,8,0.12243716645012176,0.12234477652676379
common30_stars_h0.4__newton_p10_boxcar_independent_s1,10,9,0.11333713140609293,0.18309577937610322
common30_stars_h0.4__newton_p10_boxcar_independent_s1,10,10,0.27192670057273005,1.12343354245201
common30_stars_h0.4__newton_p10_boxcar_independent_s1,10,11,0.5289977371691887,0.5412508374739273
common30_stars_h0.4__newton_p10_boxcar_independent_s1,10,12,0.23441910542765818,0.2868764339053509
common30_stars_h0.4__newton_p10_boxcar_independent_s1,10,13,0.21712111640277937,0.4777564506669163
common30_stars_h0.4__newton_p10_boxcar_independent_s1,10,14,0.10107322767443011,0.16424634412043138
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s1,3,0,0.2850219524082171,0.4462501667019958
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s1,3,1,0.1522812067332512,0.37986869006783053
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s1,3,2,0.514977544607493,2.726717380968945
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s1,3,3,0.38434756478225063,2.7712223022072946
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s1,3,4,0.185897092682246,0.29986205782108377
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s1,3,5,0.4489288326702848,1.182671314842802
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s1,3,6,0.0552206032497494,0.10610768020960215
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s1,3,7,0.25384266844227904,0.3947843508292843
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s1,3,8,0.2219074609335087,0.367294864131675
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s1,3,9,0.19518065036832413,0.5118359902212171
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s1,3,10,0.455977022557408,2.9761270523679633
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s1,3,11,0.7494476903158366,1.1334769895157732
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s1,3,12,0.37813595901986274,0.76615063878959
common30_stars_h0.4__newton_p10_boxcar_hanning_full_s1,3,13,0.41276029673404024,1.3295600987373604
