case,sigma,comparison,aperture,profile_L1,centroid_km_s,passed
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,joint,14,0.00018168601720717763,0.0018636739409600978,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,0,0.00033208903862721274,0.00037395495326109085,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,1,0.0011108948009593274,0.006371943887941711,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,2,0.00023673396402845888,0.0006831389516577246,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,3,0.00010783677142818044,0.0007164552086393883,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,4,0.0005801707527930153,0.00632650529561829,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,5,0.0001981725852142178,0.00010579003458843772,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,6,0.0002764576832316024,0.0005122166692327346,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,7,0.0007756342973080366,0.0009617601842322188,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,8,0.0006532917042863281,0.004270970655760209,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,9,0.00033577600201973006,0.001777522661214448,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,10,7.732629146708572e-05,0.0002238248591410752,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,11,0.0001825759243822953,0.001995957972425799,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,12,0.0004299924247626401,0.004773194343620446,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,13,0.00020190504001011672,0.000691486631787086,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_planar_vertical,14,5.579559243264533e-05,0.00036233191327283976,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,0,0.0027959736171985746,0.004743626190830241,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,1,0.00147701913796686,0.008879062868167864,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,2,0.0008091271644000004,0.008534464141249032,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,3,0.00042884308741249937,0.0030385420524936535,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,4,0.00061524879578398,0.005920169445893464,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,5,0.0007212182928431888,0.004798467322402189,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,6,0.0004025639556510954,0.0028847218458714075,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,7,0.00025182033530413264,0.001113966578657255,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,8,0.0008993316866109492,0.010921012533444241,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,9,0.0020280778802919657,0.012761598494497761,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,10,0.0006893751739352241,0.004995089875414749,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,11,0.0008553013299469345,0.00498397107416082,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,12,0.00045840662431924985,0.005414272045399571,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,13,0.0004173000730591929,0.0030303576182149072,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,fine_vertical_planar,14,0.0001793919692379521,0.0022481072459896723,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,planar,0,0.0028543655054915173,0.004642479795521126,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,planar,1,0.0020409409555067334,0.008689970812227443,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,planar,2,0.002297141676397769,0.00847461683483175,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,planar,3,0.0017714919590320103,0.0029873789869938605,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,planar,4,0.0026691214520806468,0.006075834811142045,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,planar,5,0.0025885605534953977,0.004809609343311649,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,planar,6,0.0028303814266473874,0.0029589238571934295,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,planar,7,0.0023040257963547034,0.0011096062520152827,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,planar,8,0.003937466988144829,0.011355718519531877,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,planar,9,0.004309679206107185,0.012897887643276817,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,planar,10,0.0013881186215165492,0.005065102451744963,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,planar,11,0.0017328531064393859,0.004957268710654716,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,planar,12,0.00204778234081412,0.005228918213951772,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,planar,13,0.0005557888669913873,0.003021216134627025,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,planar,14,0.0005794366954226685,0.0022326018945904025,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,vertical,0,0.00038127542400704495,0.00046925717982304604,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,vertical,1,0.0011588827247575465,0.006555798486722608,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,vertical,2,0.00035527341065931425,0.0006925577422123297,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,vertical,3,0.00012420823174703134,0.0007574930026095217,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,vertical,4,0.0006657539302248424,0.006485631463576169,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,vertical,5,0.0002799785483238856,0.0001197737737967941,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,vertical,6,0.0006724927555536594,0.0006086701805766426,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,vertical,7,0.0009554032540768959,0.0009511516319165025,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,vertical,8,0.0008885605028345946,0.004710349035775607,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,vertical,9,0.0007761569488989611,0.0019219692322227644,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,vertical,10,0.00021490300161394497,0.00028682032637306065,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,vertical,11,0.00045079373353155186,0.0019652242011858334,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,vertical,12,0.0007305769491809336,0.0049581937540210674,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,vertical,13,0.0002402496811834207,0.0006972041754522706,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,vertical,14,0.00013305563162974157,0.00038420242249515013,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,joint,0,0.0026278978456699474,0.00426811357118595,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,joint,1,0.0013089259344822683,0.0023191714185557544,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,joint,2,0.002375781949201174,0.007791847492384818,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,joint,3,0.001840003686863319,0.002270868999147524,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,joint,4,0.002931857289551378,0.012401875868384593,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,joint,5,0.002744555476510977,0.004915508962774595,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,joint,6,0.0030826712646130337,0.0034710377813815807,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,joint,7,0.0025468361918383467,0.002070913260833862,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,joint,8,0.003863280058819968,0.015627539306699134,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,joint,9,0.004392474993578833,0.014675283634236536,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,joint,10,0.001531086650234718,0.005288956478182172,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,joint,11,0.0017942109275649947,0.006952496134623232,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,joint,12,0.0023412769033166777,0.0004562696383274556,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,joint,13,0.0006546462867625652,0.0023307091524316093,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,joint,14,0.0006224524386829636,0.0018704715390782667,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_planar_vertical,0,0.0003499473084281736,0.0003743662243351764,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_planar_vertical,1,0.001111452569814908,0.006370799393671689,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_planar_vertical,2,0.0003404447700310092,0.0006827693424469317,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_planar_vertical,3,0.00012296167261474568,0.0007165099878463366,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_planar_vertical,4,0.0006420535055142351,0.0063260410572425485,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_planar_vertical,5,0.00026364621803966404,0.00010589961946294579,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_planar_vertical,6,0.0006355308282573325,0.0005121139241881512,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_planar_vertical,7,0.0009186110838255624,0.0009613070088185793,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_planar_vertical,8,0.0008412619891437368,0.0042718207871672575,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_planar_vertical,9,0.0007477035054782443,0.0017773959909597181,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_planar_vertical,10,0.0002071284189683354,0.00022385402643720909,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_planar_vertical,11,0.00042293070817618134,0.0019952274239685153,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_planar_vertical,12,0.0006958978924626791,0.0047726485756243164,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_planar_vertical,13,0.00023358616747309372,0.0006905069821954157,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_planar_vertical,14,0.00012694122390749063,0.0003621303555121358,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_vertical_planar,0,0.0028925199607845254,0.004737370751008996,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_vertical_planar,1,0.0020748419437614093,0.008874969905278363,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_vertical_planar,2,0.002298114373718689,0.008484405234597148,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_vertical_planar,3,0.0017675553206903314,0.0030283620017570456,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_vertical_planar,4,0.00266036421951592,0.005916244404808424,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_vertical_planar,5,0.002581513855038177,0.004795735188977801,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_vertical_planar,6,0.0028290451869156918,0.002862367600804938,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_vertical_planar,7,0.0023106740017639358,0.0011197616289173595,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_vertical_planar,8,0.003952253094661248,0.010917190270923527,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_vertical_planar,9,0.0042999775056634226,0.012753314402013771,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_vertical_planar,10,0.0013768345240412379,0.005002136151809111,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_vertical_planar,11,0.0017700283799693918,0.004987271933437398,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_vertical_planar,12,0.002038693328021338,0.005414463392348523,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_vertical_planar,13,0.0005470765789655931,0.00302791332788388,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,3,fine_vertical_planar,14,0.0005773385876442581,0.002254673961573417,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,planar,0,0.0027534604150398706,0.004648120072232587,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,planar,1,0.001434570070512039,0.008693678744194244,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,planar,2,0.0008084325566488585,0.008524293826269513,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,planar,3,0.00043017716707018994,0.002997508718578956,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,planar,4,0.0006152581197896174,0.0060797422507974375,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,planar,5,0.0007127315909548997,0.0048123550818743865,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,planar,6,0.00041513720748162074,0.0029811101671290974,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,planar,7,0.0002453903498687291,0.00110412101896884,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,planar,8,0.0009329054709419098,0.011359620204252963,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,planar,9,0.0020418681065846704,0.012905770388650595,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,planar,10,0.0006970568434547712,0.005058014374412778,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,planar,11,0.0008651094692180404,0.004954109210068225,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,planar,12,0.0004498065909521999,0.005228762179847024,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,planar,13,0.00040939777020272905,0.0030236539445596122,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,planar,14,0.00018240209853800655,0.002226109729981829,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,vertical,0,0.00037472535409671713,0.000468850031843715,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,vertical,1,0.0011582351310157177,0.006556515728284751,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,vertical,2,0.0002474000469831263,0.000692880047083122,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,vertical,3,0.00010918443954241233,0.0007574169018980115,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,vertical,4,0.0006033874719838052,0.006486078048119737,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,vertical,5,0.00021904225736515842,0.00011967715901306519,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,vertical,6,0.00028683634734758375,0.000608604990488093,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,vertical,7,0.0008056513491908332,0.0009519146278265112,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,vertical,8,0.0007060579816858392,0.004709578380300172,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,vertical,9,0.0003426102642506291,0.0019216945553690579,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,vertical,10,7.858959001479606e-05,0.0002867499374303861,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,vertical,11,0.00020336430302635416,0.001966036239913649,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,vertical,12,0.0004501581992051398,0.004958704671956582,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,vertical,13,0.00020982650477631212,0.0006981854382672736,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,vertical,14,6.253343096985559e-05,0.000384411441892496,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,joint,0,0.00242767114900185,0.004274164682584569,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,joint,1,0.0004296148026961868,0.002322123816291821,True
missing_zero__newton_plus_log_p15_boxcar_independent_s1,10,joint,2,0.0006688459599428849,0.007841170299045075,True
