# DECADE (DELVE DR3) tangential shear profiles around eFEDS X-ray systems.
# See acquire_decade.py for every cut and convention.  g_t and g_x are
# metacalibration-response-corrected reduced shear; err is shape noise.
id	z	bin	R_Mpc	theta_arcmin	n	gt	gx	err	R11	R22	beta	beta2
093009.0+040144	0.3280	4	1.04986	3.6970	120	-0.0040177	0.0242991	0.0334483	0.62198	0.74624	0.56204	0.32387
093009.0+040144	0.3280	5	1.40975	4.9643	210	-0.0090013	0.0442862	0.0212159	0.66512	0.66464	0.56032	0.32135
093009.0+040144	0.3280	6	1.87276	6.5947	338	0.0155920	0.0271636	0.0164053	0.64799	0.64295	0.54676	0.30770
093009.0+040144	0.3280	7	2.47535	8.7167	604	0.0235481	0.0009975	0.0113176	0.67152	0.65391	0.53591	0.29654
093009.0+040144	0.3280	8	3.32197	11.6980	1158	-0.0009824	0.0022906	0.0088993	0.68666	0.65979	0.54153	0.30244
093009.0+040144	0.3280	9	4.41077	15.5321	2071	0.0038745	-0.0003856	0.0065550	0.66415	0.68602	0.54230	0.30344
093011.2+031648	0.7240	0	0.32967	nan	3	nan	nan	nan	nan	nan	nan	nan
093011.2+031648	0.7240	1	0.43892	nan	6	nan	nan	nan	nan	nan	nan	nan
093011.2+031648	0.7240	2	0.58437	nan	7	nan	nan	nan	nan	nan	nan	nan
093011.2+031648	0.7240	3	0.77803	nan	15	nan	nan	nan	nan	nan	nan	nan
093011.2+031648	0.7240	4	1.08733	2.5027	26	-0.0034442	-0.1155071	0.0696291	0.45889	0.49970	0.27365	0.07833
093011.2+031648	0.7240	5	1.40321	3.2298	57	-0.0722767	0.0635493	0.0399296	0.59197	0.51867	0.25992	0.07064
093011.2+031648	0.7240	6	1.87357	4.3124	85	-0.0037203	0.0023002	0.0347969	0.64476	0.54812	0.26597	0.07478
093011.2+031648	0.7240	7	2.48011	5.7084	163	-0.0146931	-0.0039363	0.0239881	0.55292	0.59527	0.25710	0.06968
093011.2+031648	0.7240	8	3.29120	7.5753	289	0.0029107	-0.0156853	0.0173772	0.54216	0.58251	0.27082	0.07756
093011.2+031648	0.7240	9	4.43155	10.2001	453	-0.0288205	-0.0418949	0.0145039	0.54633	0.63527	0.26365	0.07283
093012.0+030202	0.2230	0	0.33706	1.5652	30	0.0460245	-0.0162879	0.0492793	0.75425	0.65306	0.64353	0.42229
093012.0+030202	0.2230	1	0.44003	2.0433	68	-0.0065550	-0.0125114	0.0370002	0.73383	0.70571	0.65900	0.44426
093012.0+030202	0.2230	2	0.58656	2.7237	105	0.0377645	0.0447940	0.0281315	0.68584	0.76190	0.63627	0.41522
093012.0+030202	0.2230	3	0.79377	3.6859	150	0.0006376	0.0010869	0.0219752	0.71844	0.73398	0.64024	0.42199
093012.0+030202	0.2230	4	1.04545	4.8546	256	0.0113964	0.0081291	0.0179421	0.70016	0.75457	0.65277	0.43612
093012.0+030202	0.2230	5	1.40365	6.5180	323	-0.0143047	0.0134984	0.0168686	0.71810	0.71970	0.65358	0.43639
093012.0+030202	0.2230	6	1.87134	8.6897	734	0.0072948	0.0098957	0.0104182	0.67382	0.72370	0.65424	0.43694
093012.0+030202	0.2230	7	2.48133	11.5222	1226	-0.0058454	-0.0038673	0.0078174	0.73237	0.70552	0.65874	0.44206
093012.0+030202	0.2230	8	3.33872	15.5036	2092	-0.0023817	-0.0005101	0.0061279	0.72272	0.71503	0.65283	0.43529
093012.0+030202	0.2230	9	4.41000	20.4781	4325	0.0024203	-0.0085028	0.0043582	0.71385	0.71839	0.64797	0.42929
093022.1+021835	0.5470	0	0.32967	nan	4	nan	nan	nan	nan	nan	nan	nan
093022.1+021835	0.5470	1	0.43892	nan	12	nan	nan	nan	nan	nan	nan	nan
093022.1+021835	0.5470	2	0.58437	nan	15	nan	nan	nan	nan	nan	nan	nan
093022.1+021835	0.5470	3	0.79369	2.0688	35	-0.0398437	-0.0448863	0.0556057	0.64436	0.62712	0.35459	0.13337
093022.1+021835	0.5470	4	1.04237	2.7170	62	0.0098193	-0.0015007	0.0426857	0.69037	0.52076	0.39227	0.16012
093022.1+021835	0.5470	5	1.41706	3.6936	78	0.0084307	0.0106596	0.0306567	0.62618	0.73220	0.36400	0.13833
093022.1+021835	0.5470	6	1.84596	4.8116	178	-0.0044616	0.0112254	0.0240618	0.65644	0.65813	0.37563	0.14695
093022.1+021835	0.5470	7	2.49219	6.4960	305	0.0005432	-0.0103320	0.0167750	0.62918	0.69466	0.38427	0.15279
093022.1+021835	0.5470	8	3.32111	8.6566	617	0.0187683	0.0218993	0.0126217	0.67003	0.57322	0.37523	0.14601
093022.1+021835	0.5470	9	4.40492	11.4816	1086	-0.0088847	0.0029926	0.0083930	0.69438	0.64935	0.37413	0.14514
093025.3+021714	0.5460	0	0.32967	nan	5	nan	nan	nan	nan	nan	nan	nan
093025.3+021714	0.5460	1	0.43892	nan	13	nan	nan	nan	nan	nan	nan	nan
093025.3+021714	0.5460	2	0.58437	nan	14	nan	nan	nan	nan	nan	nan	nan
093025.3+021714	0.5460	3	0.78233	2.0411	38	0.0258973	0.0377104	0.0752732	0.58831	0.60255	0.37155	0.14348
093025.3+021714	0.5460	4	1.06644	2.7823	55	-0.0196508	0.0103819	0.0482005	0.48692	0.67580	0.37809	0.15058
093025.3+021714	0.5460	5	1.41286	3.6861	111	-0.0258199	-0.0396897	0.0258008	0.65971	0.69574	0.35892	0.13526
093025.3+021714	0.5460	6	1.85827	4.8481	162	0.0033256	0.0073573	0.0227604	0.69002	0.62016	0.38328	0.15256
093025.3+021714	0.5460	7	2.48942	6.4947	301	0.0115558	0.0061219	0.0178904	0.63015	0.64994	0.38344	0.15158
093025.3+021714	0.5460	8	3.29296	8.5911	558	0.0109092	0.0256718	0.0124533	0.71103	0.58400	0.37847	0.14883
093025.3+021714	0.5460	9	4.38472	11.4395	1041	-0.0098385	0.0069064	0.0088058	0.66280	0.64993	0.37387	0.14494
093025.7-020507	0.2200	0	0.33464	1.5701	35	-0.0280898	-0.0159561	0.0358097	0.78542	0.67306	0.63407	0.41081
093025.7-020507	0.2200	1	0.43878	2.0587	54	0.0398037	0.0103412	0.0400893	0.74098	0.79325	0.65116	0.43252
093025.7-020507	0.2200	2	0.59941	2.8123	101	-0.0237500	0.0487529	0.0273380	0.79051	0.73256	0.63598	0.41092
093025.7-020507	0.2200	3	0.79008	3.7069	111	-0.0069258	-0.0131396	0.0251410	0.77990	0.83979	0.63901	0.41722
093025.7-020507	0.2200	4	1.06427	4.9933	223	0.0148647	-0.0240182	0.0195677	0.74737	0.72334	0.65418	0.43624
093025.7-020507	0.2200	5	1.39044	6.5237	429	0.0019072	0.0141989	0.0137392	0.75811	0.73314	0.63574	0.41351
093025.7-020507	0.2200	6	1.86391	8.7451	667	0.0079117	-0.0068318	0.0116044	0.73024	0.73950	0.64959	0.43053
093025.7-020507	0.2200	7	2.49957	11.7275	1122	0.0169834	0.0006884	0.0081336	0.74815	0.75875	0.65678	0.43976
093025.7-020507	0.2200	8	3.30158	15.4904	1971	0.0114954	0.0081161	0.0062319	0.74458	0.74799	0.66454	0.44960
093025.7-020507	0.2200	9	4.42215	20.7479	3570	0.0034283	-0.0029933	0.0047952	0.73464	0.73307	0.65775	0.44123
093049.2-003714	0.3340	0	0.32967	nan	14	nan	nan	nan	nan	nan	nan	nan
093049.2-003714	0.3340	1	0.44305	1.5414	24	0.0801701	-0.0119864	0.0663049	0.67460	0.71336	0.50608	0.27071
093049.2-003714	0.3340	2	0.60219	2.0951	37	0.0372495	0.0224757	0.0434465	0.64937	0.71583	0.57136	0.33610
093049.2-003714	0.3340	3	0.80765	2.8099	98	0.0197127	-0.0313554	0.0296719	0.72680	0.76321	0.54713	0.30729
093049.2-003714	0.3340	4	1.05532	3.6717	145	0.0121255	-0.0353854	0.0269338	0.80939	0.73670	0.54714	0.30875
093049.2-003714	0.3340	5	1.38548	4.8203	179	0.0046067	0.0097926	0.0214683	0.72395	0.68529	0.54921	0.31036
093049.2-003714	0.3340	6	1.87846	6.5355	307	-0.0063669	-0.0059429	0.0161669	0.76210	0.70883	0.56241	0.32381
093049.2-003714	0.3340	7	2.48795	8.6560	644	0.0187086	0.0066015	0.0121541	0.71353	0.68203	0.55029	0.31198
093049.2-003714	0.3340	8	3.32706	11.5754	1061	-0.0089825	-0.0057806	0.0090909	0.69483	0.69449	0.54855	0.31012
093049.2-003714	0.3340	9	4.38765	15.2654	1705	-0.0064845	0.0003431	0.0068141	0.71558	0.70229	0.55008	0.31119
093056.9+034825	0.0900	0	0.33869	3.3619	115	-0.0106815	-0.0284555	0.0255227	0.74100	0.71852	0.84235	0.71250
093056.9+034825	0.0900	1	0.44844	4.4513	186	0.0007614	0.0126952	0.0181296	0.73567	0.75015	0.83967	0.70808
093056.9+034825	0.0900	2	0.59065	5.8628	364	-0.0121107	-0.0086487	0.0148734	0.68483	0.75756	0.83882	0.70663
093056.9+034825	0.0900	3	0.79092	7.8507	601	0.0050946	0.0186512	0.0117798	0.75131	0.72615	0.84527	0.71720
093056.9+034825	0.0900	4	1.04345	10.3573	966	-0.0034966	0.0149128	0.0091141	0.73698	0.73126	0.83797	0.70502
093056.9+034825	0.0900	5	1.41612	14.0564	1861	0.0014534	-0.0081814	0.0063590	0.71818	0.72037	0.83959	0.70774
093056.9+034825	0.0900	6	1.85952	18.4577	3739	-0.0015128	-0.0086669	0.0044830	0.72986	0.72464	0.83941	0.70733
093056.9+034825	0.0900	7	2.48720	24.6881	6706	-0.0044042	-0.0025536	0.0034180	0.72402	0.72622	0.83937	0.70722
093056.9+034825	0.0900	8	3.30455	32.8012	11371	0.0015343	0.0019964	0.0025587	0.73205	0.72815	0.83777	0.70466
093056.9+034825	0.0900	9	4.42145	43.8876	19056	0.0009571	-0.0028475	0.0020038	0.72791	0.72665	0.83995	0.70824
093117.4-015643	0.1990	0	0.33460	1.6967	24	-0.0736802	0.0026107	0.0588650	0.66247	0.72599	0.68279	0.47325
093117.4-015643	0.1990	1	0.44590	2.2611	56	0.0003845	-0.0224409	0.0398290	0.81833	0.71501	0.68230	0.47004
093117.4-015643	0.1990	2	0.59121	2.9980	69	-0.0014191	0.0214193	0.0291441	0.74922	0.67554	0.69230	0.48623
093117.4-015643	0.1990	3	0.79285	4.0205	124	0.0022406	0.0107695	0.0238310	0.70403	0.75098	0.67472	0.46359
093117.4-015643	0.1990	4	1.06048	5.3776	243	0.0068461	-0.0169546	0.0172155	0.76184	0.73234	0.68617	0.47875
093117.4-015643	0.1990	5	1.39635	7.0808	447	-0.0089579	-0.0241722	0.0133439	0.73160	0.71080	0.68178	0.47290
093117.4-015643	0.1990	6	1.86086	9.4363	731	-0.0121632	-0.0040325	0.0107064	0.72767	0.75924	0.68691	0.47887
093117.4-015643	0.1990	7	2.49093	12.6313	1346	-0.0072216	-0.0105405	0.0077540	0.74056	0.73477	0.67692	0.46637
093117.4-015643	0.1990	8	3.29113	16.6890	2406	-0.0057657	0.0016116	0.0057365	0.73392	0.74847	0.67871	0.46870
093117.4-015643	0.1990	9	4.41007	22.3631	4430	0.0021149	-0.0020915	0.0042003	0.74506	0.74029	0.68328	0.47483
093138.7-020933	0.2450	0	0.32967	nan	16	nan	nan	nan	nan	nan	nan	nan
093138.7-020933	0.2450	1	0.44858	1.9408	24	0.0404843	0.1265012	0.0560607	0.82112	0.66439	0.61766	0.38755
093138.7-020933	0.2450	2	0.59777	2.5863	44	-0.0047152	0.0427777	0.0565079	0.66323	0.65322	0.63381	0.41208
093138.7-020933	0.2450	3	0.77408	3.3491	99	0.0399436	0.0027654	0.0272791	0.74010	0.77577	0.62195	0.39548
093138.7-020933	0.2450	4	1.05377	4.5592	175	-0.0110825	0.0223475	0.0202033	0.74016	0.69550	0.62216	0.39564
093138.7-020933	0.2450	5	1.39524	6.0366	267	0.0147106	0.0344110	0.0155496	0.73329	0.69994	0.63389	0.41088
093138.7-020933	0.2450	6	1.87349	8.1058	542	-0.0017630	0.0043919	0.0123534	0.72932	0.74599	0.62047	0.39332
093138.7-020933	0.2450	7	2.49910	10.8126	999	-0.0098048	0.0096476	0.0089041	0.71955	0.73673	0.62143	0.39580
093138.7-020933	0.2450	8	3.31666	14.3498	1695	0.0093476	0.0074722	0.0070586	0.73286	0.73161	0.61743	0.39073
093138.7-020933	0.2450	9	4.42134	19.1293	3012	0.0049354	-0.0162254	0.0052365	0.73606	0.72416	0.62406	0.39828
093141.2-004717	0.0930	0	0.34180	3.2947	57	-0.0224240	0.0079028	0.0248363	1.00592	0.72498	0.82516	0.68392
093141.2-004717	0.0930	1	0.44306	4.2707	121	0.0657260	0.0165226	0.0273622	0.71337	0.70709	0.85044	0.72546
093141.2-004717	0.0930	2	0.59756	5.7600	241	-0.0026578	0.0146434	0.0171944	0.75215	0.76651	0.83747	0.70439
093141.2-004717	0.0930	3	0.79454	7.6587	391	0.0086763	-0.0100011	0.0142132	0.77414	0.69217	0.83620	0.70232
093141.2-004717	0.0930	4	1.05579	10.1770	714	0.0076174	-0.0033501	0.0095063	0.77472	0.77884	0.83511	0.70056
093141.2-004717	0.0930	5	1.39869	13.4822	1229	-0.0030784	-0.0176796	0.0078992	0.76939	0.73938	0.83682	0.70321
093141.2-004717	0.0930	6	1.86796	18.0055	2276	-0.0080914	-0.0030617	0.0056132	0.74303	0.75633	0.83203	0.69541
093141.2-004717	0.0930	7	2.49068	24.0081	4602	0.0065391	0.0008913	0.0040831	0.74226	0.74177	0.83714	0.70371
093141.2-004717	0.0930	8	3.31667	31.9699	9111	-0.0002386	-0.0015454	0.0029079	0.74497	0.74565	0.83839	0.70568
093141.2-004717	0.0930	9	4.39987	42.4110	17172	-0.0026398	0.0001529	0.0021711	0.74864	0.73583	0.84198	0.71165
093149.8-020143	0.1340	0	0.33176	2.3255	41	-0.0239245	0.0215849	0.0374791	0.73532	0.84755	0.76856	0.59631
093149.8-020143	0.1340	1	0.44952	3.1509	91	0.0152348	-0.0125108	0.0292485	0.73128	0.73798	0.76458	0.58940
093149.8-020143	0.1340	2	0.59467	4.1683	143	0.0071447	0.0355051	0.0207818	0.74220	0.74406	0.77348	0.60255
093149.8-020143	0.1340	3	0.79590	5.5788	234	-0.0148943	-0.0041665	0.0195674	0.71994	0.71741	0.76878	0.59577
093149.8-020143	0.1340	4	1.06063	7.4345	531	-0.0156575	-0.0054243	0.0115873	0.77365	0.71872	0.77777	0.60900
093149.8-020143	0.1340	5	1.39942	9.8092	821	0.0097688	0.0055242	0.0097387	0.74785	0.75647	0.77122	0.59966
093149.8-020143	0.1340	6	1.85704	13.0169	1381	-0.0070739	0.0092901	0.0073373	0.72648	0.74088	0.77542	0.60578
093149.8-020143	0.1340	7	2.49665	17.5002	2677	-0.0076151	0.0016693	0.0054084	0.74237	0.74394	0.77296	0.60231
093149.8-020143	0.1340	8	3.29687	23.1093	5011	0.0067277	-0.0076999	0.0040220	0.73951	0.74725	0.77209	0.60095
093149.8-020143	0.1340	9	4.41151	30.9223	8573	0.0022729	0.0041578	0.0030584	0.74155	0.74029	0.77649	0.60778
093151.3-002212	0.3360	0	0.32967	nan	10	nan	nan	nan	nan	nan	nan	nan
093151.3-002212	0.3360	1	0.43892	nan	6	nan	nan	nan	nan	nan	nan	nan
093151.3-002212	0.3360	2	0.62179	2.1548	21	-0.0289608	-0.0133424	0.0446111	0.48831	0.80075	0.49031	0.25100
093151.3-002212	0.3360	3	0.79053	2.7395	47	0.0222926	-0.0303996	0.0331918	0.68463	0.62470	0.50768	0.27112
093151.3-002212	0.3360	4	1.05841	3.6679	85	0.0845584	0.0449021	0.0385636	0.56784	0.68070	0.52091	0.28111
093151.3-002212	0.3360	5	1.39210	4.8243	166	-0.0039714	-0.0052447	0.0239464	0.71247	0.67010	0.53595	0.29702
093151.3-002212	0.3360	6	1.87409	6.4946	299	0.0295628	-0.0006316	0.0156828	0.70503	0.70354	0.54069	0.30067
093151.3-002212	0.3360	7	2.48855	8.6240	493	0.0001369	-0.0094965	0.0127403	0.69134	0.70294	0.55098	0.31179
093151.3-002212	0.3360	8	3.30780	11.4630	884	0.0054671	-0.0043984	0.0098429	0.69480	0.70960	0.53993	0.30064
093151.3-002212	0.3360	9	4.39049	15.2150	1747	0.0005883	-0.0025708	0.0071352	0.68051	0.68418	0.54744	0.30791
093207.5-021317	0.6660	0	0.32967	nan	4	nan	nan	nan	nan	nan	nan	nan
093207.5-021317	0.6660	1	0.43892	nan	5	nan	nan	nan	nan	nan	nan	nan
093207.5-021317	0.6660	2	0.58437	nan	10	nan	nan	nan	nan	nan	nan	nan
093207.5-021317	0.6660	3	0.77803	nan	18	nan	nan	nan	nan	nan	nan	nan
093207.5-021317	0.6660	4	1.07634	2.5622	48	0.0115977	-0.0232342	0.0503030	0.60364	0.67845	0.29674	0.09206
093207.5-021317	0.6660	5	1.41487	3.3681	51	0.0185367	0.0341716	0.0497522	0.55631	0.62447	0.30661	0.09925
093207.5-021317	0.6660	6	1.88481	4.4867	113	-0.0045084	0.0274297	0.0317892	0.62111	0.55408	0.30404	0.09720
093207.5-021317	0.6660	7	2.47990	5.9033	157	-0.0039687	0.0018527	0.0217420	0.67506	0.63123	0.29945	0.09342
093207.5-021317	0.6660	8	3.32939	7.9255	262	-0.0020159	-0.0364475	0.0210725	0.59638	0.53887	0.30416	0.09717
093207.5-021317	0.6660	9	4.40096	10.4764	479	0.0146608	0.0076015	0.0149120	0.62476	0.60927	0.29986	0.09426
093222.0+012412	0.5360	0	0.32967	nan	9	nan	nan	nan	nan	nan	nan	nan
093222.0+012412	0.5360	1	0.43892	nan	13	nan	nan	nan	nan	nan	nan	nan
093222.0+012412	0.5360	2	0.58437	nan	18	nan	nan	nan	nan	nan	nan	nan
093222.0+012412	0.5360	3	0.78726	2.0731	42	-0.0037612	-0.0365708	0.0511361	0.55501	0.72377	0.38685	0.15274
093222.0+012412	0.5360	4	1.06435	2.8028	51	0.0754445	0.0159325	0.0361250	0.76434	0.60908	0.38221	0.15066
093222.0+012412	0.5360	5	1.39072	3.6622	117	-0.0501293	-0.0470081	0.0296950	0.66457	0.57178	0.37254	0.14400
093222.0+012412	0.5360	6	1.86848	4.9204	165	-0.0000770	0.0204079	0.0224244	0.72997	0.59713	0.38959	0.15705
093222.0+012412	0.5360	7	2.47487	6.5172	286	-0.0075128	-0.0172383	0.0181608	0.67446	0.63474	0.38760	0.15606
093222.0+012412	0.5360	8	3.34365	8.8050	469	0.0053739	0.0066457	0.0155650	0.63494	0.63815	0.38584	0.15498
093222.0+012412	0.5360	9	4.40824	11.6084	887	-0.0039151	-0.0063560	0.0100743	0.62507	0.66357	0.38920	0.15765
093231.0+010617	0.6440	0	0.32967	nan	14	nan	nan	nan	nan	nan	nan	nan
093231.0+010617	0.6440	1	0.43892	nan	10	nan	nan	nan	nan	nan	nan	nan
093231.0+010617	0.6440	2	0.58437	nan	10	nan	nan	nan	nan	nan	nan	nan
093231.0+010617	0.6440	3	0.77248	1.8655	22	0.2039232	-0.0616322	0.1115875	0.62848	0.54354	0.28900	0.08777
093231.0+010617	0.6440	4	1.05267	2.5421	53	-0.0727128	0.0223877	0.0486977	0.52245	0.58748	0.31914	0.10599
093231.0+010617	0.6440	5	1.39190	3.3614	70	-0.0141052	-0.0286842	0.0339478	0.67159	0.63659	0.31490	0.10359
093231.0+010617	0.6440	6	1.88005	4.5402	142	0.0019928	0.0357986	0.0261695	0.53760	0.65617	0.33623	0.11805
093231.0+010617	0.6440	7	2.48484	6.0007	280	-0.0117838	-0.0043888	0.0150921	0.69095	0.66803	0.31370	0.10251
093231.0+010617	0.6440	8	3.29816	7.9649	435	0.0035770	0.0060304	0.0151014	0.63458	0.65372	0.31472	0.10349
093231.0+010617	0.6440	9	4.38725	10.5950	794	0.0043305	0.0065095	0.0111945	0.55166	0.66726	0.32120	0.10800
093232.8-015152	0.5530	0	0.32967	nan	1	nan	nan	nan	nan	nan	nan	nan
093232.8-015152	0.5530	1	0.43892	nan	3	nan	nan	nan	nan	nan	nan	nan
093232.8-015152	0.5530	2	0.58437	nan	5	nan	nan	nan	nan	nan	nan	nan
093232.8-015152	0.5530	3	0.77803	nan	12	nan	nan	nan	nan	nan	nan	nan
093232.8-015152	0.5530	4	1.06331	2.7566	23	0.0323065	0.0071549	0.0578304	0.99201	0.48657	0.37531	0.14602
093232.8-015152	0.5530	5	1.40688	3.6472	89	0.0226113	-0.0154821	0.0371091	0.58307	0.64079	0.38059	0.15022
093232.8-015152	0.5530	6	1.87511	4.8611	144	0.0082690	-0.0138190	0.0245370	0.63233	0.60344	0.36579	0.13838
093232.8-015152	0.5530	7	2.49077	6.4572	251	0.0183970	0.0064800	0.0195909	0.64580	0.65654	0.37571	0.14652
093232.8-015152	0.5530	8	3.31945	8.6055	432	-0.0086302	0.0263306	0.0150097	0.64373	0.64203	0.37529	0.14641
093232.8-015152	0.5530	9	4.42170	11.4630	755	0.0083950	0.0081496	0.0106614	0.63004	0.68152	0.37767	0.14801
093253.8+025917	0.0930	0	0.33600	3.2388	89	0.0280060	-0.0111091	0.0320040	0.75435	0.67008	0.84418	0.71497
093253.8+025917	0.0930	1	0.44716	4.3103	215	0.0267216	-0.0070496	0.0166832	0.77929	0.75981	0.84240	0.71194
093253.8+025917	0.0930	2	0.59155	5.7021	434	-0.0144803	-0.0281412	0.0118455	0.74483	0.72071	0.84315	0.71347
093253.8+025917	0.0930	3	0.79991	7.7104	665	0.0072583	-0.0078316	0.0107008	0.72157	0.72409	0.83804	0.70521
093253.8+025917	0.0930	4	1.05286	10.1486	1147	-0.0008161	0.0087156	0.0084825	0.74006	0.73719	0.84117	0.71005
093253.8+025917	0.0930	5	1.40354	13.5289	2174	-0.0004363	0.0131821	0.0060833	0.73094	0.72661	0.83823	0.70531
093253.8+025917	0.0930	6	1.86774	18.0034	3681	0.0040483	-0.0001999	0.0047635	0.71910	0.71764	0.83892	0.70660
093253.8+025917	0.0930	7	2.48362	23.9401	5873	0.0006453	-0.0018477	0.0036560	0.72980	0.72642	0.84002	0.70833
093253.8+025917	0.0930	8	3.31688	31.9719	10705	0.0007836	0.0032971	0.0027108	0.73103	0.73293	0.83931	0.70715
093253.8+025917	0.0930	9	4.40465	42.4571	19625	0.0022545	0.0003440	0.0019936	0.73772	0.73642	0.83861	0.70597
093301.3+024301	0.8380	0	0.32967	nan	2	nan	nan	nan	nan	nan	nan	nan
093301.3+024301	0.8380	1	0.43892	nan	4	nan	nan	nan	nan	nan	nan	nan
093301.3+024301	0.8380	2	0.58437	nan	6	nan	nan	nan	nan	nan	nan	nan
093301.3+024301	0.8380	3	0.77803	nan	9	nan	nan	nan	nan	nan	nan	nan
093301.3+024301	0.8380	4	1.03103	2.2538	23	0.0542984	0.0767619	0.0730569	0.35571	0.78869	0.23250	0.05550
093301.3+024301	0.8380	5	1.38473	3.0270	41	0.1385762	-0.0164727	0.6060373	0.00740	0.09228	0.23165	0.05640
093301.3+024301	0.8380	6	1.87751	4.1042	65	0.0740386	0.0008732	0.0497633	0.44758	0.55583	0.24627	0.06360
093301.3+024301	0.8380	7	2.39236	5.2297	96	-0.0423472	0.0357621	0.0404092	0.54735	0.53511	0.23204	0.05621
093301.3+024301	0.8380	8	3.30603	7.2269	151	-0.0293454	-0.0271179	0.0311540	0.53734	0.56089	0.22344	0.05250
093301.3+024301	0.8380	9	4.41947	9.6609	314	-0.0170235	0.0002980	0.0195914	0.61545	0.59682	0.22221	0.05174
093302.7-010145	0.3560	0	0.32967	nan	8	nan	nan	nan	nan	nan	nan	nan
093302.7-010145	0.3560	1	0.44800	1.4950	22	-0.0198776	-0.0111690	0.0455444	0.79416	0.71299	0.46532	0.22760
093302.7-010145	0.3560	2	0.59323	1.9797	22	-0.0634243	-0.1523092	0.0673078	0.52792	0.78267	0.49838	0.25980
093302.7-010145	0.3560	3	0.79112	2.6400	56	0.0800933	0.0324205	0.0382504	0.64861	0.75638	0.52038	0.28105
093302.7-010145	0.3560	4	1.04334	3.4817	60	0.1034312	0.0193763	0.0524817	0.64042	0.65876	0.51228	0.27059
093302.7-010145	0.3560	5	1.39406	4.6521	170	0.0081394	-0.0081404	0.0193516	0.69116	0.69602	0.52786	0.28554
093302.7-010145	0.3560	6	1.83805	6.1337	224	-0.0137810	-0.0100815	0.0192091	0.68423	0.63784	0.52372	0.28258
093302.7-010145	0.3560	7	2.49614	8.3298	395	-0.0102656	-0.0068126	0.0143890	0.66673	0.66162	0.52836	0.28759
093302.7-010145	0.3560	8	3.29172	10.9847	649	-0.0085668	0.0128206	0.0104735	0.68843	0.68591	0.52221	0.28125
093302.7-010145	0.3560	9	4.39679	14.6724	1035	0.0195175	-0.0132152	0.0097020	0.66478	0.67860	0.52693	0.28667
093316.6+004619	0.3470	0	0.32967	nan	11	nan	nan	nan	nan	nan	nan	nan
093316.6+004619	0.3470	1	0.43892	nan	17	nan	nan	nan	nan	nan	nan	nan
093316.6+004619	0.3470	2	0.61596	2.0899	34	-0.0058639	0.0127247	0.0526866	0.72085	0.75886	0.57107	0.33298
093316.6+004619	0.3470	3	0.79514	2.6978	65	-0.0941350	0.0495921	0.0325075	0.68987	0.67305	0.54402	0.30202
093316.6+004619	0.3470	4	1.02305	3.4711	109	-0.0171214	0.0666643	0.0298397	0.72019	0.65115	0.55905	0.31812
093316.6+004619	0.3470	5	1.40380	4.7630	199	-0.0246009	0.0487455	0.0224674	0.68075	0.63103	0.56593	0.32611
093316.6+004619	0.3470	6	1.84844	6.2716	369	-0.0027936	-0.0223324	0.0162656	0.69477	0.67008	0.55146	0.31055
093316.6+004619	0.3470	7	2.50247	8.4907	627	-0.0005743	0.0008256	0.0117431	0.71237	0.69994	0.54753	0.30758
093316.6+004619	0.3470	8	3.31071	11.2330	1164	-0.0146637	-0.0014388	0.0086640	0.68698	0.69491	0.54683	0.30688
093316.6+004619	0.3470	9	4.41104	14.9663	2081	0.0040478	-0.0113461	0.0062736	0.70382	0.70151	0.54678	0.30650
093329.3+000334	0.3950	0	0.32967	nan	10	nan	nan	nan	nan	nan	nan	nan
093329.3+000334	0.3950	1	0.45571	1.4245	30	0.0831027	-0.0114161	0.0522439	0.67560	0.85758	0.46004	0.21930
093329.3+000334	0.3950	2	0.60741	1.8987	40	0.0064000	0.0604691	0.0417447	0.73388	0.69892	0.44428	0.20770
093329.3+000334	0.3950	3	0.78983	2.4689	59	-0.0012915	0.0370149	0.0443562	0.69700	0.62264	0.50562	0.26366
093329.3+000334	0.3950	4	1.06142	3.3179	66	-0.0460640	0.0080506	0.0428073	0.64366	0.78629	0.50051	0.25766
093329.3+000334	0.3950	5	1.41153	4.4123	175	0.0264606	-0.0054770	0.0252754	0.68370	0.65885	0.49074	0.24926
093329.3+000334	0.3950	6	1.87026	5.8462	300	0.0105247	-0.0068735	0.0177256	0.71433	0.72057	0.49288	0.24985
093329.3+000334	0.3950	7	2.46829	7.7156	496	0.0137433	0.0136475	0.0139779	0.67224	0.72085	0.48855	0.24670
093329.3+000334	0.3950	8	3.32716	10.4004	780	0.0048718	0.0060961	0.0105292	0.70438	0.69028	0.49914	0.25715
093329.3+000334	0.3950	9	4.38195	13.6975	1355	0.0047278	0.0042144	0.0079704	0.65844	0.69661	0.49785	0.25538
093332.1+020933	0.8380	0	0.32967	nan	3	nan	nan	nan	nan	nan	nan	nan
093332.1+020933	0.8380	1	0.43892	nan	3	nan	nan	nan	nan	nan	nan	nan
093332.1+020933	0.8380	2	0.58437	nan	15	nan	nan	nan	nan	nan	nan	nan
093332.1+020933	0.8380	3	0.77803	nan	13	nan	nan	nan	nan	nan	nan	nan
093332.1+020933	0.8380	4	1.03586	nan	18	nan	nan	nan	nan	nan	nan	nan
093332.1+020933	0.8380	5	1.39099	3.0407	24	0.0177679	-0.0479721	0.0799560	0.59797	0.61885	0.23474	0.05872
