# eFEDS x HSC overlap, SAMPLED from Chiu+2022 Fig. 1.
# Each row is one plotted HSC S19A weak-lensing source from a
# random subset the authors drew for the figure.  This is a
# sampling of the coverage, NOT the survey mask.
RAdeg	DEdeg
130.88515	1.07481
144.00764	1.96034
134.17347	2.97751
136.70548	3.27881
139.98677	-1.40404
145.78586	0.65864
133.26035	0.36867
145.73618	-1.35121
133.90063	0.72925
139.27472	-0.16174
144.64498	0.78721
138.62252	0.78643
135.84490	4.32663
141.03853	0.31411
138.23789	2.09883
129.88523	0.54430
145.64265	-0.47714
134.02981	3.73085
129.00046	1.58526
131.28164	1.36246
134.37030	1.65049
137.64765	3.61128
136.39471	2.67181
133.82186	3.67116
130.17149	3.95483
145.24446	2.18792
141.05918	-0.74344
131.05589	3.88877
130.10626	2.24573
144.48931	3.12499
131.34519	-0.99780
139.08160	1.58031
143.97837	2.58698
134.56276	3.84721
142.37957	2.14866
132.78701	3.92390
142.06294	2.95102
139.07710	4.11572
133.73799	0.94307
132.95243	3.93366
128.81868	3.57614
137.64551	0.77535
131.22349	4.18600
137.18907	4.35680
137.69160	0.42812
130.37429	0.51758
144.67821	2.47785
141.13534	-0.01587
142.66823	0.94498
133.64856	-0.92563
145.62638	1.94253
136.99948	3.42074
140.62384	-0.11373
145.32957	0.02197
141.58425	0.19947
134.14398	3.41001
129.92948	0.11178
139.27017	3.78399
139.84810	-0.83994
143.22569	-1.01997
143.21756	2.35864
133.11511	-0.73925
135.14497	-0.75173
142.39100	3.18766
129.80759	1.22314
137.63003	1.70619
137.24948	0.58391
136.62946	2.39476
145.33834	1.86303
141.09088	-0.01704
145.67073	-0.52235
134.46494	-1.16761
130.86214	1.08372
145.63368	-1.26869
134.60477	0.96346
140.90701	1.78554
130.79742	0.47685
132.61563	-0.70910
136.83010	4.40477
144.67242	3.18020
137.79435	2.71249
143.95939	3.12995
145.66455	-0.95770
129.94347	2.46191
133.21196	-0.06099
137.33414	2.19521
139.41929	3.56496
134.10474	-0.16589
135.36932	-1.37592
133.21987	0.88568
132.67070	2.70241
141.27835	0.17176
136.75110	1.09767
143.96066	2.89361
140.01391	0.50731
138.84028	3.31988
137.34513	4.23149
134.34393	3.04519
142.63180	2.35879
144.21899	-1.53039
143.66805	-0.22841
136.37896	3.30189
131.92752	-0.13761
130.70033	0.25569
142.59424	1.49824
131.35170	-0.99409
138.94696	3.53090
140.90508	-0.77218
132.33438	1.84033
136.71245	2.11149
143.50351	2.40079
133.16957	2.84452
133.03829	-0.30567
129.74857	3.64967
129.55293	-0.69666
133.11481	2.08131
130.94667	2.13129
136.66760	-1.05136
132.49259	4.07028
142.75231	1.83553
139.66871	2.30244
134.82458	3.44948
143.88947	-0.76172
129.95888	1.29367
138.70148	3.35470
136.59070	2.34311
144.43904	2.47425
144.42742	-1.41639
140.01291	2.06210
138.23755	3.07618
132.87396	3.06169
136.96374	2.36114
132.59966	-1.13154
136.21613	-0.61827
132.14109	0.76902
143.93496	-1.12300
139.17965	4.21758
137.94749	3.48310
136.25562	-0.14016
136.90301	2.81901
140.83786	0.79171
144.13237	-0.11368
131.34014	3.75669
136.45050	2.67301
135.00561	0.28302
138.07043	2.84946
141.02934	-0.91420
132.50989	1.73158
142.70281	-0.31872
143.92161	-0.86317
144.47745	3.15584
134.73561	0.64186
135.91557	0.62206
133.86163	1.73220
144.65773	0.96891
134.96993	4.26477
129.32254	2.36692
134.00234	-1.26523
143.50359	0.04354
135.88094	3.33286
129.94125	4.13223
138.56377	-1.00849
143.76892	0.11146
144.09586	-1.00376
139.67293	4.30484
140.42051	4.24273
129.32770	4.32802
133.90373	2.02981
145.51932	0.18221
143.63462	-1.25835
144.64557	1.73389
142.44447	1.16126
131.69362	-0.66037
137.59686	2.08671
134.60562	-0.58148
138.26796	1.34250
141.58057	2.81498
141.58719	2.01754
131.23481	0.49310
130.11883	3.90280
145.67007	1.60061
139.04324	0.28587
142.59929	2.93518
133.87154	4.09177
132.71165	3.27662
131.32565	-0.67821
132.66238	2.63795
145.26954	-0.22312
133.36076	-0.17936
140.49193	4.29367
134.53481	3.64967
145.27916	1.11523
140.54034	0.82751
141.91980	-0.20398
137.38773	3.40758
137.66172	0.10846
142.32160	-0.69468
129.21943	-0.57403
133.82773	-1.25790
142.62388	1.06513
137.65734	2.18977
139.70216	2.27340
132.69269	2.29595
142.01518	1.27303
138.86727	-0.51888
130.01613	-0.02909
134.36261	3.50103
138.48291	0.28056
135.28759	3.69824
132.36977	-1.31631
137.61257	0.04452
135.61443	0.75926
133.00187	-1.45195
136.55392	1.32599
140.30546	2.20030
143.62867	-1.09698
129.06093	2.13569
138.37771	0.86217
132.75870	4.22585
142.15948	-0.81543
128.93502	3.99187
133.17065	0.66507
131.72709	0.19232
136.86688	2.73692
131.23729	-0.59069
144.37927	1.40552
139.70496	4.38427
139.13836	2.85438
129.69334	2.11385
131.87752	1.98470
135.72944	4.45633
136.52453	3.64967
133.66091	0.52393
135.96092	1.11164
135.24960	3.52123
130.31457	0.37184
137.94700	4.05432
132.33998	-0.80345
137.72725	3.84318
144.77746	0.26900
144.07820	0.37695
138.66210	2.98394
143.08275	-0.13191
144.50756	2.36106
145.73449	-1.06271
136.36200	3.70437
144.63648	0.27326
145.51670	-0.53433
143.83673	1.18767
138.43456	1.76963
139.98403	0.10601
139.40861	4.16764
143.35381	1.75169
145.69712	1.33781
139.00269	-0.37272
141.08921	-0.12617
132.95427	1.33407
135.79187	4.24676
145.08130	0.06184
140.19988	-0.33163
140.84979	4.05177
139.70715	1.64383
134.10565	-0.66725
136.89665	-1.08182
134.77141	2.84043
135.99113	2.57722
145.96563	-0.57346
132.98595	0.73481
130.95558	3.50215
132.12189	3.49557
133.12713	1.66391
144.82729	1.40470
132.21569	1.32032
143.40186	1.51325
129.88103	2.27901
140.77921	3.77974
129.45594	2.91853
135.48914	3.69050
139.24018	1.18667
144.21002	0.15565
129.57386	3.10821
139.85026	3.38324
137.12401	2.18922
138.72506	2.83538
140.13171	0.83769
144.44564	-1.50837
139.90430	-0.28338
139.06297	2.02241
140.95317	3.40906
134.67155	-0.15696
139.58825	-1.30959
132.85524	3.64438
135.22891	-0.19714
131.31491	1.86238
141.82187	1.83056
136.42425	-0.72759
144.90095	-1.40883
143.89343	-0.26378
134.98025	3.49200
141.70398	-0.11911
138.93535	-0.56871
136.05033	4.40643
143.02389	-0.85512
145.50021	-0.46654
131.32882	1.88374
141.67095	1.00677
135.16504	1.76610
141.28732	1.62170
131.01998	2.60844
140.35009	0.88396
130.49498	3.30469
143.71429	0.82244
129.04651	3.34912
136.91693	-0.31868
139.34282	2.61287
129.84959	3.83024
145.36836	0.18554
145.57923	0.72579
143.34405	2.02575
133.86909	-1.24162
137.23408	1.39786
134.98366	3.41387
129.53760	-0.90045
136.95571	-0.03798
144.39126	1.28548
137.18726	0.07416
142.82026	1.29159
141.19138	-0.67279
141.44060	-0.41872
138.23818	1.85001
138.28536	2.51620
132.58336	0.41397
129.54486	2.95100
132.36764	-1.10093
135.90249	2.76633
145.87387	2.80472
139.43690	2.10994
128.55699	3.32713
144.98048	0.26588
144.46944	-0.84194
142.79937	0.92110
137.86789	2.39386
132.81236	-1.21665
137.26798	3.42677
133.30205	3.75324
130.09851	0.13311
135.62500	4.38508
135.70530	4.32664
136.84860	1.25970
144.97936	2.69573
140.78781	0.85367
145.49953	1.91100
132.07579	1.16943
129.41519	3.49384
145.74895	-0.31551
130.61148	-0.08582
134.14075	4.45718
135.43553	1.29546
129.94842	3.84238
143.11069	2.13443
143.68619	3.12370
141.36777	0.03555
141.01360	4.10198
129.41723	-0.29357
140.67101	-0.92802
129.14086	-0.71064
144.76936	1.52578
138.31030	-0.71979
141.25519	0.49357
141.97014	2.35072
135.43023	0.84719
128.97013	-1.05409
145.64335	1.73278
141.23997	-0.88084
140.58954	-0.08753
133.39934	0.45852
139.27915	1.32033
136.88295	0.36043
130.25605	2.29189
143.93486	2.77717
143.76408	3.08753
145.80635	0.31470
137.89960	0.78235
136.46404	3.11160
135.87007	3.66557
135.25869	1.82979
131.47968	0.11934
143.30013	0.05058
139.37324	-0.64018
138.56413	-0.73243
143.87388	1.14116
134.93164	1.16961
134.70253	2.47855
130.35328	2.76588
128.43367	3.67135
133.68862	0.80063
140.72408	3.60043
133.41944	2.57156
145.26735	-1.29159
140.93705	4.14843
135.54370	-0.92494
145.61296	-0.91638
136.50674	1.11472
135.44034	3.60029
144.99430	1.28382
134.89134	1.56630
133.65243	0.52383
142.98137	1.65644
143.56299	-0.62840
141.67997	-0.72712
136.21648	-1.06415
143.65134	2.39634
145.31887	1.80501
136.08917	3.48519
136.81006	-1.04721
128.98937	-0.75151
135.72074	3.32378
130.99553	0.49861
137.14906	-0.11448
143.40191	-0.64028
140.93771	1.78841
144.03708	2.56479
142.73560	1.97577
139.33503	-1.05938
138.30571	1.11921
128.88269	-0.58705
131.99470	0.00202
129.01819	2.30748
138.60301	-0.26150
144.18701	1.43426
131.95584	3.47399
136.11291	2.05596
134.80848	0.72801
135.80905	-0.80231
133.76612	1.09089
131.92854	-0.25713
137.69535	2.17731
143.13443	1.26941
132.23235	0.63396
132.58713	3.71823
138.24839	1.63145
139.48100	-0.34445
132.48786	-0.71930
128.41978	-1.29509
133.03504	-0.00650
144.59364	-0.04127
133.87774	-1.40375
136.74671	3.26858
129.56948	0.42454
136.57933	3.34302
142.44304	1.76290
133.74691	3.42189
138.10612	-0.22346
142.05446	1.96379
130.23047	0.32676
136.33249	3.97541
139.71630	3.96375
135.27762	2.37441
143.42907	-1.22853
132.74526	3.82935
142.73444	-0.39276
133.47256	-0.19944
130.24109	0.07043
130.12299	2.60580
138.33748	4.26015
139.27019	2.91451
134.95719	-0.40554
136.57666	1.09666
132.12417	3.60239
137.69345	-0.04201
140.54086	-1.21709
145.96691	3.27428
136.24323	0.12262
134.29853	1.13823
131.86272	1.77881
139.91622	1.82671
130.14359	3.91561
140.20041	3.48519
142.52070	2.30326
135.67912	2.49015
139.08201	0.89810
143.87427	3.03474
130.68070	2.79972
132.23556	0.30934
144.97998	1.34636
138.71336	4.55493
135.98216	0.63449
129.16340	3.54205
141.40295	1.99526
145.27490	2.58550
130.39198	2.28213
138.65314	0.10633
142.18600	0.01288
129.68215	1.16036
136.88889	-0.76488
145.19584	-0.91060
132.91079	1.61164
135.70545	0.70490
135.88797	3.43659
142.60252	-1.65212
143.09748	0.81245
135.17191	3.78424
142.33268	1.17312
135.80671	0.40177
131.73455	0.53053
130.47553	1.72050
133.71749	0.44136
131.48649	1.29367
144.95645	1.40528
145.35570	1.24243
129.24035	2.79479
143.36829	0.13594
136.81270	-1.12387
139.77203	0.52814
145.62072	-0.45746
135.82456	0.44234
131.09986	3.28061
131.27257	-1.24799
129.40855	3.05406
140.97919	0.73835
129.58522	-0.29461
136.77001	-0.18508
135.05827	-0.87289
144.95221	0.51724
132.08658	0.37256
133.84286	1.86258
136.49456	3.68525
131.60011	2.44458
139.00438	1.38917
135.49796	2.91691
138.90455	3.11076
141.89768	-0.10837
132.76536	3.02412
143.92908	2.10515
142.95768	1.05255
131.01333	0.89569
143.06443	-0.07145
141.28983	-0.50467
131.49392	2.43699
129.44920	2.04489
134.73866	-0.32479
130.35484	1.26753
143.38849	0.89209
132.32909	1.29762
134.39794	3.01144
132.65144	-1.37117
141.41087	2.49353
134.27395	-0.57692
140.45012	0.53691
145.82133	-0.72746
134.30482	1.86922
130.25578	-0.07898
145.50354	2.76926
139.15769	3.99171
133.54964	3.76742
139.00023	2.26755
137.90686	3.12664
140.84828	1.98944
144.31526	2.68306
143.60822	0.78926
134.19651	2.25027
141.63930	0.97988
135.87045	-0.72021
139.14418	0.51098
141.66688	-1.07955
138.81393	-1.19997
130.15011	1.47337
143.55674	3.41476
132.70255	-0.77425
145.67426	-0.09607
136.75415	2.78368
133.50268	2.02864
142.55243	2.20249
144.57378	2.15069
130.66096	0.31437
140.19282	3.15862
132.02974	0.34883
129.39900	2.10911
132.48786	2.61793
138.13575	-1.11681
140.30754	1.38779
134.25111	-1.16438
144.05862	0.77305
129.11132	2.47300
144.67615	1.93020
137.17023	2.87980
137.07587	4.09914
137.34681	2.23165
142.42915	0.78213
140.98938	-0.05008
143.32242	-0.39092
136.74770	3.87490
141.01094	1.09110
142.69373	2.38738
138.13084	3.66627
137.18911	1.13325
144.83701	-0.58064
136.85378	1.33232
131.13187	1.01628
130.92627	2.50505
132.67049	1.95087
131.55305	4.03820
130.48557	0.15028
137.73350	3.27928
139.75146	2.19880
136.48464	3.36667
135.37428	3.93984
135.27078	4.26731
143.16489	0.93207
138.88456	1.50772
138.84817	4.23124
140.06599	1.06932
133.87017	2.30598
136.86075	2.32993
138.03561	-0.69666
131.44949	1.28361
136.27542	2.56965
142.12120	3.14485
131.65948	-1.19045
139.78575	-0.75186
143.83326	3.34632
145.48504	3.09422
136.44870	-0.19648
144.50819	-1.21757
131.50599	4.17520
134.31014	0.29522
131.70312	4.14958
134.76149	4.32087
131.24455	-0.15836
130.94613	3.96692
145.79627	-0.75563
135.86165	0.16245
140.58041	2.10276
135.51010	4.03399
145.42115	3.09846
138.20775	-1.39402
135.42673	0.35080
144.85190	0.10713
136.60997	0.92383
136.35383	1.18277
137.91665	2.58048
141.22858	3.39212
143.16058	1.41323
134.86385	2.70218
145.81233	3.34621
137.92347	-0.01229
145.12167	3.04556
135.66814	0.92231
143.19251	1.54916
138.26713	3.63587
129.33406	4.02034
144.58305	1.71559
135.47854	-0.63002
134.11615	-0.16182
132.31063	-0.14704
143.33007	1.99460
136.46190	2.76478
138.60855	3.50544
138.52999	3.85886
143.60638	2.44903
134.79063	-0.28073
138.88845	0.22794
145.01459	-0.30506
133.45539	0.32796
136.81387	3.18150
138.81409	-1.10473
141.32496	0.82889
138.49784	1.20793
143.80093	1.10891
132.89410	-1.17503
144.82549	0.36553
135.75721	2.58511
128.49108	0.90585
132.35902	-1.25195
138.89636	4.21273
135.80852	4.19106
138.80695	2.94772
131.20353	3.86299
133.05200	1.78954
129.26326	3.75129
140.71702	-1.22791
137.75451	-1.06595
134.45940	3.62892
134.16413	2.30475
137.58655	-0.58049
145.45421	-0.93739
134.95266	-0.65832
139.96816	1.25103
139.94782	-0.78761
145.28293	0.52089
135.20176	-0.51349
129.52765	-0.09725
138.41066	1.51627
133.30076	2.18302
137.33177	-0.51389
145.69016	-1.43905
129.78091	1.28158
143.57372	1.66463
135.14973	3.12871
132.17924	-0.03184
135.75086	-1.49469
139.74332	4.31498
134.29088	2.72195
132.95082	-0.68931
132.26687	2.39372
140.11470	3.64784
134.77454	2.18950
144.99430	-0.79588
129.33100	2.61920
136.00846	-0.67281
138.51644	3.56131
138.05772	0.92214
143.47430	1.31161
144.09988	2.26840
138.08301	3.56160
144.20118	1.36675
139.03200	1.84851
144.24085	2.08014
137.97030	1.35551
144.02963	1.95440
133.07142	1.61230
129.48234	4.05142
142.16698	0.06853
145.85261	-0.46272
143.92385	0.84084
138.70670	2.77294
137.40847	4.51668
129.85088	4.02428
138.37231	-0.85646
135.93406	0.95028
133.80386	-1.14677
138.65373	0.16009
137.75993	1.83029
137.95735	-1.02324
140.29337	0.49650
136.70334	-1.19441
144.23288	1.54723
140.59421	2.07104
143.97624	2.01730
133.45265	1.57218
140.60223	2.35300
144.77624	1.50578
135.14226	3.37760
129.25212	-0.28466
142.60083	-0.54637
142.06285	0.00113
144.67928	2.27083
141.52580	3.49982
135.62553	2.48412
133.33348	3.35343
140.48085	2.02507
144.32644	1.18404
139.48797	1.95745
130.32234	3.50795
139.44357	2.06752
139.81887	2.96996
136.65113	3.72218
137.78310	0.86224
137.99088	1.91045
142.40445	-0.98630
134.02439	-1.22854
145.80676	0.22498
138.21696	2.62460
132.19570	1.86042
142.04122	-1.15219
144.43720	1.29129
140.86561	0.88535
143.29587	2.88606
142.04632	0.13237
145.27686	1.52573
140.47336	-0.71068
140.19255	1.28280
135.38778	0.12984
130.28002	2.11326
133.43244	1.21193
133.01718	3.56560
144.46267	0.43826
131.61357	-1.47502
145.36691	-1.28734
142.58466	0.58652
133.98649	-1.01952
139.99254	3.55485
136.42862	3.51968
143.23384	-0.13475
143.63922	1.81449
139.36890	0.86385
139.13603	-0.77975
135.47312	-0.23923
133.26789	4.33056
141.27588	3.69780
135.02685	2.74222
143.11922	1.05624
136.97102	-1.16640
131.72782	1.95771
133.38498	0.99463
131.11467	4.00549
141.81133	-0.84639
135.48709	3.86865
138.40989	1.24402
138.22714	-0.76767
144.37653	-1.09758
145.01763	1.52474
129.93188	1.16810
140.32473	0.76697
140.76109	-0.86115
139.55982	1.17529
130.63781	-0.19202
142.63971	0.20302
138.73589	0.89125
137.53276	-0.75596
139.10102	2.39927
136.98824	-0.88097
145.71273	0.19696
129.02324	3.43341
133.80310	3.47081
141.20908	2.56025
145.21439	-1.01772
131.68626	1.15699
134.73174	2.29776
130.79343	4.22755
132.45551	0.43693
139.12264	0.17066
141.89909	1.59681
139.49345	-0.77826
133.57067	-0.17247
136.72937	3.79102
142.18806	-0.79223
134.03171	-1.48595
143.65942	2.21644
128.69541	-0.23873
135.25367	-1.34057
143.18340	-0.94210
136.22049	2.97971
135.12888	4.01901
133.65762	-1.35248
132.41223	3.35620
136.80082	3.72139
138.75165	3.77534
145.27456	0.79674
139.61925	3.16102
144.59384	1.37479
135.42051	1.69252
145.07706	-0.55494
141.23789	2.88540
142.22211	0.53774
132.94599	-1.14384
142.55619	1.11618
129.76995	-0.46056
140.62277	0.26606
131.96227	3.32675
135.61920	2.92859
133.84391	2.25008
132.99088	4.34617
142.86814	0.62969
145.34174	0.01983
137.07402	0.77790
138.00907	0.60292
139.46281	3.51777
139.92639	1.08756
128.89165	-1.51809
140.75128	-1.18570
136.75066	3.68015
138.65971	2.73640
143.64852	0.29880
141.20789	2.19495
140.45729	3.69601
138.81424	3.58598
144.87760	3.40143
143.95315	2.49757
144.06377	3.12337
142.30377	2.94936
134.34707	1.07807
134.84513	-1.39455
137.05104	0.82489
137.63219	2.10964
140.75222	0.57086
130.17792	2.68507
136.20436	0.47580
138.87963	2.73826
130.13282	0.55084
139.87302	3.32866
132.70819	-1.02574
136.35412	4.12434
145.08964	-0.40001
131.23696	-0.68145
144.21035	0.29402
129.58983	1.37592
132.12414	3.22800
137.26042	0.09266
131.68512	0.33327
140.87136	3.18722
139.49654	1.43800
132.91585	2.78195
136.67379	4.12432
139.33822	2.31493
133.48664	3.05818
140.38935	0.99535
136.53706	0.34509
144.04560	1.18690
144.43012	-1.07700
131.60391	3.03709
142.76642	-0.41097
144.89397	2.37240
134.11813	1.71570
134.69564	3.25181
129.54580	1.92302
141.77436	1.72330
144.64735	-0.10134
142.11254	0.32007
135.72764	2.72044
141.39166	2.64446
143.94719	3.26274
134.33773	2.11993
145.17127	2.73677
140.87849	2.10949
144.95567	1.07390
142.95007	1.18183
130.67495	3.01404
140.28364	1.35144
135.06803	-1.07521
130.25643	0.07656
142.49793	2.82369
131.87888	2.86530
145.63687	0.88459
134.74636	1.95968
137.04961	-0.28958
144.98151	0.33568
133.91560	1.83616
144.17831	2.39974
131.76316	0.23477
133.18543	2.17464
129.70115	1.22270
140.81012	0.44731
144.28668	-1.44317
145.21587	0.70881
132.93162	0.61838
138.23561	4.25458
144.25333	0.07288
130.56357	3.80748
137.12284	-1.47482
136.35722	0.69854
131.78965	1.08043
130.38573	2.01301
131.86511	-0.63549
136.81269	0.95674
130.63730	0.36699
131.31542	2.48235
134.74755	1.22643
135.44426	1.48995
141.78059	2.43358
145.84241	3.22263
133.35626	0.21954
129.48651	2.21923
144.03802	0.47981
141.84528	0.97056
140.17936	1.84894
133.72188	1.85667
142.29669	2.85039
135.10317	2.09574
137.37676	4.04766
143.58476	0.92428
141.91609	2.07274
144.72245	1.70114
141.22682	-0.87488
133.32929	3.16847
145.53935	1.56431
139.27422	-0.24935
138.01394	1.53291
135.97962	-0.40280
136.66533	3.75652
136.33147	-0.96676
145.16241	1.57597
139.39995	0.78899
134.10480	-0.23304
132.06799	3.47270
132.95834	-1.20411
134.17848	1.70199
139.61616	-1.42883
142.11046	2.49751
144.40135	1.37532
135.85936	-0.78424
143.48730	-0.94622
137.07693	2.05397
141.02217	0.24640
133.63746	3.70509
134.03904	1.89285
145.03694	-0.27336
132.66633	3.44946
133.79518	-0.80045
143.04444	0.12154
129.74372	3.11824
131.91522	-0.80712
143.60832	1.76246
131.72307	2.36139
131.60297	0.90464
139.02675	3.69580
142.07991	0.83582
130.67879	3.24707
137.97687	3.51539
143.24356	-0.50550
138.53946	-0.67109
140.44384	0.95885
138.78158	-0.20395
139.28895	3.46476
131.29768	3.48018
137.72947	2.59949
141.03806	2.66712
134.54530	0.06875
141.45997	1.84654
131.56271	3.73851
141.91494	0.10092
139.10506	4.08110
132.92670	-0.07506
142.30498	2.93345
144.45701	2.54935
145.29747	2.34202
130.58423	2.28848
140.82925	3.80179
131.20965	1.31486
140.40473	2.43839
135.61897	0.47841
133.72840	3.77879
135.62508	2.43214
138.46896	1.84669
143.19488	3.05971
130.54407	0.61323
132.79173	1.20999
129.52296	3.19852
134.99254	3.32099
141.19832	3.26026
140.91472	-1.18697
131.55596	3.80967
133.14686	-0.33755
135.64734	2.95671
132.73311	3.66409
137.69874	-1.47520
142.75822	-0.32148
142.99124	2.89641
135.00569	-0.97453
129.69432	-1.38429
134.70738	-0.71338
140.62120	-1.19489
129.29717	-0.25306
135.48294	0.98828
139.96925	-1.06471
129.30224	4.25427
135.62847	2.25060
134.04203	0.05296
135.80626	0.74021
143.45151	-1.23364
136.42419	1.48728
137.19218	3.77069
136.31233	3.61578
132.80031	3.62211
139.68009	3.29862
129.62410	0.23306
129.26241	-1.02201
135.28078	2.61968
130.06615	1.48502
141.03832	2.71038
138.95025	2.36293
136.03725	3.17312
141.32741	-0.27367
129.81504	2.57158
145.33289	-0.24083
145.06200	-0.59650
134.19717	3.53100
141.05003	-0.03930
144.56477	1.43500
134.75391	0.30051
141.69356	0.92459
140.36302	-0.60990
144.76542	-1.04514
135.60816	3.53246
139.17300	4.29632
140.53442	3.17558
135.29322	-0.12237
135.43809	2.43179
140.49500	-0.58406
130.34092	0.44451
137.55666	1.85959
138.37555	3.10277
133.31597	0.45310
141.74415	1.27036
143.16219	-0.11550
129.60326	3.50425
129.19793	3.13207
140.01042	3.91500
129.63250	1.95440
130.09234	-0.10007
144.37622	2.25992
144.64577	0.44875
131.17699	1.04272
143.56784	0.40197
141.38267	3.17745
143.02621	-1.39729
128.91501	0.88724
135.51032	0.92820
140.87709	-0.80079
138.07750	2.23137
140.27509	3.56050
134.98659	1.72103
135.90232	1.35018
140.02185	2.06448
142.71677	2.39713
145.10212	1.43289
134.72135	0.20402
131.46614	-0.58031
133.19870	0.58967
136.32902	1.69158
136.97437	0.10350
138.65853	3.52076
