# Random-point null for the DECADE shear measurement.  Same estimator,
# same cuts, same binning; positions carry the redshift of a real eFEDS
# system so the background cut is identical.
id	z	bin	R_Mpc	theta_arcmin	n	gt	gx	err	R11	R22	beta	beta2
RND0023	0.3610	9	4.40124	14.5562	1291	0.0042824	0.0016960	0.0081619	0.69398	0.66456	0.52124	0.27949
RND0024	0.4130	0	0.32967	nan	4	nan	nan	nan	nan	nan	nan	nan
RND0024	0.4130	1	0.43892	nan	9	nan	nan	nan	nan	nan	nan	nan
RND0024	0.4130	2	0.58437	nan	15	nan	nan	nan	nan	nan	nan	nan
RND0024	0.4130	3	0.77798	2.3671	32	-0.0569833	-0.0312595	0.0579650	0.50749	0.47853	0.48596	0.24503
RND0024	0.4130	4	1.03832	3.1592	47	-0.0729955	0.0039904	0.0398514	0.73082	0.69082	0.45172	0.21311
RND0024	0.4130	5	1.41818	4.3150	85	0.0400441	0.0711611	0.0302448	0.70912	0.69760	0.47657	0.23414
RND0024	0.4130	6	1.84522	5.6143	161	-0.0185822	-0.0185816	0.0238412	0.67994	0.67949	0.47750	0.23500
RND0024	0.4130	7	2.49203	7.5823	281	0.0022231	-0.0270361	0.0193669	0.65962	0.63107	0.48239	0.24029
RND0024	0.4130	8	3.32889	10.1286	474	-0.0048120	-0.0042458	0.0136229	0.64403	0.68951	0.47116	0.22999
RND0024	0.4130	9	4.42377	13.4599	881	0.0120990	0.0089028	0.0098803	0.64684	0.65824	0.46932	0.22769
RND0025	0.2840	0	0.32967	nan	7	nan	nan	nan	nan	nan	nan	nan
RND0025	0.2840	1	0.43892	nan	9	nan	nan	nan	nan	nan	nan	nan
RND0025	0.2840	2	0.58437	nan	17	nan	nan	nan	nan	nan	nan	nan
RND0025	0.2840	3	0.80420	3.1266	42	0.0102121	-0.0102303	0.0411242	0.52685	0.68187	0.62035	0.39388
RND0025	0.2840	4	1.05344	4.0956	77	0.0219980	0.0590988	0.0295887	0.86298	0.66471	0.59418	0.36268
RND0025	0.2840	5	1.40042	5.4446	105	-0.0517522	0.0279685	0.0305993	0.74273	0.72499	0.59272	0.36048
RND0025	0.2840	6	1.85448	7.2099	199	-0.0072697	0.0315834	0.0192142	0.67408	0.69399	0.60274	0.37178
RND0025	0.2840	7	2.50495	9.7388	418	0.0115562	-0.0123957	0.0146286	0.69651	0.71177	0.58628	0.35332
RND0025	0.2840	8	3.33011	12.9469	1069	0.0114138	-0.0022460	0.0088946	0.72763	0.69461	0.58773	0.35447
RND0025	0.2840	9	4.38688	17.0554	1753	0.0013431	-0.0018510	0.0065913	0.72437	0.70702	0.58803	0.35599
RND0026	0.2840	0	0.32967	nan	11	nan	nan	nan	nan	nan	nan	nan
RND0026	0.2840	1	0.43892	nan	16	nan	nan	nan	nan	nan	nan	nan
RND0026	0.2840	2	0.59303	2.3056	40	0.0004498	-0.0242872	0.0342910	0.70040	0.75551	0.54563	0.30436
RND0026	0.2840	3	0.80732	3.1387	45	-0.0674641	-0.0048652	0.0386109	0.72367	0.70897	0.58999	0.35518
RND0026	0.2840	4	1.04410	4.0593	124	0.0614231	-0.0134867	0.0322351	0.72273	0.67656	0.56502	0.32753
RND0026	0.2840	5	1.40190	5.4503	239	-0.0210505	0.0232513	0.0217973	0.67112	0.71795	0.57430	0.33819
RND0026	0.2840	6	1.88575	7.3315	405	-0.0175530	0.0256398	0.0140732	0.70102	0.71736	0.57927	0.34352
RND0026	0.2840	7	2.49545	9.7019	791	-0.0062560	0.0123398	0.0099313	0.70398	0.69569	0.57395	0.33822
RND0026	0.2840	8	3.28165	12.7585	1244	-0.0068334	-0.0201192	0.0074687	0.71027	0.68384	0.56876	0.33261
RND0026	0.2840	9	4.42844	17.2170	2020	0.0178757	-0.0001795	0.0060825	0.71765	0.73073	0.58128	0.34603
RND0027	0.3520	0	0.32967	nan	2	nan	nan	nan	nan	nan	nan	nan
RND0027	0.3520	1	0.43892	nan	5	nan	nan	nan	nan	nan	nan	nan
RND0027	0.3520	2	0.58437	nan	15	nan	nan	nan	nan	nan	nan	nan
RND0027	0.3520	3	0.80119	2.6932	37	0.0585226	-0.0511672	0.0577256	0.57700	0.63151	0.51087	0.27123
RND0027	0.3520	4	1.05477	3.5456	80	0.0492043	0.0026893	0.0311922	0.66558	0.65748	0.51325	0.27029
RND0027	0.3520	5	1.42538	4.7915	126	0.0186133	0.0138687	0.0273122	0.66927	0.68046	0.51416	0.27159
RND0027	0.3520	6	1.86778	6.2786	233	-0.0135460	0.0318263	0.0187358	0.73200	0.72179	0.51221	0.27109
RND0027	0.3520	7	2.47080	8.3057	342	-0.0441391	0.0059641	0.0163882	0.68018	0.67898	0.51398	0.27250
RND0027	0.3520	8	3.31670	11.1492	612	-0.0042382	0.0046439	0.0114692	0.68243	0.66226	0.51559	0.27476
RND0027	0.3520	9	4.39907	14.7876	1185	-0.0091870	-0.0039572	0.0089108	0.68836	0.70368	0.51001	0.26890
RND0028	1.2650	0	0.32967	nan	0	nan	nan	nan	nan	nan	nan	nan
RND0028	1.2650	1	0.43892	nan	0	nan	nan	nan	nan	nan	nan	nan
RND0028	1.2650	2	0.58437	nan	0	nan	nan	nan	nan	nan	nan	nan
RND0028	1.2650	3	0.77803	nan	0	nan	nan	nan	nan	nan	nan	nan
RND0028	1.2650	4	1.03586	nan	1	nan	nan	nan	nan	nan	nan	nan
RND0028	1.2650	5	1.37912	nan	0	nan	nan	nan	nan	nan	nan	nan
RND0028	1.2650	6	1.83614	nan	3	nan	nan	nan	nan	nan	nan	nan
RND0028	1.2650	7	2.44462	nan	2	nan	nan	nan	nan	nan	nan	nan
RND0028	1.2650	8	3.25472	nan	1	nan	nan	nan	nan	nan	nan	nan
RND0028	1.2650	9	4.33329	nan	4	nan	nan	nan	nan	nan	nan	nan
RND0029	0.3520	0	0.32967	nan	17	nan	nan	nan	nan	nan	nan	nan
RND0029	0.3520	1	0.45534	1.5306	22	-0.0278061	0.0541061	0.0718540	0.59788	0.48696	0.54331	0.30317
RND0029	0.3520	2	0.58037	1.9509	40	0.0707063	-0.0176066	0.0557024	0.81865	0.66210	0.54954	0.31158
RND0029	0.3520	3	0.78327	2.6330	75	-0.0497692	0.0009123	0.0294682	0.67187	0.74387	0.55790	0.31648
RND0029	0.3520	4	1.05870	3.5589	124	-0.0037029	0.0221501	0.0275761	0.77914	0.71870	0.54314	0.30107
RND0029	0.3520	5	1.40452	4.7213	219	0.0096448	0.0272168	0.0189532	0.72245	0.72934	0.53134	0.29082
RND0029	0.3520	6	1.85851	6.2474	342	0.0154611	-0.0137373	0.0155386	0.70960	0.74118	0.53117	0.29004
RND0029	0.3520	7	2.49966	8.4027	567	-0.0031987	-0.0109682	0.0122740	0.72380	0.74597	0.53895	0.29869
RND0029	0.3520	8	3.29924	11.0905	1264	-0.0013790	0.0040223	0.0080313	0.75158	0.71434	0.53661	0.29475
RND0029	0.3520	9	4.41289	14.8341	2178	0.0081502	0.0014572	0.0060743	0.71498	0.73350	0.53961	0.29812
RND0030	0.4200	0	0.32967	nan	8	nan	nan	nan	nan	nan	nan	nan
RND0030	0.4200	1	0.43892	nan	19	nan	nan	nan	nan	nan	nan	nan
RND0030	0.4200	2	0.59176	1.7826	29	0.0595713	-0.0038008	0.0548546	0.74671	0.64704	0.47851	0.23636
RND0030	0.4200	3	0.80893	2.4368	46	0.0096869	-0.0138851	0.0430897	0.72434	0.75664	0.48445	0.24053
RND0030	0.4200	4	1.05531	3.1789	84	0.0312016	-0.0156194	0.0365068	0.68523	0.59671	0.48575	0.24230
RND0030	0.4200	5	1.42336	4.2876	127	0.0727830	0.0121095	0.0278181	0.71048	0.72645	0.48417	0.23918
RND0030	0.4200	6	1.84852	5.5683	242	0.0205152	-0.0071329	0.0208885	0.67355	0.66374	0.48516	0.24085
RND0030	0.4200	7	2.47792	7.4643	355	0.0056718	-0.0258255	0.0173024	0.66370	0.70485	0.47719	0.23430
RND0030	0.4200	8	3.30198	9.9466	710	-0.0097696	0.0024852	0.0112098	0.66677	0.70310	0.48060	0.23740
RND0030	0.4200	9	4.39769	13.2472	1377	0.0002472	0.0030226	0.0084767	0.68131	0.66193	0.48309	0.23996
RND0031	0.0910	0	0.33161	3.2592	70	0.0193645	-0.0371556	0.0325369	0.75650	0.73321	0.83620	0.70168
RND0031	0.0910	1	0.44979	4.4206	120	-0.0067519	-0.0240276	0.0247599	0.76845	0.80885	0.84777	0.72110
RND0031	0.0910	2	0.59261	5.8244	208	-0.0019699	0.0308585	0.0184313	0.77337	0.76357	0.84232	0.71255
RND0031	0.0910	3	0.79314	7.7952	391	0.0192087	0.0174037	0.0149650	0.82332	0.70245	0.83661	0.70274
RND0031	0.0910	4	1.05485	10.3674	781	-0.0036815	0.0009392	0.0098784	0.76503	0.76069	0.84170	0.71110
RND0031	0.0910	5	1.40832	13.8414	1427	-0.0015664	-0.0053779	0.0072891	0.73815	0.77531	0.84150	0.71090
RND0031	0.0910	6	1.86381	18.3181	2603	0.0010208	0.0102097	0.0054934	0.75705	0.74011	0.83943	0.70748
RND0031	0.0910	7	2.47550	24.3300	4863	-0.0007546	0.0003306	0.0040015	0.75755	0.76864	0.83864	0.70622
RND0031	0.0910	8	3.31812	32.6115	7783	-0.0011296	-0.0030225	0.0032602	0.76236	0.76506	0.84039	0.70897
RND0031	0.0910	9	4.41060	43.3487	15003	0.0017074	-0.0007249	0.0023376	0.75673	0.75844	0.84017	0.70872
RND0032	0.8040	0	0.32967	nan	2	nan	nan	nan	nan	nan	nan	nan
RND0032	0.8040	1	0.43892	nan	2	nan	nan	nan	nan	nan	nan	nan
RND0032	0.8040	2	0.58437	nan	3	nan	nan	nan	nan	nan	nan	nan
RND0032	0.8040	3	0.77803	nan	6	nan	nan	nan	nan	nan	nan	nan
RND0032	0.8040	4	1.03586	nan	4	nan	nan	nan	nan	nan	nan	nan
RND0032	0.8040	5	1.37912	nan	13	nan	nan	nan	nan	nan	nan	nan
RND0032	0.8040	6	1.83614	nan	15	nan	nan	nan	nan	nan	nan	nan
RND0032	0.8040	7	2.46847	5.4701	31	0.0027996	0.0905421	0.1027326	0.37890	0.44411	0.27276	0.07653
RND0032	0.8040	8	3.24388	7.1884	68	-0.0182046	0.0290402	0.0437847	0.66031	0.60824	0.24897	0.06508
RND0032	0.8040	9	4.38994	9.7281	135	0.0201828	-0.0524363	0.0266457	0.62262	0.60240	0.24774	0.06521
RND0033	0.3210	0	0.32918	1.1761	20	0.0015276	0.0447503	0.0451711	0.73262	0.79566	0.51042	0.27293
RND0033	0.3210	1	0.44837	1.6019	27	0.0350849	0.0395303	0.1058039	0.56062	0.68511	0.56355	0.32443
RND0033	0.3210	2	0.57224	2.0445	36	0.0414262	-0.0036620	0.0508129	0.67032	0.64724	0.57319	0.33719
RND0033	0.3210	3	0.78963	2.8212	55	0.0732861	-0.0167985	0.0388297	0.76247	0.67031	0.53724	0.30088
RND0033	0.3210	4	1.03429	3.6952	105	-0.0043580	-0.0243400	0.0252775	0.72079	0.76053	0.53344	0.29450
RND0033	0.3210	5	1.40563	5.0219	206	0.0046234	0.0016451	0.0213302	0.69583	0.70429	0.54095	0.30102
RND0033	0.3210	6	1.85530	6.6285	354	0.0083375	0.0050235	0.0148605	0.71417	0.69363	0.54144	0.30199
RND0033	0.3210	7	2.47867	8.8556	495	-0.0066118	-0.0002780	0.0124232	0.68473	0.69865	0.55141	0.31324
RND0033	0.3210	8	3.28485	11.7359	781	0.0085839	-0.0039762	0.0106313	0.68994	0.68904	0.55721	0.31903
RND0033	0.3210	9	4.43221	15.8351	1546	-0.0056403	-0.0141884	0.0076719	0.67667	0.67732	0.55418	0.31527
RND0034	0.4520	0	0.32967	nan	1	nan	nan	nan	nan	nan	nan	nan
RND0034	0.4520	1	0.43892	nan	1	nan	nan	nan	nan	nan	nan	nan
RND0034	0.4520	2	0.58437	nan	4	nan	nan	nan	nan	nan	nan	nan
RND0034	0.4520	3	0.77803	nan	6	nan	nan	nan	nan	nan	nan	nan
RND0034	0.4520	4	1.05819	3.0545	23	0.1113916	-0.0280918	0.0680111	0.59758	0.59825	0.49059	0.24760
RND0034	0.4520	5	1.39075	4.0144	30	0.0992239	-0.0187875	0.0592240	0.66236	0.74353	0.44047	0.20222
RND0034	0.4520	6	1.88325	5.4360	64	0.0500257	-0.0037448	0.0381873	0.72012	0.67421	0.40976	0.17491
RND0034	0.4520	7	2.47524	7.1448	172	0.0080043	-0.0051816	0.0213340	0.64939	0.67067	0.44363	0.20420
RND0034	0.4520	8	3.32856	9.6079	261	0.0158731	0.0084312	0.0243231	0.62482	0.54285	0.43939	0.20094
RND0034	0.4520	9	4.43215	12.7934	559	0.0129119	0.0060024	0.0133856	0.66549	0.63676	0.43064	0.19352
RND0035	0.3330	0	0.32967	nan	15	nan	nan	nan	nan	nan	nan	nan
RND0035	0.3330	1	0.45330	1.5803	20	0.0608262	0.0168551	0.0715116	0.83515	0.75873	0.56284	0.32122
RND0035	0.3330	2	0.58510	2.0397	34	0.0992220	0.0423714	0.0513693	0.74204	0.76675	0.55253	0.31236
RND0035	0.3330	3	0.78765	2.7458	49	-0.0185324	0.0263225	0.0281437	0.70152	0.81562	0.55229	0.31103
RND0035	0.3330	4	1.05992	3.6950	107	0.0340844	0.0350268	0.0363407	0.68511	0.63851	0.52851	0.28816
RND0035	0.3330	5	1.40969	4.9143	237	0.0377361	0.0154410	0.0186656	0.72557	0.68354	0.54079	0.30129
RND0035	0.3330	6	1.85739	6.4751	375	-0.0020865	0.0136692	0.0143237	0.70575	0.69724	0.52898	0.28858
RND0035	0.3330	7	2.48464	8.6617	614	-0.0101654	-0.0155188	0.0123147	0.69297	0.67234	0.54034	0.30094
RND0035	0.3330	8	3.30544	11.5231	1076	-0.0024348	-0.0083488	0.0091641	0.69820	0.69070	0.54174	0.30169
RND0035	0.3330	9	4.40947	15.3719	2104	-0.0129236	-0.0046223	0.0061785	0.71250	0.70665	0.54353	0.30370
RND0036	0.7400	0	0.32967	nan	2	nan	nan	nan	nan	nan	nan	nan
RND0036	0.7400	1	0.43892	nan	4	nan	nan	nan	nan	nan	nan	nan
RND0036	0.7400	2	0.58437	nan	7	nan	nan	nan	nan	nan	nan	nan
RND0036	0.7400	3	0.77803	nan	10	nan	nan	nan	nan	nan	nan	nan
RND0036	0.7400	4	1.03586	nan	12	nan	nan	nan	nan	nan	nan	nan
RND0036	0.7400	5	1.37912	nan	19	nan	nan	nan	nan	nan	nan	nan
RND0036	0.7400	6	1.91125	4.3627	43	0.0024326	-0.0428264	0.0377888	0.63688	0.58823	0.26175	0.07157
RND0036	0.7400	7	2.50217	5.7115	90	-0.0576388	0.0520837	0.0269793	0.52768	0.66524	0.26098	0.07131
RND0036	0.7400	8	3.29596	7.5235	160	-0.0421737	0.0062307	0.0286140	0.53761	0.59082	0.26274	0.07263
RND0036	0.7400	9	4.46030	10.1812	272	0.0130416	0.0123850	0.0193263	0.60411	0.56911	0.26139	0.07181
RND0037	0.2660	0	0.32967	nan	10	nan	nan	nan	nan	nan	nan	nan
RND0037	0.2660	1	0.43892	nan	18	nan	nan	nan	nan	nan	nan	nan
RND0037	0.2660	2	0.56359	2.2960	24	-0.0078411	-0.1699721	0.0627330	0.68155	0.81988	0.57030	0.33729
RND0037	0.2660	3	0.80073	3.2621	54	0.0077218	0.0193469	0.0493077	0.67230	0.71379	0.59485	0.36273
RND0037	0.2660	4	1.06045	4.3202	150	0.0066870	-0.0096272	0.0256042	0.74505	0.69010	0.61042	0.38138
RND0037	0.2660	5	1.39527	5.6842	182	0.0236797	-0.0012789	0.0214396	0.72130	0.71279	0.60480	0.37634
RND0037	0.2660	6	1.88709	7.6878	360	0.0068809	0.0151330	0.0151193	0.74992	0.73401	0.58959	0.35781
RND0037	0.2660	7	2.48036	10.1048	675	-0.0175167	-0.0118037	0.0116503	0.71030	0.72698	0.59210	0.36042
RND0037	0.2660	8	3.30715	13.4731	1230	-0.0058654	0.0240025	0.0082620	0.73546	0.72164	0.60602	0.37645
RND0037	0.2660	9	4.40251	17.9355	1898	-0.0020245	0.0053119	0.0069090	0.73691	0.72555	0.59864	0.36791
RND0038	0.1680	0	0.32967	nan	17	nan	nan	nan	nan	nan	nan	nan
RND0038	0.1680	1	0.43676	2.5361	32	0.0447473	0.0653661	0.0574945	0.73446	0.68062	0.71625	0.52037
RND0038	0.1680	2	0.59712	3.4672	113	-0.0032711	0.0155372	0.0238792	0.79493	0.77793	0.70048	0.49774
RND0038	0.1680	3	0.78701	4.5698	129	-0.0138130	0.0068571	0.0256664	0.65993	0.74398	0.69722	0.49333
RND0038	0.1680	4	1.04918	6.0921	207	-0.0381784	0.0013227	0.0197980	0.72626	0.74616	0.71342	0.51661
RND0038	0.1680	5	1.39755	8.1150	317	0.0008753	0.0371855	0.0159075	0.74815	0.69351	0.70765	0.50810
RND0038	0.1680	6	1.87317	10.8767	744	0.0153882	-0.0211826	0.0115208	0.75487	0.72217	0.70574	0.50512
RND0038	0.1680	7	2.48772	14.4451	1427	-0.0017903	-0.0134632	0.0077255	0.74179	0.72753	0.71253	0.51432
RND0038	0.1680	8	3.31233	19.2332	2522	-0.0027093	0.0033175	0.0058890	0.72077	0.72781	0.70998	0.51125
RND0038	0.1680	9	4.42591	25.6993	4940	-0.0073038	0.0016493	0.0039830	0.73133	0.74485	0.70462	0.50347
RND0039	0.3490	0	0.32967	nan	7	nan	nan	nan	nan	nan	nan	nan
RND0039	0.3490	1	0.43892	nan	14	nan	nan	nan	nan	nan	nan	nan
RND0039	0.3490	2	0.59916	2.0253	35	0.0197827	0.0123918	0.0464247	0.72980	0.71304	0.55332	0.31236
RND0039	0.3490	3	0.78843	2.6651	67	-0.0492355	-0.0096848	0.0453926	0.59586	0.62674	0.57826	0.33937
RND0039	0.3490	4	1.05462	3.5649	83	-0.0176739	0.0489778	0.0334000	0.57231	0.65189	0.55296	0.31190
RND0039	0.3490	5	1.39060	4.7006	135	0.0021078	-0.0071797	0.0216814	0.82961	0.69583	0.54905	0.30916
RND0039	0.3490	6	1.87495	6.3378	269	-0.0306826	-0.0001842	0.0176233	0.62612	0.64187	0.55025	0.31000
RND0039	0.3490	7	2.46791	8.3422	433	0.0164305	0.0174053	0.0123924	0.71995	0.70492	0.53766	0.29672
RND0039	0.3490	8	3.32813	11.2499	817	-0.0081138	-0.0017136	0.0098401	0.69429	0.70550	0.53258	0.29175
RND0039	0.3490	9	4.40653	14.8952	1526	-0.0009253	-0.0126419	0.0077706	0.68391	0.66937	0.54059	0.29984
RND0040	0.3110	0	0.32967	nan	11	nan	nan	nan	nan	nan	nan	nan
RND0040	0.3110	1	0.43892	nan	19	nan	nan	nan	nan	nan	nan	nan
RND0040	0.3110	2	0.60252	2.1993	33	0.0382951	-0.0817864	0.0379185	0.65056	0.71500	0.58504	0.34917
RND0040	0.3110	3	0.79200	2.8910	70	0.0219507	0.0070166	0.0366243	0.71264	0.74274	0.57076	0.33485
RND0040	0.3110	4	1.05244	3.8416	143	-0.0285136	-0.0169484	0.0243307	0.72077	0.69211	0.57012	0.33443
RND0040	0.3110	5	1.38639	5.0606	175	-0.0176222	0.0296077	0.0218091	0.69448	0.75330	0.57607	0.34055
RND0040	0.3110	6	1.88813	6.8921	293	-0.0198206	-0.0140709	0.0163191	0.70894	0.70508	0.56325	0.32717
RND0040	0.3110	7	2.46605	9.0017	651	0.0010772	-0.0035490	0.0119215	0.69618	0.69673	0.56889	0.33210
RND0040	0.3110	8	3.28871	12.0046	1093	0.0056450	-0.0061831	0.0089696	0.70572	0.68558	0.56675	0.33036
RND0040	0.3110	9	4.38064	15.9904	1659	0.0154138	-0.0027416	0.0074623	0.71341	0.70760	0.56384	0.32736
RND0041	0.1470	0	0.33132	2.1480	61	-0.0052557	0.0460275	0.0382113	0.77552	0.67392	0.76867	0.59564
RND0041	0.1470	1	0.44871	2.9091	95	0.0448651	0.0172600	0.0280560	0.81874	0.75787	0.77427	0.60373
RND0041	0.1470	2	0.59457	3.8548	197	-0.0315382	-0.0247342	0.0196112	0.75224	0.75532	0.76988	0.59745
RND0041	0.1470	3	0.78480	5.0881	268	0.0077313	0.0098498	0.0152513	0.76623	0.77831	0.76512	0.59004
RND0041	0.1470	4	1.05446	6.8364	375	-0.0016298	0.0024034	0.0145636	0.76701	0.77005	0.77288	0.60160
RND0041	0.1470	5	1.40786	9.1276	838	-0.0009829	-0.0025380	0.0101261	0.75692	0.75778	0.77488	0.60483
RND0041	0.1470	6	1.85990	12.0583	1585	-0.0045676	0.0004692	0.0069141	0.74767	0.76588	0.77319	0.60265
RND0041	0.1470	7	2.48102	16.0852	2800	0.0046587	-0.0009579	0.0055836	0.74326	0.75383	0.77046	0.59857
RND0041	0.1470	8	3.30671	21.4384	4628	-0.0055568	-0.0047880	0.0040315	0.75357	0.76763	0.76786	0.59445
RND0041	0.1470	9	4.42555	28.6922	7826	-0.0023557	0.0041757	0.0032175	0.76474	0.75789	0.76827	0.59508
RND0042	0.3470	0	0.32967	nan	10	nan	nan	nan	nan	nan	nan	nan
RND0042	0.3470	1	0.44525	1.5107	27	0.0485391	0.0195778	0.0510861	0.83890	0.60862	0.54523	0.30538
RND0042	0.3470	2	0.60008	2.0360	32	0.0153413	-0.0289808	0.0362094	0.80112	0.87012	0.55740	0.31691
RND0042	0.3470	3	0.77992	2.6462	63	-0.0001846	-0.0412269	0.0381406	0.72601	0.65313	0.56102	0.32093
RND0042	0.3470	4	1.07093	3.6336	157	0.0055657	0.0117386	0.0232464	0.77556	0.71313	0.55733	0.31748
RND0042	0.3470	5	1.40143	4.7550	241	-0.0056657	0.0295340	0.0180240	0.73836	0.71632	0.55429	0.31305
RND0042	0.3470	6	1.85802	6.3041	428	0.0171964	-0.0000965	0.0132545	0.74737	0.72276	0.53896	0.29849
RND0042	0.3470	7	2.48036	8.4157	692	-0.0220451	-0.0021797	0.0115841	0.72046	0.73510	0.54762	0.30753
RND0042	0.3470	8	3.32447	11.2797	1020	0.0119276	0.0084749	0.0089577	0.72984	0.72293	0.54847	0.30880
RND0042	0.3470	9	4.42218	15.0041	2084	-0.0058234	0.0041380	0.0062507	0.71556	0.73011	0.54726	0.30668
RND0043	0.4090	0	0.32967	nan	8	nan	nan	nan	nan	nan	nan	nan
RND0043	0.4090	1	0.43892	nan	10	nan	nan	nan	nan	nan	nan	nan
RND0043	0.4090	2	0.58437	nan	16	nan	nan	nan	nan	nan	nan	nan
RND0043	0.4090	3	0.80012	2.4487	24	-0.1100210	-0.1016663	0.0567325	0.67942	0.74570	0.49684	0.25117
RND0043	0.4090	4	1.03871	3.1789	55	-0.0309463	-0.0202614	0.0436711	0.66248	0.59577	0.51227	0.26696
RND0043	0.4090	5	1.38840	4.2492	117	-0.0120064	0.0364058	0.0294789	0.68815	0.65749	0.49306	0.24839
RND0043	0.4090	6	1.88293	5.7626	216	-0.0065459	-0.0029092	0.0187773	0.69732	0.66960	0.48400	0.24195
RND0043	0.4090	7	2.48732	7.6123	416	0.0016330	0.0160339	0.0158355	0.66778	0.69951	0.49114	0.24865
RND0043	0.4090	8	3.31489	10.1451	553	0.0049848	0.0102235	0.0120718	0.69558	0.69505	0.47506	0.23326
RND0043	0.4090	9	4.43442	13.5714	1185	0.0007113	0.0028032	0.0089168	0.68247	0.66650	0.48383	0.24133
RND0044	0.4410	0	0.32967	nan	11	nan	nan	nan	nan	nan	nan	nan
RND0044	0.4410	1	0.45240	1.3244	32	-0.0251938	-0.0118776	0.0607741	0.62379	0.89105	0.47918	0.23546
RND0044	0.4410	2	0.59988	1.7562	36	0.0157073	0.0141346	0.0433651	0.74365	0.78394	0.48340	0.24054
RND0044	0.4410	3	0.79738	2.3343	56	0.0339566	-0.0342135	0.0348016	0.77807	0.71204	0.46096	0.21874
RND0044	0.4410	4	1.06234	3.1100	70	-0.0226851	-0.0098289	0.0357403	0.58432	0.76172	0.48454	0.24036
RND0044	0.4410	5	1.40295	4.1072	175	-0.0336511	0.0056309	0.0214907	0.69928	0.68233	0.46915	0.22581
RND0044	0.4410	6	1.85941	5.4435	354	-0.0197501	0.0248227	0.0153048	0.72015	0.68305	0.47109	0.22742
RND0044	0.4410	7	2.48482	7.2744	537	-0.0195513	-0.0114183	0.0120626	0.73388	0.72034	0.46317	0.21980
RND0044	0.4410	8	3.30044	9.6622	855	-0.0038141	0.0109687	0.0105075	0.68151	0.69829	0.46729	0.22376
RND0044	0.4410	9	4.41736	12.9320	1620	0.0051667	0.0161337	0.0070871	0.71394	0.72280	0.46477	0.22176
RND0045	0.1930	0	0.33791	1.7553	29	0.0424046	-0.0129478	0.0485040	0.76671	0.72691	0.65572	0.44237
RND0045	0.1930	1	0.43463	2.2577	40	0.0351366	-0.0119423	0.0461611	0.74492	0.77338	0.69687	0.49294
RND0045	0.1930	2	0.59223	3.0764	82	-0.0501977	-0.0706489	0.0240610	0.75414	0.73194	0.66021	0.44542
RND0045	0.1930	3	0.78542	4.0800	125	-0.0226969	0.0085700	0.0224332	0.75267	0.69512	0.68836	0.48115
RND0045	0.1930	4	1.07294	5.5735	191	0.0259916	-0.0051425	0.0218280	0.78622	0.73461	0.67245	0.46040
RND0045	0.1930	5	1.39270	7.2346	376	0.0311357	0.0069640	0.0149208	0.73650	0.70871	0.66649	0.45287
RND0045	0.1930	6	1.85959	9.6599	652	0.0045319	-0.0031851	0.0107711	0.71567	0.73915	0.66734	0.45449
RND0045	0.1930	7	2.49418	12.9563	1155	-0.0069455	-0.0055031	0.0083396	0.73571	0.73698	0.66524	0.45202
RND0045	0.1930	8	3.31577	17.2242	2143	-0.0019964	-0.0065987	0.0061518	0.72573	0.72380	0.66582	0.45248
RND0045	0.1930	9	4.42778	23.0007	3947	0.0075655	0.0047403	0.0045904	0.72283	0.74738	0.67021	0.45820
RND0046	0.2590	0	0.31695	1.3164	22	0.2330285	-0.0344406	0.1083199	0.70997	0.58939	0.65988	0.43889
RND0046	0.2590	1	0.45437	1.8872	26	0.0255003	-0.0426638	0.0525846	0.74710	0.59791	0.63813	0.41539
RND0046	0.2590	2	0.59791	2.4834	47	-0.0198155	0.0081136	0.0489435	0.61020	0.70191	0.62552	0.40256
RND0046	0.2590	3	0.79399	3.2978	66	0.0592111	0.0242283	0.0412651	0.67712	0.67036	0.62283	0.39456
RND0046	0.2590	4	1.06418	4.4201	142	0.0127897	-0.0078808	0.0211834	0.71702	0.71705	0.61138	0.38165
RND0046	0.2590	5	1.39927	5.8118	341	0.0140569	0.0198277	0.0159705	0.70677	0.72678	0.59896	0.36802
RND0046	0.2590	6	1.85776	7.7162	573	-0.0122268	-0.0136166	0.0131617	0.67479	0.67478	0.60941	0.38050
RND0046	0.2590	7	2.46818	10.2515	870	0.0195390	0.0021345	0.0098038	0.69564	0.68986	0.61229	0.38421
RND0046	0.2590	8	3.30300	13.7189	1632	-0.0035358	-0.0030272	0.0067267	0.73675	0.70627	0.61274	0.38440
RND0046	0.2590	9	4.40504	18.2962	2569	-0.0028393	0.0019524	0.0056653	0.69621	0.70518	0.60811	0.37910
RND0047	0.4230	0	0.32967	nan	5	nan	nan	nan	nan	nan	nan	nan
RND0047	0.4230	1	0.43892	nan	13	nan	nan	nan	nan	nan	nan	nan
RND0047	0.4230	2	0.58437	nan	9	nan	nan	nan	nan	nan	nan	nan
RND0047	0.4230	3	0.80455	2.4134	29	-0.0371160	0.0799048	0.0840708	0.57574	0.56786	0.43104	0.19332
RND0047	0.4230	4	1.04620	3.1382	43	-0.0141758	-0.0429781	0.0409474	0.88141	0.53039	0.45865	0.21676
RND0047	0.4230	5	1.39779	4.1929	92	-0.0343137	-0.0578208	0.0360280	0.68701	0.65189	0.45884	0.21768
RND0047	0.4230	6	1.86421	5.5920	183	0.0284158	-0.0117682	0.0213683	0.66444	0.65812	0.44304	0.20421
