CATID	CUBEIDPUB	arm	CUBEFWHM	CUBETEXP	WARNMULT	WARNSK2M	WARNSKER	WARNRE	WARNWCS	WARNEMFT	WARNSKEM	WARNFCAL	WARNZ	RA_OBJ	DEC_OBJ	z_spec	r_petro	M_r	r_e	ellip	PA	mu_within_1re	g_i	Mstar	photometry	ReMGE	mMGE	PAMGE	epsMGE_Re	epsMGE_LW	dist2NNeigh	morph_type	SurfaceDensity	SurfaceDensity_err	SurfaceDensityFlag	SIGMA_RE	SIGMA_RE_ERR	SIGMA_RE_MGE	SIGMA_RE_MGE_ERR	LAMBDAR_RE	LAMBDAR_RE_ERR	VSIGMA_RE	VSIGMA_RE_ERR	PA_STELKIN	PA_STELKIN_ERR	APER_CORR_FLAG	MEAN_K51_RE	PA_GASKIN	PA_GASKIN_ERR	V_GAS_RE	V_GAS_RE_ERR	VDISP_GAS_RE	VDISP_GAS_RE_ERR	HALPHA_RE	HALPHA_RE_ERR	cluster	R_on_rtwo	V_on_sigma	is_mem	R_proj_Mpc_from_cat	v_pec_kms	host_z_clus	host_sigma_200	host_e_sigma_200	host_N_mem_R200	host_R_200	host_M_200_caustic	host_M_200_virial	has_stelkin_sigma_re	has_lambda_re	has_stelkin_pa	has_gaskin_pa	has_gas_vdisp_re	has_resolved_kin_maps	kin_quality_clean	has_struct_full	has_mge	has_morph	has_env_cluster	incl_deg_thin
585561	585561_A	GAMA	2.0728	14400	0	0	0	0	0	0	0	0	0	183.362	-0.0967039	0.021	15.976	-19.01	4.32	0.1152	137.81	20.96	1.01	9.63	GAMA	3.55796	16.0267	129.583	0.0883639	0.136276	14.9561	-9	0.913	0.0835	0	48.0573	1.94594	48.3351	1.69719	0.368055	0.0246794	0.395792	0.0250954	328	4.08333	1	0.097114	166	3.83333	0.171989	0.773434	45.5444	0.90568	15.3614	0.222582														True	True	True	True	True	True	True	True	True	True	False	27.7731
585659	585659_A	GAMA	1.68116	12300	0	0	0	0	0	0	0	0	0	183.878	-0.049407	0.02484	16.787	-18.58	5.87	0.5375	6.92	21.87	0.71	9.23	GAMA	5.15932	16.5761	10.098	0.557231	0.359765	19.9294	3	0.111	0.0158	0	53.5368	3.85813							193.5	9.58333			190	0.166667	-7.9936	0.326974	48.8713	0.359157	36.9926	0.195643														True	False	True	True	True	True	True	True	True	True	False	62.4515
585694	585694_A	GAMA	1.68116	12300	0	0	0	0	0	0	0	0	0	184.095	-0.135188	0.02476	18.323	-16.99	1.65	0.4006	26.97	20.98	0.68	8.56	GAMA	1.36893	18.393	44.6873	0.352488	0.363131	13.5441	3	0.132	0.0235	0	65.5566	5.59267	69.9934	4.97725	0.187603	0.0670381	0.224128	0.0767157	252.5	29.9167	0	0.659871	230.5	0.25	4.38964	0.282348	30.7197	0.359428	8.07558	0.0500622														True	True	True	True	True	True	True	True	True	True	False	53.1731
585755	585755_A	GAMA	1.68116	12300	0	0	0	0	0	0	0	0	0	184.189	-0.103492	0.04027	16.634	-19.7	5.09	0.6259	93.75	21.09	0.77	9.7	GAMA	2.5786	16.749	93.1065	0.521325	0.606387	16.3224	2	0.232	0.0517	0	78.1296	2.01413	73.3609	1.99865	0.478537	0.0193305	0.624404	0.0284797	267	3.08333	0	0.0461428	269.5	0.166667	-0.060308	0.422551	82.8646	0.385064	47.6239	0.222741														True	True	True	True	True	True	True	True	True	True	False	68.0313
586326	586326_A	GAMA	1.68116	12300	0	0	0	0	0	0	0	0	0	184.514	-0.0104746	0.03391	17.154	-18.78	9.43	0.7437	161.49	22.62	0.56	9.18	GAMA	4.6775	17.0109	159.067	0.76066	0.606265	14.9863	3	0.1	0.0184	1									171.5	17.75			169	0.166667	-19.618	0.38623	56.934	0.408296	41.4213	0.224784														False	False	True	True	True	True	True	True	True	True	False	75.1494
586330	586330_A	GAMA	1.68116	12300	0	0	0	0	0	0	0	0	0	184.545	-0.163698	0.03839	16.207	-20.1	1.94	0.5546	131.95	18.74	1.18	10.18	GAMA	1.28448	16.2453	129.43	0.300048	0.511466	5.58759	1	0.443	0.1122	0	107.322	1.0176	106.214	1.18739	0.254421	0.00900297	0.281809	0.00958127	311.5	0.583333	0	0.0247281	214	0.25	12.7719	2.39968	77.8274	2.45257	2.07263	0.086824														True	True	True	True	True	True	True	True	True	True	False	63.5511
586494	586494_A	GAMA	2.469	9300	0	0	0	0	0	0	0	0	0	185.165	-0.025817	0.02952	16.068	-19.58	9.28	0.8249	150.82	21.07	0.61	9.53	GAMA	4.60506	15.9276	151.02	0.798558	0.601717	9.68205	3	0.194	0.0346	1					0.691001	0.0540327	0.983444	0.0879468	146.5	13.4167	1		154	0.166667	-16.8991	0.222117	69.278	0.200623	194.892	0.643061														False	True	True	True	True	True	True	True	True	True	False	79.9155
592216	592216_A	GAMA	1.70055	11550	0	0	0	0	0	0	0	0	0	212.104	-0.10649	0.05127	17.105	-19.78	7.09	0.8351	132.71	21.52	1.15	10.03	GAMA	3.03173	17.1071	132.512	0.767611	0.669178	9.30209	2.5	2.122	0.3982	0	95.3884	4.12296	86.5717	5.3267	0.593518	0.0294568	0.781193	0.0576294	322	8.16667	0	0.119611	315.5	0.25	179.548	1.11901	89.8067	1.01871	14.9392	0.164485														True	True	True	True	True	True	True	True	True	True	False	80.5086
592294	592294_A	GAMA	1.5284	11200	0	0	0	0	0	0	0	0	0	212.465	-0.0830136	0.05467	16.053	-21.01	2.15	0.5316	13.87	18.9	1.21	10.55	GAMA	1.39516	16.1041	13.2579	0.271151	0.51583	11.5625	1	1.577	0.3545	0	201.155	1.57831	199.72	1.57269	0.281065	0.0068906	0.323187	0.00718254	9.5	0.916667	0	0.0376016	344.5	0.75	-57.9515	98.409	317.17	93.0644	0.105187	0.21676														True	True	True	True	True	True	True	True	True	True	False	62.0695
592401	592401_A	GAMA	1.48131	19300	0	0	0	0	0	0	0	0	0	212.893	-0.111227	0.02561	18.421	-16.86	2.47	0.2241	158.99	22.22	0.42	8.29	GAMA	2.34287	18.4729	162.469	0.152983	0.233762	13.1175	3	0.766	0.1368	0									320	29.9167			345.5	0.166667	15.9314	0.287459	24.1287	0.429129	12.1547	0.0838508														False	False	True	True	True	True	True	True	True	True	False	39.1133
592419	592419_A	GAMA	1.5284	11200	0	0	0	0	0	0	0	0	0	212.965	-0.0508998	0.05495	17.346	-19.73	2.17	0.727	54.65	19.66	1.31	10.11	GAMA	1.49039	17.4229	57.2563	0.209228	0.431521	14.5783	1	2.222	1.5525	0	130.577	2.08614	129.973	2.05826	0.379174	0.0198191	0.446035	0.0255911	219	3.16667	0	0.0223301	49.5	0.166667	-17.1007	6.81061	126.558	6.69907	0.994808	0.0605287														True	True	True	True	True	True	True	True	True	True	False	74.1571
592421	592421_A	GAMA	1.48131	19300	0	0	0	0	0	0	0	0	0	212.974	-0.0341865	0.05307	14.795	-22.16	7.14	0.283	100.53	20.76	1.01	10.85	GAMA	5.76032	14.894	99.8668	0.298495	0.233774	14.2362	2	2.843	2.4507	0	165.552	2.03905	167.729	1.83642	0.56116	0.00492822	0.719741	0.00773027	280.5	0.666667	0	0.0180288	287.5	0.166667	33.6641	0.455934	141.097	0.402575	193.097	0.58096														True	True	True	True	True	True	True	True	True	True	False	44.1927
592466	592466_A	GAMA	1.48131	19300	0	0	0	0	0	0	0	0	0	213.079	-0.122686	0.01749	17.201	-17.4	4.27	0.792	138.37	20.74	0.36	8.47	GAMA	1.97559	17.2594	138.91	0.708954	0.754172	8.98096	3	0.064		4									283	29.8333			306	0.166667	-23.232	0.109625	29.5435	0.145899	71.8705	0.285782														False	False	True	True	True	True	True	True	True	True	False	77.9948
592542	592542_A	GAMA	1.48131	19300	0	0	0	0	0	0	0	0	0	213.376	-0.1257	0.02593	18.354	-16.94	2.54	0.3966	177.06	21.93	0.41	8.31	GAMA	1.93761	18.5199	2.95636	0.218276	0.307971	11.6314	3	0.736	0.1477	0									200	29.9167			93.5	0.166667	-56.4265	0.2438	21.4119	0.384606	14.7491	0.0980087														False	False	True	True	True	True	True	True	True	True	False	52.8862
592835	592835_A	GAMA	2.39463	12600	0	0	0	0	0	0	0	0	0	214.259	-0.163617	0.05152	15.679	-21.2	4.26	0.548	111.69	20.1	0.87	10.36	GAMA	2.88249	15.7928	109.919	0.514498	0.493307	23.5649	3	2.082	0.2777	0	95.9505	1.9094	91.4712	1.94067	0.502512	0.0134256	0.634945	0.0208533	112	1.91667	0	0.0384598	120	0.166667	44.0784	0.318477	100.673	0.269242	122.749	0.382057														True	True	True	True	True	True	True	True	True	True	False	63.1279
592858	592858_A	GAMA	2.39463	12600	0	0	0	0	0	0	0	0	0	214.282	-0.0152389	0.05279	15.981	-21.08	4.15	0.743	152.93	19.51	1.36	10.69	GAMA	2.11158	15.8638	152.806	0.425282	0.498537	26.038	1.5	5.186	0.7692	0	164.678	1.76194	159.085	1.74637	0.428874	0.00895941	0.499346	0.0113815	332.5	1.5	0	0.0227246	327	1.83333	9.77547	4.02536	164.349	3.58497	5.60504	0.191739														True	True	True	True	True	True	True	True	True	True	False	75.1079
592863	592863_A	GAMA	2.39463	12600	0	0	0	0	0	0	0	0	0	214.339	-0.169098	0.04362	17.093	-19.41	6.33	0.1394	30.72	22.9	0.63	9.46	GAMA	5.06583	17.2455	18.7131	0.0451672	0.0259337	14.4326	3	0.031	0.0075	1	45.5293	7.60485	45.8379	7.0778					248	29.9167			57.5	0.583333	-15.2144	0.237245	28.9342	0.314616	43.8201	0.221071														True	False	True	True	True	True	True	True	True	True	False	30.616
592999	592999_A	GAMA	1.55095	12600	0	0	0	0	0	0	0	0	0	215.062	-0.0793763	0.05278	16.03	-20.89	4.24	0.473	129.15	20.56	0.89	10.26	GAMA	2.98269	16.1342	132.595	0.437597	0.455121	18.8759	2.5	2.168	0.3202	0	101.517	1.93929	97.1044	1.96482	0.540047	0.0124743	0.705408	0.020439	313	1.75	0	0.0310672	310.5	0.166667	-34.2951	0.465651	104.676	0.412464	82.5328	0.328465														True	True	True	True	True	True	True	True	True	True	False	58.197
593117	593117_A	GAMA	1.55095	12600	0	0	0	0	0	0	0	0	0	215.549	-0.131285	0.054	16.667	-20.3	2.93	0.6294	70.97	19.99	0.88	10.02	GAMA	1.78953	16.748	74.8442	0.425969	0.575861	20.9308	2.5	1.448	0.0349	0	123.254	2.13577	107.383	2.11928	0.629593	0.0114473	0.855269	0.0231924	74	1.25	0	0.0106567	77	0.166667	27.6746	0.45468	118.8	0.378716	57.7005	0.216209														True	True	True	True	True	True	True	True	True	True	False	68.2474
593526	593526_B	GAMA	2.47451	12900	0	0	0	0	0	0	0	0	0	216.819	-0.0900759	0.03057	16.801	-18.89	2.45	0.4938	137.19	20.14	0.69	9.32	GAMA	1.76931	16.8988	136.572	0.452543	0.4375	10.2767	3	0.217	0.0361	0	54.0995	3.58511	55.6162	4.20492	0.134925	0.0427487	0.153483	0.041784	347	29.9167	0	0.582085	134.5	0.333333	-12.5156	0.210198	49.5994	0.208099	47.0612	0.200942														True	True	True	True	True	True	True	True	True	True	False	59.589
593642	593642_B	GAMA	2.47451	12900	0	0	0	0	0	0	0	0	0	217.362	-0.208916	0.03525	17.088	-18.97	3.4	0.5103	13.21	20.87	1.06	9.65	GAMA	1.80971	17.124	13.4825	0.260627	0.540751	23.051	1.5	0.515	0.0874	0	76.1598	2.56784	68.5809	2.59185	0.282081	0.0235427	0.343437	0.0264687	11.5	4.08333	0	0.106105	351.5	0.5	-28.5603	1.4798	46.0207	1.78854	2.74362	0.078319														True	True	True	True	True	True	True	True	True	True	False	60.6791
593645	593645_A	GAMA	2.13082	17050	0	0	0	0	0	0	0	0	0	217.394	-0.0182288	0.00516	14.104	-15.92	11.65	0.3935	107	21.7	0.5	8	GAMA	14.5634	13.9916	90.011	0.456773	0.505905	21.7587	3	1.129	0.2145	1									250.5	8.83333			254.5	0.25	0.203679	0.0529069	25.2019	0.0741456	826.959	1.47333														False	False	True	True	True	True	True	True	True	True	False	52.6631
593680	593680_A	GAMA	2.13082	17050	0	0	0	0	0	0	0	0	0	217.442	-0.152387	0.03	15.154	-20.55	11.53	0.841	114.84	20.55	1.2	10.41	GAMA	4.24443	15.2229	113.722	0.808122	0.801111	6.09481	3	0.342	0.0536	0					0.762898	0.00928686	1.30881	0.0230066	113	1.16667	1		122.5	0.166667	67.5644	0.307083	112.606	0.281525	212.508	0.604613														False	True	True	True	True	True	True	True	True	True	False	80.8511
593682	593682_A	GAMA	2.53355	12600	0	0	0	0	0	0	0	0	0	217.45	-0.207412	0.03029	17.358	-18.46	6.91	0.7485	140.29	22.01	0.55	9.04	GAMA	3.31193	17.4113	138.778	0.668285	0.753672	11.1636	3	0.368	0.0604	0	59.2212	7.91605	59.7555	8.14462					126.5	29.9167			139	0.166667	-5.61255	0.324985	41.1773	0.364361	38.7192	0.23586														True	False	True	True	True	True	True	True	True	True	False	75.4337
593813	593813_A	GAMA	2.53355	12600	0	0	0	0	0	0	0	0	0	217.909	-0.174762	0.09222	16.308	-22.02	2.29	0.5244	48.58	19.41	1.35	10.99	GAMA	1.80499	16.3536	47.4182	0.281005	0.401661	11.0718	1	0.423	0.0708	0	240.707	2.52537	240.507	2.617	0.309656	0.0111675	0.353163	0.0115215	221	1.91667	0	0.0520759	134.5	0.333333	192.713	88.3615	359.28	86.9739	0.0635646	0.361687														True	True	True	True	True	True	True	True	True	True	False	61.6016
594049	594049_A	GAMA	1.57959	11900	0	0	0	0	0	0	0	0	0	218.936	-0.0133691	0.02947	13.912	-22.26	28.64	0.3352	21.17	21.81	1.18	11.07	GAMA	9.76638	13.4326	21.5606	0.332747	0.330602	16.7206	0	1.115	0.4225	0					0.289155	0.00288853	0.334671	0.00214353	25	1.66667	1		83.5	0.166667	13.9674	5.25821	235.807	4.02398	104.836	2.70561														False	True	True	True	True	True	True	True	True	True	False	48.333
594053	594053_A	GAMA	1.57959	11900	0	0	0	0	0	0	0	0	0	218.998	-0.123037	0.05599	16.045	-21.17	2.24	0.1719	55.83	19.42	1.14	10.54	GAMA	1.48745	16.0003	61.4546	0.13791	0.187439	11.7341	1.5	0.711	0.0851	0	114.082	0.922303	115.539	0.984494	0.163984	0.00678436	0.174697	0.00635219	227.5	2.08333	0	0.047149	44	0.25	14.5063	2.10506	76.8945	2.15194	4.18408	0.132224														True	True	True	True	True	True	True	True	True	True	False	34.0959
594059	594059_A	GAMA	1.57959	11900	0	0	0	0	0	0	0	0	0	218.909	-0.0970225	0.02946	16.474	-19.17	7.7	0.3119	138.38	22.48	0.74	9.48	GAMA	6.17161	16.5178	129.414	0.270771	0.231611	16.5767	3	0.945	0.3526	0	44.3307	5.52494	43.1043	4.65806					132	12.0833			145	0.166667	-41.417	0.364355	45.6829	0.407215	43.1734	0.257573														True	False	True	True	True	True	True	True	True	True	False	46.5201
594265	594265_A	GAMA	3.11983	10500	0	0	0	0	0	0	0	0	0	219.605	-0.188935	0.03362	17.191	-18.75	2.37	0.3878	169.55	20.56	0.39	9.02	GAMA	1.78385	17.2461	167.532	0.330977	0.3855	19.3193	3	0.304	0.0745	0	49.5065	5.86262	53.7284	6.43083					194	29.8333			159.5	0.25	-15.7169	0.174708	42.2528	0.178072	53.2799	0.219245														True	False	True	True	True	True	True	True	True	True	False	52.2513
594313	594313_A	GAMA	3.11983	10500	0	0	0	0	0	0	0	0	0	219.679	-0.00774326	0.03361	15.009	-20.92	8.11	0.7391	166.87	20.17	1.15	10.51	GAMA	3.73177	15.1315	167.589	0.714735	0.734238	15.8426	2	0.323	0.3845	0			117.315	2.36674	0.620077	0.00815625	0.875271	0.015666	167.5	0.916667	1	0.0370009	170	0.166667	42.4836	0.457675	141.257	0.378157	256.993	0.715726														False	True	True	True	True	True	True	True	True	True	False	74.8765
594364	594364_A	GAMA	3.11983	10500	0	0	0	0	0	0	0	0	0	219.832	-0.158881	0.03769	17.908	-18.26	4.54	0.8163	84.09	21.48	0.85	9.19	GAMA	2.35553	17.8631	84.0428	0.714153	0.589455	9.38967	3	0.326	0.0605	0	47.4286	9.44122	50.1989	11.0153					266	29.9167			246.5	0.166667	272.08	0.817985	56.2666	0.862372	7.38058	0.0864592														True	False	True	True	True	True	True	True	True	True	False	79.4147
594674	594674_A	GAMA	2.05622	12250	0	0	0	0	0	0	0	0	0	221.027	-0.0058916	0.0343	17.195	-18.81	3.74	0.1793	122.32	21.97	0.5	9.15	GAMA	3.86563	17.2769	107.11	0.176021	0.277584	16.9962	3	0.231	0.0452	0	52.3351	7.29623	50.7547	8.88876					95.5	8.08333			86	0.166667	-12.5206	0.179323	35.9399	0.206633	70.9021	0.278701														True	False	True	True	True	True	True	True	True	True	False	34.8451
594723	594723_A	GAMA	2.05622	12250	0	0	0	0	0	0	0	0	0	221.316	-0.159534	0.00548	15.034	-17.35	10.73	0.3286	144.18	21.7	0.74	8.78	GAMA	7.83073	15.0791	146.722	0.305344	0.322493	16.3241	3	2.068	1.2046	0									124.5	11.8333			275.5	0.666667	17.1196	0.167021	24.2422	0.264295	128.717	0.514491														False	False	True	True	True	True	True	True	True	True	False	47.8248
594731	594731_A	GAMA	2.05622	12250	0	0	0	0	0	0	0	0	0	221.387	-0.192674	0.03995	17.372	-18.92	2.41	0.2708	170.95	21.03	0.68	9.31	GAMA	2.02953	17.473	165.853	0.163815	0.279132	10.847	3	0.248	0.0256	0	52.1603	3.70224	47.2357	3.72194					354	8.5			337	0.25	-6.43508	0.272765	42.649	0.296224	28.0178	0.145271														True	False	True	True	True	True	True	True	True	True	False	43.1806
594785	594785_A	GAMA	2.05622	12250	0	0	0	0	0	0	0	0	0	221.635	-0.20003	0.02774	18.839	-16.68	1.7	0.4944	15.55	21.35	0.56	8.35	GAMA	1.3318	18.923	12.0681	0.199791	0.309405	5.81084	3	0.553	0.1061	0	40.024	10.8977							190	29.8333			124.5	0.166667	-5.16415	0.659155	21.124	1.08833	2.63962	0.0412935														True	False	True	True	True	True	True	True	True	True	False	59.6288
594834	594834_A	GAMA	2.05622	12250	0	0	0	0	0	0	0	0	0	221.896	-0.122071	0.05652	16.224	-20.89	2.54	0.3923	167.18	19.73	1.14	10.45	GAMA	1.88626	16.2722	166.163	0.0643085	0.314011	9.41157	2	0.233	0.0441	0	133.275	2.29436	128.861	2.26896	0.430983	0.0126075	0.51818	0.0164872	172	1.25	0	0.0437831	183	0.333333	-24.0618	0.448954	116.202	0.396215	71.6395	0.277619														True	True	True	True	True	True	True	True	True	True	False	52.5766
594906	594906_A	GAMA	2.1412	12600	0	0	0	0	0	0	0	0	0	222.362	-0.164201	0.04096	16.394	-19.98	1.86	0.3057	36.79	19.47	0.71	9.77	GAMA	1.56995	16.4756	43.86	0.183375	0.227549	7.2527	3	2.192	0.3521	0	86.3438	2.12897	85.8746	2.04198	0.376559	0.0193405	0.456551	0.022617	42	2	0	0.0261504	48	0.166667	35.393	0.255706	79.7347	0.198875	114.975	0.521336														True	True	True	True	True	True	True	True	True	True	False	46.0285
594918	594918_A	GAMA	2.12487	17100	0	0	0	0	0	0	0	0	0	222.488	-0.175871	0.04327	17.695	-18.78	2.68	0.1323	7.26001	21.77	0.84	9.38	GAMA	2.29329	17.9242	171.897	0.134665	0.148025	18.9912	3	4.839	2.4534	0	42.8228	4.17747	42.2767	4.70367					184.5	9.5			202.5	1.5	8.26554	0.512041	25.9802	0.723038	7.80815	0.091825														True	False	True	True	True	True	True	True	True	True	False	29.8075
594946	594946_A	GAMA	2.6745	12600	0	0	0	0	0	0	0	0	0	222.629	-0.129032	0.0439	17.183	-19.34	2.53	0.2762	144.25	20.91	1.19	9.88	GAMA	2.05207	17.2858	148.471	0.221612	0.245644	12.9911	0.5	6.838	1.2359	0	71.9593	2.88077	72.8812	3.13699	0.326396	0.0318993	0.423356	0.0373351	122.5	5.91667	0	0.0642436	112.5	8.5	-11.941	2.8395	86.968	2.83468	3.39735	0.104878														True	True	True	True	True	True	True	True	True	True	False	43.6309
594964	594964_A	GAMA	2.23191	12600	0	0	0	0	0	0	0	0	0	222.661	-0.122322	0.04236	18.268	-18.16	3.22	0.7314	66.55	21.47	0.57	8.92	GAMA	2.26072	18.2973	65.6543	0.514919	0.46605	13.4115	3	10.468	2.4788	0	62.5728	6.50165	50.9142	7.7012					126	29.8333			57	0.166667	-115.503	0.435792	51.0161	0.469073	10.866	0.0743318														True	False	True	True	True	True	True	True	True	True	False	74.419
594967	594967_A	GAMA	2.12487	17100	0	0	0	0	0	0	0	0	0	222.759	-0.139854	0.04155	18.259	-18.14	2.18	0.4737	40.06	21.39	0.7	9.02	GAMA	1.57869	18.32	40.8507	0.399951	0.358676	12.8998	3	14.748	2.434	0	53.5535	5.82788	49.3917	7.83039					354.5	29.9167			28.5	0.166667	92.9156	0.283629	28.0333	0.373182	12.9232	0.0877805														True	False	True	True	True	True	True	True	True	True	False	58.2442
594970	594970_A	GAMA	2.1412	12600	0	0	0	0	0	0	0	0	0	222.79	-0.124525	0.04407	18.602	-17.93	1.97	0.5434	13.81	21.35	0.88	9.08	GAMA	1.47471	18.7481	13.0165	0.338177	0.368941	9.74124	3	13.762	5.6921	0	35.2371	9.74925							1	21.9167			2	0.166667	-44.8133	1.08762	44.5911	1.19074	2.70859	0.0491278														True	False	True	True	True	True	True	True	True	True	False	62.8321
594986	594986_A	GAMA	2.6745	12600	0	0	0	0	0	0	0	0	0	222.816	-0.163268	0.04276	16.637	-20.01	5.09	0.7415	4.29001	20.79	1.25	10.23	GAMA	2.63366	16.6776	3.87827	0.675825	0.558774	9.04128	3	5.199	0.3516	0	78.5965	2.66788	69.1125	2.98017	0.524377	0.0234299	0.71058	0.0382711	353	3.25	0	0.0404912	5	0.166667	-18.4431	0.853813	88.4867	0.817909	19.9081	0.168396														True	True	True	True	True	True	True	True	True	True	False	75.0189
594990	594990_A	GAMA	2.6745	12600	0	0	0	0	0	0	0	0	0	222.801	-0.0608492	0.04355	15.922	-20.59	3.91	0.2571	61.64	20.64	1.14	10.34	GAMA	3.35601	16.0387	54.5197	0.220705	0.23463	11.0727	1.5	13.855	0.9348	0	96.4126	1.50666	96.2598	1.5346	0.290763	0.0120178	0.309739	0.0127015	100	2.41667	0	0.0537231	92	0.333333	-8.75359	0.934405	93.398	0.885965	26.5576	0.223956														True	True	True	True	True	True	True	True	True	True	False	42.021
594992	594992_A	GAMA	2.23191	12600	0	0	0	0	0	0	0	0	0	222.804	-0.0315407	0.04232	18.24	-18.18	1.28	0.2305	159.7	20.57	1.08	9.35	GAMA	1.31157	18.3713	170.922	0.00481314	1.19209e-07	13.0991	5	31.444	11.2113	0	55.4574	3.91026	54.6991	3.85665					351	16.0833			201	0.166667	-470.002	107.886	314.935	104.623																True	False	True	True	True	True	True	True	True	True	False	39.691
595027	595027_A	GAMA	2.1412	12600	0	0	0	0	0	0	0	0	0	223.133	-0.166344	0.04247	16.498	-19.97	7.16	0.794	115.91	21.24	0.86	9.88	GAMA	3.56369	16.5236	115.942	0.763443	0.638452	16.4367	3	7.564	3.3391	0	78.8575	3.61113	54.0351	4.27251					290.5	4.66667			291.5	0.166667	-2.77975	0.331638	84.0506	0.295457	71.8749	0.268616														True	False	True	True	True	True	True	True	True	True	False	78.112
595060	595060_A	GAMA	2.6745	12600	0	0	0	0	0	0	0	0	0	223.374	-0.208437	0.04442	15.58	-20.99	4.23	0.0821	80.96	20.59	0.87	10.29	GAMA	3.54275	15.6724	57.0787	0.113185	0.0702831	18.6397	2	3.476	0.5796	1	75.7736	1.17549	77.5521	1.08152	0.352873	0.010415	0.380149	0.0112796	117.5	1.75	0	0.052471	116	0.166667	-10.7527	0.37505	62.5304	0.372187	53.4694	0.264134														True	True	True	True	True	True	True	True	True	True	False	23.379
491509	491509_A	GAMA	2.19595	10135	0	0	0	0	0	0	0	0	0	212.163	-1.49395	0.05444	16.006	-21.02	6.67	0.7545	67.85	20.74	1.28	10.6	GAMA	3.21022	16.122	69.2111	0.637424	0.585186	12.9465	2	0.381	0.0573	0	131.74	2.4162	119.22	2.25469	0.582982	0.0128043	0.807292	0.0234814	240.5	2.75	0	0.0377552	248.5	0.166667	-13.1505	3.98558	158.18	3.41278	10.0829	0.251806														True	True	True	True	True	True	True	True	True	True	False	75.7886
491552	491552_A	GAMA	2.58754	10800	0	0	0	0	0	0	0	0	0	212.401	-1.43279	0.02449	16.998	-18.37	6.56	0.5869	96.61	22.17	0.64	9.09	GAMA	4.01946	17.1147	99.8315	0.579714	0.576279	15.3667	3	0.802	0.123	1	48.3928	8.87979	92.6335	7.39527					284	13.8333			268.5	0.166667	129.898	0.386414	47.2864	0.431824	36.1133	0.224735														True	False	True	True	True	True	True	True	True	True	False	65.6003
491608	491608_A	GAMA	2.58754	10800	0	0	0	0	0	0	0	0	0	212.52	-1.508	0.02458	17.449	-17.71	3.45	0.5741	99.11	21.75	0.26	8.49	GAMA	2.65239	17.7734	103.321	0.659523	0.669057	8.49333	3	0.712	0.1197	1	81.2536	10.7777							170.5	29.9167			89.5	1	5.50645	0.342731	23.5081	0.523103	13.6924	0.107565														True	False	True	True	True	True	True	True	True	True	False	64.7924
491743	491743_A	GAMA	1.42788	21000	2	0	0	0	0	0	0	0	0	213.128	-1.40598	0.01728	16.258	-18.39	4.49	0.4201	5.44	21.13	0.58	9.05	GAMA	3.65822	16.333	11.58	0.372477	0.301446	4.9632	3	0.465		4													9.5	0.166667	-17.5329	0.101971	30.3816	0.129505	129.216	0.326446														False	False	False	True	True	True	False	True	True	True	False	54.5565
491887	491887_A	GAMA	2.03599	12300	0	0	0	0	0	0	0	0	0	213.775	-1.55688	0.0375	14.759	-21.41	3.46	0.2984	110.91	19.32	1.05	10.61	GAMA	3.36298	14.8999	113.724	0.253565	0.185811	22.5779	2	0.976	0.4226	1	151.352	1.03899	151.919	1.07202	0.305764	0.00459044	0.323936	0.00475749	152.5	0.666667	0	0.0224316	155	0.166667	9.9899	1.85356	212.679	1.37099	47.581	0.434121														True	True	True	True	True	True	True	True	True	True	False	45.4445
491956	491956_A	GAMA	2.34741	11200	0	0	1	0	0	0	0	0	0	214.065	-1.46463	0.03634	16.893	-19.81	1.26	0.46	64.84	20.13	-0.11	9.04	GAMA	2.17258	16.9608	137.23	0.379448	0.406292	2.92273	3	0.482	0.68	1													102.5	0.166667	68.0955	0.109592	57.11	0.0980736	103.969	0.325315														False	False	False	True	True	True	False	True	True	True	False	57.3164
491960	491960_A	GAMA	2.03599	12300	0	0	0	0	0	0	0	0	0	214.198	-1.34912	0.04927	15.13	-21.65	7.47	0.2893	92.14	20.91	1.07	10.71	GAMA	3.29171	15.2952	97.1255	0.333259	0.248187	21.8711	2	1.927	0.4518	0	125.478	1.44608	135.23	1.25617	0.377665	0.00719186	0.381782	0.00666875	62	1.41667	1	0.0376574	71	0.166667	44.371	1.00373	102.004	0.96269	59.4957	0.57519														True	True	True	True	True	True	True	True	True	True	False	44.7081
49204	49204_A	GAMA	3.11983	10500	0	0	0	0	0	0	0	0	0	220.022	-0.722574	0.00626	16.925	-15.65	5.92	0.6912	97.65	21.58	0.38	7.79	GAMA	3.85157	16.8954	99.23	0.66173	0.541878	10.8691	3	2.114	8.0172	1									340	29.9167			275.5	2.08333	-34.0225	0.13253	18.2963	0.228471	78.9242	0.32287														False	False	True	True	True	True	True	True	True	True	False	72.0131
492384	492384_A	GAMA	2.37419	14400	0	0	0	0	0	0	0	0	0	216.395	-1.37612	0.05543	15.974	-21.05	3.77	0.454	139.53	20.29	1.07	10.46	GAMA	2.5612	16.1398	144.058	0.492256	0.454603	9.37159	2	6.506	1.1082	0	121.998	1.49113	116.338	1.76239	0.571572	0.00823767	0.750393	0.0140895	142.5	0.916667	0	0.0172515	138	0.166667	22.8377	0.515065	113.084	0.415937	71.1306	0.30036														True	True	True	True	True	True	True	True	True	True	False	56.907
