CATID	cluster	RA_OBJ	DEC_OBJ	z_spec	r_petro	M_r	r_e	ellip	PA	mu_within_1re	g_i	Mstar	R_on_rtwo	V_on_sigma	is_mem	SURV_SAMI	BAD_CLASS	sep_deg	R_proj_Mpc_from_cat	R_proj_Mpc_direct	R_on_R200_recomputed	v_pec_kms	host_RAdeg	host_DEdeg	host_z_clus	host_sigma_200	host_e_sigma_200	host_N_mem_R200	host_N_mem_2R200	host_R_200	host_M_200_caustic	host_e_M_200_caustic	host_M_200_virial	host_e_M_200_virial
9008500227	Abell 85	10.2986	-9.17143	0.0537413	16.2199	-20.9852	2.76476	0.422261	183.925	19.7352	1.20252	10.5332	0.328603	-0.31725	1	7	8	0.206892	0.79522	0.794778	0.328421	-317.884	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500251	Abell 85	10.5903	-9.11667	0.0524741	16.1031	-20.8986	3.09475	0.654039	163.45	19.405	1.12545	10.4336	0.359656	-0.677284	1	7	0	0.226444	0.870367	0.869887	0.359458	-678.639	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500330	Abell 85	10.6445	-9.07678	0.0502876	16.9297	-20.0533	1.42353	0.355671	182.279	19.2422	0.742039	9.80555	0.461287	-1.29952	1	3	0	0.290432	1.11631	1.1157	0.461033	-1302.12	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500374	Abell 85	10.3723	-9.00019	0.0506609	17.2933	-20.134	33.0711	0.945329	143.804	22.9074	0.976614	10.0945	0.500607	-1.1932	1	8	1	0.315188	1.21147	1.2108	0.50033	-1195.59	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500391	Abell 85	10.1759	-9.4781	0.0537214	15.9262	-21.0983	3.12313	0.35378	226.389	19.8576	1.20874	10.5792	0.525054	-0.322915	1	7	0	0.330579	1.27063	1.26992	0.524762	-323.56	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500615	Abell 85	10.6761	-8.92448	0.0566091	15.6397	-21.3507	3.7589	0.306409	191.527	20.0547	1.15309	10.6278	0.690234	0.495939	1	7	0	0.434579	1.67037	1.66944	0.689852	496.931	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500631	Abell 85	10.1814	-8.95758	0.0544281	16.4963	-20.5348	1.88845	0.432421	104.81	19.2305	1.18057	10.329	0.701751	-0.122294	1	7	0	0.44183	1.69824	1.6973	0.701362	-122.538	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500759	Abell 85	10.7315	-9.74868	0.0515749	16.613	-20.4723	1.4453	0.440315	170.333	18.777	1.17843	10.3058	0.825373	-0.933032	1	7	0	0.519664	1.9974	1.9963	0.824916	-934.898	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500777	Abell 85	10.597	-9.81297	0.0552438	15.9942	-21.0129	2.28075	0.664384	238.236	18.6018	1.24488	10.5696	0.837537	0.109072	1	7	0	0.527322	2.02684	2.02571	0.837072	109.29	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500783	Abell 85	10.5027	-9.83444	0.0520995	15.4458	-21.5814	9.69008	0.855841	235.203	20.3327	1.14389	10.7251	0.846414	-0.783815	1	7	0	0.532911	2.04832	2.04718	0.845944	-785.383	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008501218	Abell 85	10.356	-10.0555	0.0647767	16.2273	-20.8926	2.78731	0.634691	132.74	19.3133	1.25223	10.52	1.20592	2.79985	0	2	0	0.759261	2.91833	2.91671	1.20525	2805.45	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9011901812	Abell 119	13.8105	-0.329202	0.0432455	16.8447	-19.6616	2.35597	0.442762	215.992	20.0166	1.11394	9.93905	1.47863	-0.325241	1	2	0	0.961062	3.0164	3.0103	1.47564	-273.203	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011902095	Abell 119	13.7568	-2.26032	0.0447285	16.3818	-20.1462	4.18413	0.505488	265.973	20.6846	1.16723	10.1801	1.61812	0.18195	1	2	0	1.05173	3.30096	3.29428	1.61484	152.838	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9016800008	Abell 168	18.7652	0.405231	0.0446384	14.4967	-22.0869	9.99436	0.462909	111.611	20.6581	1.11103	10.9096	0.476269	-0.145584	1	8	0	0.198313	0.628675	0.63048	0.477636	-79.4887	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800187	Abell 168	18.6371	0.233784	0.0450492	16.3645	-20.1791	2.25196	0.153547	263.851	19.8806	1.16203	10.1855	0.431841	0.070172	1	7	0	0.179813	0.57003	0.571666	0.43308	38.3139	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800284	Abell 168	18.7405	0.149326	0.0451052	18.5968	-18.4172	2.76823	0.440581	122.435	21.9064	1.40925	9.73459	0.237539	0.0995613	1	7	0	0.0989082	0.313552	0.314451	0.238221	54.3605	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800602	Abell 168	19.007	0.0206568	0.0453571	17.737	-18.858	1.15463	0.0786474	266.35	19.9692	1.03074	9.55818	0.65224	0.231805	1	7	0	0.271584	0.860957	0.863426	0.65411	126.566	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016801536	Abell 168	19.6136	0.28547	0.0416577	15.6203	-20.8811	11.6487	0.871806	174.709	20.7291	1.14357	10.4805	1.92378	-1.71345	1	2	0	0.801035	2.53938	2.54667	1.92929	-935.541	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9239900067	Abell 2399	329.475	-7.72847	0.0578222	17.6219	-19.5305	0.836374	0.00341167	265.075	19.1665	1.37168	10.0871	0.295359	-0.0572433	1	7	0	0.12146	0.490296	0.491139	0.295867	-39.4978	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900185	Abell 2399	329.318	-7.99236	0.0569835	17.104	-20.3253	3.35524	0.397434	228.956	20.9893	1.47235	10.5345	0.495842	-0.401915	1	7	1	0.203881	0.823098	0.824416	0.496636	-277.321	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900202	Abell 2399	329.606	-7.73343	0.0574352	17.006	-20.151	3.56265	0.124641	213.68	21.4237	1.17451	10.1675	0.582543	-0.216256	1	7	0	0.239549	0.967022	0.968645	0.583521	-149.216	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9011900040	Abell 119	13.9999	-1.27119	0.0443092	17.865	-18.7421	1.7143	0.246943	178.297	20.7337	1.22103	9.64985	0.106198	0.0386236	1	7	0	0.069025	0.216643	0.216204	0.105983	32.4438	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900081	Abell 119	14.1593	-1.29802	0.0419724	18.5644	-18.441	1.94467	0.00467482	244.969	21.9134	1.26091	9.67226	0.156129	-0.761215	1	7	8	0.101479	0.318502	0.317858	0.155813	-639.42	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900168	Abell 119	14.244	-1.25689	0.044621	16.1915	-20.33	2.63372	0.0743879	215.013	20.1642	1.19003	10.2763	0.272065	0.145225	1	7	0	0.176834	0.555013	0.553891	0.271515	121.989	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900170	Abell 119	14.1251	-1.08703	0.0480088	16.9065	-19.6098	1.9997	0.418638	204.5	19.7754	1.11519	9.91281	0.273894	1.30127	1	7	0	0.178023	0.558744	0.557614	0.27334	1093.07	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900201	Abell 119	14.091	-1.44943	0.0462053	16.6722	-19.8534	2.56633	0.558711	176.671	19.7511	1.1255	10.0251	0.300818	0.68632	1	7	0	0.195522	0.613669	0.612428	0.30021	576.509	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900222	Abell 119	13.8686	-1.32377	0.039595	17.6909	-18.816	1.5742	0.377243	211.577	20.1985	1.0763	9.56972	0.32299	-1.57678	1	7	0	0.209933	0.658899	0.657565	0.322336	-1324.5	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900225	Abell 119	13.9402	-1.08428	0.0422569	16.9352	-19.5672	3.78076	0.709599	207.593	20.6048	0.99877	9.82376	0.327718	-0.663739	1	8	0	0.213007	0.668546	0.667193	0.327055	-557.541	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900312	Abell 119	14.0473	-1.53128	0.0489472	15.8922	-20.6353	4.86569	0.031635	250.229	21.0368	1.14002	10.352	0.425595	1.62083	1	7	0	0.276623	0.868213	0.866456	0.424734	1361.5	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900342	Abell 119	13.9202	-0.997226	0.0446995	16.9783	-19.5178	2.73976	0.685098	185.077	19.968	1.08539	9.86282	0.457004	0.172055	1	7	0	0.297038	0.932288	0.930401	0.456079	144.526	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900421	Abell 119	13.7275	-1.34074	0.0466058	17.0447	-19.5309	8.09742	0.204201	186.374	22.937	1.0333	9.82685	0.53868	0.822988	1	8	0	0.350125	1.09891	1.09668	0.537589	691.31	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900436	Abell 119	13.8175	-1.51407	0.0405481	16.828	-19.8478	2.79825	0.518295	124.095	20.3138	1.19493	10.1643	0.553068	-1.24959	1	7	1	0.359476	1.12826	1.12598	0.551949	-1049.66	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900656	Abell 119	14.4834	-0.998926	0.0419528	17.7154	-18.7607	1.90829	0.00190211	134.289	21.2595	0.8213	9.35033	0.752076	-0.767931	1	3	0	0.488826	1.53423	1.53113	0.750554	-645.062	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900671	Abell 119	14.3146	-0.825156	0.0476159	17.3602	-19.1058	2.88689	0.221511	250.075	21.4205	0.886335	9.52632	0.763571	1.16738	1	8	0	0.496297	1.55769	1.55453	0.762026	980.602	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011901202	Abell 119	13.8826	-0.53022	0.0440746	15.4817	-20.9952	4.81319	0.0676857	172.109	20.6367	1.24485	10.5832	1.15123	-0.0415846	1	2	0	0.748261	2.3485	2.34375	1.1489	-34.931	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011901221	Abell 119	13.3148	-1.20253	0.042857	17.3306	-19.1964	17.5289	0.380555	138.061	23.8786	1.09616	9.73594	1.16008	-0.458202	1	2	0	0.754018	2.36657	2.36178	1.15774	-384.889	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9008501420	Abell 85	9.77821	-8.79954	0.0549142	15.6311	-21.4571	3.57748	0.130568	192.576	20.0617	1.04982	10.5959	1.33573	0.0156066	1	2	0	0.840991	3.23247	3.23068	1.33499	15.6379	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008501840	Abell 85	10.9924	-10.1856	0.0497808	16.3465	-20.6458	3.30614	0.0394299	158.365	20.7638	1.13187	10.3431	1.63038	-1.44394	1	2	0	1.02651	3.94553	3.94335	1.62948	-1446.82	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9044200079	EDCC 442	6.5177	-33.0894	0.0491932	16.8826	-19.8737	2.21634	0.278783	105.104	20.1283	1.20161	10.0983	0.304914	-0.310929	1	7	0	0.122545	0.429928	0.429609	0.304688	-181.272	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044200613	EDCC 442	6.15308	-32.4771	0.0504337	16.7213	-20.0596	3.02265	0.205915	8.61756	20.7493	1.12665	10.1149	1.49482	0.296702	1	2	0	0.600767	2.10769	2.10613	1.49371	172.978	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9403800003	Abell 4038	356.947	-28.135	0.0272982	15.5258	-20.3523	1.88185	0.400562	166.9	18.5893	1.35943	10.4724	0.0139256	-1.00157	1	7	0	0.00958591	0.0203314	0.0202614	0.0138777	-597.938	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800026	Abell 4038	356.87	-28.1406	0.0304341	16.6574	-19.0783	1.57012	0.145713	149.776	19.6627	1.21996	9.83642	0.086715	0.528593	1	7	0	0.0597179	0.126604	0.126224	0.0864545	315.57	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800135	Abell 4038	356.785	-28.2484	0.0244944	18.1241	-18.2403	25.922	0.122506	134.984	25.3366	1.33349	9.57717	0.250041	-2.37359	0	7	0	0.172187	0.365059	0.363944	0.249277	-1417.04	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800283	Abell 4038	357.25	-28.0408	0.0347212	14.9769	-20.5912					0.842111	10.1059	0.425889	2.61293	0	8	0	0.293272	0.621799	0.619878	0.424574	1559.92	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800560	Abell 4038	356.876	-27.6622	0.0289514	14.4099	-21.1615	29.5922	0.326762	191.531	22.7654	1.24489	10.6926	0.699428	-0.194276	1	7	0	0.48164	1.02116	1.01802	0.697277	-115.982	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800813	Abell 4038	357.603	-27.9405	0.0292344	13.8578	-21.702	6.4615	0.646793	174.484	18.7054	1.23905	10.9001	0.900679	-0.0562358	1	7	0	0.620222	1.31499	1.31094	0.897903	-33.5728	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403801567	Abell 4038	358.023	-28.1567	0.0295565	16.5994	-18.9666	1.99152	0.328842	115.771	19.7141	0.91773	9.53301	1.38925	0.100871	1	2	0	0.956659	2.0283	2.02205	1.38497	60.2198	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403802436	Abell 4038	356.583	-29.3852	0.0328	17.0012	-18.5651	6.45561	0.80368	35.8683	21.337	1.21435	9.61533	1.86274	1.67995	0	2	0	1.28272	2.7196	2.71124	1.85701	1002.93	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403802507	Abell 4038	355.462	-28.0246	0.0279952	13.8079	-21.7553	10.4038	0.39118	153.421	20.402	1.17348	10.8614	1.89829	-0.661061	1	2	0	1.30721	2.77151	2.763	1.89246	-394.654	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9011902360	Abell 119	13.0983	-1.83657	0.0444774	15.0295	-21.5439	8.21747	0.266136	272.087	21.3609	1.17051	10.7461	1.73779	0.0961518	1	2	0	1.12951	3.54509	3.53792	1.73427	80.7675	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011902548	Abell 119	14.102	-2.44613	0.0454393	17.0055	-19.5077	1.87715	0.583559	268.642	19.4174	1.1358	9.89934	1.83281	0.424816	1	2	0	1.19127	3.73893	3.73136	1.8291	356.846	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9016800272	Abell 168	18.5922	0.196923	0.0433789	17.6177	-18.9161	2.47246	0.453225	194.813	20.8851	1.07275	9.61609	0.538458	-0.807527	1	7	0	0.224207	0.710765	0.712805	0.540003	-440.91	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800317	Abell 168	18.9155	0.187453	0.0455047	16.639	-19.9657	3.22447	0.676565	225.376	19.838	1.07144	10.0216	0.247429	0.309269	1	7	0	0.103026	0.326606	0.327543	0.248138	168.861	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9239900211	Abell 2399	329.364	-7.56605	0.0590676	15.7185	-21.4015	4.65894	0.540551	160.934	20.1206	1.25482	10.7335	0.558905	0.454124	1	7	0	0.229815	0.927782	0.929283	0.559809	313.345	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900222	Abell 2399	329.346	-8.02869	0.0527334	16.7936	-20.2944	2.89231	0.166062	238.337	20.9876	0.915329	10.0442	0.570289	-2.15282	1	8	0	0.234494	0.94668	0.948206	0.571209	-1485.44	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239901020	Abell 2399	330.047	-7.57582	0.0594694	16.959	-20.2804	1.07075	0.320867	189.022	18.651	1.05156	10.1128	1.71119	0.618937	1	2	0	0.703636	2.84058	2.84524	1.714	427.067	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9388000051	Abell 3880	336.935	-30.6698	0.0586955	16.32	-20.8475	3.41082	0.143394	106.837	20.6677	1.28626	10.5418	0.256629	0.396834	1	7	0	0.101238	0.40804	0.408051	0.256636	261.911	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000364	Abell 3880	336.509	-30.4121	0.0575896	15.859	-21.2779	10.229	0.833261	90.1766	21.1053	0.985081	10.5002	1.10381	-0.0780714	1	2	0	0.435445	1.75506	1.75512	1.10385	-51.5271	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000380	Abell 3880	337.387	-30.8508	0.0555113	16.436	-20.7062	5.49696	0.538034	94.0147	21.2415	1.21141	10.4301	1.13322	-0.971877	1	2	0	0.447048	1.80182	1.80189	1.13326	-641.439	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000391	Abell 3880	337.074	-30.1302	0.0557159	15.2704	-21.8261	5.03625	0.637355	122.316	19.8641	1.25819	10.9189	1.14826	-0.883801	1	2	0	0.45298	1.82573	1.82579	1.1483	-583.309	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9008500018	Abell 85	10.4898	-9.282	0.0571778	17.2603	-19.7571	0.930207	0.20064	153.253	18.8434	1.18776	10.0286	0.0573041	0.656935	1	7	0	0.0360801	0.138676	0.138602	0.0572737	658.249	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500103	Abell 85	10.4143	-9.41457	0.0600751	16.2054	-20.7644	8.65578	0.0883992	219.649	22.387	1.26446	10.4997	0.190992	1.47583	1	7	0	0.12025	0.462201	0.461943	0.190885	1478.79	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500228	Abell 85	10.572	-9.47996	0.052781	16.4704	-20.4993	2.81514	0.464893	140.612	20.0766	0.870972	10.0623	0.330923	-0.590048	1	8	0	0.208353	0.800834	0.80039	0.33074	-591.229	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500256	Abell 85	10.4663	-9.53289	0.0558201	16.6939	-20.3087	1.90975	0.513436	89.424	19.2889	1.24542	10.2853	0.364969	0.272435	1	7	0	0.229788	0.883226	0.882735	0.364766	272.98	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500362	Abell 85	10.2236	-9.10204	0.056951	17.1529	-19.8615	2.48558	0.735702	119.258	19.7414	1.15692	10.0403	0.489604	0.592749	1	7	0	0.30826	1.18484	1.18418	0.489332	593.934	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500535	Abell 85	10.6729	-8.94691	0.0504293	15.701	-21.275	6.84012	0.559086	227.376	21.0294	0.892807	10.4151	0.656822	-1.25916	1	8	0	0.413543	1.58951	1.58863	0.65646	-1261.68	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500851	Abell 85	10.3264	-8.75416	0.0565923	17.1445	-19.8561	1.04489	0.180248	157.856	19.0742	1.19735	10.071	0.8969	0.491178	1	7	0	0.564698	2.1705	2.1693	0.896403	492.16	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9091700088	APMCC 0917	355.4	-29.3877	0.0469059	16.5178	-20.129	3.754	0.746118	35.1797	20.5726	0.549265	9.68428	0.455159	-2.33392	1	3	0	0.151315	0.541639	0.541482	0.455027	-1148.29	355.398	-29.2364	0.0509	492	47	86	119	1.19	1.8	0.7	2.1	0.6
9044200330	EDCC 442	6.65591	-32.7034	0.0510919	16.0673	-20.6915	2.24405	0.599564	136.014	18.7967	1.24603	10.463	1.02955	0.618823	1	2	0	0.413777	1.45167	1.45059	1.02879	360.774	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9403800005	Abell 4038	356.925	-28.126	0.029741	15.1668	-21.2948	4.91345	0.177217	108.997	20.9791	1.37048	10.816	0.0265603	0.190816	1	7	0	0.0182923	0.038778	0.0386637	0.026482	113.917	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800013	Abell 4038	356.898	-28.1255	0.030942	15.5503	-20.0177	2.45411	0.18221	31.4854	19.3672	1.2187	10.2015	0.0552221	0.775994	1	7	0	0.0380309	0.0806243	0.0803844	0.0550578	463.268	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800159	Abell 4038	356.742	-28.0487	0.0267069	16.0657	-19.5466	1.40673	0.169533	31.466	18.5626	1.23631	10.03	0.283631	-1.29059	1	7	0	0.195318	0.414101	0.412835	0.282764	-770.482	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800231	Abell 4038	357.084	-27.9198	0.0341109	17.4697	-24.5065	37.9858	0.636312	154.423	24.1594	1.01362	11.8858	0.371704	2.31673	0	8	0	0.255961	0.542688	0.541014	0.370558	1383.09	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800397	Abell 4038	357.315	-27.9762	0.0338905	14.641	-20.9162	11.3712	0.617656	113.163	20.9136	1.19653	10.5389	0.538996	2.20974	0	7	0	0.371159	0.786934	0.784505	0.537332	1319.22	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800694	Abell 4038	356.422	-27.8076	0.0306248	16.4819	-19.1163	4.3233	0.618628	156.481	20.5137	1.17342	9.79982	0.819769	0.621486	1	7	0	0.564513	1.19686	1.19319	0.817253	371.027	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403801299	Abell 4038	357.876	-28.347	0.0268582	16.7966	-18.8185	3.80756	0.0838516	125.559	21.5394	1.0521	9.58542	1.23654	-1.21663	1	2	0	0.8515	1.80534	1.79978	1.23273	-726.33	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403801376	Abell 4038	357.838	-28.5301	0.0285916	14.979	-20.5902	7.84414	0.432843	39.5676	20.8759	0.881288	10.1493	1.28229	-0.369872	1	2	0	0.883006	1.87214	1.86638	1.27834	-220.813	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403801710	Abell 4038	358.08	-28.2921	0.0315216	16.035	-19.6377	7.40884	0.587565	146.233	21.2304	0.883374	9.77741	1.47834	1.05813	1	2	0	1.01801	2.15838	2.15174	1.47379	631.704	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9011900003	Abell 119	14.0746	-1.26213	0.0384967	15.8718	-20.2278					1.14983	10.2055	0.0154529	-1.95419	1	7	0	0.010044	0.0315239	0.0314604	0.0154218	-1641.52	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900024	Abell 119	14.1066	-1.26247	0.0382319	13.4478	-23.1012	14.1544	0.141583	122.804	20.7422	1.27457	11.4609	0.0616853	-2.04523	1	7	0	0.0400936	0.125838	0.125584	0.0615607	-1718	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900080	Abell 119	14.1222	-1.34013	0.0439958	16.359	-20.1724	1.23911	0.0923773	121.968	18.7247	1.22286	10.239	0.155496	-0.0685476	1	7	0	0.101068	0.317213	0.316571	0.155182	-57.58	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900256	Abell 119	14.1655	-1.47486	0.0430024	16.1943	-20.3511	2.18379	0.104627	95.0582	19.6372	1.13638	10.2448	0.369993	-0.408421	1	7	0	0.240483	0.754785	0.753258	0.369244	-343.074	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900314	Abell 119	13.9163	-1.48904	0.0427982	15.99	-20.7145	7.17778	0.36045	173.461	21.2555	1.17117	10.4208	0.427871	-0.478347	1	7	0	0.278103	0.872857	0.871091	0.427005	-401.811	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900376	Abell 119	14.2854	-1.49404	0.0445908	16.5916	-19.9205	4.74193	0.403721	148.757	21.2152	1.08708	10.0282	0.497503	0.134918	1	7	0	0.323362	1.01491	1.01285	0.496497	113.331	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900395	Abell 119	14.1889	-0.940774	0.0436253	17.2163	-19.477	1.59071	0.276148	264.414	19.6874	1.23104	9.99575	0.518963	-0.195249	1	7	0	0.337309	1.05868	1.05654	0.517913	-164.009	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900670	Abell 119	14.1264	-1.74804	0.0489511	16.8243	-19.7088	3.87356	0.503925	237.562	21.0724	0.373384	9.37079	0.763444	1.62215	1	3	0	0.496214	1.55743	1.55427	0.761899	1362.61	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900908	Abell 119	14.5089	-0.826949	0.0444196	17.5862	-18.9026	3.27091	0.747269	211.865	20.7739	1.02242	9.5627	0.946689	0.0763667	1	7	0	0.615318	1.93125	1.92734	0.944773	64.1481	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011901092	Abell 119	14.62	-0.81769	0.0455925	17.7224	-18.7788	2.3744	0.521338	244.29	20.8778	1.13546	9.59714	1.08473	0.477121	1	2	0	0.705041	2.21285	2.20837	1.08254	400.782	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011901134	Abell 119	13.4453	-0.883145	0.0472024	15.9321	-20.6325	3.24667	0.443429	240.438	19.746	1.19582	10.3972	1.11494	1.02644	1	2	0	0.724674	2.27447	2.26987	1.11268	862.21	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011901241	Abell 119	14.4436	-0.58229	0.0460098	15.4354	-21.1512	3.5951	0.319031	90.4804	19.6585	1.24795	10.6479	1.18649	0.619585	1	2	0	0.771182	2.42044	2.41555	1.18409	520.451	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
