name,row,r,v,ev,gas,disk,bul,sd,sb,inc,q,x,y,z,b2,flexible,flexible_density,rar,rar_density,prediction_support
UGC02916,35,15.86,209.0,8.38,52.47,115.82,139.51,17.17,0.0,50.0,2,-10.326335792437936,-10.049361155981615,0.9337402994969354,23084.365169999997,-9.995959971285899,-9.999847543300817,-10.010455694916441,-10.014392469054627,True
UGC02916,36,19.05,215.0,13.2,66.17,112.66,127.33,10.22,0.0,50.0,2,-10.425371236795472,-10.104368605402566,0.7084209001347127,22073.656929999997,-10.056142325722984,-10.06066275919754,-10.07382177575071,-10.078410691733028,True
UGC02916,37,22.14,215.0,13.9,76.32,108.18,118.11,6.19,0.0,50.0,2,-10.503279497837623,-10.169651241933632,0.4906606533561368,21441.17907,-10.10367424566718,-10.109127055711806,-10.122722253532068,-10.128262128636944,True
UGC02916,38,25.34,210.0,10.6,79.67,102.95,110.4,3.68,0.0,50.0,2,-10.58827102829821,-10.248718566301722,0.2648178230095365,20178.372150000003,-10.160200703740387,-10.166841968456566,-10.17518821219775,-10.181914771158263,True
UGC02916,39,28.53,196.0,12.8,78.35,97.69,104.04,2.19,0.0,50.0,2,-10.677776110895886,-10.360140174166263,0.03941411917613713,18487.415670000002,-10.219729050522453,-10.227492149821249,-10.229521169814204,-10.23736639402834,True
UGC02916,40,31.72,185.0,11.5,74.49,92.71,98.67,1.3,0.0,50.0,2,-10.768973005068467,-10.456340267061677,-0.18708664335714442,16661.37038,-10.280382593139192,-10.289255721107306,-10.28398903959852,-10.292940731927644,True
UGC02916,41,34.91,182.0,10.8,72.76,88.3,94.06,0.78,0.0,50.0,2,-10.84518705420189,-10.512157618066167,-0.4089353929735008,15385.561120000002,-10.331071293878939,-10.34121184339664,-10.32887258066567,-10.3390921379607,True
UGC02953,2,0.26,231.0,16.4,-0.97,35.2,203.79,2729.19,15656.33,50.0,2,-8.431716124229935,-8.177099933408668,4.090752605877021,29689.833969999996,-8.470911676597236,-8.465145481691017,-8.430481770362773,-8.424886410096951,False
UGC02953,3,0.34,231.0,11.9,-1.0,45.31,224.63,2668.31,11345.04,50.0,2,-8.460366341297805,-8.293605502480105,3.9673458980402034,36346.54388,-8.493119688538389,-8.488691272335053,-8.458872825792033,-8.45458702451999,False
UGC02953,4,0.43,232.0,8.04,-1.04,56.16,236.57,2601.44,8539.84,50.0,2,-8.512673839066226,-8.391843031019926,3.8620483304500346,40751.64662999999,-8.535488095563109,-8.53193772784034,-8.510591611647236,-8.507129749343637,False
UGC02953,5,0.51,232.0,6.53,-1.11,65.37,243.18,2543.41,6949.05,50.0,2,-8.558122625794672,-8.465944751538276,3.78788818205609,43530.94503,-8.577253380151035,-8.574116880774705,-8.555386460463387,-8.552319150614114,True
UGC02953,6,0.6,232.0,4.75,-1.21,75.35,248.89,2479.67,5592.32,50.0,2,-8.602862549721257,-8.536525825823983,3.7121830894751406,46199.709619999994,-8.618367253363994,-8.615672306428777,-8.599329976488642,-8.596685507805061,True
UGC02953,7,0.69,232.0,4.0,-1.34,84.97,252.61,2417.53,4572.83,50.0,2,-8.64446454913904,-8.597223666177594,3.644413574960973,48276.42332,-8.656597522424684,-8.654279977024563,-8.640035092324556,-8.637750330380884,True
UGC02953,8,0.77,233.0,5.69,-1.48,93.17,255.01,2363.6,3849.38,50.0,2,-8.678095928618582,-8.641129428342582,3.5884247756739187,49859.204119999995,-8.687503168893098,-8.685505924645106,-8.672817655407611,-8.670839025000262,True
UGC02953,9,0.86,233.0,4.83,-1.64,102.03,256.4,2304.36,3221.94,50.0,2,-8.714400580096084,-8.689137154413668,3.532440707675689,51221.04284999999,-8.72086542584141,-8.719157644990839,-8.708068747114114,-8.706363782673007,True
UGC02953,10,0.95,234.0,10.8,-1.82,110.51,257.17,2246.61,2765.52,50.0,2,-8.747756092471267,-8.7286424356907,3.4856034697078155,52398.403880000005,-8.751517563493605,-8.75001761553148,-8.740319422564697,-8.738807259184872,True
UGC02953,11,1.03,235.0,10.3,-2.0,117.74,258.4,2196.5,2416.65,50.0,2,-8.772482508233546,-8.760052045383839,3.445589415216889,53666.74579999998,-8.774239969645421,-8.77296098159233,-8.764135858216836,-8.762834106899156,True
UGC02953,12,1.11,235.0,10.6,-2.17,124.74,258.76,2147.5,2096.14,50.0,2,-8.79712276611285,-8.792537799465324,3.4050128688828134,54645.04121999999,-8.796883200779355,-8.795833272559745,-8.787787542909573,-8.786704419105206,True
UGC02953,13,1.2,236.0,10.2,-2.35,132.45,259.47,2093.68,1752.88,50.0,2,-8.821172386388193,-8.82270778532955,3.3567629579833844,55893.25538000002,-8.818983663901347,-8.81826656069512,-8.810789579489821,-8.810030070809871,True
UGC02953,14,1.29,237.0,10.6,-2.54,139.94,259.74,2041.21,1444.87,50.0,2,-8.843984967425945,-8.85044356350118,3.307926695787965,57010.55752,-8.839947346494672,-8.839584720077728,-8.832529441895078,-8.832116018809664,True
UGC02953,15,1.38,238.0,14.2,-2.73,147.1,259.48,1990.06,1174.7,50.0,2,-8.866231192600582,-8.876075717510352,3.259431406118138,57942.661380000005,-8.860390574846999,-8.860384637074166,-8.853652355789379,-8.853587536359033,True
UGC02953,16,1.46,238.0,14.1,-2.94,153.23,258.65,1945.67,969.16,50.0,2,-8.886095297976581,-8.900549486893551,3.217812041593285,58560.94859999999,-8.8786447478147,-8.878936036416997,-8.872446580983386,-8.872671579242816,True
UGC02953,17,1.55,239.0,19.6,-3.15,159.87,257.13,1896.9,770.65,50.0,2,-8.90845960712462,-8.922886441496155,3.172575203190454,59050.371779999994,-8.899196489751423,-8.89980193181042,-8.893528228151014,-8.894058856222808,True
UGC02953,18,1.63,240.0,17.8,-3.37,165.58,255.36,1854.59,629.73,50.0,2,-8.928167758969984,-8.941115666202885,3.1361197475534293,59343.12202000001,-8.917307348803433,-8.918146558647782,-8.912035294150451,-8.912791795161203,True
UGC02953,19,1.72,241.0,7.14,-3.59,171.83,252.89,1808.11,495.74,50.0,2,-8.950236261106339,-8.96084490697995,3.0972826514777627,59517.23282,-8.937587258092568,-8.938663156266909,-8.93267774771275,-8.933661873340956,True
UGC02953,20,1.8,242.0,11.9,-3.81,177.21,250.43,1767.23,402.06,50.0,2,-8.969465659680104,-8.976992318364582,3.066347173585127,59587.805380000005,-8.955258165540254,-8.95650358988399,-8.950592756603312,-8.951738183838575,True
UGC02953,21,1.89,243.0,10.9,-4.02,183.03,247.35,1719.56,316.59,50.0,2,-8.990848576393027,-8.994599802198758,3.033983554003049,59561.245800000004,-8.974908054263825,-8.976316257668019,-8.97043346892902,-8.971732300424382,True
UGC02953,22,1.98,244.0,17.6,-4.24,188.55,244.09,1672.1,250.14,50.0,2,-9.011765097128361,-9.01123608280621,3.0048147271826315,59463.52332000001,-8.993274050780402,-8.994696681870032,-8.989757272296853,-8.99107078629106,True
UGC02953,23,2.07,246.0,11.4,-4.48,193.82,240.73,1628.43,196.88,50.0,2,-9.032056213388783,-9.023450676472297,2.97865109009639,59328.67882999999,-9.010445507564341,-9.011769648226926,-9.008421904054552,-9.00964425821134,True
UGC02953,24,2.15,247.0,12.9,-4.72,198.33,237.68,1591.58,160.14,50.0,2,-9.049545333691574,-9.036395098618412,2.9580322758535695,59189.363730000005,-9.025245761508689,-9.026460599773651,-9.02444350505939,-9.025562657751646,True
UGC02953,25,2.23,248.0,15.4,-4.99,202.68,234.62,1556.82,129.09,50.0,2,-9.066455569056373,-9.048752046617867,2.9389063153142687,59047.27218,-9.039556131231386,-9.040655044590999,-9.039875976670423,-9.04088501223788,True
UGC02953,26,2.32,249.0,17.6,-5.25,207.44,231.17,1520.1,101.99,50.0,2,-9.084754112401715,-9.062439835921566,2.9198324812957814,58895.812529999996,-9.055041363400523,-9.0559943337207,-9.05650923446502,-9.05737842903482,True
UGC02953,27,2.4,251.0,24.0,-5.52,211.55,228.14,1490.64,82.62,50.0,2,-9.100334181101157,-9.070214343971669,2.9047988266457456,58779.73256999999,-9.068226073050287,-9.069039535620742,-9.070616387373022,-9.07135113393773,True
UGC02953,28,2.49,252.0,10.1,-5.8,216.16,224.74,1462.65,65.01,50.0,2,-9.117025890704594,-9.082748810754786,2.8903271071383356,58684.58012,-9.082351514274265,-9.082994859581465,-9.085673161793997,-9.086243027941554,True
UGC02953,29,2.58,253.0,12.0,-6.06,220.83,221.41,1439.08,51.48,50.0,2,-9.132614181328174,-9.094729208833733,2.878278154605669,58661.892519999994,-9.095543181767708,-9.096009129041613,-9.099680774936742,-9.100077968756306,True
UGC02953,30,2.67,254.0,6.34,-6.31,225.64,218.17,1415.29,40.48,50.0,2,-9.146960449316262,-9.106194373346838,2.8668666027863217,58735.59292999999,-9.107683781506362,-9.107990542029711,-9.112525866457728,-9.112768258959393,True
UGC02953,31,2.75,256.0,6.22,-6.56,230.0,215.36,1394.11,32.75,50.0,2,-9.158767683659262,-9.112203308428702,2.857320432528105,58872.91712,-9.117675711553805,-9.117853407856652,-9.123063900417108,-9.12318085531617,True
UGC02953,32,2.83,257.0,5.6,-6.82,234.46,212.6,1373.66,26.62,50.0,2,-9.169708510145462,-9.12127073408384,2.8484748565024707,59078.365399999995,-9.12693443969755,-9.126992541147994,-9.132801282544003,-9.132802003060261,True
UGC02953,33,2.92,259.0,8.73,-7.07,239.57,209.57,1344.19,20.95,50.0,2,-9.181015559697666,-9.128133868508053,2.8368049919560137,59390.61697999999,-9.136503085909402,-9.136469537085935,-9.142836746013092,-9.142749573575143,True
UGC02953,34,3.0,260.0,5.19,-7.31,243.97,206.96,1311.28,16.93,50.0,2,-9.190570559594775,-9.136525104000166,2.8244454143412003,59689.95347000001,-9.144589051496409,-9.144509619719688,-9.15129498657819,-9.15116538727253,True
UGC02953,35,3.09,262.0,11.0,-7.55,248.68,204.14,1269.31,13.39,50.0,2,-9.200904029193767,-9.142706442007482,2.808904749318116,60035.066419999996,-9.153333800891659,-9.153232221413457,-9.160419316601601,-9.160271551797026,True
UGC02953,36,3.18,263.0,16.0,-7.78,252.98,201.42,1224.91,10.58,50.0,2,-9.211187306725197,-9.151866168227055,2.7922943125612627,60337.92327999999,-9.162036075003241,-9.16192692751692,-9.1694754541125,-9.1693242129703,True
UGC02953,37,3.27,264.0,13.1,-8.0,256.93,198.78,1182.82,8.31,50.0,2,-9.221411668088265,-9.160690444142762,2.776139433490276,60601.95433,-9.170688491018016,-9.170567264772894,-9.178455977649023,-9.178296685425963,True
UGC02953,38,3.35,266.0,11.8,-8.21,260.17,196.48,1144.53,6.73,50.0,2,-9.23049260421811,-9.16463207899685,2.761157748538153,60799.883630000004,-9.178373277813876,-9.178249328397559,-9.186412249765805,-9.186253882865344,True
UGC02953,39,3.43,267.0,12.7,-8.4,263.1,194.27,1105.43,5.47,50.0,2,-9.23960805642478,-9.171622142535758,2.745499505062125,60958.828030000004,-9.186087274009253,-9.185968420870159,-9.194379830308947,-9.194230291735392,True
UGC02953,40,4.21,280.0,5.52,-9.93,282.25,175.61,838.68,0.7,50.0,2,-9.326022443504359,-9.219316578373368,2.623073468950865,61321.13682,-9.259215873451655,-9.258816605878991,-9.26895811152101,-9.26856061181059,True
UGC02953,41,4.29,282.0,2.35,-10.07,283.7,173.97,817.02,0.56,50.0,2,-9.334153760797516,-9.22130962076814,2.6116192347579057,61327.332729999995,-9.266097040643443,-9.265670557201483,-9.275885901296116,-9.275464232056986,True
UGC02953,42,4.38,283.0,5.1,-10.2,285.12,172.2,793.56,0.44,50.0,2,-9.343366624032594,-9.227251784677657,2.598886762882245,61299.6552,-9.273893471399992,-9.273433052492706,-9.283716342252644,-9.283264161487548,True
UGC02953,43,4.47,285.0,4.61,-10.32,286.54,170.45,771.06,0.35,50.0,2,-9.352315746861406,-9.229968348337055,2.5863340799334655,61283.325150000004,-9.281466710542524,-9.280975661740241,-9.291303452061198,-9.290823988095376,True
UGC02953,44,4.8,290.0,10.8,-10.66,290.98,164.51,698.48,0.15,50.0,2,-9.384085091390084,-9.245795786799814,2.54325453179546,61165.52267,-9.308351674367426,-9.307733156893907,-9.318084750153583,-9.31748953149606,True
UGC02953,45,5.25,296.0,2.85,-10.87,296.92,157.31,618.22,0.04,50.0,2,-9.42215500928655,-9.266926426510219,2.4901523928859013,61285.091570000004,-9.340568529346585,-9.339815952172712,-9.349862277271402,-9.349147202369432,True
UGC02953,46,5.32,298.0,1.92,-10.98,297.8,156.27,605.44,0.04,50.0,2,-9.427687805043403,-9.266829649364675,2.4810812828082103,61316.07863,-9.345250684927079,-9.344495729950188,-9.354451950282357,-9.353736714063235,True
UGC02953,47,5.41,299.0,4.29,-10.98,298.79,154.97,589.09,0.03,50.0,2,-9.43488785923347,-9.271205433679848,2.469182617372436,61328.162280000004,-9.351343766144492,-9.350586905400824,-9.360413794809075,-9.359699547807157,True
UGC02953,48,5.5,300.0,4.92,-10.87,299.65,153.7,572.85,0.02,50.0,2,-9.44215721635804,-9.275470725277057,2.4570321488721425,61313.48734999998,-9.357495495310575,-9.356738445134884,-9.366420535518255,-9.365709037374804,True
UGC02953,49,5.58,301.0,2.24,-10.87,300.25,152.59,558.57,0.02,50.0,2,-9.448839867556943,-9.278851752972031,2.4460693807591527,61255.47001999999,-9.363150721705777,-9.362390881078218,-9.371931406610035,-9.37121979586865,True
UGC02953,50,5.67,302.0,4.59,-10.87,300.59,151.39,543.65,0.01,50.0,2,-9.456876261873548,-9.282919718200743,2.434300580451619,61102.26961999999,-9.369951559862496,-9.369170485800309,-9.378544606762057,-9.377814823771075,True
UGC02953,51,5.76,303.0,5.07,-10.77,301.15,150.21,529.17,0.01,50.0,2,-9.464273786189205,-9.28688777164074,2.4225767090564,61023.79921999999,-9.376211751143456,-9.37542238649009,-9.384618529563976,-9.383883373996829,True
UGC02953,52,6.0,306.0,7.89,-10.56,302.48,147.17,492.68,0.01,50.0,2,-9.483620590003882,-9.296058942642622,2.3915472778291993,60796.86783,-9.392584078882718,-9.391777680747216,-9.400442356421,-9.399697840266485,True
UGC02953,53,6.18,307.0,4.41,-10.25,303.22,145.01,468.31,0.0,50.0,2,-9.497969235994967,-9.30606226935658,2.369503435870929,60585.65177000001,-9.404726691018086,-9.403895411564472,-9.412120905518782,-9.411357089661065,True
UGC02953,54,6.27,308.0,3.2,-10.11,303.58,143.96,458.48,0.0,50.0,2,-9.504968008488602,-9.309516653051967,2.360290399785712,60485.33322,-9.410324825190958,-9.409508818272336,-9.417799625329783,-9.417050870132426,True
UGC02953,55,6.36,309.0,6.66,-9.94,303.97,142.94,449.61,0.0,50.0,2,-9.511753700468306,-9.312890702020884,2.351805966364376,60402.36737000001,-9.415623870854432,-9.414835580177032,-9.423294402839847,-9.422572013704553,True
UGC02953,56,6.45,310.0,5.83,-9.76,304.41,141.93,441.7,0.0,50.0,2,-9.518316802055962,-9.316186872188862,2.34409740359441,60338.35388000001,-9.42074909243994,-9.41998132141967,-9.428598594036862,-9.427895362703698,True
UGC02953,57,6.53,310.0,3.83,-9.58,304.83,141.06,435.47,0.0,50.0,2,-9.523964891567573,-9.321540338828667,2.3379282456929453,60297.43457,-9.425159767773117,-9.42440378345132,-9.433155153438785,-9.432462484546194,True
UGC02953,58,6.61,311.0,2.41,-9.37,305.34,140.2,430.01,0.0,50.0,2,-9.529323368996598,-9.324031226654103,2.3324485596698388,60287.68889999999,-9.429344280814384,-9.428594763585611,-9.43747112071574,-9.436783715462187,True
UGC02953,59,6.7,312.0,1.25,-9.15,306.03,139.26,424.77,0.0,50.0,2,-9.534972645813856,-9.32711615988608,2.3271238408121233,60318.80126999999,-9.433755883331825,-9.433007468075116,-9.44201399052674,-9.44132636760077,True
UGC02953,60,6.79,312.0,3.61,-8.91,306.85,138.35,417.48,0.0,50.0,2,-9.540200789680258,-9.332911131465755,2.3196056791312327,60397.57890000001,-9.437838616996443,-9.437123955107186,-9.446211517253262,-9.445556717802571,True
UGC02953,61,6.87,313.0,13.8,-8.64,307.19,137.53,408.19,0.0,50.0,2,-9.545641888465605,-9.335218607188791,2.3098323653284756,60348.34908,-9.442087650257792,-9.441432744254517,-9.450573198017,-9.449977405906894,True
UGC02953,62,6.96,313.0,4.58,-8.36,307.95,136.63,397.12,0.0,50.0,2,-9.55082117654471,-9.340871109739803,2.2978917641546546,60414.14148,-9.446132231726791,-9.445567535946168,-9.454718549638601,-9.4542125519074,True
UGC02953,63,7.05,314.0,3.05,-8.05,308.63,135.75,385.39,0.0,50.0,2,-9.556063763771917,-9.343680366067106,2.2848704458408102,60461.0797,-9.45022624442215,-9.449764673843717,-9.458908156807155,-9.458504968501702,True
UGC02953,64,7.2,315.0,1.38,-7.43,309.44,134.31,364.37,0.0,50.0,2,-9.565295536163802,-9.350061934074207,2.2605126169542142,60448.77517,-9.457435469893289,-9.45717354378206,-9.466270067363405,-9.466066128137156,True
UGC02953,65,7.39,316.0,0.75,-6.59,309.73,132.58,335.1,0.0,50.0,2,-9.578202831011293,-9.358620818380157,2.22414443217129,60227.127830000005,-9.46751496436391,-9.46756139180388,-9.476529636537329,-9.476633758190134,True
UGC02953,66,7.47,316.0,8.57,-6.16,309.53,131.86,325.32,0.0,50.0,2,-9.584249223237531,-9.36329698180073,2.211280767964129,60037.40656999999,-9.47223668008604,-9.472374823524518,-9.481322341237199,-9.481517572402739,True
UGC02953,67,7.99,318.0,1.36,-2.38,307.52,127.53,288.76,0.0,50.0,2,-9.623530528024547,-9.387043084567264,2.1595070374773218,58663.34142999999,-9.502912022911763,-9.503244207902442,-9.512252204993553,-9.512633960986351,True
UGC02953,68,8.08,318.0,16.0,-0.67,307.34,126.82,285.24,0.0,50.0,2,-9.629703989338958,-9.391907666027858,2.154180432111824,58486.807579999986,-9.507732968734913,-9.508060138441163,-9.517080731510342,-9.51745597479874,True
UGC02953,69,8.16,318.0,5.5,2.0,307.11,126.2,282.8,0.0,50.0,2,-9.635291822968275,-9.396186464007133,2.150449409460881,58310.78405000001,-9.512096589372309,-9.51240544202958,-9.52144365836961,-9.521799106599836,True
UGC02953,70,8.25,319.0,2.94,2.92,307.22,125.51,276.89,0.0,50.0,2,-9.640676180628416,-9.398223127657701,2.141277275635072,58227.52267000001,-9.516301312662858,-9.516662989102773,-9.525640933341545,-9.526048408488029,True
UGC02953,71,8.34,319.0,1.74,3.49,307.32,124.83,270.93,0.0,50.0,2,-9.646021090212871,-9.402935229745514,2.131827101333347,58142.74153,-9.520475230376759,-9.520893706233213,-9.529800887474416,-9.530264409845362,True
UGC02953,72,8.4,319.0,2.2,3.85,307.36,124.38,266.95,0.0,50.0,2,-9.649609382272379,-9.406048465169658,2.1253999295299466,58079.176380000004,-9.523277379889894,-9.523735034460861,-9.532589995907179,-9.533092201327538,True
UGC02953,73,9.59,319.0,3.23,7.94,304.71,116.41,195.24,0.0,50.0,2,-9.723190278297837,-9.46358778627844,1.9895388033205024,55973.03731999999,-9.580737772899823,-9.582050207977826,-9.589139651947566,-9.590486931530783,True
UGC02953,74,10.8,317.0,4.08,12.02,299.89,109.7,155.37,0.0,50.0,2,-9.794133658847436,-9.520655776273586,1.8903371700735754,53535.349449999994,-9.636138491673655,-9.637873356734488,-9.642522927118687,-9.644279702953783,True
UGC02953,75,12.02,312.0,2.62,17.77,298.77,103.98,118.88,0.0,50.0,2,-9.848964881391806,-9.580945824851973,1.7740788007525188,52515.81763,-9.678956991675673,-9.681518587784092,-9.683038318181628,-9.685616282004265,True
UGC02953,76,13.22,308.0,0.76,22.79,295.36,99.15,82.4,0.0,50.0,2,-9.902844485810002,-9.63348056737087,1.6148972160331345,51019.65465000001,-9.721032359227843,-9.724974237477381,-9.722237832227318,-9.726195686819828,True
UGC02953,77,14.42,303.0,1.86,24.88,287.38,94.93,50.37,0.0,50.0,2,-9.965081033881493,-9.685430548600939,1.40114195519373,48220.84003,-9.769633785752086,-9.775547664476937,-9.766785352004904,-9.772718116925017,True
UGC02953,78,15.63,298.0,1.34,24.46,274.79,91.19,30.81,0.0,50.0,2,-10.038142846345231,-9.734876995088815,1.1876617026529595,44173.994920000005,-9.820285699921559,-9.827704357611061,-9.81811812788647,-9.825567120673915,True
UGC02953,79,16.83,296.0,1.41,24.25,262.23,87.87,22.51,0.0,50.0,2,-10.109320568532675,-9.772851239080085,1.0513454993365388,40375.14478000001,-9.863920667263057,-9.871599284718284,-9.867171340310238,-9.874894308020764,True
UGC02953,80,18.03,294.0,1.15,25.92,253.58,84.9,18.71,0.0,50.0,2,-10.16706402223088,-9.808651611120226,0.9710437918360287,37868.861600000004,-9.899319857330859,-9.906826660050836,-9.90630528826679,-9.913864404984098,True
UGC02953,81,19.23,294.0,0.59,28.33,245.5,82.21,12.92,0.0,50.0,2,-10.221043123419276,-9.836635168636304,0.8102325179950841,35668.65277,-9.932411339399874,-9.940841045050895,-9.942376512523778,-9.950875622049931,True
UGC02953,82,20.43,294.0,0.5,31.05,237.34,79.76,9.23,0.0,50.0,2,-10.27350717363343,-9.862924251030272,0.6641717053619309,33582.40062,-9.964574030862078,-9.97377137648477,-9.976981354818031,-9.98626356341922,True
