plateifu,ok,why,mangaid,dapqual,drp3qual,reff_arcsec,ecoo_ell,ecoo_pa,frac_good_1Re,n_spx_1Re,sigma_e_tot_1Re,sigma_e_1Re,v_e_1Re,n_bins_1Re,sigma_e_tot_0p5Re,sigma_e_0p5Re,v_e_0p5Re,n_bins_0p5Re,sigma_e_tot_3kpc,sigma_e_3kpc,v_e_3kpc,n_bins_3kpc,sigma_e_tot_5kpc,sigma_e_5kpc,v_e_5kpc,n_bins_5kpc,Rmax_kpc,Rmax_Re,sigma_e,v_e,sigma_e_tot,vsigma_e,vsys_offset,dlogS_dlogAp,e_sigma_e_tot,med_sigma_astro,med_sigmacorr,frac_sigma_gt50,med_snr_1Re,A_kin,n_asym_pairs,pa_kin_star,n_gas_1Re,pa_kin_gas,v_e_gas
9087-1902,1,,1-376323,0,0,2.73352,0.346059,122.517,1.0,61,76.96492729206858,72.07925644075718,26.984825810461825,57,75.29222946688566,73.9016964309653,14.403439961329182,15.0,79.52383825372323,70.3980588018325,36.98856806552621,94.0,83.23606609122061,72.31809786244263,41.21086531365504,111.0,4.041946615491595,2.2906718254089355,72.07925644075718,26.984825810461825,76.96492729206858,0.3743771390405641,-2.9530662784911503,0.03170018408717895,0.48094228146377166,72.40616712541036,15.312795639038086,1.0,19.24836540222168,0.021315744825071023,57.0,303.0,0.0,,
9087-3701,1,,1-376344,0,0,3.86444,0.083441,21.1634,1.0,175,121.74244833382066,118.24068689249381,28.989027053425474,175,127.93891598452414,126.7926426233677,17.08777340317006,43.0,118.6538354371019,113.99686476965739,32.91576349749927,283.0,111.78965494186903,103.88988602727882,41.277336799521834,637.0,5.208795070648193,2.232377767562866,118.24068689249381,28.989027053425474,121.74244833382066,0.24516964350674592,11.626718828139822,-0.07162287967472415,0.15878627911207654,108.5053085124303,29.581512451171875,1.0,33.26076889038086,0.00972408883796464,175.0,80.0,10.0,179.0,105.44559976171736
9087-3702,1,,1-317979,0,0,3.00608,0.35764,64.3023,1.0,73,66.01690978773696,61.78797598358428,23.24819136565706,54,60.318552972339724,59.88046647064475,7.256553447397951,17.0,68.43366772962376,62.452984760011724,27.978412633569683,65.0,81.09311860327159,69.647094146471,41.537647523143114,82.0,4.5073369571140836,2.0376999378204346,61.78797598358428,23.24819136565706,66.01690978773696,0.37625753223950237,-3.086158173481723,0.13023378933187735,0.8915472380978434,59.927190286200535,21.37572479248047,0.9444444444444444,15.637473106384277,0.0330694015506372,54.0,249.0,73.0,56.0,33.30835007391389
9089-1901,1,,1-376342,0,0,3.17462,0.426184,94.1847,1.0,74,58.61226599356893,52.453371631519175,26.154187607085348,70,56.52320713328933,54.74660878541171,14.05993496179167,17.0,64.72501039783826,52.6725200331364,37.6155899110876,120.0,68.18763811196877,57.17122081225399,37.16188238135029,131.0,4.141203675951277,2.385955333709717,52.453371631519175,26.154187607085348,58.61226599356893,0.498617854173731,2.062553490771007,0.05235928739526813,0.4323713277848897,52.83126665454654,56.11711883544922,0.5571428571428572,20.61550998687744,0.027981943839325035,70.0,271.0,1.0,,
9089-3701,1,,1-376321,0,0,4.08059,0.441775,164.613,1.0,111,130.80281848685158,114.4532090739475,63.3232994779923,111,130.59325973160983,126.94500100700202,30.6523442278069,29.0,132.5606878474428,109.91402884556788,74.10291644411063,167.0,137.50726184803247,102.21120350720153,91.98432985325708,360.0,6.349069050380162,2.5413410663604736,114.4532090739475,63.3232994779923,130.80281848685158,0.5532680122326628,11.507572620374475,0.002313190341588163,0.2236516010903265,109.98297052449747,31.010948181152344,1.0,29.832260131835938,0.007457525300435159,111.0,163.0,15.0,341.0,225.42911154140657
9089-3703,1,,1-318069,0,0,3.95337,0.235842,41.1286,1.0,151,73.8824002273539,70.36504258889052,22.524871693719533,151,67.15400418732582,66.25760717597365,10.935710754484093,39.0,76.98870968527378,72.26896065837494,26.541641704341195,300.0,78.87962981920847,74.0371181029748,27.212150657776455,426.0,4.97410774230957,2.363044023513794,70.36504258889052,22.524871693719533,73.8824002273539,0.3201145180188641,6.500147266360356,0.13775731040879485,0.3626308893425291,70.41062996943872,14.982945442199707,1.0,34.068607330322266,0.032332703099762806,151.0,216.0,151.0,219.0,42.53428777116007
9090-3703,1,,1-269135,0,0,4.92349,0.101178,88.4084,1.0,273,94.97419192231649,84.54587743073061,43.267675472168385,273,98.27731949581054,95.92367138794184,21.37944795217522,69.0,95.33073243049492,85.62372662005727,41.91092918831927,249.0,93.4910860006853,74.85165247771032,56.01618768662876,390.0,5.337882382529123,1.6774508953094482,84.54587743073061,43.267675472168385,94.97419192231649,0.5117656447248783,18.81890303252856,-0.04932297694470735,0.2257234517449945,75.21658534480625,21.44133949279785,0.9487179487179487,16.811485290527344,0.018437309056923586,273.0,87.0,273.0,86.0,68.14681068540544
9092-12703,1,,1-548979,1,0,5.63447,0.441919,131.581,0.9907834101382489,217,81.07526361144978,56.351434045461666,58.28991551448721,213,72.82586135347259,63.81617134069474,35.08706823446929,56.0,75.0485952160157,62.12818621309302,42.09964515015078,79.0,81.12469660653547,56.42082890745246,58.29156426875508,209.0,11.47866794041225,2.2312567234039307,56.351434045461666,58.28991551448721,81.07526361144978,1.034399860480244,-3.338727725657907,0.15481094947373888,0.41178444752755067,55.456787460627964,21.527482986450195,0.6619718309859155,17.438926696777344,0.03677494730673983,213.0,317.0,217.0,323.0,74.16679466246772
9092-6103,1,,1-317742,0,0,5.97227,0.104372,165.435,1.0,399,253.93348259373195,253.2473090161374,18.655134903457167,142,258.55987567575,258.171595095354,14.1646318476645,95.0,262.96725885966066,262.79358045242515,9.555799556213772,39.0,258.375221134242,257.9923900568184,14.059927771468892,98.0,14.737528392246793,1.5145844221115112,253.2473090161374,18.655134903457167,253.93348259373195,0.07366370436839835,25.549519321084993,-0.026047774319586253,1.1314903471922944,252.0644011701666,28.757261276245117,1.0,15.696362972259521,0.024174888998392655,142.0,158.0,5.0,,
9092-9102,1,,1-317938,0,0,7.71968,0.557056,64.4461,1.0,335,105.16549256340816,65.6492795325589,82.15809712353497,301,95.66275848164685,75.00642276483501,59.3750781417653,85.0,97.84876901080513,72.6693768930062,65.52513455851971,121.0,105.07204280074937,65.78078186316851,81.93303921979671,299.0,9.45939472743443,1.8815189599990845,65.6492795325589,82.15809712353497,105.16549256340816,1.251469897438684,12.382616278410806,0.1366320999974227,0.24085667476134903,63.419271436689726,20.853872299194336,0.7441860465116279,15.392196655273438,0.021970994975423395,301.0,243.0,335.0,244.0,97.54400396480199
9095-12702,1,,1-376419,0,0,5.66003,0.534924,84.6264,1.0,192,176.13813888941692,131.0130072254206,117.72950313825085,151,174.01824614536665,156.50682183564587,76.07867447856083,47.0,173.63362744544386,165.61175751394723,52.166870262693905,19.0,174.79535613431725,154.5825697596129,81.5943971890056,51.0,19.576895577566965,2.111982583999634,131.0130072254206,117.72950313825085,176.13813888941692,0.8986092727089745,19.34957027335468,0.017468743944682463,0.44067643050331806,118.36219374848862,30.040897369384766,1.0,13.670873641967773,0.0146145933752902,151.0,87.0,192.0,84.0,153.27993976304114
9095-1902,1,,1-376429,0,0,2.66843,0.257923,101.534,1.0,65,99.69654960295738,92.27157630730771,37.753916465707626,65,98.58113827846627,96.86271658418256,18.32634606817224,16.0,100.47680661574269,84.9516321398192,53.654532562293305,174.0,100.07210049599367,82.23860960016157,57.019614070181774,202.0,4.032389095851354,2.4148778915405273,92.27157630730771,37.753916465707626,99.69654960295738,0.40916084862330016,5.048735016946132,0.016231935917235773,0.27163854690379324,92.55069306208983,18.565771102905273,1.0,33.725502014160156,0.010963983610957727,65.0,279.0,65.0,284.0,51.39372475008358
9181-6104,1,,1-122067,0,0,6.30572,0.132939,80.7205,0.7505827505827506,429,45.404395532781585,44.099618940154684,10.806606453018764,56,41.09920506997394,40.63479598585377,6.161007431566197,46.0,45.404395532781585,44.099618940154684,10.806606453018764,56.0,76.2861614162288,73.91260006971291,18.881365802229162,62.0,3.7300004277910506,1.2542239427566528,44.099618940154684,10.806606453018764,45.404395532781585,0.24504988280474377,2.012922859437133,0.14372147951460407,3.4869420868692327,35.02203122448772,39.16969299316406,0.21428571428571427,12.720409870147705,0.06140060838144606,55.0,43.0,429.0,68.0,17.753951285542552
9184-3701,1,,1-153077,0,0,1.95929,0.34394,12.8381,1.0,31,159.35320529171798,153.77423634057413,41.796271061156425,31,157.52046833533961,156.46244096335732,18.226423466293323,7.0,161.1601794507033,145.41116324925554,69.48522895609722,87.0,165.94178388879374,140.11347750981685,88.90944303222898,119.0,6.470798764910017,3.8548660278320312,153.77423634057413,41.796271061156425,159.35320529171798,0.27180281987281285,8.669119102521876,0.016688732593062337,0.5139564510709045,153.9632727905174,31.978309631347656,1.0,33.355350494384766,0.012882828694480607,31.0,192.0,31.0,354.0,36.53633991419832
9184-3704,1,,1-201922,0,0,3.14679,0.425342,15.1522,1.0,71,89.47281908191181,79.04582151050472,41.91829500580803,71,92.8442664158528,90.52563983186323,20.619562054748602,15.0,89.02335977682924,77.8433199338466,43.19231560858458,84.0,92.56310817206472,71.41842352310006,58.88410461192784,182.0,8.36744921548026,3.0298876762390137,79.04582151050472,41.91829500580803,89.47281908191181,0.5303037428770012,7.255299278654492,-0.05336334640308033,0.5579424585297875,78.05581035862731,29.603195190429688,0.9859154929577465,27.766782760620117,0.020887193815368438,71.0,174.0,71.0,185.0,36.07437642513679
9185-3703,1,,1-177049,0,0,3.16226,0.139188,24.3277,1.0,107,214.42907656441056,207.8087633283589,52.87103895521599,93,220.6126652483798,218.75016879823144,28.606148268142366,25.0,220.6126652483798,218.75016879823144,28.606148268142366,25.0,217.4176411821973,213.08840519787617,43.17131301520057,67.0,13.103926522391184,2.1380441188812256,207.8087633283589,52.87103895521599,214.42907656441056,0.25442160430777594,18.224232290463874,-0.041015069228963585,0.5597907244056698,207.9666812917013,12.312004089355469,1.0,18.265390396118164,0.018302089180676356,93.0,211.0,35.0,217.0,114.25349367921908
9185-6102,1,,1-176960,0,0,3.19957,0.234671,16.0898,0.9797979797979798,99,56.261785421829906,52.06658793221131,21.31804212279683,92,53.7819683864909,52.03843518141327,13.583128777838953,27.0,58.646280570540576,53.02145108015082,25.0621617206844,123.0,65.37652399526881,58.41516843054943,29.35571472361897,153.0,5.122635023934501,2.1220388412475586,52.06658793221131,21.31804212279683,56.261785421829906,0.40943804788114974,-3.803426394502557,0.06503277821288485,1.0569438487237974,50.41721507964203,25.730175018310547,0.532608695652174,18.178001403808594,0.05182156191977308,92.0,8.0,99.0,14.999999999999998,26.341257329853512
9185-6104,1,,1-547418,0,0,5.69424,0.458294,116.065,0.9223744292237442,219,65.93738142755853,53.643737352008834,38.341722867289526,202,58.53840012777322,53.86650545918703,22.91601795981697,53.0,67.14732514396802,53.983437828752834,39.931838352108684,225.0,73.56044094605294,58.08243813847808,45.13943787939333,295.0,5.726500919886998,2.039964437484741,53.643737352008834,38.341722867289526,65.93738142755853,0.7147474199213997,-7.146514914860201,0.17171327737872089,0.5104958566691342,54.24013995844852,53.75785827636719,0.6534653465346535,18.023962020874023,0.03608984182826073,202.0,290.0,219.0,289.0,46.47827973450177
9186-1902,1,,1-547551,0,0,1.88186,0.212682,176.555,1.0,31,155.66690190641555,153.41094012725688,26.405828871913926,31,157.90928626080463,157.3568887893813,13.196675260194732,9.0,150.08158286593644,144.06344265020368,42.07381617248933,100.0,146.48241437494448,134.84425444661198,57.21996822657549,157.0,5.705370221819197,3.3018248081207275,153.41094012725688,26.405828871913926,155.66690190641555,0.17212480967791383,2.642360028385272,-0.020633785698598507,0.42665121187988797,152.47427176371548,9.915969848632812,1.0,39.67123031616211,0.0022943305347760063,31.0,184.0,5.0,,
9186-9101,1,,1-547548,1,0,7.61411,0.215507,115.869,0.9038461538461539,572,232.917705092356,203.69314313396993,112.95911112298003,517,290.4828289490605,278.811165583377,81.51446411703785,100.0,300.2155954811918,289.9335404783572,77.8970209687855,79.0,251.20430997386532,230.41276708358797,100.06778759585949,299.0,12.531005314418248,1.9368882179260254,203.69314313396993,112.95911112298003,232.917705092356,0.5545552952103366,21.402694265933974,-0.3186325761421362,0.3442747993095981,128.13952343102346,23.28426170349121,1.0,18.558433532714844,0.06278429427955515,517.0,121.0,518.0,95.0,67.06831762301624
9487-1902,1,,1-45175,0,0,2.26138,0.167479,95.7984,1.0,51,121.9844113185355,116.62078747625883,35.7741321788094,51,124.62280184777974,123.28470589435784,18.21329275371866,11.0,120.59090316350289,111.14052379626742,46.79690049651413,96.0,118.19740603287812,100.98941546231146,61.41469496367869,175.0,6.030468259538924,2.71579647064209,116.62078747625883,35.7741321788094,121.9844113185355,0.3067560505548134,22.249755071482856,-0.030871263856809095,0.33143182332966503,115.0650567211094,20.18012237548828,1.0,33.93383026123047,0.010017556596868855,51.0,97.0,0.0,,
9487-6104,1,,1-45593,0,0,7.50187,0.565378,30.3209,0.8135048231511254,311,65.42679248206798,45.4341554347087,47.07868620114963,250,62.180910234535574,51.46014631836449,34.90442577221245,74.0,64.00462105652723,46.11113439803884,44.388678749379864,204.0,74.09712706052163,47.65631941536082,56.73851829581198,390.0,6.548541613987514,1.9102258682250977,45.4341554347087,47.07868620114963,65.42679248206798,1.0361959136404375,1.9466237280177159,0.07340980927491542,0.43059622444567397,42.02538846169338,60.04753494262695,0.308,16.85119915008545,0.035595295807031774,250.0,25.0,311.0,21.0,52.896256857129146
9488-1902,1,,1-384110,0,0,2.94873,0.113028,113.129,1.0,99,50.84325261182998,50.65430514463387,4.379235831132497,99,53.507716312100676,53.47490227005497,1.8736414129482561,23.0,52.040684326285024,51.12739949526972,9.706793806357561,189.0,52.040684326285024,51.12739949526972,9.706793806357561,189.0,2.2605623517717635,2.074547290802002,50.65430514463387,4.379235831132497,50.84325261182998,0.08645337881209524,-0.1869356157057982,-0.0736906293154928,0.5544573555742259,48.29425822961757,14.513679504394531,0.4444444444444444,26.75343894958496,0.055306899132496624,99.0,158.0,99.0,23.0,2.434582333503465
9488-6101,1,,1-384171,0,0,8.35148,0.362179,26.2013,0.9480286738351255,558,49.05110927348182,40.19352499517512,28.11568724789219,372,44.13403901673043,41.3155839031954,15.518889350346724,138.0,51.0499055292288,40.803576002452374,30.678348064315294,391.0,54.706634900930894,44.25778401303081,32.15687261596912,413.0,4.180474962506976,1.6157172918319702,40.19352499517512,28.11568724789219,49.05110927348182,0.6995078747451794,-4.981604800869297,0.15239397831196458,0.5147233589583501,38.93546502495869,35.35946273803711,0.11559139784946236,12.8716721534729,0.05645073596561416,372.0,204.0,558.0,212.0,28.276695528831198
9489-12704,1,,1-556819,1,0,9.08509,0.590452,35.388,0.9790697674418605,430,65.00949838562632,50.15824955719467,41.356799703421586,393,54.83144743339618,48.09533749206781,26.331086934750424,107.0,67.20240668848054,51.22605078285362,43.49776070002266,455.0,82.65308431427907,65.4022259554488,50.537918306314765,552.0,5.039009366716658,1.9269229173660278,50.15824955719467,41.356799703421586,65.00949838562632,0.8245263753924083,-14.832276403699154,0.24564696412382525,0.459284293438699,48.629578153070064,16.542325973510742,0.4631043256997455,16.9434757232666,0.05963042562062298,393.0,204.0,430.0,212.0,45.70596459160065
9489-3702,1,,1-383812,0,0,4.76055,0.185409,94.9758,0.9913793103448276,232,43.92196954384978,39.48624584439046,19.23475494325894,203,37.548986757455964,35.57497065440118,12.014485817133359,56.0,47.37222686573702,40.75721045233008,24.144930614175145,252.0,47.37222686573702,40.75721045233008,24.144930614175145,252.0,2.6994541713169644,1.6856977939605713,39.48624584439046,19.23475494325894,43.92196954384978,0.4871254415793364,8.241187546080393,0.2261687711698132,0.3670814317711252,39.67618292501828,28.556795120239258,0.09359605911330049,15.096956253051758,0.034989250204494414,203.0,270.0,66.0,334.0,8.941065088844583
9489-9102,1,,1-384185,0,0,7.43101,0.153744,40.435,0.9309153713298791,579,34.42510782807059,32.57588804392109,11.13101824291945,167,33.77811039220289,32.54646441645713,9.038163289968539,126.0,34.117730299060234,31.978459831073927,11.891073441527647,169.0,35.45426089877248,32.351038519301056,14.505685871441132,174.0,3.445587158203125,1.402337908744812,32.57588804392109,11.13101824291945,34.42510782807059,0.3416950054565461,-8.603512213971717,0.02737254978944677,1.051411396206978,31.760380487128227,21.08421516418457,0.023952095808383235,11.878301620483398,0.0718512718446396,165.0,54.0,301.0,276.0,17.358425113642966
9492-3704,1,,1-297846,0,0,2.42712,0.352042,177.418,1.0,47,113.69049736647803,110.65636020397048,26.09021153318396,47,117.01233675451324,116.46675059038745,11.286405967716064,11.0,113.43258745375624,106.26381172672244,39.68569280939598,79.0,115.55774863404083,99.38566652843666,58.958312035425095,137.0,7.463161604745048,3.358719825744629,110.65636020397048,26.09021153318396,113.69049736647803,0.2357768815555874,4.0981438158280445,-0.041548968965780364,0.4101000765004324,110.17606295600056,32.71023941040039,1.0,29.835296630859375,0.008607539926892413,47.0,356.0,0.0,,
9492-6104,1,,1-556831,0,0,3.65679,0.472785,152.771,1.0,85,107.2375166484795,90.08761443437018,58.17307540827778,85,105.39810416283254,100.28701528113518,32.42337007654598,21.0,106.7550528074545,91.38059839766719,55.19264023768628,73.0,110.06812835388266,82.84450426649617,72.46917270236554,165.0,8.353504453386579,2.5095436573028564,90.08761443437018,58.17307540827778,107.2375166484795,0.6457388817933181,-13.573660872326725,0.02496079874143773,0.30619807090212364,83.68331094847714,56.82233810424805,1.0,26.390954971313477,0.01520684228034724,85.0,338.0,53.0,340.0,24.246573890837332
