kind	value	source
mangaid	1-378863	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-379087	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-379209	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-379255	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-37936	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-379380	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-379410	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-379430	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-379571	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-379605	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-379708	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-37973	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-379865	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-379941	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-37998	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-38012	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-380299	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-380300	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-380334	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-38041	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-38062	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-38157	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-38160	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-38167	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-382459	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-382473	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-382566	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-382588	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-382712	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-38272	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-382736	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-382809	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-382860	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-38298	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-382980	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-38299	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-383017	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-38310	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-383107	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-383151	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-38319	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-383208	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-383214	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-38348	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-383484	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-38352	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-38354	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-383648	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-38368	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-383751	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-383806	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-383812	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-38398	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-384100	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-384124	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-384189	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-384194	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-384246	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-384253	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-384265	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-384344	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-384429	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-384547	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-38461	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-38470	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-384789	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
mangaid	1-384809	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-384821	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-384848	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-384936	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-385051	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-385052	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-385080	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
mangaid	1-385108	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-385109	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-385149	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-385219	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-385225	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-385272	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-385347	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-385547	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-38567	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-385828	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-385834	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-385950	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-385972	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-385978	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-386077	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-386150	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-38618	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-386302	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
mangaid	1-386601	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-386889	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-387016	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-387081	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-387085	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-387086	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-387106	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-387140	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-387155	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-387161	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-38777	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-38798	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-389238	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-389389	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-389400	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-389479	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-389499	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-389514	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-389730	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-389743	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-390056	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-390066	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-390086	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-390151	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-390168	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-390228	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
mangaid	1-390277	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-390282	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-392636	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-392649	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-392691	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-392720	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-392956	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-394326	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-394390	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-395508	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-395533	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-395547	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-395593	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-39627	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-397146	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-397224	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-397456	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-397462	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-397474	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-397639	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-397643	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-397651	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-39766	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-397697	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-397773	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-39802	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-399279	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-401122	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-401220	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-401259	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-401440	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-401640	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-401864	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
mangaid	1-401876	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-401878	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-401964	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-402014	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-402409	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-402467	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-402833	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-402898	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-403684	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-403685	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-403693	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-403703	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-403720	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-404012	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-404032	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-404060	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-404070	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-404102	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-404155	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-404164	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-404184	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-404243	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-404260	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-404264	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-405588	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-405673	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-405760	runs/gravity/roadmap/item-13-manga-relaxation-mergers-v1-source/sample-manifest.json
mangaid	1-408035	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-40814	runs/gravity/roadmap/item-02-manga-nonlocal-shape-v4-source/manga-sample-manifest.json
mangaid	1-409168	runs/gravity/roadmap/item-15-manga-timescale-ratios-v1-source/sample-manifest.json
mangaid	1-409214	runs/gravity/roadmap/item-12-manga-dynamical-age-v1-source/sample-manifest.json
mangaid	1-410704	runs/gravity/roadmap/item-14-gz3d-resonance-coherence-v1-source/sample-manifest.json
