axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	half_light_radius_kpc	halpha_ew	hbeta	hdelta_a	hgamma_a	internal_acceleration_m_s2	log_baryonic_speed_km_s	log_half_light_radius	log_mean_stellar_density	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_quartile	mass_size_crossing_proxy	mean_stellar_density_msun_kpc3	minimum_item34_role_separation_arcsec	minimum_item35_role_separation_arcsec	minimum_item36_role_separation_arcsec	minimum_predecessor_separation_arcsec	outer_fold	phase_space_proxy	plateifu	ra	redshift	role	sample_cell	sersic_index	sfr_1re	sfr_tot	snr_med_g	source_map_read	stellar_mass_msun	velocity_response_read	annulus	annulus_index	source_pixels	weighted_radius_re	flux_m1	flux_m2	flux_m3	source_nonaxisymmetry	flux_asymmetry	centroid_offset_re	radial_concentration	radius_kpc	enclosed_stellar_mass_msun	enclosed_stellar_mass_fraction	log_baryonic_speed_km_s	log_acceleration	omega_Gyr_inverse	log_omega_Gyr_inverse	mode_frequency_ratio	age_gyr_proxy	vertical_to_orbital_frequency	radial_enclosed_mass_slope	torsion_proxy	nonmetricity_proxy	Finsler_anisotropy_proxy	affine_holonomy_proxy
3.752240000000e-01	1.688246000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.469858932495e+01	1.462486000000e+00	0.000000000000e+00	8.434000000000e-01	6.767470000001e+00	1.355921000000e+01	2.960847000000e+00	2.745893000000e+00	1.302782000000e-02	8.023249787446e-11	1.958930658775e+00	8.304263392319e-01	7.307625555282e+00	9.607858953344e-01	-1.110874535394e+01	1.042099318228e+01	-6.406869333623e-01	8.760140503813e+00	1-153332	3	-3.964857082291e+00	2.030605486549e+07	1.010219700278e+03	6.523782570318e+03	5.309040466020e+02	7.931618926794e+02	1	6.971434758678e+00	9484-12704	1.205102157593e+02	5.474080000000e-02	exploration	mq3	1.275590000000e+00	2.052333000000e-01	3.837529000000e-01	9.136627000000e+00	False	2.636290000017e+10	False	outer	1	351	1.133751073785e+00	2.038963017691e-02	5.718422130252e-02	2.097405476107e-02	6.423148104977e-02	1.171789048222e-01	1.678023426749e-02	2.289941599192e-01	7.672626379307e+00	1.476539309260e+10	5.600822782208e-01	1.958930658775e+00	-1.045643327830e+01	1.212662729539e+01	1.083740029995e+00	2.005930360232e+00	2.812430000000e+00	2.731856337573e+00	1.104739978612e+00	3.857765349297e-02	4.476300106940e-01	5.732898257765e-02	6.790994772536e-02
7.069310000000e-01	1.340069000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.475788116455e+01	1.245519000000e+00	0.000000000000e+00	3.613000000000e-01	3.642310000000e+00	2.513359000000e+01	3.987704000000e+00	6.004406000000e+00	4.122503000000e+00	7.383145059606e-12	1.316000377146e+00	5.613769061925e-01	6.540566076303e+00	9.740861704987e-01	-1.072676654004e+01	8.846785404183e+00	-4.337065501039e-01	7.724031591798e+00	1-153284	0	-3.581327342803e+00	3.471890954093e+06	9.660104278438e+02	6.669713415656e+03	6.623737582051e+02	5.333547895573e+02	4	8.162112797285e+00	9484-1902	1.204397735596e+02	1.553750000000e-02	exploration	mq0	1.852440000000e+00	1.318314000000e-02	2.708220000000e-02	9.420765000000e+00	False	7.027249999997e+08	False	inner	0	66	5.293538934341e-01	7.716360359785e-02	2.632543260937e-02	6.347215451619e-03	8.177736402127e-02	5.319470929814e-02	9.867969072958e-02	2.833201816825e-01	1.928070979594e+00	1.921159476983e+08	2.733870969417e-01	1.316000377146e+00	-1.114247280882e+01	1.098071907959e+01	1.040630781104e+00	1.355254871896e+00	1.727595000000e+00	1.247490842890e+00	9.247565825484e-01	3.618521172140e-02	5.376217087258e-01	3.423772899478e-02	8.350230868418e-02
7.069310000000e-01	1.340069000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.475788116455e+01	1.245519000000e+00	0.000000000000e+00	3.613000000000e-01	3.642310000000e+00	2.513359000000e+01	3.987704000000e+00	6.004406000000e+00	4.122503000000e+00	7.383145059606e-12	1.303941725021e+00	5.613769061925e-01	6.540566076303e+00	9.740861704987e-01	-1.072676654004e+01	8.846785404183e+00	-4.337065501039e-01	7.724031591798e+00	1-153284	0	-3.581327342803e+00	3.471890954093e+06	9.660104278438e+02	6.669713415656e+03	6.623737582051e+02	5.333547895573e+02	4	8.162112797285e+00	9484-1902	1.204397735596e+02	1.553750000000e-02	exploration	mq0	1.852440000000e+00	1.318314000000e-02	2.708220000000e-02	9.420765000000e+00	False	7.027249999997e+08	False	outer	1	190	1.107311696294e+00	1.486593469796e-01	5.849271941563e-02	3.288965127724e-02	1.631034298541e-01	5.319470929814e-02	9.867969072958e-02	2.833201816825e-01	4.033172464528e+00	3.801630373734e+08	5.409840796521e-01	1.303941725021e+00	-1.148711388867e+01	5.105618416214e+00	7.080483533736e-01	1.517710101290e+00	1.727595000000e+00	2.682994572536e+00	9.247565825484e-01	9.272487746464e-02	5.376217087258e-01	6.828651297700e-02	1.336691105165e-01
4.336620000000e-01	1.390452000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.009985351562e+01	1.275182000000e+00	0.000000000000e+00	4.810000000000e-01	5.213050000000e+00	3.609710000000e+01	3.958962000000e+00	5.892731000000e+00	4.046763000000e+00	7.961675704323e-12	1.339455833752e+00	7.170918904018e-01	6.417614174717e+00	1.024213429989e+00	-1.047686874904e+01	9.190978455225e+00	-4.821282376701e-01	7.756794674421e+00	1-72169	0	-3.519851392010e+00	2.615858058989e+06	1.604448611017e+03	6.094997723405e+03	2.208910511251e+03	6.746953396878e+02	0	7.756443795450e+00	9486-3702	1.219553298950e+02	2.116580000000e-02	exploration	mq0	6.804510000000e-01	5.177376000000e-02	8.302891000000e-02	1.057337000000e+01	False	1.552310000001e+09	False	inner	0	90	5.378289442009e-01	4.275927836952e-02	1.028409940231e-02	1.122761833235e-02	4.538918374035e-02	1.784273796243e-01	5.978307016149e-02	2.171925403206e-01	2.803729177567e+00	3.112342434403e+08	2.004974801683e-01	1.339455833752e+00	-1.125817493895e+01	7.970272947474e+00	9.014731943638e-01	1.509395186811e+00	1.875910000000e+00	1.491828852648e+00	1.427257225245e+00	2.275004967862e-02	2.863713873773e-01	3.672231363021e-02	4.518307104884e-02
4.336620000000e-01	1.390452000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.009985351562e+01	1.275182000000e+00	0.000000000000e+00	4.810000000000e-01	5.213050000000e+00	3.609710000000e+01	3.958962000000e+00	5.892731000000e+00	4.046763000000e+00	7.961675704323e-12	1.407606190748e+00	7.170918904018e-01	6.417614174717e+00	1.024213429989e+00	-1.047686874904e+01	9.190978455225e+00	-4.821282376701e-01	7.756794674421e+00	1-72169	0	-3.519851392010e+00	2.615858058989e+06	1.604448611017e+03	6.094997723405e+03	2.208910511251e+03	6.746953396878e+02	0	7.756443795450e+00	9486-3702	1.219553298950e+02	2.116580000000e-02	exploration	mq0	6.804510000000e-01	5.177376000000e-02	8.302891000000e-02	1.057337000000e+01	False	1.552310000001e+09	False	outer	1	236	1.121133723089e+00	7.999641795957e-02	4.180178320437e-02	5.905480341917e-02	1.078623464064e-01	1.784273796243e-01	5.978307016149e-02	2.171925403206e-01	5.844526155151e+00	8.879762154758e+08	5.720353637321e-01	1.407606190748e+00	-1.144088747023e+01	4.473117496905e+00	6.506103060840e-01	1.884206432795e+00	1.875910000000e+00	2.658164726223e+00	1.427257225245e+00	6.953785528701e-02	2.863713873773e-01	8.726649362733e-02	7.899420222108e-02
5.646490000000e-01	1.491947000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.988525390625e+01	1.316974000000e+00	0.000000000000e+00	5.019000000000e-01	4.412150000000e+00	2.272092000000e+01	3.921619000000e+00	4.851710000000e+00	2.862241000000e+00	2.294924862215e-11	1.591109303809e+00	6.446502687421e-01	6.949819783426e+00	7.852886106764e-01	-1.069719701038e+01	9.505859198955e+00	-6.888144831089e-01	8.216558661471e+00	1-383025	2	-3.785954196365e+00	8.908811778068e+06	4.080890633179e+03	8.174627336428e+03	4.541567679881e+03	2.397012558236e+02	2	7.707665856075e+00	9490-3702	1.217856140137e+02	3.829900000000e-02	exploration	mq2	1.530180000000e+00	6.436684000000e-02	8.379407000000e-02	6.099421000000e+00	False	3.205229999998e+09	False	inner	0	80	5.305322227995e-01	2.514092154731e-02	8.354792380355e-03	1.153307473897e-02	2.889429536952e-02	6.731680405580e-02	6.470925547404e-03	2.550737540748e-01	2.340787746825e+00	8.279808424599e+08	2.583218185467e-01	1.591109303809e+00	-1.067649397302e+01	1.704122027734e+01	1.231500690239e+00	1.697796738236e+00	2.084870000000e+00	1.287639559501e+00	1.012647144791e+00	1.307917829369e-02	4.936764276047e-01	1.797022911917e-02	4.069733252969e-02
5.646490000000e-01	1.491947000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.988525390625e+01	1.316974000000e+00	0.000000000000e+00	5.019000000000e-01	4.412150000000e+00	2.272092000000e+01	3.921619000000e+00	4.851710000000e+00	2.862241000000e+00	2.294924862215e-11	1.593144999116e+00	6.446502687421e-01	6.949819783426e+00	7.852886106764e-01	-1.069719701038e+01	9.505859198955e+00	-6.888144831089e-01	8.216558661471e+00	1-383025	2	-3.785954196365e+00	8.908811778068e+06	4.080890633179e+03	8.174627336428e+03	4.541567679881e+03	2.397012558236e+02	2	7.707665856075e+00	9490-3702	1.217856140137e+02	3.829900000000e-02	exploration	mq2	1.530180000000e+00	6.436684000000e-02	8.379407000000e-02	6.099421000000e+00	False	3.205229999998e+09	False	outer	1	226	1.113354547727e+00	7.977600004077e-03	5.246068639858e-02	2.569495586473e-02	5.895758200711e-02	6.731680405580e-02	6.470925547404e-03	2.550737540748e-01	4.912287267752e+00	1.753934616865e+09	5.472102210657e-01	1.593144999116e+00	-1.099434430316e+01	8.158581660076e+00	9.116146647904e-01	2.205697073444e+00	2.084870000000e+00	2.689554420794e+00	1.012647144791e+00	3.434760528865e-02	4.936764276047e-01	3.666748897768e-02	6.595138896734e-02
8.278450000000e-01	1.540284000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.127159881592e+01	1.309024000000e+00	0.000000000000e+00	6.830000000000e-01	2.768500000000e+00	3.718412000000e+01	3.987890000000e+00	5.296014000000e+00	3.078650000000e+00	1.497693186506e-10	1.924737690918e+00	4.422445278480e-01	7.966879907432e+00	1.046748331427e+00	-1.052441281689e+01	9.915702100278e+00	-3.527587856088e-01	9.031213044582e+00	1-383698	3	-4.294484258367e+00	9.265735687163e+07	3.092697370209e+03	9.010568851218e+02	1.091148785487e+04	1.620425832043e+03	0	7.806353016755e+00	9495-3703	1.237615966797e+02	4.402360000000e-02	exploration	mq3	2.338640000000e+00	2.462007000000e-01	3.060759000000e-01	1.113649000000e+01	False	8.235729999997e+09	False	inner	0	48	5.176215866764e-01	2.433082177779e-02	9.322433856497e-02	1.212880785767e-02	9.710753919911e-02	1.717270240795e-01	4.267594071270e-02	2.812550997273e-01	1.433035362714e+00	2.355981818856e+09	2.860683653856e-01	1.924737690918e+00	-9.796132070910e+00	6.001146173129e+01	1.778234205238e+00	1.905909619443e+00	2.045120000000e+00	1.179209197309e+00	8.265808762195e-01	4.165153931472e-02	5.867095618902e-01	2.388221201546e-02	8.483355738840e-02
8.278450000000e-01	1.540284000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.127159881592e+01	1.309024000000e+00	0.000000000000e+00	6.830000000000e-01	2.768500000000e+00	3.718412000000e+01	3.987890000000e+00	5.296014000000e+00	3.078650000000e+00	1.497693186506e-10	1.895940098297e+00	4.422445278480e-01	7.966879907432e+00	1.046748331427e+00	-1.052441281689e+01	9.915702100278e+00	-3.527587856088e-01	9.031213044582e+00	1-383698	3	-4.294484258367e+00	9.265735687163e+07	3.092697370209e+03	9.010568851218e+02	1.091148785487e+04	1.620425832043e+03	0	7.806353016755e+00	9495-3703	1.237615966797e+02	4.402360000000e-02	exploration	mq3	2.338640000000e+00	2.462007000000e-01	3.060759000000e-01	1.113649000000e+01	False	8.235729999997e+09	False	outer	1	128	1.112059221256e+00	6.961727006621e-02	9.369323115034e-02	2.006718610296e-02	1.184384980188e-01	1.717270240795e-01	4.267594071270e-02	2.812550997273e-01	3.078735954047e+00	4.432944412089e+09	5.382576179757e-01	1.895940098297e+00	-1.018584279212e+01	2.614093255797e+01	1.417321076648e+00	1.729792186348e+00	2.045120000000e+00	2.707098052473e+00	8.265808762195e-01	6.576794954443e-02	5.867095618902e-01	2.912825660919e-02	1.066005147633e-01
6.474570000000e-01	1.400239000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.323837471008e+01	1.259372000000e+00	0.000000000000e+00	3.992000000000e-01	1.295259999999e+01	3.304050000000e+01	4.196494000000e+00	6.264121000000e+00	4.631192000000e+00	4.292629801467e-12	1.468138126191e+00	1.112356953924e+00	5.754068063630e+00	7.550933371545e-01	-1.036760467097e+01	9.713227534704e+00	-7.600811856671e-01	7.488513626855e+00	1-556699	2	-3.188078336465e+00	5.676335592741e+05	2.153599561181e+03	8.240949148968e+03	1.188557828695e+04	1.432023374869e+03	3	6.902421660428e+00	9498-12701	1.170808105469e+02	2.287040000000e-02	exploration	mq2	1.729310000000e+00	2.216271000000e-01	2.923848000000e-01	5.689752000000e+00	False	5.166870000005e+09	False	inner	0	812	5.111685535370e-01	3.924118538280e-03	7.640183360298e-02	2.283045890193e-02	7.983651256081e-02	1.198248727959e-01	8.853414113722e-02	3.040477214975e-01	6.620961806539e+00	1.329342777495e+09	2.572820251900e-01	1.468138126191e+00	-1.137399537547e+01	4.539107469812e+00	6.569704654029e-01	2.183278384469e+00	1.796860000000e+00	1.220249605060e+00	9.717482989124e-01	3.542902825013e-02	5.141258505438e-01	4.020829092532e-02	7.943026333153e-02
6.474570000000e-01	1.400239000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.323837471008e+01	1.259372000000e+00	0.000000000000e+00	3.992000000000e-01	1.295259999999e+01	3.304050000000e+01	4.196494000000e+00	6.264121000000e+00	4.631192000000e+00	4.292629801467e-12	1.463568565061e+00	1.112356953924e+00	5.754068063630e+00	7.550933371545e-01	-1.036760467097e+01	9.713227534704e+00	-7.600811856671e-01	7.488513626855e+00	1-556699	2	-3.188078336465e+00	5.676335592741e+05	2.153599561181e+03	8.240949148968e+03	1.188557828695e+04	1.432023374869e+03	3	6.902421660428e+00	9498-12701	1.170808105469e+02	2.287040000000e-02	exploration	mq2	1.729310000000e+00	2.216271000000e-01	2.923848000000e-01	5.689752000000e+00	False	5.166870000005e+09	False	outer	1	1658	1.076597587221e+00	1.790308517697e-01	1.051349511984e-01	6.157746366268e-02	2.165575855979e-01	1.198248727959e-01	8.853414113722e-02	3.040477214975e-01	1.394473790823e+01	2.741492938277e+09	5.305906551306e-01	1.463568565061e+00	-1.170662377120e+01	2.132610930456e+00	3.289116308040e-01	1.660287272543e+00	1.796860000000e+00	2.597212655278e+00	9.717482989124e-01	1.231201709166e-01	5.141258505438e-01	1.090655155707e-01	1.480713332673e-01
4.813490000000e-01	1.447919000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.446761703491e+01	1.269632000000e+00	0.000000000000e+00	3.873000000000e-01	4.562270000000e+00	5.174291000000e+01	4.250007000000e+00	6.625807000000e+00	4.394824000000e+00	1.551665993283e-11	1.522058149611e+00	6.591809837114e-01	6.765318839645e+00	8.250129195487e-01	-1.024064119508e+01	9.364950400082e+00	-5.908071597493e-01	8.046588432659e+00	1-384726	1	-3.693703724474e+00	5.825307289106e+06	2.910519271752e+03	3.334005016863e+03	2.632752067017e+03	9.519935005954e+02	2	7.756324183058e+00	9501-6101	1.286514587402e+02	3.938110000000e-02	exploration	mq1	1.745410000000e+00	1.331402000000e-01	2.154920000000e-01	6.683638000000e+00	False	2.317129999999e+09	False	inner	0	75	5.255995675792e-01	3.498565718155e-02	5.059325023590e-02	7.320964468862e-03	6.194569959740e-02	1.203935022500e-01	7.421524382262e-02	2.486009618988e-01	2.397927139179e+00	6.171516969608e+08	2.663431473249e-01	1.522058149611e+00	-1.082507022896e+01	1.418977759316e+01	1.151975588493e+00	1.702209570896e+00	1.848160000000e+00	1.250457514330e+00	9.523843816115e-01	2.755189198010e-02	5.238078091943e-01	4.589742720270e-02	6.898210067654e-02
4.813490000000e-01	1.447919000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.446761703491e+01	1.269632000000e+00	0.000000000000e+00	3.873000000000e-01	4.562270000000e+00	5.174291000000e+01	4.250007000000e+00	6.625807000000e+00	4.394824000000e+00	1.551665993283e-11	1.514294217975e+00	6.591809837114e-01	6.765318839645e+00	8.250129195487e-01	-1.024064119508e+01	9.364950400082e+00	-5.908071597493e-01	8.046588432659e+00	1-384726	1	-3.693703724474e+00	5.825307289106e+06	2.910519271752e+03	3.334005016863e+03	2.632752067017e+03	9.519935005954e+02	2	7.756324183058e+00	9501-6101	1.286514587402e+02	3.938110000000e-02	exploration	mq1	1.745410000000e+00	1.331402000000e-01	2.154920000000e-01	6.683638000000e+00	False	2.317129999999e+09	False	outer	1	203	1.113688184992e+00	1.152477483695e-01	1.383223280913e-02	2.927280674518e-02	1.197091115307e-01	1.203935022500e-01	7.421524382262e-02	2.486009618988e-01	5.080946195743e+00	1.261748151847e+09	5.445305838890e-01	1.514294217975e+00	-1.116670670528e+01	6.578138964617e+00	8.181030438090e-01	1.457067079452e+00	1.848160000000e+00	2.697375977230e+00	9.523843816115e-01	6.870172655736e-02	5.238078091943e-01	8.869607200645e-02	1.089292536048e-01
3.877080000000e-01	1.642507000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.798026657104e+01	1.449185000000e+00	0.000000000000e+00	6.753000000000e-01	7.802580000000e+00	1.200050000000e+01	3.221359000000e+00	3.860856000000e+00	1.368563000000e+00	1.097682327135e-11	1.541593797311e+00	8.922382301897e-01	6.381940023092e+00	9.944589462489e-01	-1.096302015871e+01	9.680743322964e+00	-5.359345214166e-01	7.896266862584e+00	1-386298	2	-3.502014316197e+00	2.409572639068e+06	3.771081929134e+03	1.059184603617e+04	1.265304880551e+04	3.196758401928e+03	1	7.248841851899e+00	9506-9102	1.350902404785e+02	2.673540000000e-02	exploration	mq2	1.284260000000e+00	5.220633000000e-02	1.209489000000e-01	9.873223000000e+00	False	4.794500000003e+09	False	inner	0	179	5.245946405143e-01	4.501337000782e-02	2.595294336838e-02	1.712787872276e-02	5.470944140169e-02	8.589616201590e-02	2.443400162162e-02	2.368390129645e-01	4.093191650184e+00	1.152628408907e+09	2.404063841707e-01	1.541593797311e+00	-1.101822503013e+01	8.695311397643e+00	9.392851396287e-01	1.683458232369e+00	2.745925000000e+00	1.312411361107e+00	1.099365070702e+00	2.522577133250e-02	4.503174646492e-01	4.785450470674e-02	5.589493609128e-02
3.877080000000e-01	1.642507000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.798026657104e+01	1.449185000000e+00	0.000000000000e+00	6.753000000000e-01	7.802580000000e+00	1.200050000000e+01	3.221359000000e+00	3.860856000000e+00	1.368563000000e+00	1.097682327135e-11	1.558057114355e+00	8.922382301897e-01	6.381940023092e+00	9.944589462489e-01	-1.096302015871e+01	9.680743322964e+00	-5.359345214166e-01	7.896266862584e+00	1-386298	2	-3.502014316197e+00	2.409572639068e+06	3.771081929134e+03	1.059184603617e+04	1.265304880551e+04	3.196758401928e+03	1	7.248841851899e+00	9506-9102	1.350902404785e+02	2.673540000000e-02	exploration	mq2	1.284260000000e+00	5.220633000000e-02	1.209489000000e-01	9.873223000000e+00	False	4.794500000003e+09	False	outer	1	468	1.125107856629e+00	2.777077170304e-02	1.130958063139e-02	2.534011053144e-02	3.925867517868e-02	8.589616201590e-02	2.443400162162e-02	2.368390129645e-01	8.778744059973e+00	2.666774302804e+09	5.562153097930e-01	1.558057114355e+00	-1.131666870408e+01	4.210931227587e+00	6.243781486339e-01	1.962268803056e+00	2.745925000000e+00	2.710047932359e+00	1.099365070702e+00	2.347074542046e-02	4.503174646492e-01	3.433967534644e-02	5.391550508045e-02
3.702940000000e-01	1.658039000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.727083683014e-01	1.453472000000e+00	0.000000000000e+00	7.807000000000e-01	7.583909999999e+00	1.266406000000e+01	3.282878000000e+00	3.521850000000e+00	7.803738000000e-01	2.774128237754e-11	1.749031359710e+00	8.798931704883e-01	6.796934943783e+00	1.000659192788e+00	-1.113487894039e+01	1.005870306455e+01	-3.925226728513e-01	8.298916723570e+00	1-605753	3	-3.709511776541e+00	6.265200065269e+06	4.019125053469e+03	9.161849444868e+03	3.183322555142e+03	2.631520399589e+03	4	7.078379570658e+00	9512-9101	1.392084503174e+02	2.839940000000e-02	exploration	mq3	1.523900000000e+00	8.391201000000e-02	1.746228000000e-01	1.001519000000e+01	False	1.144730000008e+10	False	inner	0	161	5.235158574274e-01	6.706487350214e-02	4.673842055688e-02	9.936967895800e-03	8.234634506141e-02	1.737768650976e-01	6.112198715501e-02	2.596312717399e-01	3.970297146302e+00	2.906199182843e+09	2.538763885652e-01	1.749031359710e+00	-1.059011083739e+01	1.445312537294e+01	1.159961769961e+00	1.538324028866e+00	2.767360000000e+00	1.273182941820e+00	1.012611481192e+00	3.714544335191e-02	4.936942594039e-01	7.407712509034e-02	7.598696494393e-02
3.702940000000e-01	1.658039000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.727083683014e-01	1.453472000000e+00	0.000000000000e+00	7.807000000000e-01	7.583909999999e+00	1.266406000000e+01	3.282878000000e+00	3.521850000000e+00	7.803738000000e-01	2.774128237754e-11	1.751151341440e+00	8.798931704883e-01	6.796934943783e+00	1.000659192788e+00	-1.113487894039e+01	1.005870306455e+01	-3.925226728513e-01	8.298916723570e+00	1-605753	3	-3.709511776541e+00	6.265200065269e+06	4.019125053469e+03	9.161849444868e+03	3.183322555142e+03	2.631520399589e+03	4	7.078379570658e+00	9512-9101	1.392084503174e+02	2.839940000000e-02	exploration	mq3	1.523900000000e+00	8.391201000000e-02	1.746228000000e-01	1.001519000000e+01	False	1.144730000008e+10	False	outer	1	427	1.135346777157e+00	8.699077599030e-02	4.770062311600e-02	1.034713624126e-02	9.974872320708e-02	1.737768650976e-01	6.112198715501e-02	2.596312717399e-01	8.610367776748e+00	6.364496180168e+09	5.559822997670e-01	1.751151341440e+00	-1.092206956432e+01	6.697042597035e+00	8.258830613071e-01	1.471563611937e+00	2.767360000000e+00	2.747701304597e+00	1.012611481192e+00	5.860028423373e-02	4.936942594039e-01	8.973195642263e-02	9.544126489934e-02
6.562110000000e-01	1.412049000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.259540557861e+01	1.277930000000e+00	0.000000000000e+00	4.163000000000e-01	4.988450000000e+00	2.634135000000e+01	4.015722000000e+00	5.661250000000e+00	4.150563000000e+00	6.226761928198e-12	1.319530324980e+00	6.979656235759e-01	6.329998219034e+00	9.507997587191e-01	-1.061781341750e+01	9.045983699064e+00	-4.611429864786e-01	7.650052451912e+00	1-236176	0	-3.476043414168e+00	2.137953322110e+06	2.684037498063e+03	1.351206390159e+04	4.973193982688e+02	1.387965055155e+03	2	7.857630573770e+00	9871-3701	2.273605041504e+02	1.746880000000e-02	exploration	mq0	1.261220000000e+00	2.680219000000e-02	4.395606000000e-02	8.928937000000e+00	False	1.111690000001e+09	False	inner	0	126	5.209962698529e-01	2.843817145788e-02	1.820459152784e-02	9.168283184531e-03	3.498848617924e-02	1.216137043353e-01	4.413531932675e-02	2.502136722468e-01	2.598963842348e+00	2.632088773220e+08	2.367646352146e-01	1.319530324980e+00	-1.126509013276e+01	8.212653678350e+00	9.144835093301e-01	1.654729850170e+00	1.889650000000e+00	1.308882645850e+00	1.111105497682e+00	1.615015820780e-02	4.444472511588e-01	1.718379525011e-02	4.610047702277e-02
