galaxy	point_index	outer_fold	source_family	radius_arcsec	radius_kpc	log10_gbar	log10_radius_over_r50	log10_surface_density	enclosed_mass_fraction	log10_total_mass	inclination_sine	log10_distance	newtonian_speed_km_s	rar_speed_km_s	surface_brightness_q10	surface_brightness_q100	surface_brightness_q1000	acceleration_q0p01	acceleration_q0p1	acceleration_q1	enclosed_mass_fraction_source	outer_inverse_radius_potential_source	outer_radius_lever_source	condition_surface_density	condition_compactness	condition_vacuum_fraction	condition_radial_span	condition_concentration
GASS24168	37	3	2015MNRAS.451..878K_gas_GASS	5.950000000000e+00	3.213490522498e+00	3.234359574427e+00	-1.268156190251e-01	2.384159427022e+00	4.030722362582e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.424518588411e+01	1.056658968837e+02	9.603476394743e-01	7.077662255746e-01	1.949713373107e-01	9.788701077129e-01	8.224630977273e-01	3.165959383024e-01	4.030722362582e-01	2.361747007125e-01	5.913071307237e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	38	3	2015MNRAS.451..878K_gas_GASS	6.050000000000e+00	3.267498766574e+00	3.225224674852e+00	-1.195772101012e-01	2.378064342576e+00	4.080607308975e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.408325463662e+01	1.058239062669e+02	9.598097404935e-01	7.048549942817e-01	1.927779505157e-01	9.784306447785e-01	8.193709224232e-01	3.120626404336e-01	4.080607308975e-01	2.314069370643e-01	5.850072585738e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	39	3	2015MNRAS.451..878K_gas_GASS	6.250000000000e+00	3.375515254725e+00	3.208066042114e+00	-1.054525674095e-01	2.362401510998e+00	4.186156454700e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.382493250152e+01	1.061900642072e+02	9.583952293519e-01	6.972972135590e-01	1.872278061021e-01	9.775808857364e-01	8.134495250824e-01	3.036444230865e-01	4.186156454700e-01	2.372418962874e-01	5.770902905824e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	40	3	2015MNRAS.451..878K_gas_GASS	6.350000000000e+00	3.429523498801e+00	3.199639644792e+00	-9.855885946164e-02	2.355469979403e+00	4.238151471513e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.369477782346e+01	1.063670797425e+02	9.577541490313e-01	6.939178125787e-01	1.848111641453e-01	9.771516873610e-01	8.104872853833e-01	2.995575703368e-01	4.238151471513e-01	2.320427752764e-01	5.707214652817e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	41	3	2015MNRAS.451..878K_gas_GASS	6.550000000000e+00	3.537539986952e+00	3.183128021057e+00	-8.509128476184e-02	2.342800000000e+00	4.341102097073e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.343695980817e+01	1.067135255403e+02	9.565578567675e-01	6.876866278803e-01	1.804563230189e-01	9.762872785134e-01	8.045785540230e-01	2.916415077174e-01	4.341102097073e-01	2.297554693631e-01	5.605383055663e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	42	3	2015MNRAS.451..878K_gas_GASS	6.650000000000e+00	3.591548231028e+00	3.174935152837e+00	-7.851093945051e-02	2.337167220799e+00	4.391044338442e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.330075162272e+01	1.068751014561e+02	9.560156884785e-01	6.848942643401e-01	1.785461163278e-01	9.758466044524e-01	8.015953569278e-01	2.877596683399e-01	4.391044338442e-01	2.324478252435e-01	5.568025287306e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	43	3	2015MNRAS.451..878K_gas_GASS	6.950000000000e+00	3.753572963254e+00	3.151161895082e+00	-5.934778016351e-02	2.317345342428e+00	4.540679861179e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.291273323411e+01	1.073606213762e+02	9.540560281158e-01	6.749620790646e-01	1.719499094400e-01	9.745222166382e-01	7.927456087186e-01	2.766720789509e-01	4.540679861179e-01	2.326893913864e-01	5.432490721692e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	44	3	2015MNRAS.451..878K_gas_GASS	7.000000000000e+00	3.780577085292e+00	3.147310754506e+00	-5.623454473936e-02	2.313475859005e+00	4.565582695661e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.285081691201e+01	1.074415201745e+02	9.536638993180e-01	6.730043312488e-01	1.706850075480e-01	9.743011175789e-01	7.912848830411e-01	2.749009769795e-01	4.565582695661e-01	2.339717413812e-01	5.414698143269e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	45	3	2015MNRAS.451..878K_gas_GASS	7.250000000000e+00	3.915597695481e+00	3.128171335379e+00	-4.099457818263e-02	2.296609351590e+00	4.686371654103e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.252449272628e+01	1.078194914440e+02	9.519171923559e-01	6.644008625172e-01	1.652577219570e-01	9.731742985727e-01	7.839131239101e-01	2.662041382263e-01	4.686371654103e-01	2.325780410373e-01	5.299721441620e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	46	3	2015MNRAS.451..878K_gas_GASS	7.550000000000e+00	4.077622427708e+00	3.105335964552e+00	-2.338563312443e-02	2.277923048578e+00	4.821911628499e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.208941261794e+01	1.082089571663e+02	9.499090819527e-01	6.547402293961e-01	1.594074409479e-01	9.717669402780e-01	7.748734936652e-01	2.560601502761e-01	4.821911628499e-01	2.321555900705e-01	5.169550170486e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	47	3	2015MNRAS.451..878K_gas_GASS	7.600000000000e+00	4.104626549746e+00	3.101583436479e+00	-2.051899247283e-02	2.274800000000e+00	4.843953885478e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.201592498442e+01	1.082705747046e+02	9.495658079233e-01	6.531128414724e-01	1.584462176116e-01	9.715289106985e-01	7.733626237816e-01	2.544176617921e-01	4.843953885478e-01	2.265375002351e-01	5.125987864755e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	48	3	2015MNRAS.451..878K_gas_GASS	7.850000000000e+00	4.239647159935e+00	3.082705974149e+00	-6.462928008367e-03	2.261346890045e+00	4.948056688754e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.161728356945e+01	1.085390876604e+02	9.480614753247e-01	6.460619394632e-01	1.543592899779e-01	9.703016323667e-01	7.656536580247e-01	2.462607997291e-01	4.948056688754e-01	2.322586256226e-01	5.045100104451e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	49	3	2015MNRAS.451..878K_gas_GASS	8.200000000000e+00	4.428676014199e+00	3.058284436018e+00	1.248126763010e-02	2.242062894897e+00	5.103892514107e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.116708426574e+01	1.089916118104e+02	9.458310199452e-01	6.358438866297e-01	1.486517838753e-01	9.686376427519e-01	7.554136639595e-01	2.359726003748e-01	5.103892514107e-01	2.266444661539e-01	4.879525112851e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	50	3	2015MNRAS.451..878K_gas_GASS	8.300000000000e+00	4.482684258275e+00	3.051601965091e+00	1.774550762245e-02	2.234525523423e+00	5.149292104524e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.105097755798e+01	1.091275968631e+02	9.449349079388e-01	6.318159011004e-01	1.464687426928e-01	9.681668202845e-01	7.525595497426e-01	2.332097716435e-01	5.149292104524e-01	2.287760957887e-01	4.849244097458e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	51	3	2015MNRAS.451..878K_gas_GASS	8.800000000000e+00	4.752725478653e+00	3.019242574828e+00	4.315008739655e-02	2.204605903390e+00	5.372758229973e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.048434241188e+01	1.097877735763e+02	9.412383845922e-01	6.156494033832e-01	1.380641292715e-01	9.657885661943e-01	7.384252784017e-01	2.201512532936e-01	5.372758229973e-01	2.250004867185e-01	4.639038771939e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	52	3	2015MNRAS.451..878K_gas_GASS	8.900000000000e+00	4.806733722729e+00	3.013250220086e+00	4.805742189129e-02	2.199331028420e+00	5.420253672099e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.039635005281e+01	1.099379875269e+02	9.405630024337e-01	6.127713821094e-01	1.366250875876e-01	9.653297277664e-01	7.357514120104e-01	2.177915132762e-01	5.420253672099e-01	2.269769703313e-01	4.610948865019e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	53	3	2015MNRAS.451..878K_gas_GASS	9.400000000000e+00	5.076774943107e+00	2.986122379655e+00	7.179526884608e-02	2.157141045761e+00	5.680250202061e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.012213740971e+01	1.108217381205e+02	9.348939561420e-01	5.894835054864e-01	1.255649942027e-01	9.631772983268e-01	7.234296054423e-01	2.073378948854e-01	5.680250202061e-01	2.209486720357e-01	4.399552045452e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	54	3	2015MNRAS.451..878K_gas_GASS	9.500000000000e+00	5.130783187182e+00	2.980878449382e+00	7.639102053523e-02	2.148481979039e+00	5.732116902136e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	7.006982876338e+01	1.109956344036e+02	9.336697963298e-01	5.846501340962e-01	1.233921009284e-01	9.627466479168e-01	7.210072241388e-01	2.053604602993e-01	5.732116902136e-01	2.141668164296e-01	4.329182922369e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	55	3	2015MNRAS.451..878K_gas_GASS	1.000000000000e+01	5.400824407560e+00	2.954638752972e+00	9.866741524638e-02	2.107369277465e+00	5.978994197296e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	6.975083408794e+01	1.117836323935e+02	9.275608829931e-01	5.614938286336e-01	1.135120840820e-01	9.605180522238e-01	7.086928761086e-01	1.956761549349e-01	5.978994197296e-01	2.064151392296e-01	4.115604454232e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	56	3	2015MNRAS.451..878K_gas_GASS	1.010000000000e+01	5.454832651636e+00	2.949545923231e+00	1.029887890290e-01	2.098671996954e+00	6.028066709138e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	6.968891088868e+01	1.119381640805e+02	9.262037115013e-01	5.565570859646e-01	1.115124467845e-01	9.600709306355e-01	7.062660247922e-01	1.938371130257e-01	6.028066709138e-01	2.080498442462e-01	4.091528283426e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	57	3	2015MNRAS.451..878K_gas_GASS	1.060000000000e+01	5.724873872014e+00	2.924496011921e+00	1.239732805112e-01	2.055984441577e+00	6.267540101954e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	6.936349495583e+01	1.126719807727e+02	9.191975692582e-01	5.321826811429e-01	1.021394112898e-01	9.578001711527e-01	6.941594726901e-01	1.849826771061e-01	6.267540101954e-01	1.999202453804e-01	3.884542349745e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	58	3	2015MNRAS.451..878K_gas_GASS	1.070000000000e+01	5.778882116089e+00	2.919561285846e+00	1.280511929316e-01	2.047458004937e+00	6.314198346645e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	6.929510554637e+01	1.128109566707e+02	9.177273180793e-01	5.272918707930e-01	1.003529544722e-01	9.573385085918e-01	6.917418555473e-01	1.832757293297e-01	6.314198346645e-01	2.014263871977e-01	3.862259815466e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	59	3	2015MNRAS.451..878K_gas_GASS	1.130000000000e+01	6.102931580543e+00	2.890290621159e+00	1.517458587298e-01	2.002585466924e+00	6.583197540846e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	6.885168309536e+01	1.135817222832e+02	9.095817170761e-01	5.014883100036e-01	9.140229537430e-02	9.544994293836e-01	6.771876208970e-01	1.734016956571e-01	6.583197540846e-01	1.866473805132e-01	3.593498468818e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	60	3	2015MNRAS.451..878K_gas_GASS	1.134000000000e+01	6.124534878173e+00	2.888334745732e+00	1.532804698033e-01	1.999074756797e+00	6.600095715793e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	6.881829822809e+01	1.136274954146e+02	9.089146852223e-01	4.994673873999e-01	9.073317394811e-02	9.543034373067e-01	6.762023355348e-01	1.727571322000e-01	6.600095715793e-01	1.871844067126e-01	3.585367614619e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	61	3	2015MNRAS.451..878K_gas_GASS	1.204000000000e+01	6.502592586703e+00	2.854513229438e+00	1.792939021682e-01	1.945650941343e+00	6.882648369060e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	6.820243604621e+01	1.143618061422e+02	8.982054041671e-01	4.687549333247e-01	8.108255712588e-02	9.507846343364e-01	6.589225889178e-01	1.619095076446e-01	6.882648369060e-01	1.818511901820e-01	3.358119599928e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	62	3	2015MNRAS.451..878K_gas_GASS	1.224000000000e+01	6.610609074854e+00	2.844547182412e+00	1.864488330559e-01	1.932009061473e+00	6.951834060282e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	6.798206132347e+01	1.145149182372e+02	8.952972282988e-01	4.609410132224e-01	7.877272163412e-02	9.496996632280e-01	6.537465972024e-01	1.588197347877e-01	6.951834060282e-01	1.774495920180e-01	3.276943709913e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	63	3	2015MNRAS.451..878K_gas_GASS	1.295000000000e+01	6.994067607790e+00	2.809278687361e+00	2.109371836637e-01	1.881980272230e+00	7.174763715702e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	6.714354339406e+01	1.149594644223e+02	8.839966934914e-01	4.324774087961e-01	7.080851607850e-02	9.456755586999e-01	6.351419664415e-01	1.482687069003e-01	7.174763715702e-01	1.682560248441e-01	3.037397265067e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	64	3	2015MNRAS.451..878K_gas_GASS	1.329000000000e+01	7.177695637648e+00	2.793860056145e+00	2.221923961891e-01	1.859455427416e+00	7.292885531873e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	6.682247348999e+01	1.152326158985e+02	8.785712412290e-01	4.197947941259e-01	6.747109082771e-02	9.438225423642e-01	6.268758957013e-01	1.438409993400e-01	7.292885531873e-01	1.658888777919e-01	2.940886426793e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	65	3	2015MNRAS.451..878K_gas_GASS	1.399000000000e+01	7.555753346177e+00	2.760963341224e+00	2.444851297382e-01	1.821219508368e+00	7.491834055527e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	6.601164519010e+01	1.155990402643e+02	8.688612813113e-01	3.985147995675e-01	6.213815796809e-02	9.396686311536e-01	6.089950735056e-01	1.347619159927e-01	7.491834055527e-01	1.556110913715e-01	2.711868749317e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	66	3	2015MNRAS.451..878K_gas_GASS	1.463000000000e+01	7.901406108261e+00	2.731370061270e+00	2.639117413717e-01	1.796290805897e+00	7.653288633642e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	6.524349575223e+01	1.158581293307e+02	8.621813973488e-01	3.848392849166e-01	5.887591808474e-02	9.356878927499e-01	5.926542813882e-01	1.270124568424e-01	7.653288633642e-01	1.519805125092e-01	2.553658826717e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	67	3	2015MNRAS.451..878K_gas_GASS	1.533000000000e+01	8.279463816790e+00	2.701330916486e+00	2.842095701008e-01	1.748301720268e+00	7.841598555260e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	6.451587094583e+01	1.162105745296e+02	8.485185004901e-01	3.590346017918e-01	5.304345108257e-02	9.313980884878e-01	5.758551883886e-01	1.195389104627e-01	7.841598555260e-01	1.428801306685e-01	2.350149094325e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	68	3	2015MNRAS.451..878K_gas_GASS	1.654000000000e+01	8.932963570105e+00	2.655049583896e+00	3.172029204629e-01	1.639410068911e+00	8.205593023931e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	6.353639553976e+01	1.170092095082e+02	8.134061300193e-01	3.035839661116e-01	4.177141536238e-02	9.242678874663e-01	5.496395851955e-01	1.087696565238e-01	8.205593023931e-01	1.224014479587e-01	1.980512601048e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24168	69	3	2015MNRAS.451..878K_gas_GASS	1.711000000000e+01	9.240810561336e+00	2.634745299747e+00	3.319174247875e-01	1.574046503207e+00	8.379820150106e-01	1.000937038168e+01	7.139581862173e-01	2.046885190838e+00	6.312882172645e+01	1.174019168812e+02	7.894795147865e-01	2.727342309954e-01	3.614580048981e-02	9.209297697378e-01	5.380418984953e-01	1.043197433226e-01	8.379820150106e-01	1.135284486238e-01	1.822918339833e-01	3.711312194125e-01	-1.685765511249e-01	-3.855653273640e-01	4.175678541092e-01	-1.945877063036e-01
GASS24496	2	2	2015MNRAS.451..878K_gas_GASS	3.700000000000e-01	3.234240548050e-01	4.206594503772e+00	-1.122216358495e+00	2.858887711641e+00	2.393245940189e-02	1.021359145344e+01	8.748047341645e-01	2.255995726722e+00	7.214120806901e+01	7.709364110641e+01	9.863496687198e-01	8.784317136359e-01	4.194764332229e-01	9.977041734376e-01	9.775065048492e-01	8.129348000113e-01	2.393245940189e-02	9.972802116447e-02	9.407857820876e-01	4.716724089013e-01	-4.971415928658e-02	-5.431816510978e-01	1.734185444899e-01	-1.078769284789e-01
GASS24496	3	2	2015MNRAS.451..878K_gas_GASS	5.300000000000e-01	4.632831055315e-01	4.089960015473e+00	-9.661422129613e-01	2.835341772771e+00	3.754059343888e-02	1.021359145344e+01	8.748047341645e-01	2.255995726722e+00	7.549240120667e+01	8.244701035692e+01	9.856001166678e-01	8.725221607868e-01	4.063344367890e-01	9.969989965347e-01	9.707791910867e-01	7.686373459897e-01	3.754059343888e-02	1.197976059792e-01	9.171484212525e-01	4.716724089013e-01	-4.971415928658e-02	-5.431816510978e-01	1.734185444899e-01	-1.078769284789e-01
GASS24496	4	2	2015MNRAS.451..878K_gas_GASS	6.700000000000e-01	5.856597749171e-01	4.003388266804e+00	-8.643432798613e-01	2.814395161750e+00	4.915042202003e-02	1.021359145344e+01	8.748047341645e-01	2.255995726722e+00	7.682752303921e+01	8.547428749090e+01	9.848993141315e-01	8.670604471576e-01	3.947543027482e-01	9.963394121458e-01	9.645616482575e-01	7.313129259307e-01	4.915042202003e-02	1.467969193868e-01	8.975062082700e-01	4.716724089013e-01	-4.971415928658e-02	-5.431816510978e-01	1.734185444899e-01	-1.078769284789e-01
GASS24496	5	2	2015MNRAS.451..878K_gas_GASS	8.300000000000e-01	7.255188256436e-01	3.926324104973e+00	-7.713399901860e-01	2.788105373346e+00	6.316400637294e-02	1.021359145344e+01	8.748047341645e-01	2.255995726722e+00	7.825036922536e+01	8.865635490395e+01	9.839720714237e-01	8.599265058709e-01	3.803871238441e-01	9.956317606339e-01	9.579699809918e-01	6.950523932802e-01	6.316400637294e-02	1.593935485682e-01	8.757353491307e-01	4.716724089013e-01	-4.971415928658e-02	-5.431816510978e-01	1.734185444899e-01	-1.078769284789e-01
GASS24496	6	2	2015MNRAS.451..878K_gas_GASS	9.700000000000e-01	8.478954950293e-01	3.879107472384e+00	-7.036463482958e-01	2.760806242616e+00	7.738206586464e-02	1.021359145344e+01	8.748047341645e-01	2.255995726722e+00	8.011704084884e+01	9.186108709045e+01	9.829499690870e-01	8.521823503363e-01	3.656871779397e-01	9.951325081566e-01	9.533679132816e-01	6.715330334363e-01	7.738206586464e-02	1.814020925966e-01	8.577565130966e-01	4.716724089013e-01	-4.971415928658e-02	-5.431816510978e-01	1.734185444899e-01	-1.078769284789e-01
GASS24496	7	2	2015MNRAS.451..878K_gas_GASS	1.130000000000e+00	9.877545457558e-01	3.828512624249e+00	-6.373396390787e-01	2.731215480425e+00	9.346712628078e-02	1.021359145344e+01	8.748047341645e-01	2.255995726722e+00	8.157946082268e+01	9.480326198651e+01	9.817696864596e-01	8.433919837490e-01	3.500318462110e-01	9.945343858340e-01	9.479063714095e-01	6.453423494265e-01	9.346712628078e-02	1.868179520123e-01	8.374467383870e-01	4.716724089013e-01	-4.971415928658e-02	-5.431816510978e-01	1.734185444899e-01	-1.078769284789e-01
