group,branch,center,kind,continuum,threshold,draw,amplitude,peak_selected,true_flux_fraction_retained,reference_flux_jy_kms,post_continuum_flux_over_reference,selected_noisy_flux_over_reference,paired_selected_flux_difference_over_reference,selected_voxel_fraction
empirical,boxcar_independent,10,warp,source_disabled,per_channel,1,5,True,0.5866517059874703,0.2594832572510335,1.0,0.5964493995143914,0.5964493995143914,0.0057954289778706786
empirical,boxcar_independent,10,warp,source_disabled,per_channel,1,10,True,0.8807522729580319,0.518966514502067,1.0,0.850145353679618,0.850145353679618,0.01641735798114399
empirical,boxcar_independent,10,warp,source_disabled,per_channel,2,5,True,0.7122337452011926,0.2594832572510335,1.0,0.8112314393692686,0.7709113490056004,0.007374021091442216
empirical,boxcar_independent,10,warp,source_disabled,per_channel,2,10,True,0.9161523760919587,0.518966514502067,1.0,0.9482254632444567,0.9280654180626225,0.01852577641329356
empirical,boxcar_independent,10,warp,source_disabled,per_channel,3,5,True,0.6386920857939691,0.2594832572510335,1.0,0.6525228896152497,0.5982275645068796,0.006477671086724585
empirical,boxcar_independent,10,warp,source_disabled,per_channel,3,10,True,0.8925660801172138,0.518966514502067,1.0,0.885437654420632,0.8582899918664469,0.017622168513800888
empirical,boxcar_independent,10,warp,source_disabled,per_channel,4,5,True,0.6294384075330481,0.2594832572510335,1.0,0.7879309089200887,0.7824470853239631,0.007424826354867507
empirical,boxcar_independent,10,warp,source_disabled,per_channel,4,10,True,0.9265361833500749,0.518966514502067,1.0,1.0398166936533773,1.0370747818553143,0.018601984308431498
empirical,boxcar_independent,10,warp,source_disabled,per_channel,5,5,True,0.7621000553360116,0.2594832572510335,1.0,0.8837741166889213,0.8811862882921052,0.010872326373012244
empirical,boxcar_independent,10,warp,source_disabled,per_channel,5,10,True,0.9479006447999502,0.518966514502067,1.0,1.015711389930361,1.0144174757319528,0.022321655380640293
empirical,boxcar_independent,10,warp,source_disabled,per_channel,6,5,True,0.8087093351699125,0.2594832572510335,1.0,1.0427194042029397,0.9971704891260011,0.012229552695945015
empirical,boxcar_independent,10,warp,source_disabled,per_channel,6,10,True,0.9435994953954834,0.518966514502067,1.0,1.1015889413831088,1.0788144838446396,0.023261552754008173
empirical,boxcar_independent,10,warp,source_disabled,per_channel,7,5,True,0.6921500568775594,0.2594832572510335,1.0,0.6669494203518529,0.6546376715215989,0.006797018456826413
empirical,boxcar_independent,10,warp,source_disabled,per_channel,7,10,True,0.8935288838186871,0.518966514502067,1.0,0.8857384829463284,0.8795826085312014,0.017985063252552964
empirical,boxcar_independent,10,warp,source_disabled,per_channel,8,5,True,0.7677406397599644,0.2594832572510335,1.0,0.8444975649539072,0.8444975649539072,0.008368352675622909
empirical,boxcar_independent,10,warp,source_disabled,per_channel,8,10,True,0.9402685800363991,0.518966514502067,1.0,0.9398160568346463,0.9398160568346463,0.020873705373019504
empirical,boxcar_independent,10,warp,source_disabled,per_channel,9,5,True,0.873434713229665,0.2594832572510335,1.0,1.105872841447941,1.0305376954245333,0.01450490270792054
empirical,boxcar_independent,10,warp,source_disabled,per_channel,9,10,True,0.9607309318587142,0.518966514502067,1.0,1.1936884744769567,1.156020901465253,0.026629215929627453
empirical,boxcar_independent,10,warp,source_disabled,per_channel,10,5,True,0.8306994584318995,0.2594832572510335,1.0,1.3405489532477879,1.1658341038655902,0.01656977377141986
empirical,boxcar_independent,10,warp,source_disabled,per_channel,10,10,True,0.9510728699873148,0.518966514502067,1.0,1.2789633961299969,1.191605971438898,0.02727153961721863
empirical,boxcar_independent,10,warp,source_disabled,per_channel,11,5,True,0.92657224208933,0.2594832572510335,1.0,1.6021408446422134,1.5306375824788445,0.020097110632090055
empirical,boxcar_independent,10,warp,source_disabled,per_channel,11,10,True,0.9689443210293738,0.518966514502067,1.0,1.3489390151253768,1.3131873840436925,0.02975011068289532
noiseless,boxcar_independent,10,warp,source_disabled,fixed_global,0,5,True,0.8038865522592613,0.2594832572510335,1.0,0.8038865522592613,0.8038865522592613,0.009736465840718241
noiseless,boxcar_independent,10,warp,source_disabled,fixed_global,0,10,True,0.9545739651430375,0.518966514502067,1.0,0.9545739651430375,0.9545739651430375,0.02137087116510985
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,0,5,True,0.8579075126256782,0.2594832572510335,1.0,1.2187840750726642,1.2187840750726642,0.016257684296093075
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,0,10,True,0.9584005010383326,0.518966514502067,1.0,1.2448487876066439,1.2448487876066439,0.02787031593615956
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,1,5,True,0.5857721786082959,0.2594832572510335,1.0,0.6296471254645374,0.6020377513569233,0.0058716368730086154
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,1,10,True,0.8800028593707557,0.518966514502067,1.0,0.8625764747250273,0.8487717876712203,0.01651171061321953
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,2,5,True,0.6841157672365472,0.2594832572510335,1.0,0.7666483568192319,0.7447515825345822,0.00664097371916302
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,2,10,True,0.9169522920633913,0.518966514502067,1.0,0.941312470700368,0.9303640835580432,0.01787256588353982
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,3,5,True,0.6368274143853114,0.2594832572510335,1.0,0.7893268037591008,0.6039076705061415,0.009297363206828228
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,3,10,True,0.8950325525823153,0.518966514502067,1.0,0.9542129276546257,0.8615033610281461,0.020587018529405362
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,4,5,True,0.6398378517135561,0.2594832572510335,1.0,0.8540345832734325,0.8065878513345134,0.007758689514519418
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,4,10,True,0.9265437903022338,0.518966514502067,1.0,1.0672593456434165,1.043535979673957,0.018866897467720512
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,5,5,True,0.7678923072838114,0.2594832572510335,1.0,0.9345208068767484,0.8825659456965849,0.011986413220981122
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,5,10,True,0.9432986417498188,0.518966514502067,1.0,1.03521950518887,1.0092420745987882,0.023279697490945776
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,6,5,True,0.8060160060580246,0.2594832572510335,1.0,1.1051738252244405,1.0171788755966216,0.013093242174174959
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,6,10,True,0.945839145990621,0.518966514502067,1.0,1.126636016456901,1.0826385416429916,0.02390750538898687
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,7,5,True,0.6792410197438085,0.2594832572510335,1.0,0.653947079518753,0.6491592959638582,0.006542992139699958
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,7,10,True,0.896126941545536,0.518966514502067,1.0,0.8789321793971211,0.8765382876196738,0.01781813167272701
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,8,5,True,0.7681485244593173,0.2594832572510335,1.0,0.848923631590968,0.848923631590968,0.008368352675622909
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,8,10,True,0.936582468870929,0.518966514502067,1.0,0.9302829542191787,0.9302829542191787,0.020623308003280567
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,9,5,True,0.8665605043380981,0.2594832572510335,1.0,1.068539509784592,1.0214926635435526,0.013321865859588767
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,9,10,True,0.9591336843218929,0.518966514502067,1.0,1.1675708679540902,1.1440474448335705,0.025177636974619142
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,10,5,True,0.8357024577919338,0.2594832572510335,1.0,1.3967459456107114,1.172938992220429,0.01782901851488957
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,10,10,True,0.9458310347147646,0.518966514502067,1.0,1.2973241240257902,1.185420647330649,0.028186034358873863
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,11,5,True,0.9067460787361469,0.2594832572510335,1.0,1.7083099957953602,1.5029705850756707,0.02170473432476176
empirical,boxcar_independent,10,warp,source_disabled,fixed_global,11,10,True,0.9683644650394195,0.518966514502067,1.0,1.419247226956549,1.3165775215967044,0.03148837648151777
noiseless,boxcar_independent,10,streaming,actual,per_channel,0,5,True,0.7922785804262319,0.25948325725103305,0.9999999999810905,0.792278580426007,0.792278580426007,0.009671144787742867
noiseless,boxcar_independent,10,streaming,actual,per_channel,0,10,True,0.9356889210701879,0.5189665145020661,0.9999999999810905,0.9356889210683903,0.9356889210683903,0.022383347486228146
empirical,boxcar_independent,10,streaming,actual,per_channel,0,5,True,0.8245079233139861,0.25948325725103305,0.9999999999810905,1.1663300463335786,1.1663300463335786,0.01609801061104216
empirical,boxcar_independent,10,streaming,actual,per_channel,0,10,True,0.9501907572753028,0.5189665145020661,0.9999999999810905,1.2520662786012284,1.2520662786012284,0.029122302784854226
empirical,boxcar_independent,10,streaming,actual,per_channel,1,5,True,0.47729773785208013,0.25948325725103305,0.9999999999810905,0.4874598371656324,0.4874598371656324,0.004684971077289321
empirical,boxcar_independent,10,streaming,actual,per_channel,1,10,True,0.869863399537474,0.5189665145020661,0.9999999999810905,0.8455726625069345,0.8455726625069345,0.015934707978603725
empirical,boxcar_independent,10,streaming,actual,per_channel,2,5,True,0.6640312840466889,0.25948325725103305,0.9999999999810905,0.74892471215548,0.7086046217918117,0.006898628983676994
empirical,boxcar_independent,10,streaming,actual,per_channel,2,10,True,0.9066907070669179,0.5189665145020661,0.9999999999810905,0.9325352998510882,0.9123752546692541,0.019012055363221345
empirical,boxcar_independent,10,streaming,actual,per_channel,3,5,True,0.5153180108064135,0.25948325725103305,0.9999999999810905,0.530074467254705,0.4757791421463348,0.005069639500366523
empirical,boxcar_independent,10,streaming,actual,per_channel,3,10,True,0.8758194527737537,0.5189665145020661,0.9999999999810905,0.8504899423188085,0.8233422797646234,0.01698710272098475
empirical,boxcar_independent,10,streaming,actual,per_channel,4,5,True,0.5592821706945464,0.25948325725103305,0.9999999999810905,0.7390919486916425,0.733608125095517,0.007090963195215596
empirical,boxcar_independent,10,streaming,actual,per_channel,4,10,True,0.8911256217052336,0.5189665145020661,0.9999999999810905,1.0120125595156213,1.0092706477175586,0.01838061851779273
empirical,boxcar_independent,10,streaming,actual,per_channel,5,5,True,0.7248055822089184,0.25948325725103305,0.9999999999810905,0.840163535914541,0.8375757075177249,0.010727168477511413
empirical,boxcar_independent,10,streaming,actual,per_channel,5,10,True,0.9290783352659809,0.5189665145020661,0.9999999999810905,0.9848746460211799,0.9835807318227718,0.02281882117273064
empirical,boxcar_independent,10,streaming,actual,per_channel,6,5,True,0.7481425757109167,0.25948325725103305,0.9999999999810905,1.0065073468566434,0.9609584317797047,0.01178682111466748
empirical,boxcar_independent,10,streaming,actual,per_channel,6,10,True,0.9276105867343062,0.5189665145020661,0.9999999999810905,1.0637987796095612,1.041024322071092,0.023185344858870235
empirical,boxcar_independent,10,streaming,actual,per_channel,7,5,True,0.5830829741663021,0.25948325725103305,0.9999999999810905,0.5746914662564859,0.5623797174262319,0.005534144765969183
empirical,boxcar_independent,10,streaming,actual,per_channel,7,10,True,0.9063874149395538,0.5189665145020661,0.9999999999810905,0.8976221935133648,0.8914663190982378,0.019139068521784573
empirical,boxcar_independent,10,streaming,actual,per_channel,8,5,True,0.7153857576042647,0.25948325725103305,0.9999999999810905,0.7952857231589274,0.7952857231589274,0.008027231621195955
empirical,boxcar_independent,10,streaming,actual,per_channel,8,10,True,0.9201653874642521,0.5189665145020661,0.9999999999810905,0.9223510645902402,0.9223510645902402,0.0204890369499423
empirical,boxcar_independent,10,streaming,actual,per_channel,9,5,True,0.8378671218541731,0.25948325725103305,0.9999999999810905,1.0532087398949097,0.9778735938715017,0.014062171126643005
empirical,boxcar_independent,10,streaming,actual,per_channel,9,10,True,0.946197485535317,0.5189665145020661,0.9999999999810905,1.1689583447811371,1.1312907717694332,0.027246136985505983
empirical,boxcar_independent,10,streaming,actual,per_channel,10,5,True,0.7924003598491471,0.25948325725103305,0.9999999999810905,1.309901648156896,1.135186798774698,0.016333892191231013
empirical,boxcar_independent,10,streaming,actual,per_channel,10,10,True,0.9454194240418591,0.5189665145020661,0.9999999999810905,1.2868050418440828,1.1994476171529838,0.028080794884635763
empirical,boxcar_independent,10,streaming,actual,per_channel,11,5,True,0.9123702485250728,0.25948325725103305,0.9999999999810905,1.6011073560210765,1.5296040938577073,0.0205942764241804
empirical,boxcar_independent,10,streaming,actual,per_channel,11,10,True,0.946365132762083,0.5189665145020661,0.9999999999810905,1.3345687237181496,1.298817092636465,0.03008397384254723
noiseless,boxcar_independent,10,streaming,actual,fixed_global,0,5,True,0.7858748691317237,0.25948325725103305,0.9999999999810905,0.7858748691313958,0.7858748691313958,0.00935905531241608
noiseless,boxcar_independent,10,streaming,actual,fixed_global,0,10,True,0.9357015648669956,0.5189665145020661,0.9999999999810905,0.9357015648652409,0.9357015648652409,0.02225633432766492
empirical,boxcar_independent,10,streaming,actual,fixed_global,0,5,True,0.8388186124027196,0.25948325725103305,0.9999999999810905,1.1826979615498876,1.1826979615498876,0.016275829033030677
empirical,boxcar_independent,10,streaming,actual,fixed_global,0,10,True,0.9503830090812481,0.5189665145020661,0.9999999999810905,1.2540637694900953,1.2540637694900953,0.029213026469542245
empirical,boxcar_independent,10,streaming,actual,fixed_global,1,5,True,0.4744287421410577,0.25948325725103305,0.9999999999810905,0.5124383706043376,0.4848289964967235,0.004804726341077507
empirical,boxcar_independent,10,streaming,actual,fixed_global,1,10,True,0.8782146336252794,0.5189665145020661,0.9999999999810905,0.8651609620190109,0.8513562749652038,0.01641372903375647
empirical,boxcar_independent,10,streaming,actual,fixed_global,2,5,True,0.6473703788725156,0.25948325725103305,0.9999999999810905,0.7133299100775192,0.6914331357928695,0.0063179974016736706
empirical,boxcar_independent,10,streaming,actual,fixed_global,2,10,True,0.9060101723101428,0.5189665145020661,0.9999999999810905,0.9213543579722526,0.9104059708299278,0.018235460622291897
